label,uid,domain,idx,ConceptA,ConceptB,ContextType,ContextDiff,TargetDiff,selection_pattern,selection_DiD_item,margin_430,margin_431,delta_431_minus_430,correct_430,correct_431,pattern
oldtok_50M,physical-dynamics_33,physical-dynamics,33,fall,rise,direct,antonym,concept swap,0000,0,-0.4197826385498047,-2.433032989501953,-2.0132503509521484,0,0,00
oldtok_50M,physical-dynamics_36,physical-dynamics,36,fall,rise,direct,antonym,concept swap,0000,0,0.2949676513671875,0.35637950897216797,0.06141185760498047,1,1,11
oldtok_50M,physical-dynamics_38,physical-dynamics,38,fall,rise,direct,antonym,concept swap,0000,0,0.8996067047119141,-0.9256048202514648,-1.825211524963379,1,0,10
oldtok_50M,physical-dynamics_57,physical-dynamics,57,roll,slide,indirect,negation,concept swap,0000,0,-0.5332927703857422,-0.07336997985839844,0.45992279052734375,0,0,00
oldtok_50M,physical-dynamics_70,physical-dynamics,70,roll,slide,indirect,other,concept swap,0000,0,-4.075624465942383,-0.1769886016845703,3.8986358642578125,0,0,00
oldtok_50M,physical-dynamics_72,physical-dynamics,72,roll,slide,indirect,other,concept swap,0000,0,-4.481477737426758,-0.26819324493408203,4.213284492492676,0,0,00
oldtok_50M,physical-dynamics_74,physical-dynamics,74,roll,slide,indirect,other,concept swap,0000,0,-4.085773468017578,-0.1787405014038086,3.9070329666137695,0,0,00
oldtok_50M,spatial-relations_355,spatial-relations,355,left,right,direct,antonym,concept swap,0110,-2,-1.2825126647949219,0.5691490173339844,1.8516616821289062,0,1,01
oldtok_50M,spatial-relations_359,spatial-relations,359,left,right,direct,antonym,concept swap,0110,-2,-0.4636344909667969,1.2462043762207031,1.7098388671875,0,1,01
oldtok_50M,spatial-relations_363,spatial-relations,363,left,right,direct,antonym,concept swap,0110,-2,0.41242218017578125,2.1837081909179688,1.7712860107421875,1,1,11
oldtok_50M,spatial-relations_375,spatial-relations,375,left,right,direct,antonym,variable swap,0110,-2,-1.2825126647949219,0.5691490173339844,1.8516616821289062,0,1,01
oldtok_50M,spatial-relations_379,spatial-relations,379,left,right,direct,antonym,variable swap,0110,-2,-0.4636344909667969,1.2462043762207031,1.7098388671875,0,1,01
oldtok_50M,spatial-relations_383,spatial-relations,383,left,right,direct,antonym,variable swap,0110,-2,0.41242218017578125,2.1837081909179688,1.7712860107421875,1,1,11
oldtok_50M,spatial-relations_25,spatial-relations,25,above,below,indirect,antonym,concept swap,0110,-2,2.706277847290039,-3.243734359741211,-5.95001220703125,1,0,10
oldtok_50M,spatial-relations_29,spatial-relations,29,above,below,indirect,antonym,concept swap,0110,-2,-0.19719696044921875,-1.9094657897949219,-1.7122688293457031,0,0,00
oldtok_50M,spatial-relations_36,spatial-relations,36,above,below,indirect,antonym,concept swap,0110,-2,-0.00315093994140625,-2.1804275512695312,-2.177276611328125,0,0,00
oldtok_50M,spatial-relations_304,spatial-relations,304,front,behind,indirect,antonym,concept swap,0110,-2,0.9423789978027344,-0.0131988525390625,-0.9555778503417969,1,0,10
oldtok_50M,spatial-relations_322,spatial-relations,322,front,behind,indirect,antonym,concept swap,0110,-2,0.6357326507568359,-1.1246371269226074,-1.7603697776794434,1,0,10
oldtok_50M,spatial-relations_342,spatial-relations,342,front,behind,indirect,antonym,concept swap,0110,-2,0.6655654907226562,-0.5649194717407227,-1.230484962463379,1,0,10
oldtok_50M,spatial-relations_405,spatial-relations,405,left,right,indirect,antonym,concept swap,0110,-2,-0.7335624694824219,-0.5956974029541016,0.1378650665283203,0,0,00
oldtok_50M,spatial-relations_113,spatial-relations,113,above,below,indirect,variable swap,concept swap,0110,-2,-0.8038864135742188,-0.07904624938964844,0.7248401641845703,0,0,00
oldtok_50M,spatial-relations_429,spatial-relations,429,left,right,indirect,variable swap,concept swap,0110,-2,-0.47135162353515625,-3.742626190185547,-3.2712745666503906,0,0,00
oldtok_50M,spatial-relations_177,spatial-relations,177,above,below,indirect,variable swap,variable swap,0110,-2,-0.8038864135742188,-0.07904624938964844,0.7248401641845703,0,0,00
oldtok_50M,spatial-relations_0,spatial-relations,0,above,below,direct,antonym,concept swap,0100,-1,-0.3598060607910156,-1.435739517211914,-1.0759334564208984,0,0,00
oldtok_50M,spatial-relations_2,spatial-relations,2,above,below,direct,antonym,concept swap,0100,-1,2.6517696380615234,0.07957077026367188,-2.5721988677978516,1,1,11
oldtok_50M,spatial-relations_6,spatial-relations,6,above,below,direct,antonym,concept swap,0100,-1,2.7462081909179688,-0.167266845703125,-2.9134750366210938,1,0,10
oldtok_50M,spatial-relations_7,spatial-relations,7,above,below,direct,antonym,concept swap,0010,-1,-8.171077728271484,-4.947841644287109,3.223236083984375,0,0,00
oldtok_50M,spatial-relations_210,spatial-relations,210,close,far,direct,antonym,concept swap,1110,-1,4.7880401611328125,4.028694152832031,-0.7593460083007812,1,1,11
oldtok_50M,spatial-relations_223,spatial-relations,223,close,far,direct,antonym,concept swap,1110,-1,5.127988815307617,2.2134132385253906,-2.9145755767822266,1,1,11
oldtok_50M,spatial-relations_240,spatial-relations,240,east,west,direct,antonym,concept swap,0010,-1,-2.3810348510742188,-3.1643009185791016,-0.7832660675048828,0,0,00
oldtok_50M,spatial-relations_291,spatial-relations,291,front,behind,direct,antonym,concept swap,1110,-1,-0.7650032043457031,-2.5592784881591797,-1.7942752838134766,0,0,00
oldtok_50M,spatial-relations_295,spatial-relations,295,front,behind,direct,antonym,concept swap,1110,-1,-1.804281234741211,-2.397054672241211,-0.5927734375,0,0,00
oldtok_50M,spatial-relations_297,spatial-relations,297,front,behind,direct,antonym,concept swap,1110,-1,-1.3841476440429688,1.183603286743164,2.567750930786133,0,1,01
oldtok_50M,spatial-relations_351,spatial-relations,351,left,right,direct,antonym,concept swap,0010,-1,0.3366889953613281,1.0127525329589844,0.6760635375976562,1,1,11
oldtok_50M,spatial-relations_358,spatial-relations,358,left,right,direct,antonym,concept swap,0010,-1,-0.31671142578125,-1.1604080200195312,-0.8436965942382812,0,0,00
oldtok_50M,spatial-relations_366,spatial-relations,366,left,right,direct,antonym,concept swap,0010,-1,1.5777626037597656,1.6557865142822266,0.07802391052246094,1,1,11
oldtok_50M,spatial-relations_367,spatial-relations,367,left,right,direct,antonym,concept swap,0111,-1,0.6396350860595703,0.9758319854736328,0.3361968994140625,1,1,11
oldtok_50M,spatial-relations_447,spatial-relations,447,north,south,direct,antonym,concept swap,0100,-1,-1.5775279998779297,-1.0946769714355469,0.4828510284423828,0,0,00
oldtok_50M,spatial-relations_448,spatial-relations,448,north,south,direct,antonym,concept swap,0010,-1,-3.5657176971435547,-2.498516082763672,1.0672016143798828,0,0,00
oldtok_50M,spatial-relations_449,spatial-relations,449,north,south,direct,antonym,concept swap,0100,-1,0.9410476684570312,-0.8293399810791016,-1.7703876495361328,1,0,10
oldtok_50M,spatial-relations_371,spatial-relations,371,left,right,direct,antonym,variable swap,0010,-1,0.3366889953613281,1.0127525329589844,0.6760635375976562,1,1,11
oldtok_50M,spatial-relations_380,spatial-relations,380,left,right,direct,antonym,variable swap,0010,-1,-0.31671142578125,-1.1604080200195312,-0.8436965942382812,0,0,00
oldtok_50M,spatial-relations_386,spatial-relations,386,left,right,direct,antonym,variable swap,0010,-1,1.5777626037597656,1.6557865142822266,0.07802391052246094,1,1,11
oldtok_50M,spatial-relations_389,spatial-relations,389,left,right,direct,antonym,variable swap,0111,-1,0.6396350860595703,0.9758319854736328,0.3361968994140625,1,1,11
oldtok_50M,spatial-relations_13,spatial-relations,13,above,below,indirect,antonym,concept swap,0010,-1,-5.9827117919921875,-0.5728111267089844,5.409900665283203,0,0,00
oldtok_50M,spatial-relations_14,spatial-relations,14,above,below,indirect,antonym,concept swap,0100,-1,1.3845062255859375,-0.23006439208984375,-1.6145706176757812,1,0,10
oldtok_50M,spatial-relations_16,spatial-relations,16,above,below,indirect,antonym,concept swap,0010,-1,0.8031044006347656,1.0122509002685547,0.20914649963378906,1,1,11
oldtok_50M,spatial-relations_21,spatial-relations,21,above,below,indirect,antonym,concept swap,0100,-1,-1.9782600402832031,-2.0193004608154297,-0.04104042053222656,0,0,00
oldtok_50M,spatial-relations_22,spatial-relations,22,above,below,indirect,antonym,concept swap,0100,-1,0.8019752502441406,0.5343055725097656,-0.267669677734375,1,1,11
oldtok_50M,spatial-relations_30,spatial-relations,30,above,below,indirect,antonym,concept swap,0100,-1,-1.1047687530517578,0.1571369171142578,1.2619056701660156,0,1,01
oldtok_50M,spatial-relations_32,spatial-relations,32,above,below,indirect,antonym,concept swap,0100,-1,0.35776329040527344,-1.764007568359375,-2.1217708587646484,1,0,10
oldtok_50M,spatial-relations_34,spatial-relations,34,above,below,indirect,antonym,concept swap,0100,-1,-0.9156112670898438,-1.9334640502929688,-1.017852783203125,0,0,00
oldtok_50M,spatial-relations_39,spatial-relations,39,above,below,indirect,antonym,concept swap,0010,-1,-1.13714599609375,0.13968276977539062,1.2768287658691406,0,1,01
oldtok_50M,spatial-relations_19,spatial-relations,19,above,below,indirect,antonym,concept swap,1111,0,1.8833465576171875,0.9157066345214844,-0.9676399230957031,1,1,11
oldtok_50M,spatial-relations_27,spatial-relations,27,above,below,indirect,antonym,concept swap,1111,0,-0.07487678527832031,0.08974456787109375,0.16462135314941406,0,1,01
oldtok_50M,spatial-relations_38,spatial-relations,38,above,below,indirect,antonym,concept swap,1111,0,2.08087158203125,-0.26042747497558594,-2.341299057006836,1,0,10
oldtok_50M,spatial-relations_59,spatial-relations,59,above,below,indirect,antonym,variable swap,1111,0,1.8833465576171875,0.9157066345214844,-0.9676399230957031,1,1,11
oldtok_50M,spatial-relations_61,spatial-relations,61,above,below,indirect,antonym,variable swap,1111,0,0.3718528747558594,0.5664710998535156,0.19461822509765625,1,1,11
oldtok_50M,spatial-relations_63,spatial-relations,63,above,below,indirect,antonym,variable swap,1111,0,0.7433700561523438,0.8277626037597656,0.08439254760742188,1,1,11
oldtok_50M,spatial-relations_67,spatial-relations,67,above,below,indirect,antonym,variable swap,1111,0,-0.07487678527832031,0.08974456787109375,0.16462135314941406,0,1,01
oldtok_50M,spatial-relations_72,spatial-relations,72,above,below,indirect,antonym,variable swap,1111,0,2.08087158203125,-0.26042747497558594,-2.341299057006836,1,0,10
oldtok_50M,spatial-relations_75,spatial-relations,75,above,below,indirect,antonym,variable swap,1111,0,-1.079019546508789,1.1744117736816406,2.2534313201904297,0,1,01
oldtok_50M,spatial-relations_91,spatial-relations,91,above,below,indirect,variable swap,concept swap,1111,0,6.502281188964844,2.3376541137695312,-4.1646270751953125,1,1,11
oldtok_50M,spatial-relations_1,spatial-relations,1,above,below,direct,antonym,concept swap,0000,0,-4.845636367797852,-4.706762313842773,0.13887405395507812,0,0,00
oldtok_50M,spatial-relations_3,spatial-relations,3,above,below,direct,antonym,concept swap,0000,0,-6.403636932373047,-5.0777130126953125,1.3259239196777344,0,0,00
oldtok_50M,spatial-relations_4,spatial-relations,4,above,below,direct,antonym,concept swap,0000,0,-0.025926589965820312,-2.327037811279297,-2.3011112213134766,0,0,00
oldtok_50M,spatial-relations_5,spatial-relations,5,above,below,direct,antonym,concept swap,0000,0,-5.3395538330078125,-3.3146743774414062,2.0248794555664062,0,0,00
oldtok_50M,spatial-relations_8,spatial-relations,8,above,below,direct,antonym,concept swap,0000,0,-1.9362010955810547,-3.533139228820801,-1.596938133239746,0,0,00
oldtok_50M,spatial-relations_17,spatial-relations,17,above,below,indirect,antonym,concept swap,0000,0,-4.810827255249023,-0.8932704925537109,3.9175567626953125,0,0,00
oldtok_50M,spatial-relations_18,spatial-relations,18,above,below,indirect,antonym,concept swap,0000,0,-1.0638256072998047,-0.1785888671875,0.8852367401123047,0,0,00
oldtok_50M,spatial-relations_31,spatial-relations,31,above,below,indirect,antonym,concept swap,0000,0,-2.7812328338623047,-3.4149112701416016,-0.6336784362792969,0,0,00
oldtok_50M,spatial-relations_33,spatial-relations,33,above,below,indirect,antonym,concept swap,0000,0,-3.8583831787109375,-3.4500961303710938,0.40828704833984375,0,0,00
oldtok_50M,spatial-relations_37,spatial-relations,37,above,below,indirect,antonym,concept swap,0000,0,-5.025196075439453,-3.5316200256347656,1.4935760498046875,0,0,00
oldtok_50M,physical-interactions_39,physical-interactions,39,break,fix,direct,antonym,concept swap,0110,-2,1.5631351470947266,0.2841930389404297,-1.2789421081542969,1,1,11
oldtok_50M,physical-interactions_266,physical-interactions,266,kick,drop,direct,antonym,concept swap,0110,-2,0.17734146118164062,-1.9011383056640625,-2.078479766845703,1,0,10
oldtok_50M,physical-interactions_272,physical-interactions,272,kick,drop,direct,antonym,concept swap,0110,-2,0.3414459228515625,-1.5333013534545898,-1.8747472763061523,1,0,10
oldtok_50M,physical-interactions_274,physical-interactions,274,kick,drop,direct,antonym,concept swap,0110,-2,0.016988754272460938,-1.1325855255126953,-1.1495742797851562,1,0,10
oldtok_50M,physical-interactions_306,physical-interactions,306,kick,touch,direct,antonym,concept swap,0110,-2,0.17734146118164062,-1.9011383056640625,-2.078479766845703,1,0,10
oldtok_50M,physical-interactions_312,physical-interactions,312,kick,touch,direct,antonym,concept swap,0110,-2,0.3414459228515625,-1.5333013534545898,-1.8747472763061523,1,0,10
oldtok_50M,physical-interactions_314,physical-interactions,314,kick,touch,direct,antonym,concept swap,0110,-2,0.016988754272460938,-1.1325855255126953,-1.1495742797851562,1,0,10
oldtok_50M,physical-interactions_366,physical-interactions,366,push,pull,direct,antonym,concept swap,0110,-2,-1.5662517547607422,-0.8902549743652344,0.6759967803955078,0,0,00
oldtok_50M,physical-interactions_378,physical-interactions,378,push,pull,direct,antonym,concept swap,0110,-2,-2.3289661407470703,0.05790519714355469,2.386871337890625,0,1,01
oldtok_50M,physical-interactions_336,physical-interactions,336,push,-,direct,other,variable swap,0110,-2,0.6716327667236328,-0.28856372833251953,-0.9601964950561523,1,0,10
oldtok_50M,physical-interactions_396,physical-interactions,396,revolve around,-,direct,variable swap,variable swap,0110,-2,3.57513427734375,0.6592826843261719,-2.915851593017578,1,1,11
oldtok_50M,physical-interactions_149,physical-interactions,149,heat,cool,direct,variable_swap,concept swap,0110,-2,-0.418304443359375,-3.2337722778320312,-2.8154678344726562,0,0,00
oldtok_50M,physical-interactions_163,physical-interactions,163,heat,cool,direct,variable_swap,variable swap,0110,-2,-0.418304443359375,-3.2337722778320312,-2.8154678344726562,0,0,00
oldtok_50M,physical-interactions_48,physical-interactions,48,break,fix,indirect,antonym,concept swap,0110,-2,1.9343833923339844,-0.10736656188964844,-2.041749954223633,1,0,10
oldtok_50M,physical-interactions_325,physical-interactions,325,kick,touch,indirect,antonym,concept swap,0110,-2,-1.7931289672851562,-1.8531761169433594,-0.060047149658203125,0,0,00
oldtok_50M,physical-interactions_545,physical-interactions,545,throw,touch,indirect,antonym,concept swap,0110,-2,-1.7931289672851562,-1.8531761169433594,-0.060047149658203125,0,0,00
oldtok_50M,physical-interactions_327,physical-interactions,327,kick,touch,indirect,negation,concept swap,0110,-2,0.23369598388671875,0.2902412414550781,0.056545257568359375,1,1,11
oldtok_50M,physical-interactions_547,physical-interactions,547,throw,touch,indirect,negation,concept swap,0110,-2,0.23369598388671875,0.2902412414550781,0.056545257568359375,1,1,11
oldtok_50M,physical-interactions_279,physical-interactions,279,kick,drop,indirect,other,concept swap,0110,-2,2.1974964141845703,-1.0079307556152344,-3.2054271697998047,1,0,10
oldtok_50M,physical-interactions_4,physical-interactions,4,attract,repel,direct,antonym,concept swap,0111,-1,2.054584503173828,0.7794666290283203,-1.2751178741455078,1,1,11
oldtok_50M,physical-interactions_6,physical-interactions,6,attract,repel,direct,antonym,concept swap,0111,-1,2.518627166748047,1.156606674194336,-1.362020492553711,1,1,11
oldtok_50M,physical-interactions_8,physical-interactions,8,attract,repel,direct,antonym,concept swap,0111,-1,3.8022308349609375,1.9569358825683594,-1.8452949523925781,1,1,11
oldtok_50M,physical-interactions_11,physical-interactions,11,attract,repel,direct,antonym,concept swap,1110,-1,-2.012248992919922,-0.20053863525390625,1.8117103576660156,0,0,00
oldtok_50M,physical-interactions_12,physical-interactions,12,attract,repel,direct,antonym,concept swap,0111,-1,1.5595855712890625,0.6906623840332031,-0.8689231872558594,1,1,11
oldtok_50M,physical-interactions_14,physical-interactions,14,attract,repel,direct,antonym,concept swap,0111,-1,1.5541343688964844,1.2391185760498047,-0.3150157928466797,1,1,11
oldtok_50M,physical-interactions_27,physical-interactions,27,break,fix,direct,antonym,concept swap,0111,-1,1.2932567596435547,0.7012290954589844,-0.5920276641845703,1,1,11
