binary_delta,checkpoint,domain,dose_name,family,interaction_delta_view_minus_repeat,margin_delta_view_minus_repeat,numops,repeat_correct,repeat_interaction,repeat_margin,split,uid,view_correct,view_interaction,view_margin,words,source_csv
0.0,chck_80M,,dose1p82,Entity,,-5.563800644595176,3,False,,-4.252263831440359,ambiref,ambiref_3_ops_19,False,,-9.816064476035535,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,3.84273518063128,3,True,,6.605912184342742,ambiref,ambiref_3_ops_266,True,,10.448647364974022,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,2.985512647777796,3,False,,-0.4109686650335789,ambiref,ambiref_3_ops_290,True,,2.574543982744217,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,3.1851708851754665,3,False,,-0.6425348483026028,ambiref,ambiref_3_ops_353,True,,2.5426360368728638,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,1.1121999183669686,3,True,,3.636739685200155,ambiref,ambiref_3_ops_67,True,,4.748939603567123,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-7.246980154886842,4,False,,-2.2076887246221304,ambiref,ambiref_4_ops_12,False,,-9.454668879508972,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,5.627711140085012,4,True,,5.971862429287285,ambiref,ambiref_4_ops_165,True,,11.599573569372296,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-0.287573866546154,4,False,,-6.155882723629475,ambiref,ambiref_4_ops_207,False,,-6.443456590175629,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-0.7631829022429883,4,False,,-12.074257190804929,ambiref,ambiref_4_ops_239,False,,-12.837440093047917,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-1.0923766754567623,4,True,,8.090037550777197,ambiref,ambiref_4_ops_284,True,,6.997660875320435,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-2.3215401773341,5,False,,-17.303282651584595,ambiref,ambiref_5_ops_43,False,,-19.624822828918695,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-1.9034875947982073,5,False,,-8.21228608302772,ambiref,ambiref_5_ops_69,False,,-10.115773677825928,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-10.28245046036318,5,False,,-24.3077290202491,ambiref,ambiref_5_ops_8,False,,-34.59017948061228,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-3.978433098644018,5,True,,4.485806133598089,ambiref,ambiref_5_ops_97,True,,0.507373034954071,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-0.8158609122037888,5,True,,9.735508967190981,ambiref,ambiref_5_ops_99,True,,8.919648054987192,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,1.9163765665143728,0,True,,9.496434578672051,move_contents,move_contents_0_ops_114,True,,11.412811145186424,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,1.3134224959649146,0,True,,3.2228016280569136,move_contents,move_contents_0_ops_236,True,,4.536224124021828,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-0.9199375910684466,0,False,,-0.34448043815791607,move_contents,move_contents_0_ops_346,False,,-1.2644180292263627,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,0.6857197703793645,0,True,,5.622217018157244,move_contents,move_contents_0_ops_468,True,,6.307936788536608,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,6.465222935192287,0,True,,2.967755088582635,move_contents,move_contents_0_ops_504,True,,9.432978023774922,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
-1.0,chck_80M,,dose1p82,Entity,,-9.262856173329055,1,True,,1.8253169357776642,move_contents,move_contents_1_ops_161,False,,-7.437539237551391,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-1.7024827301502228,1,False,,-5.356660306453705,move_contents,move_contents_1_ops_194,False,,-7.059143036603928,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-5.846942089498043,1,False,,-6.87397918663919,move_contents,move_contents_1_ops_243,False,,-12.720921276137233,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,1.0295088365674019,1,False,,-2.8381304815411568,move_contents,move_contents_1_ops_265,False,,-1.8086216449737549,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,1.8394280530046672,1,False,,-8.767638566205278,move_contents,move_contents_1_ops_293,False,,-6.928210513200611,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-8.837402469944209,2,True,,11.53956180717796,move_contents,move_contents_2_ops_103,True,,2.702159337233752,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,8.05704601854086,2,False,,-5.010152094066143,move_contents,move_contents_2_ops_160,True,,3.046893924474716,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,3.624016359448433,2,False,,-5.655497893691063,move_contents,move_contents_2_ops_210,False,,-2.03148153424263,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,3.1592031940817833,2,True,,6.367129608057439,move_contents,move_contents_2_ops_46,True,,9.526332802139223,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,1.8673265278339386,2,False,,-2.8457289338111877,move_contents,move_contents_2_ops_48,False,,-0.9784024059772491,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-8.069408617913723,3,False,,-9.604620544239879,move_contents,move_contents_3_ops_15,False,,-17.6740291621536,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,0.027763456106185913,3,False,,-2.3873751759529114,move_contents,move_contents_3_ops_247,False,,-2.3596117198467255,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-0.49950502486899495,3,False,,-6.98547451198101,move_contents,move_contents_3_ops_351,False,,-7.484979536850005,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,7.251899508759379,3,False,,-16.88143398007378,move_contents,move_contents_3_ops_8,False,,-9.6295344713144,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-1.0788611061871052,3,True,,1.368162076920271,move_contents,move_contents_3_ops_96,True,,0.28930097073316574,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,1.0573508590459824,4,True,,1.5401098430156708,move_contents,move_contents_4_ops_143,True,,2.597460702061653,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,0.6734118424355984,4,False,,-0.12769869901239872,move_contents,move_contents_4_ops_187,True,,0.5457131434231997,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,4.2256588926538825,4,False,,-11.285059890709817,move_contents,move_contents_4_ops_204,False,,-7.059400998055935,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,4.001040652859956,4,True,,3.7863085763528943,move_contents,move_contents_4_ops_249,True,,7.78734922921285,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,5.1776491198688745,4,False,,-6.1690515000373125,move_contents,move_contents_4_ops_289,False,,-0.991402380168438,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
-1.0,chck_80M,,dose1p82,Entity,,-2.920344293117523,5,True,,0.07323534227907658,move_contents,move_contents_5_ops_108,False,,-2.8471089508384466,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,10.546236291527748,5,False,,-3.387974351644516,move_contents,move_contents_5_ops_28,True,,7.158261939883232,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,7.944399608299136,5,True,,4.173271218314767,move_contents,move_contents_5_ops_33,True,,12.117670826613903,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,17.19953927397728,5,False,,-23.1597811402753,move_contents,move_contents_5_ops_71,False,,-5.96024186629802,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
-1.0,chck_80M,,dose1p82,Entity,,-7.6157712852582335,5,True,,5.74447927903384,move_contents,move_contents_5_ops_77,False,,-1.8712920062243938,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
-1.0,chck_80M,,dose1p82,Entity,,-7.589270327240229,0,True,,7.093331750482321,regular,regular_0_ops_213,False,,-0.49593857675790787,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
-1.0,chck_80M,,dose1p82,Entity,,-10.550752008333802,0,True,,0.8021498252637684,regular,regular_0_ops_263,False,,-9.748602183070034,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-0.3564842708874494,0,True,,2.108595493482426,regular,regular_0_ops_314,True,,1.7521112225949764,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-8.021043287590146,0,False,,-3.0264067063108087,regular,regular_0_ops_325,False,,-11.047449993900955,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-3.709198333323002,0,False,,-1.350491188466549,regular,regular_0_ops_373,False,,-5.059689521789551,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,2.4601463079452515,1,False,,-6.70131516456604,regular,regular_1_ops_306,False,,-4.241168856620789,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-3.9266760498285294,1,False,,-3.193948343396187,regular,regular_1_ops_311,False,,-7.120624393224716,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-15.996077642776072,1,False,,-7.223019685596228,regular,regular_1_ops_385,False,,-23.2190973283723,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-1.1992783918976784,1,False,,-11.451368562877178,regular,regular_1_ops_70,False,,-12.650646954774857,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,3.081401745788753,1,True,,0.8055570656433702,regular,regular_1_ops_81,True,,3.886958811432123,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-3.296662675216794,2,False,,-8.16761396639049,regular,regular_2_ops_132,False,,-11.464276641607285,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-0.17499594017863274,2,False,,-11.93313579633832,regular,regular_2_ops_344,False,,-12.108131736516953,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,0.1942839529365301,2,False,,-4.387465909123421,regular,regular_2_ops_348,False,,-4.193181956186891,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,0.463651470374316,2,False,,-18.65267042024061,regular,regular_2_ops_58,False,,-18.189018949866295,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-2.466638997197151,2,False,,-4.091183319687843,regular,regular_2_ops_97,False,,-6.5578223168849945,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-8.617006552405655,3,False,,-4.946334608830512,regular,regular_3_ops_197,False,,-13.563341161236167,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,2.709994665812701,3,False,,-0.30172575963661075,regular,regular_3_ops_226,True,,2.4082689061760902,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,6.749909031204879,3,True,,0.7886971579864621,regular,regular_3_ops_372,True,,7.538606189191341,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,1.4621007237583399,3,False,,-20.21599521767348,regular,regular_3_ops_78,False,,-18.75389449391514,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,7.279456809163094,3,False,,-1.5094224698841572,regular,regular_3_ops_85,True,,5.770034339278936,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,0.24560128897428513,4,False,,-6.984131298959255,regular,regular_4_ops_121,False,,-6.73853000998497,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
-1.0,chck_80M,,dose1p82,Entity,,-3.148808181285858,4,True,,1.9883888810873032,regular,regular_4_ops_131,False,,-1.160419300198555,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-0.3332233615219593,4,True,,5.539320785552263,regular,regular_4_ops_143,True,,5.206097424030304,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,0.920132058672607,4,True,,12.232486095279455,regular,regular_4_ops_16,True,,13.152618153952062,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,3.0139593901112676,4,True,,2.950238633900881,regular,regular_4_ops_300,True,,5.964198024012148,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,5.230185063555837,5,False,,-2.0417864341288805,regular,regular_5_ops_18,True,,3.188398629426956,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,7.313894271850586,5,False,,-12.39491280913353,regular,regular_5_ops_75,False,,-5.081018537282944,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose1p82,Entity,,15.319788062945008,5,False,,-10.019472022540867,regular,regular_5_ops_82,True,,5.300316040404141,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,0.6290055327117443,5,False,,-5.986769538372755,regular,regular_5_ops_86,False,,-5.357764005661011,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose1p82,Entity,,-2.417980879545212,5,False,,-0.9720442593097687,regular,regular_5_ops_93,False,,-3.3900251388549805,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-6.293229259550571,0,False,,-0.3023945093154907,ambiref,ambiref_0_ops_101,False,,-6.595623768866062,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-15.892749963561073,0,False,,-10.815198358846828,ambiref,ambiref_0_ops_11,False,,-26.7079483224079,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-3.1577211059629917,0,False,,-1.0282558649778366,ambiref,ambiref_0_ops_175,False,,-4.185976970940828,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,2.701443001278676,0,False,,-4.887665085145272,ambiref,ambiref_0_ops_227,False,,-2.186222083866596,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-5.071708424773533,0,False,,-2.531630632642191,ambiref,ambiref_0_ops_491,False,,-7.603339057415724,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-4.102937817573547,1,False,,-14.796924757771194,ambiref,ambiref_1_ops_18,False,,-18.89986257534474,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-0.4463234193972312,1,False,,-28.546158387849573,ambiref,ambiref_1_ops_240,False,,-28.992481807246804,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,3.5821658591739833,1,True,,2.404739805031568,ambiref,ambiref_1_ops_283,True,,5.986905664205551,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,5.505620421376079,1,True,,7.139286850113422,ambiref,ambiref_1_ops_5,True,,12.644907271489501,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-3.3085442119045183,1,False,,-12.785548624699004,ambiref,ambiref_1_ops_52,False,,-16.094092836603522,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-1.5590183078311384,2,False,,-7.977444535586983,ambiref,ambiref_2_ops_0,False,,-9.536462843418121,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-1.8474787878803909,2,False,,-11.284068156499416,ambiref,ambiref_2_ops_118,False,,-13.131546944379807,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-2.81836224719882,2,False,,-3.170989040285349,ambiref,ambiref_2_ops_298,False,,-5.989351287484169,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose2p64,Entity,,10.223606972955167,2,False,,-8.501974451355636,ambiref,ambiref_2_ops_312,True,,1.7216325215995312,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-10.852346788160503,2,False,,-9.371852942742407,ambiref,ambiref_2_ops_321,False,,-20.22419973090291,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,0.4090598956681788,3,False,,-4.488675009924918,ambiref,ambiref_3_ops_19,False,,-4.07961511425674,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,4.462156054098159,3,True,,7.210673514287919,ambiref,ambiref_3_ops_266,True,,11.672829568386078,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose2p64,Entity,,2.261853071860969,3,False,,-2.064512270502746,ambiref,ambiref_3_ops_290,True,,0.19734080135822296,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
1.0,chck_80M,,dose2p64,Entity,,7.692645694827661,3,False,,-5.282566662644967,ambiref,ambiref_3_ops_353,True,,2.4100790321826935,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,0.3244216574821621,3,True,,1.235706122359261,ambiref,ambiref_3_ops_67,True,,1.560127779841423,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-3.481451422907412,4,False,,-5.241931750439107,ambiref,ambiref_4_ops_12,False,,-8.72338317334652,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,5.193074526090641,4,True,,5.798902486159932,ambiref,ambiref_4_ops_165,True,,10.991977012250572,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-0.671773312613368,4,False,,-4.211006747558713,ambiref,ambiref_4_ops_207,False,,-4.882780060172081,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,0.8800215384108014,4,False,,-21.25054896977963,ambiref,ambiref_4_ops_239,False,,-20.370527431368828,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,2.5514190988615155,4,True,,5.6003109170123935,ambiref,ambiref_4_ops_284,True,,8.151730015873909,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-2.1950815690797754,5,False,,-18.33060259668855,ambiref,ambiref_5_ops_43,False,,-20.525684165768325,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-2.57491387007758,5,False,,-4.563551020342857,ambiref,ambiref_5_ops_69,False,,-7.138464890420437,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,6.426498752553016,5,False,,-30.63347296277061,ambiref,ambiref_5_ops_8,False,,-24.206974210217595,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,-5.113308448344469,5,False,,-2.5866419933736324,ambiref,ambiref_5_ops_97,False,,-7.6999504417181015,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,7.454966386081651,5,True,,1.8567740533035249,ambiref,ambiref_5_ops_99,True,,9.311740439385176,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,0.9972146428190172,0,True,,7.6984599572606385,move_contents,move_contents_0_ops_114,True,,8.695674600079656,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,0.6366563207702711,0,True,,4.945518549415283,move_contents,move_contents_0_ops_236,True,,5.582174870185554,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
0.0,chck_80M,,dose2p64,Entity,,1.6483139150950592,0,False,,-4.143630386999575,move_contents,move_contents_0_ops_346,False,,-2.495316471904516,80000000,experiments/archive/frontier_consolidation/data/ewok_entity_margin_pilot80/view_minus_repeat_margin_deltas.csv
