role,seed,pair_id,overlap_bin,token_class,n_checkpoints,n_targets,gain_T_vs_U,gain_T_vs_N,gain_U_vs_N
R,43122,wikilarge_3c82c4be810cd3dd4dba,high,overlap,3,1.0,12.172738174597422,10.583069264888763,-1.589668909708659
R,43122,wikilarge_3c9c8634ba2f4a6dabcc,high,nonoverlap,3,2.0,-0.7539191246032715,-0.3124890724817912,0.4414300521214803
R,43122,wikilarge_3c9c8634ba2f4a6dabcc,high,overlap,3,1.0,8.892364759619037,7.780721286311746,-1.1116434733072917
R,43122,wikilarge_3d14e63fdba3c21063af,medium,nonoverlap,3,2.0,-1.5319993495941162,-2.046302398045858,-0.5143030484517416
R,43122,wikilarge_3d14e63fdba3c21063af,medium,overlap,3,1.0,5.377236623937885,0.4364494377126296,-4.940787186225255
R,43122,wikilarge_3d6702be364c13e44b28,high,nonoverlap,3,2.0,1.053215214361747,1.0803968993326027,0.027181684970855713
R,43122,wikilarge_3d6702be364c13e44b28,high,overlap,3,1.0,8.791233579317728,9.290720502535502,0.49948692321777344
R,43122,wikilarge_3d7d22cdf2f61d94b1b7,low,nonoverlap,3,2.0,1.3985983928044636,0.9232573906580607,-0.475341002146403
R,43122,wikilarge_3d7d22cdf2f61d94b1b7,low,overlap,3,1.0,11.281391654163599,12.703419559945663,1.4220279057820637
R,43122,wikilarge_3d7fdfb96ee8a175beb4,high,nonoverlap,3,2.0,0.45243334770202637,0.8015411297480265,0.3491077820460002
R,43122,wikilarge_3d7fdfb96ee8a175beb4,high,overlap,3,1.0,5.769610126192371,5.017559726412098,-0.7520503997802734
R,43122,wikilarge_3dbcd1f04f181769c3b5,high,nonoverlap,3,2.0,0.42925238609313965,0.007666826248168945,-0.4215855598449707
R,43122,wikilarge_3dbcd1f04f181769c3b5,high,overlap,3,1.0,5.375669648249944,5.445783942937851,0.0701142946879069
R,43122,wikilarge_3dca7a205ef5a619854d,medium,nonoverlap,3,2.0,0.03704331318537394,-0.2462009390195211,-0.283244252204895
R,43122,wikilarge_3dca7a205ef5a619854d,medium,overlap,3,1.0,6.677013548091054,6.783934744074941,0.10692119598388672
R,43122,wikilarge_3de75441e1588131cd4f,medium,nonoverlap,3,2.0,-0.7854245603084564,-1.1117283354202907,-0.3263037751118342
R,43122,wikilarge_3de75441e1588131cd4f,medium,overlap,3,1.0,9.197689456865191,11.756057503943643,2.5583680470784507
R,43122,wikilarge_3e18375dd2353f6618e8,low,nonoverlap,3,2.0,2.855122208595276,2.467255632082621,-0.3878665765126546
R,43122,wikilarge_3e18375dd2353f6618e8,low,overlap,3,1.0,3.5868201702833176,3.3247458587090173,-0.2620743115743001
R,43122,wikilarge_3e67e0463a8f6d8634a3,medium,nonoverlap,3,2.0,0.4088561534881592,0.2439875602722168,-0.16486859321594238
R,43122,wikilarge_3e67e0463a8f6d8634a3,medium,overlap,3,1.0,8.46150473256906,9.217030321558317,0.7555255889892578
R,43122,wikilarge_3eaa7fed6ca02b15cdff,low,nonoverlap,3,2.0,0.951475590467453,1.2636782427628834,0.3122026522954305
R,43122,wikilarge_3eaa7fed6ca02b15cdff,low,overlap,3,1.0,3.49225581685702,3.2977433701356254,-0.19451244672139487
R,43122,wikilarge_3ed5214b6e90175e6de5,medium,nonoverlap,3,2.0,0.18219860146443048,0.022556846340497334,-0.15964175512393317
R,43122,wikilarge_3ed5214b6e90175e6de5,medium,overlap,3,1.0,7.11791284630696,6.903568821648757,-0.21434402465820312
R,43122,wikilarge_3ed951b455f7f2aa70ad,medium,nonoverlap,3,2.0,-4.278943777084351,-5.697015126546224,-1.4180713494618733
R,43122,wikilarge_3ed951b455f7f2aa70ad,medium,overlap,3,1.0,4.744723425169165,5.342764959592993,0.5980415344238281
R,43122,wikilarge_3f13212d21c468117584,medium,nonoverlap,3,2.0,2.3567811250686646,0.6247746547063192,-1.7320064703623455
R,43122,wikilarge_3f13212d21c468117584,medium,overlap,3,1.0,3.194340407537917,3.6978058215851584,0.5034654140472412
R,43122,wikilarge_3f3ed09254087cdd8b00,medium,nonoverlap,3,2.0,1.512280950943629,0.6891424854596456,-0.8231384654839834
R,43122,wikilarge_3f3ed09254087cdd8b00,medium,overlap,3,1.0,1.2246133685112,3.8358698089917502,2.6112564404805503
R,43122,wikilarge_3f928414f6a03335c099,high,nonoverlap,3,2.0,1.2266384760538738,1.0886822541554768,-0.13795622189839682
R,43122,wikilarge_3f928414f6a03335c099,high,overlap,3,1.0,3.987221378212174,3.941071091219783,-0.04615028699239095
R,43122,wikilarge_3f9be183f05bfa3b3eca,medium,nonoverlap,3,2.0,0.34933241208394367,0.5067582130432129,0.1574258009592692
R,43122,wikilarge_3f9be183f05bfa3b3eca,medium,overlap,3,1.0,7.61615593234698,8.81375566124916,1.197599728902181
R,43122,wikilarge_3fbc4d6f2391ebdb9c92,medium,nonoverlap,3,2.0,0.8111389180024465,0.5733005503813425,-0.2378383676211039
R,43122,wikilarge_3fbc4d6f2391ebdb9c92,medium,overlap,3,1.0,-6.4993851979573565,-5.954845269521077,0.5445399284362793
R,43122,wikilarge_3fbc8c36a1358c6f689f,low,nonoverlap,3,2.0,-1.116039514541626,-1.1666289567947388,-0.05058944225311279
R,43122,wikilarge_3fbc8c36a1358c6f689f,low,overlap,3,1.0,0.021301211168368656,0.03364155814051628,0.012340346972147623
R,43122,wikilarge_3fc33895340dd411429b,low,nonoverlap,3,2.0,3.556421637535095,0.3204234739144643,-3.2359981636206308
R,43122,wikilarge_3fc33895340dd411429b,low,overlap,3,1.0,-2.9392839272816977,-4.159380356470744,-1.2200964291890461
R,43122,wikilarge_40270647554637bc808f,medium,nonoverlap,3,2.0,0.5820855895678202,0.5156129995981852,-0.06647258996963501
R,43122,wikilarge_40270647554637bc808f,medium,overlap,3,1.0,7.2274918009837466,6.555982694029808,-0.6715091069539388
R,43122,wikilarge_409e2165a44813f346c4,high,nonoverlap,3,2.0,0.4283885955810547,-0.31783827145894367,-0.7462268670399984
R,43122,wikilarge_409e2165a44813f346c4,high,overlap,3,1.0,7.524325846383969,8.522517044097185,0.9981911977132162
R,43122,wikilarge_411514860768d21c896d,low,nonoverlap,3,2.0,0.9913296302159628,0.8347108761469523,-0.1566187540690104
R,43122,wikilarge_411514860768d21c896d,low,overlap,3,1.0,4.4221188227335615,7.065934658050537,2.643815835316976
R,43122,wikilarge_4129acb4438bb7f38722,high,nonoverlap,3,2.0,-3.4871256351470947,-3.45999813079834,0.027127504348754883
R,43122,wikilarge_4129acb4438bb7f38722,high,overlap,3,1.0,3.3207486669222512,3.909413437048594,0.5886647701263428
R,43122,wikilarge_4179fa32b9712b5d1d7d,medium,nonoverlap,3,2.0,-0.243771493434906,0.47887341181437176,0.7226449052492777
R,43122,wikilarge_4179fa32b9712b5d1d7d,medium,overlap,3,1.0,8.710688749949137,-1.2472914059956868,-9.957980155944824
R,43122,wikilarge_41a580b0689af1a112e5,low,nonoverlap,3,2.0,1.2686749299367268,1.576229492823283,0.30755456288655597
R,43122,wikilarge_41a580b0689af1a112e5,low,overlap,3,1.0,9.317129178593555,9.552662892887989,0.2355337142944336
R,43122,wikilarge_41bc0d527ab3f7b6fd80,medium,nonoverlap,3,2.0,-1.363245169321696,-1.8792588710784912,-0.5160137017567953
R,43122,wikilarge_41bc0d527ab3f7b6fd80,medium,overlap,3,1.0,7.46624331176281,9.046125615636507,1.579882303873698
R,43122,wikilarge_41ca07137c4bb8179584,high,nonoverlap,3,2.0,-0.09599967797597249,-0.3080716133117676,-0.21207193533579508
R,43122,wikilarge_41ca07137c4bb8179584,high,overlap,3,1.0,2.020855652013173,2.0899522569961846,0.06909660498301189
R,43122,wikilarge_41e1e8c82c466835ff7f,medium,nonoverlap,3,2.0,-0.5266889731089274,-0.8501971562703451,-0.32350818316141766
R,43122,wikilarge_41e1e8c82c466835ff7f,medium,overlap,3,1.0,3.151501869161924,3.3027910937865577,0.1512892246246338
R,43122,wikilarge_41e9675353c8693b1b22,low,nonoverlap,3,2.0,-2.4265339771906533,-2.6401565869649253,-0.21362260977427164
R,43122,wikilarge_41e9675353c8693b1b22,low,overlap,3,1.0,9.383767936378717,8.816750063250462,-0.5670178731282552
R,43122,wikilarge_420386bdda02fed770a7,low,nonoverlap,3,2.0,0.393366018931071,1.760972499847412,1.367606480916341
R,43122,wikilarge_420386bdda02fed770a7,low,overlap,3,1.0,1.7430346806844075,1.8866268793741863,0.14359219868977866
R,43122,wikilarge_4211f8e045a8e620dc80,medium,nonoverlap,3,2.0,1.7030598719914753,2.7534109354019165,1.0503510634104412
R,43122,wikilarge_4211f8e045a8e620dc80,medium,overlap,3,1.0,3.375942046443621,3.7127024879058204,0.3367604414621989
R,43122,wikilarge_424b95e89dd5fe763105,low,nonoverlap,3,2.0,0.469338317712148,0.009218990802764893,-0.4601193269093831
R,43122,wikilarge_424b95e89dd5fe763105,low,overlap,3,1.0,4.282591501871745,2.34201709429423,-1.9405744075775146
R,43122,wikilarge_4278d501bd94b15c0cb3,low,nonoverlap,3,2.0,0.5672577222188314,-0.37537089983622235,-0.9426286220550537
R,43122,wikilarge_4278d501bd94b15c0cb3,low,overlap,3,1.0,6.868312438329061,5.994652032852173,-0.8736604054768881
R,43122,wikilarge_428c9df05b5075a64a61,high,nonoverlap,3,2.0,2.843005816141764,1.9764520327250164,-0.866553783416748
R,43122,wikilarge_428c9df05b5075a64a61,high,overlap,3,1.0,4.603359937667847,4.474762360254924,-0.1285975774129232
R,43122,wikilarge_42b555b291c1f87bd822,high,nonoverlap,3,2.0,0.9077139894167582,0.5022701521714529,-0.40544383724530536
R,43122,wikilarge_42b555b291c1f87bd822,high,overlap,3,1.0,8.959452732466161,9.018901928327978,0.059449195861816406
R,43122,wikilarge_43aee1ee2edb20cb6349,high,nonoverlap,3,2.0,-1.866870601971944,-1.3342763582865398,0.5325942436854044
R,43122,wikilarge_43aee1ee2edb20cb6349,high,overlap,3,1.0,14.610976581772169,13.889796301722527,-0.721180280049642
R,43122,wikilarge_43d500e4ceeadb0398d4,low,nonoverlap,3,2.0,-2.290750424067179,-2.2277982234954834,0.06295220057169597
R,43122,wikilarge_43d500e4ceeadb0398d4,low,overlap,3,1.0,6.386137008666992,4.681761105855306,-1.7043759028116863
R,43122,wikilarge_43ec11c6120dba1a549d,high,nonoverlap,3,2.0,-2.3418941100438437,-2.762599309285482,-0.4207051992416382
R,43122,wikilarge_43ec11c6120dba1a549d,high,overlap,3,1.0,5.457243289798498,5.555534369001786,0.09829107920328777
R,43122,wikilarge_4417f6265bbfdfd15b95,high,nonoverlap,3,2.0,-1.092734932899475,0.8928743998209635,1.9856093327204387
R,43122,wikilarge_4417f6265bbfdfd15b95,high,overlap,3,1.0,1.4259513759364684,0.3214248313258092,-1.1045265446106594
R,43122,wikilarge_44361d00a122f9e0cb6d,low,nonoverlap,3,2.0,-1.8400113582611084,-1.7077304522196453,0.13228090604146323
R,43122,wikilarge_44361d00a122f9e0cb6d,low,overlap,3,1.0,-0.9214026133219401,-3.084674835205078,-2.163272221883138
R,43122,wikilarge_445e55dcd64efe4b3c7a,low,nonoverlap,3,2.0,-0.11263513565063477,-1.1462163925170898,-1.033581256866455
R,43122,wikilarge_445e55dcd64efe4b3c7a,low,overlap,3,1.0,9.543849150339762,10.034037431081137,0.4901882807413737
R,43122,wikilarge_449756ee49a56ce296f0,high,nonoverlap,3,2.0,-0.9026409188906351,-1.249638855457306,-0.3469979365666707
R,43122,wikilarge_449756ee49a56ce296f0,high,overlap,3,1.0,6.293032140781482,6.198409846673409,-0.09462229410807292
R,43122,wikilarge_44b729e90efb23a1bd05,high,nonoverlap,3,2.0,-2.1681574980417886,-0.5697637399037679,1.5983937581380208
R,43122,wikilarge_44b729e90efb23a1bd05,high,overlap,3,1.0,10.079031000534693,10.313127845525742,0.2340968449910482
R,43122,wikilarge_44ca3edc73b9253c33f4,medium,nonoverlap,3,2.0,3.8572013775507608,4.047383348147075,0.19018197059631348
R,43122,wikilarge_44ca3edc73b9253c33f4,medium,overlap,3,1.0,6.104302519001067,5.152736935454111,-0.9515655835469564
R,43122,wikilarge_454e08f980ba83a6a67e,high,nonoverlap,3,2.0,-2.681802749633789,-2.7964704036712646,-0.11466765403747559
R,43122,wikilarge_454e08f980ba83a6a67e,high,overlap,3,1.0,5.680014729499817,5.947648326555888,0.267633597056071
R,43122,wikilarge_45b12b9cd69a719c25d6,medium,nonoverlap,3,2.0,1.1070216298103333,0.5456033945083618,-0.5614182353019714
R,43122,wikilarge_45b12b9cd69a719c25d6,medium,overlap,3,1.0,2.303036919174095,2.3521817435200014,0.04914482434590658
R,43122,wikilarge_45e2f81ff88b81a9c63d,medium,nonoverlap,3,2.0,0.5494447549184164,-0.024928232034047444,-0.5743729869524637
R,43122,wikilarge_45e2f81ff88b81a9c63d,medium,overlap,3,1.0,6.893329185744126,6.3491958404580755,-0.5441333452860514
R,43122,wikilarge_45f788f3126182e9fc60,high,nonoverlap,3,2.0,-1.0221383571624756,-1.2116244633992512,-0.18948610623677573
R,43122,wikilarge_45f788f3126182e9fc60,high,overlap,3,1.0,6.262576963752508,5.229541367540757,-1.0330355962117512
R,43122,wikilarge_45f8c08eab37931645cd,low,nonoverlap,3,2.0,1.6584741671880086,1.188819686571757,-0.46965448061625165
R,43122,wikilarge_45f8c08eab37931645cd,low,overlap,3,1.0,1.4246740341186523,0.9168605009714762,-0.5078135331471761
R,43122,wikilarge_463b6057302e597731ad,medium,nonoverlap,3,2.0,-3.67112668355306,-3.1049692630767822,0.5661574204762777
R,43122,wikilarge_463b6057302e597731ad,medium,overlap,3,1.0,2.7127071153372526,2.32124693505466,-0.3914601802825928
R,43122,wikilarge_465ba31ac5d4ec0dac8c,high,nonoverlap,3,2.0,-0.9164273341496786,-1.2048941850662231,-0.2884668509165446
R,43122,wikilarge_465ba31ac5d4ec0dac8c,high,overlap,3,1.0,6.120626673412819,5.947901949596901,-0.17272472381591797
R,43122,wikilarge_4665b81ab38474caa320,low,nonoverlap,3,2.0,-2.1218493382136026,-1.4579449693361919,0.6639043688774109
R,43122,wikilarge_4665b81ab38474caa320,low,overlap,3,1.0,5.996656313538551,6.9684161096811295,0.9717597961425781
R,43122,wikilarge_469288ae33d07dbce6ed,medium,nonoverlap,3,2.0,-0.21917390823364258,0.02071825663248698,0.23989216486612955
R,43122,wikilarge_469288ae33d07dbce6ed,medium,overlap,3,1.0,10.128224395215511,8.168898286918798,-1.9593261082967122
R,43122,wikilarge_4749d70a6d59a65e779b,medium,nonoverlap,3,2.0,-0.2580158373651405,-0.30267010334258276,-0.044654265977442265
R,43122,wikilarge_4749d70a6d59a65e779b,medium,overlap,3,1.0,4.339756965637207,3.9582176208496094,-0.38153934478759766
R,43122,wikilarge_4769adce4ea1aba3852f,high,nonoverlap,3,2.0,-1.1913392146428425,-0.7726962566375732,0.41864295800526935
R,43122,wikilarge_4769adce4ea1aba3852f,high,overlap,3,1.0,4.70800144597888,3.7164706302185855,-0.9915308157602946
R,43122,wikilarge_47c6b4e2a74c6e16511a,high,nonoverlap,3,2.0,1.1104699671268463,1.1902473668257396,0.07977739969889323
R,43122,wikilarge_47c6b4e2a74c6e16511a,high,overlap,3,1.0,5.526430848365028,6.12711994163692,0.6006890932718912
R,43122,wikilarge_484308e609c6e4ea1866,medium,nonoverlap,3,2.0,3.8752355873584747,4.923950225114822,1.0487146377563477
R,43122,wikilarge_484308e609c6e4ea1866,medium,overlap,3,1.0,2.736587127049764,3.520038366317749,0.783451239267985
R,43122,wikilarge_4862f5d52bb13b512943,high,nonoverlap,3,2.0,-2.4332054257392883,-3.769662161668142,-1.3364567359288533
R,43122,wikilarge_4862f5d52bb13b512943,high,overlap,3,1.0,6.16077854235967,4.161037623882294,-1.9997409184773762
R,43122,wikilarge_48cd29bd13ec3ad48a1c,high,nonoverlap,3,2.0,-0.010291059811909994,-0.26572732130686444,-0.2554362614949544
R,43122,wikilarge_48cd29bd13ec3ad48a1c,high,overlap,3,1.0,14.179317370057106,14.332386230429014,0.15306886037190756
R,43122,wikilarge_495ff5900359f4c92a3e,low,nonoverlap,3,2.0,-1.427596131960551,-1.4809041619300842,-0.05330802996953329
R,43122,wikilarge_495ff5900359f4c92a3e,low,overlap,3,1.0,5.297589962681134,5.029228871067365,-0.26836109161376953
R,43122,wikilarge_4986cde77adc3254e878,medium,nonoverlap,3,2.0,0.9405867258707682,1.9339311122894287,0.9933443864186605
R,43122,wikilarge_4986cde77adc3254e878,medium,overlap,3,1.0,5.048205208654205,5.713470768804352,0.6652655601501465
R,43122,wikilarge_49e992129fe42af5001b,low,nonoverlap,3,2.0,-2.329262614250183,-0.8913152615229288,1.4379473527272542
R,43122,wikilarge_49e992129fe42af5001b,low,overlap,3,1.0,5.800876796245575,5.493059019247691,-0.3078177769978841
R,43122,wikilarge_4a545573ac91cfa6e9e2,high,nonoverlap,3,2.0,3.526103983322779,2.370027393102646,-1.1560765902201335
R,43122,wikilarge_4a545573ac91cfa6e9e2,high,overlap,3,1.0,9.565760386486849,9.624818893770376,0.05905850728352865
R,43122,wikilarge_4a9dfef2d41cb8747566,low,nonoverlap,3,2.0,-0.17076289653778076,0.5217195749282837,0.6924824714660645
R,43122,wikilarge_4a9dfef2d41cb8747566,low,overlap,3,1.0,3.6729251543680825,4.793641885121663,1.1207167307535808
R,43122,wikilarge_4aabde616700c536e49a,high,nonoverlap,3,2.0,-0.6254848639170328,-0.6460088094075521,-0.020523945490519207
R,43122,wikilarge_4aabde616700c536e49a,high,overlap,3,1.0,5.556793496012688,4.447087729970614,-1.1097057660420735
R,43122,wikilarge_4bac56b1ac1a5c95194e,high,nonoverlap,3,2.0,-2.1801013747851052,-2.1555185119311013,0.024582862854003906
R,43122,wikilarge_4bac56b1ac1a5c95194e,high,overlap,3,1.0,10.09787885348002,7.950889666875203,-2.146989186604818
R,43122,wikilarge_4bbab41f098bfb54a9ca,medium,nonoverlap,3,2.0,-4.9628005027771,-4.478795150915782,0.48400535186131793
R,43122,wikilarge_4bbab41f098bfb54a9ca,medium,overlap,3,1.0,9.723303486903509,12.402242988348007,2.6789395014444985
R,43122,wikilarge_4bf827d2b60a6d503a26,medium,nonoverlap,3,2.0,-0.29981664816538495,-0.0662143627802531,0.23360228538513184
R,43122,wikilarge_4bf827d2b60a6d503a26,medium,overlap,3,1.0,4.934954226016998,4.341122845808665,-0.5938313802083334
R,43122,wikilarge_4c21ca692dede9f3a384,low,nonoverlap,3,2.0,-0.4482213258743286,-0.6932610472043356,-0.24503972133000693
R,43122,wikilarge_4c21ca692dede9f3a384,low,overlap,3,1.0,-5.314564347267151,-5.4274178345998125,-0.11285348733266194
R,43122,wikilarge_4c3fb06cf02bd97d3a6f,low,nonoverlap,3,2.0,0.16529432932535806,-0.39928948879241943,-0.5645838181177775
R,43122,wikilarge_4c3fb06cf02bd97d3a6f,low,overlap,3,1.0,3.8949760595957437,4.5150619347890215,0.620085875193278
R,43122,wikilarge_4c54fad6be6ca91cd471,medium,nonoverlap,3,2.0,0.9028612375259399,1.1801567276318867,0.27729549010594684
R,43122,wikilarge_4c54fad6be6ca91cd471,medium,overlap,3,1.0,5.041515648365021,2.2377084692319236,-2.803807179133097
R,43122,wikilarge_4cad0962f7ba4c1f7a39,low,nonoverlap,3,2.0,-2.8136728991133473,-2.334183137242993,0.4794897618703544
R,43122,wikilarge_4cad0962f7ba4c1f7a39,low,overlap,3,1.0,3.1574558715025582,2.1755352318286896,-0.9819206396738688
R,43122,wikilarge_4cee4f96f0b28294120e,low,nonoverlap,3,2.0,-0.8031253019968668,-1.0058470169703166,-0.2027217149734497
R,43122,wikilarge_4cee4f96f0b28294120e,low,overlap,3,1.0,3.403814127047857,3.834274103244146,0.43045997619628906
R,43122,wikilarge_4d2c278e934a93f76e3e,medium,nonoverlap,3,2.0,1.506061355272929,0.7784979740778605,-0.7275633811950684
R,43122,wikilarge_4d2c278e934a93f76e3e,medium,overlap,3,1.0,10.46021079675605,6.772631482842068,-3.687579313913981
R,43122,wikilarge_4d3cd10152a3b0654b1d,medium,nonoverlap,3,2.0,2.026755601167679,0.7048402627309164,-1.3219153384367626
R,43122,wikilarge_4d3cd10152a3b0654b1d,medium,overlap,3,1.0,-2.543570121129354,-4.241166432698567,-1.6975963115692139
R,43122,wikilarge_4d7978bf8380cba5a94d,high,nonoverlap,3,2.0,-0.547829786936442,-0.5898384253184,-0.04200863838195801
R,43122,wikilarge_4d7978bf8380cba5a94d,high,overlap,3,1.0,2.544578446696202,2.460621648778518,-0.08395679791768391
R,43122,wikilarge_4da5bcb5aa14813f2ef3,high,nonoverlap,3,2.0,-2.3058316061894097,-1.6153642137845357,0.6904673924048742
R,43122,wikilarge_4da5bcb5aa14813f2ef3,high,overlap,3,1.0,-0.00650305300951004,-0.055501158038775124,-0.048998105029265084
R,43122,wikilarge_4db0418258ce0a1cb33a,medium,nonoverlap,3,2.0,-1.3168744693199794,-0.941670835018158,0.3752036343018214
R,43122,wikilarge_4db0418258ce0a1cb33a,medium,overlap,3,1.0,0.5499413333988438,0.3173720362440993,-0.23256929715474448
R,43122,wikilarge_4db1f6121c78a9920762,low,nonoverlap,3,2.0,-0.5520973056554794,-0.9559392283360163,-0.4038419226805369
R,43122,wikilarge_4db1f6121c78a9920762,low,overlap,3,1.0,3.863663911819458,3.8133928775787354,-0.050271034240722656
R,43122,wikilarge_4e5a7d0c1d2d90ef1248,medium,nonoverlap,3,2.0,-1.5616145133972168,-0.5947322845458984,0.9668822288513184
R,43122,wikilarge_4e5a7d0c1d2d90ef1248,medium,overlap,3,1.0,5.281722744305928,3.531978170077006,-1.7497445742289226
R,43122,wikilarge_4ebc6f52dfccb2328380,medium,nonoverlap,3,2.0,0.4662134051322937,0.8683042327562968,0.4020908276240031
R,43122,wikilarge_4ebc6f52dfccb2328380,medium,overlap,3,1.0,8.34200963874658,11.269374306003252,2.9273646672566733
R,43122,wikilarge_4f79977de02cb06f6bac,high,nonoverlap,3,2.0,-0.2267005443572998,0.4229336977005005,0.6496342420578003
R,43122,wikilarge_4f79977de02cb06f6bac,high,overlap,3,1.0,3.6349743207295737,4.232945044835408,0.597970724105835
R,43122,wikilarge_50e1d0b4fcb18e862945,low,nonoverlap,3,2.0,-0.6683326959609985,-0.8107367356618246,-0.14240403970082602
R,43122,wikilarge_50e1d0b4fcb18e862945,low,overlap,3,1.0,4.390438108084102,4.8674342120066285,0.47699610392252606
R,43122,wikilarge_514be764cd03239eba0e,medium,nonoverlap,3,2.0,0.28022638460000354,0.4368915582696597,0.15666517366965613
R,43122,wikilarge_514be764cd03239eba0e,medium,overlap,3,1.0,1.7358746925989788,2.0998637278874717,0.36398903528849286
R,43122,wikilarge_5153298d4713f9ad4dce,high,nonoverlap,3,2.0,-1.3424597481886547,-1.8243837753931682,-0.48192402720451355
