sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,endpoint,endpoint_path,description
r0117_s03,bnc_spoken,920000117,117,41,160,408,621,row_context,55,6,False,5.843015193939209,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0141_s01,bnc_spoken,920000141,141,24,160,114,261,row_context,32,8,False,3.4334824085235596,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0155_s04,bnc_spoken,920000155,155,26,160,802,952,row_context,31,8,False,2.8734281063079834,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0165_s03,bnc_spoken,920000165,165,32,160,567,740,row_context,37,4,False,1.7872600555419922,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0172_s02,bnc_spoken,920000172,172,45,160,144,389,row_context,65,11,False,3.854923963546753,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0179_s06,bnc_spoken,920000179,179,13,160,658,732,row_context,20,4,False,3.450697422027588,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0181_s02,bnc_spoken,920000181,181,17,160,259,349,row_context,20,1,False,6.982589244842529,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0213_s04,bnc_spoken,920000213,213,25,160,544,666,row_context,32,3,False,5.849813461303711,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0215_s04,bnc_spoken,920000215,215,14,160,789,869,row_context,18,2,False,3.543738842010498,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0367_s02,childes,920000367,367,18,160,266,369,row_context,24,1,False,0.0003094194398727268,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0451_s00,childes,920000451,451,16,160,15,103,row_context,23,4,False,3.964425802230835,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0489_s05,childes,920000489,489,9,160,789,834,row_context,5,2,True,0.30496832728385925,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0563_s03,childes,920000563,563,8,160,233,269,row_context,16,1,False,0.024407027289271355,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0617_s02,childes,920000617,617,12,160,461,532,row_context,22,2,False,1.5973730087280273,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0702_s00,childes,920000702,702,10,160,304,357,row_context,24,3,False,1.0049396753311157,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0790_s02,childes,920000790,790,12,160,502,567,row_context,16,3,False,1.2748924493789673,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0823_s08,childes,920000823,823,20,160,714,810,row_context,24,3,False,0.0124104805290699,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0893_s01,childes,920000893,893,9,160,290,336,row_context,14,2,False,2.5793099403381348,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0898_s06,childes,920000898,898,8,160,690,725,row_context,11,1,False,9.524368942948058e-05,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r0928_s04,childes,920000928,928,8,160,838,882,row_context,0,0,True,nan,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1104_s06,childes,920001104,1104,9,160,732,776,row_context,6,1,True,0.0004328744253143668,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1149_s01,childes,920001149,1149,13,160,232,302,row_context,21,4,False,2.682899236679077,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1244_s01,gutenberg,920001244,1244,10,160,92,142,row_context,15,2,False,2.7404603958129883,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1254_s05,gutenberg,920001254,1254,9,160,356,405,row_context,15,2,False,5.192697048187256,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1317_s04,gutenberg,920001317,1317,37,160,352,541,row_context,39,8,False,4.495769023895264,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1341_s05,gutenberg,920001341,1341,9,160,537,579,row_context,10,1,False,0.0441223606467247,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1385_s02,gutenberg,920001385,1385,10,160,158,200,row_context,14,1,False,0.03167187049984932,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1408_s05,gutenberg,920001408,1408,8,160,590,641,row_context,16,2,False,3.2804713249206543,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1437_s02,gutenberg,920001437,1437,16,160,365,447,row_context,22,4,False,2.245330572128296,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1448_s03,gutenberg,920001448,1448,15,160,231,321,row_context,19,1,False,8.907477378845215,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1500_s03,gutenberg,920001500,1500,45,160,271,501,row_context,57,12,False,4.318687438964844,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1555_s05,gutenberg,920001555,1555,10,160,635,685,row_context,12,1,False,6.812889099121094,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1667_s00,gutenberg,920001667,1667,10,160,0,53,row_context,21,1,False,5.739993095397949,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1682_s03,gutenberg,920001682,1682,10,160,253,309,row_context,18,3,False,5.698045253753662,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1783_s00,gutenberg,920001783,1783,22,160,0,132,row_context,31,4,False,7.516928195953369,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1802_s07,gutenberg,920001802,1802,11,160,796,842,row_context,14,5,False,5.257027626037598,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1959_s02,open_subtitles,920001959,1959,10,160,196,248,row_context,13,2,False,4.589115619659424,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r1988_s00,open_subtitles,920001988,1988,9,160,0,44,row_context,13,3,False,2.6104915142059326,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2010_s01,open_subtitles,920002010,2010,40,160,180,373,row_context,48,12,False,2.6820743083953857,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2023_s04,open_subtitles,920002023,2023,8,160,289,331,row_context,10,1,False,3.8675026893615723,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2124_s00,open_subtitles,920002124,2124,8,160,133,184,row_context,20,3,False,6.792869567871094,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2127_s02,open_subtitles,920002127,2127,11,160,200,259,row_context,16,4,False,3.646291494369507,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2165_s04,open_subtitles,920002165,2165,8,160,722,764,row_context,11,1,False,0.016996322199702263,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
r2171_s04,open_subtitles,920002171,2171,9,160,399,446,row_context,14,5,False,4.516939163208008,sparse_focus_seed62064_u0080,experiments/archive/functional_learning/data/unchanged_focus_weighted_train/correspondence_focus_weighted/checkpoints/update_0080,sparse unchanged-Qwen focus seed62064 update80
