arm_key,basin,data_arm,seed,checkpoint,words,predictions,group,numops_group,split_group,official_style_entity_score,micro_accuracy,micro_n,subtask_count,n_rows,macro_score_pp,n_scored,pred_option0_frac_micro,pred_not_in_options_frac_micro
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_regular,all,regular,,0.2323503127792672,,,6,23.947076211232424,2238,0.2323503127792672,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_zero_ops,zero,regular,,0.23597678916827852,,,1,23.597678916827853,517,0.23597678916827852,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,regular_nonzero_ops,nonzero,regular,,0.23126089482858803,,,5,24.016955670113337,1721,0.23126089482858803,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,split_move_contents,all,move_contents,,0.2348450830713965,,,6,24.38889514189121,2227,0.2348450830713965,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_zero_ops,zero,move_contents,,0.29844961240310075,,,1,29.844961240310074,516,0.29844961240310075,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_30M,30000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_30M/Entity/chck_30M/full_dose_max_view_chck_30M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,move_contents_nonzero_ops,nonzero,move_contents,,0.21566335476329632,,,5,23.297681922207442,1711,0.21566335476329632,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_40M,40000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_40M/Entity/chck_40M/full_dose_max_view_chck_40M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,all_18_subtasks,all,all,27.57632076698797,0.2629793510324484,6780,18,,,,,
basin1_max_view,seed43022_first_basin,view,43022,chck_40M,40000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_40M/Entity/chck_40M/full_dose_max_view_chck_40M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_0,0,all,,0.23426346528228423,,,3,23.40168940355174,1541,0.23426346528228423,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_40M,40000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_40M/Entity/chck_40M/full_dose_max_view_chck_40M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_1,1,all,,0.1836734693877551,,,3,18.38098128688552,1274,0.1836734693877551,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_40M,40000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_40M/Entity/chck_40M/full_dose_max_view_chck_40M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_2,2,all,,0.24897288414133115,,,3,24.89021255796952,1217,0.24897288414133115,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_40M,40000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_40M/Entity/chck_40M/full_dose_max_view_chck_40M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_3,3,all,,0.2887096774193548,,,3,28.865763723919716,1240,0.2887096774193548,0.0
basin1_max_view,seed43022_first_basin,view,43022,chck_40M,40000000,experiments/archive/frontier_consolidation/data/dose_ladder_stable_eval/eval/official_outputs/dose_max_view_chck_40M/Entity/chck_40M/full_dose_max_view_chck_40M_Entity/zero_shot/mlm/entity_tracking/entity_tracking/predictions.json,numops_4,4,all,,0.34808510638297874,,,3,34.580514300662095,1175,0.34808510638297874,0.0
