i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start
2012,edit:frontier_consolidation_fwcompact_medium_045592:0:15-17,row:1627,compact_edit,content,'s,249,0.5401434898376465,1,1,0.8275233507156372,1,1,0.5868356227874756,1,1,0p2_0p4,0.3157894736842105,0.35714285714285715,frontier_consolidation_fwcompact_medium_012333,1519,6692,751627,lt0p4,frontier_consolidation_fwcompact_medium_045592,19,1627,29,17,15
2013,edit:frontier_consolidation_fwcompact_medium_046266:0:66-70,row:1323,compact_edit,content,ness,1040,10.235271453857422,0,919,10.58828067779541,0,1789,9.350214004516602,0,762,0p4_0p6,0.43478260869565216,0.3684210526315789,frontier_consolidation_fwcompact_medium_020707,2195,4082,751323,lt0p4,frontier_consolidation_fwcompact_medium_046266,23,1323,30,70,66
2014,edit:frontier_consolidation_fwcompact_medium_044168:0:32-33,row:410,compact_edit,content,3,23,4.083737373352051,0,14,0.006628786213696003,1,1,4.326639652252197,0,13,0p2_0p4,0.375,0.5238095238095238,frontier_consolidation_fwcompact_medium_025061,1352,12128,750410,0p4_0p6,frontier_consolidation_fwcompact_medium_044168,24,410,38,33,32
2015,edit:frontier_consolidation_fwcompact_medium_049420:0:92-93,row:2728,compact_edit,content,M,49,0.03046979010105133,1,1,0.012771833688020706,1,1,0.03372887521982193,1,1,lt0p2,0.16666666666666666,0.5294117647058824,frontier_consolidation_fwcompact_medium_014401,2886,13496,752728,0p4_0p6,frontier_consolidation_fwcompact_medium_049420,18,2728,35,93,92
2016,edit:frontier_consolidation_fwcompact_medium_013652:0:78-81,row:530,compact_edit,content,ary,597,10.517345428466797,0,227,12.512852668762207,0,1661,10.373008728027344,0,258,0p2_0p4,0.21052631578947367,0.6875,frontier_consolidation_fwcompact_medium_018490,1619,10393,750530,0p6_0p8,frontier_consolidation_fwcompact_medium_013652,19,530,26,81,78
2017,edit:frontier_consolidation_fwcompact_medium_057954:0:0-4,row:2973,compact_edit,content,Dick,11671,10.57486343383789,0,3810,0.2643750011920929,1,1,13.877663612365723,0,7043,0p4_0p6,0.4,0.5454545454545454,frontier_consolidation_fwcompact_medium_056136,782,8236,752973,0p4_0p6,frontier_consolidation_fwcompact_medium_057954,10,2973,15,4,0
2018,edit:frontier_consolidation_fwcompact_medium_003298:0:69-71,row:1610,compact_edit,content,en,220,8.558396339416504,0,241,8.736031532287598,0,306,8.204386711120605,0,208,0p2_0p4,0.2,0.5263157894736842,frontier_consolidation_fwcompact_medium_047368,2731,16080,751610,0p4_0p6,frontier_consolidation_fwcompact_medium_003298,15,1610,27,71,69
2019,edit:frontier_consolidation_fwcompact_medium_002700:0:64-68,row:2093,compact_edit,content,aces,1510,6.74129056930542,0,146,9.674603462219238,0,1023,6.487875938415527,0,118,0p2_0p4,0.3333333333333333,0.6153846153846154,frontier_consolidation_fwcompact_medium_019354,2879,5632,752093,0p6_0p8,frontier_consolidation_fwcompact_medium_002700,12,2093,24,68,64
2020,edit:frontier_consolidation_fwcompact_medium_048139:0:0-3,row:1257,compact_edit,content,Kid,9378,13.777721405029297,0,10357,16.577926635742188,0,14373,15.015710830688477,0,13487,0p4_0p6,0.4444444444444444,0.5555555555555556,frontier_consolidation_fwcompact_medium_059766,2482,7697,751257,0p4_0p6,frontier_consolidation_fwcompact_medium_048139,9,1257,13,3,0
2021,edit:frontier_consolidation_fwcompact_medium_006056:0:63-68,row:2203,compact_edit,content,ribed,4504,9.904098510742188,0,1584,1.23940110206604,1,1,9.336942672729492,0,1082,0p2_0p4,0.2727272727272727,0.7777777777777778,frontier_consolidation_fwcompact_medium_033056,2951,16170,752203,0p6_0p8,frontier_consolidation_fwcompact_medium_006056,11,2203,14,68,63
2022,edit:frontier_consolidation_fwcompact_medium_018686:0:86-88,row:975,compact_edit,content,al,257,10.854342460632324,0,1080,10.383872032165527,0,1083,11.165535926818848,0,1241,0p2_0p4,0.3333333333333333,0.4444444444444444,frontier_consolidation_fwcompact_medium_040577,2288,16648,750975,0p4_0p6,frontier_consolidation_fwcompact_medium_018686,15,975,25,88,86
2023,edit:frontier_consolidation_fwcompact_medium_001148:0:11-13,row:753,compact_edit,content,'s,249,4.288332462310791,0,12,4.314137935638428,0,2,3.865940570831299,0,7,0p4_0p6,0.4444444444444444,0.4,frontier_consolidation_fwcompact_medium_039405,2430,10200,750753,0p4_0p6,frontier_consolidation_fwcompact_medium_001148,18,753,38,13,11
2024,edit:frontier_consolidation_fwcompact_medium_003505:0:40-42,row:1149,compact_edit,content,th,380,8.965522766113281,0,294,0.20367297530174255,1,1,8.48543930053711,0,249,0p4_0p6,0.5,0.42857142857142855,frontier_consolidation_fwcompact_medium_058712,2417,359,751149,0p4_0p6,frontier_consolidation_fwcompact_medium_003505,6,1149,12,42,40
2025,edit:frontier_consolidation_fwcompact_medium_025768:0:0-3,row:1754,compact_edit,content,Add,7803,11.094136238098145,0,3000,9.460774421691895,0,774,11.011022567749023,0,3153,lt0p2,0.16666666666666666,0.8666666666666667,frontier_consolidation_fwcompact_medium_036342,11,5253,751754,ge0p8,frontier_consolidation_fwcompact_medium_025768,18,1754,29,3,0
2026,edit:frontier_consolidation_fwcompact_medium_034351:0:0-6,row:1531,compact_edit,content,Health,5960,13.945475578308105,0,12107,15.158282279968262,0,13137,14.849595069885254,0,11854,0p4_0p6,0.4444444444444444,0.8333333333333334,frontier_consolidation_fwcompact_medium_033019,1506,8674,751531,ge0p8,frontier_consolidation_fwcompact_medium_034351,9,1531,16,6,0
2027,edit:frontier_consolidation_fwcompact_medium_044066:0:0-1,row:361,compact_edit,function,A,263,5.560338973999023,0,26,5.389704704284668,0,21,7.765497207641602,0,340,0p4_0p6,0.5,0.45454545454545453,frontier_consolidation_fwcompact_medium_053032,1851,12660,750361,0p4_0p6,frontier_consolidation_fwcompact_medium_044066,10,361,14,1,0
2028,edit:frontier_consolidation_fwcompact_medium_013386:0:0-4,row:1235,compact_edit,content,Long,6391,10.496892929077148,0,3589,6.988502025604248,0,98,11.335902214050293,0,2297,0p4_0p6,0.46153846153846156,0.5333333333333333,frontier_consolidation_fwcompact_medium_060062,2473,2754,751235,0p4_0p6,frontier_consolidation_fwcompact_medium_013386,13,1235,19,4,0
2029,edit:frontier_consolidation_fwcompact_medium_006735:0:29-30,row:357,compact_edit,number,0,20,0.430023193359375,1,1,0.003259823424741626,1,1,1.380997896194458,0,2,0p2_0p4,0.2857142857142857,0.6,frontier_consolidation_fwcompact_medium_028303,1366,5597,750357,0p6_0p8,frontier_consolidation_fwcompact_medium_006735,14,357,25,30,29
2030,edit:frontier_consolidation_fwcompact_medium_019228:0:76-78,row:716,compact_edit,content,'t,294,3.2340686321258545,0,4,0.7688848376274109,1,1,4.34039831161499,0,10,0p2_0p4,0.2,0.5384615384615384,frontier_consolidation_fwcompact_medium_034381,2098,1935,750716,0p4_0p6,frontier_consolidation_fwcompact_medium_019228,15,716,23,78,76
2031,edit:frontier_consolidation_fwcompact_medium_012568:0:21-22,row:2034,compact_edit,content,5,25,5.79633903503418,0,52,11.081293106079102,0,1937,6.870434761047363,0,162,0p4_0p6,0.4444444444444444,0.8,frontier_consolidation_fwcompact_medium_007691,2783,16772,752034,ge0p8,frontier_consolidation_fwcompact_medium_012568,9,2034,13,22,21
2032,edit:frontier_consolidation_fwcompact_medium_017865:0:47-50,row:589,compact_edit,content,ide,494,10.389129638671875,0,3077,0.05111517384648323,1,1,10.784778594970703,0,3388,0p2_0p4,0.23529411764705882,0.7142857142857143,frontier_consolidation_fwcompact_medium_039648,2114,12551,750589,0p6_0p8,frontier_consolidation_fwcompact_medium_017865,17,589,25,50,47
2033,edit:frontier_consolidation_fwcompact_medium_037739:0:0-4,row:1806,compact_edit,function,Some,1877,8.532175064086914,0,821,10.240720748901367,0,1009,10.148274421691895,0,2398,0p2_0p4,0.2727272727272727,0.7272727272727273,frontier_consolidation_fwcompact_medium_055571,2644,10240,751806,0p6_0p8,frontier_consolidation_fwcompact_medium_037739,11,1806,21,4,0
2034,edit:frontier_consolidation_fwcompact_medium_026097:0:57-58,row:2032,compact_edit,number,5,25,4.136308193206787,0,15,0.06444144994020462,1,1,4.012393474578857,0,13,0p4_0p6,0.4,0.8333333333333334,frontier_consolidation_fwcompact_medium_046315,2901,9314,752032,ge0p8,frontier_consolidation_fwcompact_medium_026097,10,2032,13,58,57
2035,edit:frontier_consolidation_fwcompact_medium_040549:0:0-7,row:3003,compact_edit,function,Without,8206,12.1870756149292,0,3710,12.474154472351074,0,5068,12.739410400390625,0,6630,0p2_0p4,0.21428571428571427,0.6111111111111112,frontier_consolidation_fwcompact_medium_014508,904,5154,753003,0p6_0p8,frontier_consolidation_fwcompact_medium_040549,14,3003,29,7,0
2036,edit:frontier_consolidation_fwcompact_medium_008549:0:9-12,row:1563,compact_edit,content,erm,14127,7.611180782318115,0,324,0.20598767697811127,1,1,7.4882354736328125,0,338,0p2_0p4,0.25,0.75,frontier_consolidation_fwcompact_medium_005655,2417,16674,751563,0p6_0p8,frontier_consolidation_fwcompact_medium_008549,15,1563,22,12,9
2037,edit:frontier_consolidation_fwcompact_medium_044324:0:111-114,row:394,compact_edit,content,-up,5000,10.111286163330078,0,1634,9.411728858947754,0,746,9.755768775939941,0,1245,0p4_0p6,0.5263157894736842,0.34615384615384615,frontier_consolidation_fwcompact_medium_004255,2978,13563,750394,lt0p4,frontier_consolidation_fwcompact_medium_044324,19,394,43,114,111
2038,edit:frontier_consolidation_fwcompact_medium_030646:0:33-34,row:2588,compact_edit,content,s,87,3.8559794425964355,0,5,0.01648918353021145,1,1,4.459726333618164,0,8,0p4_0p6,0.5384615384615384,0.8888888888888888,frontier_consolidation_fwcompact_medium_038806,1670,7393,752588,ge0p8,frontier_consolidation_fwcompact_medium_030646,13,2588,16,34,33
2039,edit:frontier_consolidation_fwcompact_medium_036512:0:45-49,row:356,compact_edit,content,ered,1169,5.411653518676758,0,8,10.594732284545898,0,123,4.90984582901001,0,9,0p4_0p6,0.5,0.5333333333333333,frontier_consolidation_fwcompact_medium_000209,1854,15750,750356,0p4_0p6,frontier_consolidation_fwcompact_medium_036512,14,356,24,49,45
2040,edit:frontier_consolidation_fwcompact_medium_051107:0:47-49,row:2466,compact_edit,content,ed,214,5.182682037353516,0,10,0.04708920419216156,1,1,4.931541919708252,0,12,0p2_0p4,0.3,1.0,frontier_consolidation_fwcompact_medium_006992,1327,4248,752466,ge0p8,frontier_consolidation_fwcompact_medium_051107,10,2466,16,49,47
2041,edit:frontier_consolidation_fwcompact_medium_024023:0:33-34,row:549,compact_edit,content,s,87,8.847228050231934,0,124,11.875547409057617,0,1162,9.94150161743164,0,249,0p2_0p4,0.36363636363636365,0.5,frontier_consolidation_fwcompact_medium_031540,1988,16137,750549,0p4_0p6,frontier_consolidation_fwcompact_medium_024023,11,549,23,34,33
2042,edit:frontier_consolidation_fwcompact_medium_012442:0:83-84,row:101,compact_edit,content,c,71,5.167316436767578,0,9,0.012402433902025223,1,1,5.442683696746826,0,20,0p2_0p4,0.2,0.8461538461538461,frontier_consolidation_fwcompact_medium_059133,91,383,750101,ge0p8,frontier_consolidation_fwcompact_medium_012442,15,101,23,84,83
2043,edit:frontier_consolidation_fwcompact_medium_027836:0:20-26,row:1839,compact_edit,content,ishing,2739,8.285463333129883,0,743,0.9152508974075317,1,1,8.962504386901855,0,1128,0p2_0p4,0.35294117647058826,0.5238095238095238,frontier_consolidation_fwcompact_medium_056988,62,6856,751839,0p4_0p6,frontier_consolidation_fwcompact_medium_027836,17,1839,32,26,20
2044,edit:frontier_consolidation_fwcompact_medium_043566:0:2-7,row:1995,compact_edit,content,aming,5425,9.420733451843262,0,1752,0.17319053411483765,1,1,9.234809875488281,0,1322,0p2_0p4,0.36363636363636365,0.4166666666666667,frontier_consolidation_fwcompact_medium_043467,40,8139,751995,0p4_0p6,frontier_consolidation_fwcompact_medium_043566,11,1995,16,7,2
2045,edit:frontier_consolidation_fwcompact_medium_000870:0:3-6,row:2624,compact_edit,content,ove,562,8.59548568725586,0,582,11.898381233215332,0,3112,9.813531875610352,0,1044,0p2_0p4,0.29411764705882354,0.4090909090909091,frontier_consolidation_fwcompact_medium_058984,2593,13221,752624,0p4_0p6,frontier_consolidation_fwcompact_medium_000870,17,2624,41,6,3
2046,edit:frontier_consolidation_fwcompact_medium_061330:0:66-68,row:1681,compact_edit,content,og,700,6.292745590209961,0,84,0.0016037471359595656,1,1,6.1657633781433105,0,79,0p4_0p6,0.4583333333333333,0.42857142857142855,frontier_consolidation_fwcompact_medium_026647,2570,6906,751681,0p4_0p6,frontier_consolidation_fwcompact_medium_061330,24,1681,45,68,66
2047,edit:frontier_consolidation_fwcompact_medium_028431:0:0-4,row:2540,compact_edit,content,Char,2219,9.826791763305664,0,1954,0.1415531188249588,1,1,12.450873374938965,0,6399,0p4_0p6,0.5454545454545454,0.5454545454545454,frontier_consolidation_fwcompact_medium_007936,468,11948,752540,0p4_0p6,frontier_consolidation_fwcompact_medium_028431,11,2540,16,4,0
2048,edit:frontier_consolidation_fwcompact_medium_022939:0:12-14,row:504,compact_edit,content,'s,249,4.477225303649902,0,7,4.1970672607421875,0,6,4.015763759613037,0,5,0p2_0p4,0.21428571428571427,0.6363636363636364,frontier_consolidation_fwcompact_medium_049318,1498,12065,750504,0p6_0p8,frontier_consolidation_fwcompact_medium_022939,14,504,19,14,12
2049,edit:frontier_consolidation_fwcompact_medium_039962:0:31-33,row:897,compact_edit,content,'s,249,8.097678184509277,0,88,6.1834211349487305,0,38,7.752783298492432,0,63,0p2_0p4,0.2222222222222222,0.55,frontier_consolidation_fwcompact_medium_051356,1428,1855,750897,0p4_0p6,frontier_consolidation_fwcompact_medium_039962,18,897,27,33,31
2050,edit:frontier_consolidation_fwcompact_medium_051264:0:35-37,row:142,compact_edit,content,'s,249,4.315314769744873,0,10,3.172135829925537,0,5,4.037708282470703,0,10,0p2_0p4,0.3333333333333333,0.5555555555555556,frontier_consolidation_fwcompact_medium_041314,1715,15919,750142,0p4_0p6,frontier_consolidation_fwcompact_medium_051264,9,142,15,37,35
2051,edit:frontier_consolidation_fwcompact_medium_026056:0:0-3,row:631,compact_edit,function,The,308,4.784895896911621,0,8,12.954676628112793,0,1030,6.9738054275512695,0,138,0p2_0p4,0.23529411764705882,0.4375,frontier_consolidation_fwcompact_medium_040433,469,10719,750631,0p4_0p6,frontier_consolidation_fwcompact_medium_026056,16,631,23,3,0
2052,edit:frontier_consolidation_fwcompact_medium_025417:0:1-3,row:737,compact_edit,content,lo,2140,8.138518333435059,0,450,0.015573670156300068,1,1,8.914056777954102,0,375,0p4_0p6,0.4666666666666667,0.5,frontier_consolidation_fwcompact_medium_059406,2135,8679,750737,0p4_0p6,frontier_consolidation_fwcompact_medium_025417,15,737,20,3,1
2053,edit:frontier_consolidation_fwcompact_medium_014225:0:65-67,row:2604,compact_edit,content,'s,249,3.4314212799072266,0,9,5.753970146179199,0,16,4.029587268829346,0,10,0p4_0p6,0.5333333333333333,0.5333333333333333,frontier_consolidation_fwcompact_medium_028735,518,4326,752604,0p4_0p6,frontier_consolidation_fwcompact_medium_014225,15,2604,26,67,65
2054,edit:frontier_consolidation_fwcompact_medium_011873:0:22-25,row:2550,compact_edit,content,ues,1460,6.8176469802856445,0,49,6.577213287353516,0,54,7.738021373748779,0,64,0p4_0p6,0.45454545454545453,0.3888888888888889,frontier_consolidation_fwcompact_medium_004137,2620,14604,752550,lt0p4,frontier_consolidation_fwcompact_medium_011873,11,2550,28,25,22
2055,edit:frontier_consolidation_fwcompact_medium_033296:0:68-69,row:1085,compact_edit,content,p,84,6.071166515350342,0,93,0.011394543573260307,1,1,5.894586563110352,0,75,0p2_0p4,0.29411764705882354,0.7333333333333333,frontier_consolidation_fwcompact_medium_050529,1361,12851,751085,0p6_0p8,frontier_consolidation_fwcompact_medium_033296,17,1085,23,69,68
2056,edit:frontier_consolidation_fwcompact_medium_040769:0:0-3,row:1640,compact_edit,function,The,308,6.0793070793151855,0,53,6.5318522453308105,0,74,10.948835372924805,0,2265,0p2_0p4,0.3333333333333333,0.6,frontier_consolidation_fwcompact_medium_050444,956,16827,751640,0p6_0p8,frontier_consolidation_fwcompact_medium_040769,17,1640,28,3,0
2057,edit:frontier_consolidation_fwcompact_medium_058609:0:80-82,row:1827,compact_edit,content,st,289,7.122353553771973,0,205,0.007681474555283785,1,1,7.516717910766602,0,292,0p2_0p4,0.3888888888888889,0.5833333333333334,frontier_consolidation_fwcompact_medium_007201,196,11033,751827,0p4_0p6,frontier_consolidation_fwcompact_medium_058609,18,1827,25,82,80
2058,edit:frontier_consolidation_fwcompact_medium_016211:0:50-54,row:1634,compact_edit,content,ated,641,2.5637457370758057,1,1,3.805614709854126,0,6,2.068880081176758,1,1,0p4_0p6,0.5,0.42857142857142855,frontier_consolidation_fwcompact_medium_014622,2773,13441,751634,0p4_0p6,frontier_consolidation_fwcompact_medium_016211,8,1634,12,54,50
2059,edit:frontier_consolidation_fwcompact_medium_031959:0:0-10,row:2764,compact_edit,content,Scientists,5368,10.471022605895996,0,2911,4.59856653213501,0,3,11.639270782470703,0,5354,ge0p6,0.75,0.46153846153846156,frontier_consolidation_fwcompact_medium_009489,643,8910,752764,0p4_0p6,frontier_consolidation_fwcompact_medium_031959,12,2764,21,10,0
2060,edit:frontier_consolidation_fwcompact_medium_004976:0:61-63,row:2730,compact_edit,content,'s,249,1.7247962951660156,0,2,1.8173084259033203,1,1,1.9174164533615112,0,3,lt0p2,0.14285714285714285,0.5238095238095238,frontier_consolidation_fwcompact_medium_001271,21,9017,752730,0p4_0p6,frontier_consolidation_fwcompact_medium_004976,21,2730,36,63,61
2061,edit:frontier_consolidation_fwcompact_medium_021808:0:104-107,row:2341,compact_edit,content,ing,212,7.827531337738037,0,174,5.531763553619385,0,20,7.213540077209473,0,85,0p2_0p4,0.23076923076923078,0.42857142857142855,frontier_consolidation_fwcompact_medium_038074,622,6078,752341,0p4_0p6,frontier_consolidation_fwcompact_medium_021808,26,2341,44,107,104
2062,edit:frontier_consolidation_fwcompact_medium_050540:0:60-64,row:1720,compact_edit,content,ized,1519,4.7357025146484375,0,10,5.744231224060059,0,38,5.008713722229004,0,17,0p2_0p4,0.23076923076923078,0.5,frontier_consolidation_fwcompact_medium_039321,2839,12696,751720,0p4_0p6,frontier_consolidation_fwcompact_medium_050540,13,1720,26,64,60
2063,edit:frontier_consolidation_fwcompact_medium_049353:0:35-38,row:1205,compact_edit,content,ves,639,5.073493003845215,0,20,11.48176097869873,0,502,4.60535192489624,0,11,lt0p2,0.18181818181818182,0.5416666666666666,frontier_consolidation_fwcompact_medium_035304,1178,9241,751205,0p4_0p6,frontier_consolidation_fwcompact_medium_049353,22,1205,35,38,35
2064,edit:frontier_consolidation_fwcompact_medium_026555:0:21-26,row:1239,compact_edit,content,ulate,6167,11.801865577697754,0,733,7.13003396987915,0,83,10.157938957214355,0,317,0p4_0p6,0.42857142857142855,0.5714285714285714,frontier_consolidation_fwcompact_medium_037567,2503,8726,751239,0p4_0p6,frontier_consolidation_fwcompact_medium_026555,7,1239,10,26,21
2065,edit:frontier_consolidation_fwcompact_medium_023701:0:2-6,row:2213,compact_edit,content,hana,14267,9.128411293029785,0,694,0.012737818993628025,1,1,7.067775249481201,0,214,0p2_0p4,0.23809523809523808,0.5714285714285714,frontier_consolidation_fwcompact_medium_019293,1387,9234,752213,0p4_0p6,frontier_consolidation_fwcompact_medium_023701,21,2213,33,6,2
