seed,checkpoint,words,uid,domain,compact_margin,repeat_margin,margin_delta,compact_correct,repeat_correct,binary_delta,interaction_delta
43022,chck_100M,100000000,social-relations_417,social-relations,-0.091796875,-4.1689453125,4.0771484375,False,False,0,2.262939453125
43022,chck_100M,100000000,social-relations_64,social-relations,2.0419921875,5.85693359375,-3.81494140625,True,True,0,0.7296142578125
43022,chck_100M,100000000,social-relations_661,social-relations,1.87109375,0.40625,1.46484375,True,True,0,0.958984375
43022,chck_100M,100000000,social-relations_763,social-relations,8.649169921875,2.11273193359375,6.53643798828125,True,True,0,4.62969970703125
43022,chck_100M,100000000,social-relations_790,social-relations,-0.62646484375,-3.071044921875,2.444580078125,False,False,0,-1.6453857421875
43022,chck_100M,100000000,spatial-relations_156,spatial-relations,1.87890625,2.62109375,-0.7421875,True,True,0,-1.859375
43022,chck_100M,100000000,spatial-relations_241,spatial-relations,-1.2673110961914062,-2.2367095947265625,0.9693984985351562,False,False,0,0.21848297119140625
43022,chck_100M,100000000,spatial-relations_248,spatial-relations,-2.895263671875,-3.212779998779297,0.3175163269042969,False,False,0,-0.2140350341796875
43022,chck_100M,100000000,spatial-relations_255,spatial-relations,1.9175872802734375,2.0590896606445312,-0.14150238037109375,True,True,0,0.02239227294921875
43022,chck_100M,100000000,spatial-relations_281,spatial-relations,-1.86236572265625,-2.3472976684570312,0.48493194580078125,False,False,0,0.20963287353515625
43022,chck_100M,100000000,spatial-relations_293,spatial-relations,-1.45684814453125,5.68914794921875,-7.14599609375,False,True,-1,-2.2092647552490234
43022,chck_100M,100000000,spatial-relations_352,spatial-relations,-1.272216796875,-2.7804298400878906,1.5082130432128906,False,False,0,0.6231708526611328
43022,chck_100M,100000000,spatial-relations_393,spatial-relations,-0.412841796875,-0.829132080078125,0.416290283203125,False,False,0,-0.1484222412109375
43022,chck_100M,100000000,spatial-relations_428,spatial-relations,2.22607421875,3.2548828125,-1.02880859375,True,True,0,1.3006591796875
43022,chck_100M,100000000,spatial-relations_91,spatial-relations,4.6484375,11.18359375,-6.53515625,True,True,0,-0.78125
43122,chck_80M,80000000,agent-properties_1132,agent-properties,5.0652923583984375,13.249813079833984,-8.184520721435547,True,True,0,0.328338623046875
43122,chck_80M,80000000,agent-properties_1283,agent-properties,-0.292022705078125,-2.4888648986816406,2.1968421936035156,False,False,0,0.114105224609375
43122,chck_80M,80000000,agent-properties_1519,agent-properties,3.4189453125,9.284423828125,-5.865478515625,True,True,0,-10.7965087890625
43122,chck_80M,80000000,agent-properties_1692,agent-properties,6.3638916015625,9.93634033203125,-3.57244873046875,True,True,0,-5.8436279296875
43122,chck_80M,80000000,agent-properties_1823,agent-properties,13.803146362304688,13.00006103515625,0.8030853271484375,True,True,0,-1.8349456787109375
43122,chck_80M,80000000,agent-properties_1994,agent-properties,-6.9840087890625,0.74798583984375,-7.73199462890625,False,True,-1,4.70721435546875
43122,chck_80M,80000000,agent-properties_426,agent-properties,-12.143310546875,-14.448486328125,2.30517578125,False,False,0,-0.48486328125
43122,chck_80M,80000000,agent-properties_851,agent-properties,3.4052734375,3.37158203125,0.03369140625,True,True,0,0.314697265625
43122,chck_80M,80000000,agent-properties_895,agent-properties,4.024444580078125,3.824310302734375,0.20013427734375,True,True,0,0.71929931640625
43122,chck_80M,80000000,agent-properties_910,agent-properties,1.7790374755859375,-0.42427635192871094,2.2033138275146484,True,False,1,1.1144905090332031
43122,chck_80M,80000000,material-dynamics_115,material-dynamics,0.3125,0.03125,0.28125,True,True,0,1.65625
43122,chck_80M,80000000,material-dynamics_122,material-dynamics,1.2265625,0.8515625,0.375,True,True,0,-1.4453125
43122,chck_80M,80000000,material-dynamics_131,material-dynamics,-0.421875,-1.171875,0.75,False,False,0,-2.109375
43122,chck_80M,80000000,material-dynamics_139,material-dynamics,1.1953125,-0.6015625,1.796875,True,False,1,-1.015625
43122,chck_80M,80000000,material-dynamics_337,material-dynamics,-0.4453125,-0.484375,0.0390625,False,False,0,1.2890625
43122,chck_80M,80000000,material-dynamics_381,material-dynamics,0.328125,1.2421875,-0.9140625,True,True,0,0.65234375
43122,chck_80M,80000000,material-dynamics_527,material-dynamics,0.75,1.4765625,-0.7265625,True,True,0,-0.390625
43122,chck_80M,80000000,material-dynamics_548,material-dynamics,0.21875,-2.05859375,2.27734375,True,False,1,2.50390625
43122,chck_80M,80000000,material-dynamics_706,material-dynamics,-3.625,0.078125,-3.703125,False,True,-1,-2.4296875
43122,chck_80M,80000000,material-dynamics_724,material-dynamics,-0.3125,-2.3125,2.0,False,False,0,0.3984375
43122,chck_80M,80000000,material-properties_117,material-properties,-0.6640625,-0.718994140625,0.054931640625,False,False,0,1.5838623046875
43122,chck_80M,80000000,material-properties_126,material-properties,0.822021484375,-1.65576171875,2.477783203125,True,False,1,1.56787109375
43122,chck_80M,80000000,material-properties_144,material-properties,1.2547607421875,-2.4725341796875,3.727294921875,True,False,1,-0.4095458984375
43122,chck_80M,80000000,material-properties_147,material-properties,-0.429931640625,3.3603515625,-3.790283203125,False,True,-1,-0.3541259765625
43122,chck_80M,80000000,material-properties_18,material-properties,-0.471923828125,-0.621795654296875,0.149871826171875,False,False,0,-0.3482666015625
43122,chck_80M,80000000,material-properties_31,material-properties,-1.36102294921875,-0.451904296875,-0.90911865234375,False,False,0,2.09832763671875
43122,chck_80M,80000000,material-properties_48,material-properties,-0.8359375,1.0810546875,-1.9169921875,False,True,-1,-1.6943359375
43122,chck_80M,80000000,material-properties_62,material-properties,0.48388671875,1.3837890625,-0.89990234375,True,True,0,0.8330078125
43122,chck_80M,80000000,material-properties_89,material-properties,-1.1318359375,-3.52099609375,2.38916015625,False,False,0,-2.696929931640625
43122,chck_80M,80000000,material-properties_92,material-properties,-1.4361572265625,-5.0103759765625,3.57421875,False,False,0,1.0462646484375
43122,chck_80M,80000000,physical-dynamics_101,physical-dynamics,0.5223388671875,0.5218505859375,0.00048828125,True,True,0,1.386962890625
43122,chck_80M,80000000,physical-dynamics_112,physical-dynamics,-2.056884765625,-1.71820068359375,-0.33868408203125,False,False,0,1.7537841796875
43122,chck_80M,80000000,physical-dynamics_19,physical-dynamics,-0.8612060546875,-0.2392578125,-0.6219482421875,False,False,0,0.514892578125
43122,chck_80M,80000000,physical-dynamics_22,physical-dynamics,-2.910888671875,-0.59979248046875,-2.31109619140625,False,False,0,0.14813232421875
43122,chck_80M,80000000,physical-dynamics_44,physical-dynamics,0.9808349609375,0.171875,0.8089599609375,True,True,0,0.4952392578125
43122,chck_80M,80000000,physical-dynamics_71,physical-dynamics,-6.9462890625,0.1851806640625,-7.1314697265625,False,True,-1,-8.1248779296875
43122,chck_80M,80000000,physical-dynamics_74,physical-dynamics,0.16064453125,0.05859375,0.10205078125,True,True,0,-8.4161376953125
43122,chck_80M,80000000,physical-dynamics_75,physical-dynamics,-7.330322265625,1.1878662109375,-8.5181884765625,False,True,-1,-8.4161376953125
43122,chck_80M,80000000,physical-dynamics_78,physical-dynamics,-0.9931640625,0.13421630859375,-1.12738037109375,False,True,-1,-9.40673828125
43122,chck_80M,80000000,physical-dynamics_92,physical-dynamics,-3.9306640625,-3.87255859375,-0.05810546875,False,False,0,-2.503662109375
43122,chck_80M,80000000,physical-interactions_134,physical-interactions,-0.267578125,-0.3310546875,0.0634765625,False,False,0,-0.0126953125
43122,chck_80M,80000000,physical-interactions_146,physical-interactions,6.21337890625,5.083740234375,1.129638671875,True,True,0,1.7578125
43122,chck_80M,80000000,physical-interactions_263,physical-interactions,-8.326507568359375,-12.0323486328125,3.705841064453125,False,False,0,5.380645751953125
43122,chck_80M,80000000,physical-interactions_270,physical-interactions,-0.76171875,-0.4248046875,-0.3369140625,False,False,0,-1.04052734375
43122,chck_80M,80000000,physical-interactions_310,physical-interactions,-0.76171875,-0.4248046875,-0.3369140625,False,False,0,-0.011962890625
43122,chck_80M,80000000,physical-interactions_340,physical-interactions,2.7056884765625,-2.6861572265625,5.391845703125,True,False,1,1.6378173828125
43122,chck_80M,80000000,physical-interactions_347,physical-interactions,-8.055419921875,-15.4967041015625,7.4412841796875,False,False,0,13.8875732421875
43122,chck_80M,80000000,physical-interactions_431,physical-interactions,-0.1280517578125,0.4019012451171875,-0.5299530029296875,False,True,-1,-0.7850189208984375
43122,chck_80M,80000000,physical-interactions_462,physical-interactions,-3.5933837890625,-5.88238525390625,2.28900146484375,False,False,0,4.80682373046875
43122,chck_80M,80000000,physical-interactions_465,physical-interactions,1.47998046875,-1.6781005859375,3.1580810546875,True,False,1,12.76361083984375
43122,chck_80M,80000000,physical-relations_125,physical-relations,-1.7098388671875,1.286834716796875,-2.996673583984375,False,True,-1,0.328765869140625
43122,chck_80M,80000000,physical-relations_263,physical-relations,1.71435546875,3.43133544921875,-1.71697998046875,True,True,0,-1.26678466796875
43122,chck_80M,80000000,physical-relations_268,physical-relations,-2.470947265625,-2.98565673828125,0.51470947265625,False,False,0,-1.33477783203125
43122,chck_80M,80000000,physical-relations_383,physical-relations,0.38232421875,0.4454345703125,-0.0631103515625,True,True,0,0.02362060546875
43122,chck_80M,80000000,physical-relations_527,physical-relations,1.5596923828125,4.5029144287109375,-2.9432220458984375,True,True,0,-3.4731903076171875
43122,chck_80M,80000000,physical-relations_615,physical-relations,0.359375,-1.47625732421875,1.83563232421875,True,False,1,-2.3128662109375
43122,chck_80M,80000000,physical-relations_665,physical-relations,0.945068359375,0.753173828125,0.19189453125,True,True,0,-0.2088623046875
43122,chck_80M,80000000,physical-relations_686,physical-relations,-0.324615478515625,-0.48455810546875,0.159942626953125,False,False,0,0.161529541015625
43122,chck_80M,80000000,physical-relations_693,physical-relations,-0.01171875,0.9222412109375,-0.9339599609375,False,True,-1,1.0880126953125
43122,chck_80M,80000000,physical-relations_87,physical-relations,14.472869873046875,20.542938232421875,-6.070068359375,True,True,0,-11.29998779296875
43122,chck_80M,80000000,quantitative-properties_103,quantitative-properties,-1.81640625,-1.31640625,-0.5,False,False,0,3.93017578125
43122,chck_80M,80000000,quantitative-properties_106,quantitative-properties,2.433837890625,-0.2452392578125,2.6790771484375,True,False,1,3.4676513671875
43122,chck_80M,80000000,quantitative-properties_12,quantitative-properties,-0.0164337158203125,0.14516448974609375,-0.16159820556640625,False,True,-1,-0.9028091430664062
43122,chck_80M,80000000,quantitative-properties_122,quantitative-properties,-2.1015625,-5.5888671875,3.4873046875,False,False,0,1.578125
43122,chck_80M,80000000,quantitative-properties_192,quantitative-properties,-0.22235107421875,0.2926025390625,-0.51495361328125,False,True,-1,-0.45526123046875
43122,chck_80M,80000000,quantitative-properties_253,quantitative-properties,1.90966796875,2.78466796875,-0.875,True,True,0,0.51220703125
43122,chck_80M,80000000,quantitative-properties_31,quantitative-properties,-0.697265625,0.4375,-1.134765625,False,True,-1,0.22222137451171875
43122,chck_80M,80000000,quantitative-properties_35,quantitative-properties,-1.4300537109375,0.5908203125,-2.0208740234375,False,True,-1,-1.9542083740234375
43122,chck_80M,80000000,quantitative-properties_49,quantitative-properties,-0.14990234375,-3.0263671875,2.87646484375,False,False,0,3.555084228515625
43122,chck_80M,80000000,quantitative-properties_64,quantitative-properties,1.086669921875,-1.138427734375,2.22509765625,True,False,1,2.19921875
43122,chck_80M,80000000,social-interactions_101,social-interactions,1.737060546875,4.01953125,-2.282470703125,True,True,0,-1.90643310546875
43122,chck_80M,80000000,social-interactions_108,social-interactions,1.6630859375,1.60107421875,0.06201171875,True,True,0,-3.679443359375
43122,chck_80M,80000000,social-interactions_12,social-interactions,5.861328125,3.564453125,2.296875,True,True,0,4.3330078125
43122,chck_80M,80000000,social-interactions_130,social-interactions,0.676025390625,0.50927734375,0.166748046875,True,True,0,0.302001953125
43122,chck_80M,80000000,social-interactions_16,social-interactions,4.629150390625,6.29931640625,-1.670166015625,True,True,0,1.796875
43122,chck_80M,80000000,social-interactions_19,social-interactions,-1.748779296875,-2.657958984375,0.9091796875,False,False,0,5.639892578125
43122,chck_80M,80000000,social-interactions_191,social-interactions,-10.22509765625,-12.620849609375,2.395751953125,False,False,0,-0.3917236328125
43122,chck_80M,80000000,social-interactions_237,social-interactions,0.125,0.77734375,-0.65234375,True,True,0,-3.18359375
43122,chck_80M,80000000,social-interactions_266,social-interactions,-2.1982421875,-0.999267578125,-1.198974609375,False,False,0,-2.9658203125
43122,chck_80M,80000000,social-interactions_53,social-interactions,-0.24847412109375,0.032470703125,-0.28094482421875,False,True,-1,-0.7828369140625
43122,chck_80M,80000000,social-properties_107,social-properties,3.265625,-1.4921875,4.7578125,True,False,1,-1.6640625
43122,chck_80M,80000000,social-properties_137,social-properties,-6.046875,-0.09375,-5.953125,False,False,0,-4.90625
43122,chck_80M,80000000,social-properties_239,social-properties,0.613525390625,6.5257568359375,-5.9122314453125,True,True,0,-4.666748046875
43122,chck_80M,80000000,social-properties_25,social-properties,0.792755126953125,0.045654296875,0.747100830078125,True,True,0,1.02490234375
43122,chck_80M,80000000,social-properties_254,social-properties,-1.435546875,-1.001953125,-0.43359375,False,False,0,-0.12890625
43122,chck_80M,80000000,social-properties_292,social-properties,-1.142578125,1.15234375,-2.294921875,False,True,-1,0.333984375
43122,chck_80M,80000000,social-properties_300,social-properties,0.9296875,2.12060546875,-1.19091796875,True,True,0,1.42236328125
43122,chck_80M,80000000,social-properties_303,social-properties,0.578125,0.283203125,0.294921875,True,True,0,-0.7822265625
43122,chck_80M,80000000,social-properties_304,social-properties,-1.5859375,-0.109375,-1.4765625,False,False,0,-1.326171875
43122,chck_80M,80000000,social-properties_86,social-properties,1.88671875,1.72265625,0.1640625,True,True,0,-0.43359375
43122,chck_80M,80000000,social-relations_1192,social-relations,-4.228515625,-1.5224609375,-2.7060546875,False,False,0,0.0048828125
43122,chck_80M,80000000,social-relations_154,social-relations,19.5035400390625,21.00836181640625,-1.50482177734375,True,True,0,-1.130035400390625
43122,chck_80M,80000000,social-relations_165,social-relations,-0.686279296875,-1.23046875,0.544189453125,False,False,0,-2.7049560546875
43122,chck_80M,80000000,social-relations_239,social-relations,-1.294921875,-0.72265625,-0.572265625,False,False,0,-0.53125
43122,chck_80M,80000000,social-relations_333,social-relations,-4.166259765625,-3.10595703125,-1.060302734375,False,False,0,-3.02099609375
43122,chck_80M,80000000,social-relations_417,social-relations,-1.90625,-1.6669921875,-0.2392578125,False,False,0,-0.66796875
43122,chck_80M,80000000,social-relations_64,social-relations,2.6173095703125,-0.46435546875,3.0816650390625,True,False,1,-2.89996337890625
43122,chck_80M,80000000,social-relations_661,social-relations,6.0234375,-1.53125,7.5546875,True,False,1,0.67578125
43122,chck_80M,80000000,social-relations_763,social-relations,0.8634033203125,-2.556640625,3.4200439453125,True,False,1,7.2691650390625
43122,chck_80M,80000000,social-relations_790,social-relations,-1.633056640625,-1.572265625,-0.060791015625,False,False,0,-3.127685546875
43122,chck_80M,80000000,spatial-relations_156,spatial-relations,9.078125,3.15234375,5.92578125,True,True,0,3.48828125
43122,chck_80M,80000000,spatial-relations_241,spatial-relations,-1.4369888305664062,-1.4066925048828125,-0.03029632568359375,False,False,0,-1.6083221435546875
43122,chck_80M,80000000,spatial-relations_248,spatial-relations,-2.7030181884765625,-2.4456100463867188,-0.25740814208984375,False,False,0,-1.8403778076171875
43122,chck_80M,80000000,spatial-relations_255,spatial-relations,3.141693115234375,1.1075286865234375,2.0341644287109375,True,True,0,1.18170166015625
43122,chck_80M,80000000,spatial-relations_281,spatial-relations,-2.648162841796875,-1.6034622192382812,-1.0447006225585938,False,False,0,-1.1583786010742188
43122,chck_80M,80000000,spatial-relations_293,spatial-relations,-2.42669677734375,2.435791015625,-4.86248779296875,False,True,-1,-5.66465950012207
43122,chck_80M,80000000,spatial-relations_352,spatial-relations,-3.2479248046875,-2.219928741455078,-1.0279960632324219,False,False,0,1.8091659545898438
43122,chck_80M,80000000,spatial-relations_393,spatial-relations,0.483428955078125,-0.9345703125,1.417999267578125,True,False,1,5.692108154296875
43122,chck_80M,80000000,spatial-relations_428,spatial-relations,1.050048828125,3.79510498046875,-2.74505615234375,True,True,0,0.1585693359375
43122,chck_80M,80000000,spatial-relations_91,spatial-relations,8.60546875,8.3515625,0.25390625,True,True,0,-1.16796875
43122,chck_100M,100000000,agent-properties_1132,agent-properties,3.5934600830078125,13.84705924987793,-10.253599166870117,True,True,0,1.2328224182128906
43122,chck_100M,100000000,agent-properties_1283,agent-properties,0.25927734375,-3.1842269897460938,3.4435043334960938,True,False,1,0.150390625
43122,chck_100M,100000000,agent-properties_1519,agent-properties,3.90576171875,11.027587890625,-7.121826171875,True,True,0,-13.0125732421875
43122,chck_100M,100000000,agent-properties_1692,agent-properties,7.022705078125,9.674407958984375,-2.651702880859375,True,True,0,-4.27545166015625
43122,chck_100M,100000000,agent-properties_1823,agent-properties,14.077590942382812,13.634002685546875,0.4435882568359375,True,True,0,-1.4389495849609375
43122,chck_100M,100000000,agent-properties_1994,agent-properties,-2.94427490234375,-2.3756103515625,-0.56866455078125,False,False,0,8.68023681640625
43122,chck_100M,100000000,agent-properties_426,agent-properties,-13.1923828125,-15.1551513671875,1.9627685546875,False,False,0,-1.2303466796875
43122,chck_100M,100000000,agent-properties_851,agent-properties,3.66455078125,3.885986328125,-0.221435546875,True,True,0,0.36376953125
43122,chck_100M,100000000,agent-properties_895,agent-properties,4.131072998046875,4.109344482421875,0.021728515625,True,True,0,0.585357666015625
43122,chck_100M,100000000,agent-properties_910,agent-properties,2.500030517578125,1.1560096740722656,1.3440208435058594,True,True,0,0.7459602355957031
43122,chck_100M,100000000,material-dynamics_115,material-dynamics,-0.0625,-1.0625,1.0,False,False,0,3.9296875
43122,chck_100M,100000000,material-dynamics_122,material-dynamics,0.984375,0.8125,0.171875,True,True,0,-1.890625
43122,chck_100M,100000000,material-dynamics_131,material-dynamics,-0.71875,-1.546875,0.828125,False,False,0,-1.78125
43122,chck_100M,100000000,material-dynamics_139,material-dynamics,1.171875,-1.1171875,2.2890625,True,False,1,-0.8359375
43122,chck_100M,100000000,material-dynamics_337,material-dynamics,-0.515625,0.0234375,-0.5390625,False,True,-1,0.8828125
43122,chck_100M,100000000,material-dynamics_381,material-dynamics,-0.171875,0.5859375,-0.7578125,False,True,-1,-0.015625
43122,chck_100M,100000000,material-dynamics_527,material-dynamics,0.78125,0.5,0.28125,True,True,0,-1.3984375
43122,chck_100M,100000000,material-dynamics_548,material-dynamics,0.1171875,-1.0546875,1.171875,True,False,1,0.9921875
43122,chck_100M,100000000,material-dynamics_706,material-dynamics,-2.8515625,0.1875,-3.0390625,False,True,-1,-1.671875
43122,chck_100M,100000000,material-dynamics_724,material-dynamics,-0.59375,-2.640625,2.046875,False,False,0,0.0390625
43122,chck_100M,100000000,material-properties_117,material-properties,-0.547119140625,-0.577880859375,0.03076171875,False,False,0,1.6314697265625
43122,chck_100M,100000000,material-properties_126,material-properties,1.224365234375,-1.97265625,3.197021484375,True,False,1,1.962646484375
43122,chck_100M,100000000,material-properties_144,material-properties,1.6397705078125,-2.2001953125,3.8399658203125,True,False,1,0.386962890625
43122,chck_100M,100000000,material-properties_147,material-properties,-0.4501953125,3.85400390625,-4.30419921875,False,True,-1,-1.9017333984375
43122,chck_100M,100000000,material-properties_18,material-properties,-0.33050537109375,-1.22528076171875,0.894775390625,False,False,0,-0.518585205078125
43122,chck_100M,100000000,material-properties_31,material-properties,-1.31671142578125,-0.9326171875,-0.38409423828125,False,False,0,1.7554931640625
43122,chck_100M,100000000,material-properties_48,material-properties,0.26171875,0.3916015625,-0.1298828125,True,True,0,-0.72900390625
43122,chck_100M,100000000,material-properties_62,material-properties,0.607421875,1.4150390625,-0.8076171875,True,True,0,1.2843017578125
43122,chck_100M,100000000,material-properties_89,material-properties,-1.310546875,-4.030517578125,2.719970703125,False,False,0,-2.819488525390625
43122,chck_100M,100000000,material-properties_92,material-properties,-1.8236083984375,-5.5274658203125,3.703857421875,False,False,0,1.3966064453125
43122,chck_100M,100000000,physical-dynamics_101,physical-dynamics,1.3004150390625,0.96795654296875,0.33245849609375,True,True,0,1.86785888671875
43122,chck_100M,100000000,physical-dynamics_112,physical-dynamics,-1.5694580078125,-2.23919677734375,0.66973876953125,False,False,0,2.4654541015625
43122,chck_100M,100000000,physical-dynamics_19,physical-dynamics,-0.6815185546875,-0.23870849609375,-0.44281005859375,False,False,0,0.52789306640625
43122,chck_100M,100000000,physical-dynamics_22,physical-dynamics,-2.94287109375,-0.8106689453125,-2.1322021484375,False,False,0,0.5577392578125
43122,chck_100M,100000000,physical-dynamics_44,physical-dynamics,0.8831787109375,-0.145263671875,1.0284423828125,True,False,1,0.3887939453125
43122,chck_100M,100000000,physical-dynamics_71,physical-dynamics,-4.764892578125,-1.716552734375,-3.04833984375,False,False,0,-3.9146728515625
43122,chck_100M,100000000,physical-dynamics_74,physical-dynamics,-0.7041015625,-0.65478515625,-0.04931640625,False,False,0,-3.991455078125
43122,chck_100M,100000000,physical-dynamics_75,physical-dynamics,-5.0146484375,-1.072509765625,-3.942138671875,False,False,0,-3.991455078125
43122,chck_100M,100000000,physical-dynamics_78,physical-dynamics,-1.3699951171875,-0.2203369140625,-1.149658203125,False,False,0,-4.3018798828125
43122,chck_100M,100000000,physical-dynamics_92,physical-dynamics,-4.279296875,-4.4599609375,0.1806640625,False,False,0,-2.614501953125
43122,chck_100M,100000000,physical-interactions_134,physical-interactions,-0.004150390625,-1.0068359375,1.002685546875,False,False,0,0.428955078125
43122,chck_100M,100000000,physical-interactions_146,physical-interactions,6.3935546875,4.6148681640625,1.7786865234375,True,True,0,1.4940185546875
43122,chck_100M,100000000,physical-interactions_263,physical-interactions,-7.218109130859375,-11.558837890625,4.340728759765625,False,False,0,6.442413330078125
43122,chck_100M,100000000,physical-interactions_270,physical-interactions,-1.04833984375,-0.6317138671875,-0.4166259765625,False,False,0,-0.7525634765625
43122,chck_100M,100000000,physical-interactions_310,physical-interactions,-1.04833984375,-0.6317138671875,-0.4166259765625,False,False,0,-0.28125
43122,chck_100M,100000000,physical-interactions_340,physical-interactions,2.370361328125,-2.0184326171875,4.3887939453125,True,False,1,0.9490966796875
43122,chck_100M,100000000,physical-interactions_347,physical-interactions,-6.15606689453125,-16.764984130859375,10.608917236328125,False,False,0,18.485137939453125
43122,chck_100M,100000000,physical-interactions_431,physical-interactions,0.40875244140625,0.51837158203125,-0.109619140625,True,True,0,-0.720367431640625
43122,chck_100M,100000000,physical-interactions_462,physical-interactions,-4.0308837890625,-6.75,2.7191162109375,False,False,0,5.34442138671875
43122,chck_100M,100000000,physical-interactions_465,physical-interactions,0.576171875,-0.056396484375,0.632568359375,True,False,1,11.3453369140625
43122,chck_100M,100000000,physical-relations_125,physical-relations,-0.94482421875,1.374908447265625,-2.319732666015625,False,True,-1,-0.344146728515625
43122,chck_100M,100000000,physical-relations_263,physical-relations,2.263427734375,4.1312255859375,-1.8677978515625,True,True,0,-1.0560302734375
43122,chck_100M,100000000,physical-relations_268,physical-relations,-2.51904296875,-3.1981201171875,0.6790771484375,False,False,0,-1.1287689208984375
43122,chck_100M,100000000,physical-relations_383,physical-relations,0.36859130859375,0.214111328125,0.15447998046875,True,True,0,0.26251220703125
43122,chck_100M,100000000,physical-relations_527,physical-relations,1.134521484375,3.5402984619140625,-2.4057769775390625,True,True,0,-3.2666168212890625
43122,chck_100M,100000000,physical-relations_615,physical-relations,0.396697998046875,0.211883544921875,0.184814453125,True,True,0,-4.062042236328125
43122,chck_100M,100000000,physical-relations_665,physical-relations,0.92547607421875,0.692626953125,0.23284912109375,True,True,0,-0.27239990234375
43122,chck_100M,100000000,physical-relations_686,physical-relations,-0.25732421875,-0.933685302734375,0.676361083984375,False,False,0,0.498199462890625
43122,chck_100M,100000000,physical-relations_693,physical-relations,-0.6033935546875,1.097900390625,-1.7012939453125,False,True,-1,0.6387939453125
43122,chck_100M,100000000,physical-relations_87,physical-relations,11.87127685546875,20.343994140625,-8.47271728515625,True,True,0,-14.311027526855469
43122,chck_100M,100000000,quantitative-properties_103,quantitative-properties,-2.44921875,-0.19921875,-2.25,False,False,0,3.5185546875
43122,chck_100M,100000000,quantitative-properties_106,quantitative-properties,3.376220703125,-0.50811767578125,3.88433837890625,True,False,1,3.70660400390625
43122,chck_100M,100000000,quantitative-properties_12,quantitative-properties,0.06842041015625,0.296722412109375,-0.228302001953125,True,True,0,-0.976348876953125
43122,chck_100M,100000000,quantitative-properties_122,quantitative-properties,-2.025390625,-4.46484375,2.439453125,False,False,0,0.34228515625
43122,chck_100M,100000000,quantitative-properties_192,quantitative-properties,0.240814208984375,0.51690673828125,-0.276092529296875,True,True,0,-0.8900146484375
43122,chck_100M,100000000,quantitative-properties_253,quantitative-properties,1.72265625,2.14404296875,-0.42138671875,True,True,0,0.91796875
43122,chck_100M,100000000,quantitative-properties_31,quantitative-properties,0.318359375,0.49609375,-0.177734375,True,True,0,1.4922637939453125
43122,chck_100M,100000000,quantitative-properties_35,quantitative-properties,-1.3167724609375,0.6402587890625,-1.95703125,False,True,-1,-1.784759521484375
43122,chck_100M,100000000,quantitative-properties_49,quantitative-properties,-1.1396484375,-3.8779296875,2.73828125,False,False,0,3.9300537109375
43122,chck_100M,100000000,quantitative-properties_64,quantitative-properties,1.673828125,-0.81689453125,2.49072265625,True,False,1,2.08935546875
43122,chck_100M,100000000,social-interactions_101,social-interactions,1.9515380859375,3.96484375,-2.0133056640625,True,True,0,-2.11065673828125
43122,chck_100M,100000000,social-interactions_108,social-interactions,1.5511474609375,1.193115234375,0.3580322265625,True,True,0,-3.4228515625
43122,chck_100M,100000000,social-interactions_12,social-interactions,6.0244140625,3.3662109375,2.658203125,True,True,0,4.1162109375
43122,chck_100M,100000000,social-interactions_130,social-interactions,0.8316650390625,-0.10595703125,0.9376220703125,True,False,1,0.3739013671875
43122,chck_100M,100000000,social-interactions_16,social-interactions,3.9444580078125,5.6607666015625,-1.71630859375,True,True,0,1.922607421875
43122,chck_100M,100000000,social-interactions_19,social-interactions,-1.885986328125,-1.6678466796875,-0.2181396484375,False,False,0,3.941162109375
43122,chck_100M,100000000,social-interactions_191,social-interactions,-8.693359375,-13.04931640625,4.35595703125,False,False,0,0.634521484375
43122,chck_100M,100000000,social-interactions_237,social-interactions,0.328125,0.3828125,-0.0546875,True,True,0,-1.51171875
43122,chck_100M,100000000,social-interactions_266,social-interactions,-1.70703125,0.39697265625,-2.10400390625,False,True,-1,-3.119873046875
43122,chck_100M,100000000,social-interactions_53,social-interactions,-0.12451171875,0.1856689453125,-0.3101806640625,False,True,-1,-0.89776611328125
43122,chck_100M,100000000,social-properties_107,social-properties,4.4375,0.84375,3.59375,True,True,0,-1.984375
43122,chck_100M,100000000,social-properties_137,social-properties,-6.2890625,1.9296875,-8.21875,False,True,-1,-8.1015625
43122,chck_100M,100000000,social-properties_239,social-properties,-0.308349609375,6.251220703125,-6.5595703125,False,True,-1,-4.4576416015625
43122,chck_100M,100000000,social-properties_25,social-properties,0.99774169921875,-0.08087158203125,1.07861328125,True,False,1,1.563201904296875
43122,chck_100M,100000000,social-properties_254,social-properties,-1.837890625,-0.806640625,-1.03125,False,False,0,-0.767578125
43122,chck_100M,100000000,social-properties_292,social-properties,-1.78125,0.7109375,-2.4921875,False,True,-1,-0.029296875
43122,chck_100M,100000000,social-properties_300,social-properties,1.859375,2.552734375,-0.693359375,True,True,0,1.6728515625
43122,chck_100M,100000000,social-properties_303,social-properties,0.0078125,0.42578125,-0.41796875,True,True,0,-1.099609375
43122,chck_100M,100000000,social-properties_304,social-properties,-1.29296875,-0.1953125,-1.09765625,False,False,0,-1.5263671875
43122,chck_100M,100000000,social-properties_86,social-properties,1.40234375,1.42431640625,-0.02197265625,True,True,0,-1.22900390625
43122,chck_100M,100000000,social-relations_1192,social-relations,-3.927734375,-2.419921875,-1.5078125,False,False,0,1.28515625
