target_label,target_selected_dir,target_prev,target_mid,target_next,target_window_string,target_window_role,target_mid_selected_cheap7,target_mid_selected_BLiMP,target_mid_selected_Supplement,target_mid_selected_EWoK,target_mid_selected_Entity,target_mid_selected_COMPS,target_mid_selected_GlobalPIQA,target_mid_selected_Reading,group_level,window,n_groups,pearson_net_pct,weighted_pearson_net_pct,cosine_net_pct,ref_nonzero_groups,sign_agreement_ref_nonzero,ref_mover_threshold_abs_net_pct,ref_mover_groups,sign_agreement_ref_movers,ref_pattern_mover_groups,same_signed_pattern_on_ref_movers,same_signed_pattern_fraction
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column,rise,6,0.5359780083464086,0.0787465934216661,0.5523858439054342,6,0.6666666666666666,0.25,1,1.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column,fall,6,-0.6102228008706504,0.08740261148958556,-0.41757696985978227,6,0.6666666666666666,0.25,3,0.6666666666666666,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column,rise+fall_pattern,6,-0.10785111980886314,0.17464804906290268,-0.13749987112321696,,,0.25,,,3,2,0.6666666666666666
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_subtask,rise,107,-0.1453018014803701,-0.13215067313613116,-0.14610229689548745,102,0.4117647058823529,0.25,87,0.39080459770114945,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_subtask,fall,107,-0.3105335010219833,-0.36480479505978475,-0.28841040641018373,101,0.42574257425742573,0.25,87,0.4367816091954023,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_subtask,rise+fall_pattern,107,-0.21064188168711714,-0.22639307652664864,-0.2084563561647697,,,0.25,,,103,29,0.2815533980582524
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_subtask_subgroup,rise,127,-0.6561458937408703,-0.19440679761870064,-0.6591599736817025,115,0.43478260869565216,0.25,93,0.3870967741935484,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_subtask_subgroup,fall,127,-0.03688154835247577,-0.21611075725461878,-0.050765994345151555,113,0.415929203539823,0.25,94,0.4148936170212766,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_74M,chck_76M,chck_78M,chck_74M->chck_76M->chck_78M,background,42.675714285714285,65.52,60.89,49.44,25.82,52.02,37.08,7.96,column_subtask_subgroup,rise+fall_pattern,127,-0.2331578876165399,-0.2023214827162931,-0.24108414445016943,,,0.25,,,115,31,0.26956521739130435
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_official_subtask_mean,rise,6,0.088290978616826,0.0006486882958656035,0.49948667884970793,6,0.8333333333333334,0.25,3,1.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_official_subtask_mean,fall,6,-0.7193281116195849,-0.3329999116698944,-0.5993699899651221,6,0.3333333333333333,0.25,2,0.5,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_official_subtask_mean,rise+fall_pattern,6,-0.13283355799790422,-0.09600446309498178,-0.18693482788959714,,,0.25,,,3,2,0.6666666666666666
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column,rise,6,0.4097938461136087,-0.3834502718690859,0.3402862875620805,6,0.5,0.25,1,1.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column,fall,6,-0.8956348287763958,-0.6949302575674253,-0.8164620727057221,6,0.3333333333333333,0.25,3,0.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column,rise+fall_pattern,6,-0.4706432784499347,-0.5603546452193127,-0.46888463046549717,,,0.25,,,3,0,0.0
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_subtask,rise,107,0.2877240367945325,0.2858348123914303,0.27080206697629267,102,0.5,0.25,87,0.4827586206896552,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_subtask,fall,107,0.15782046106806183,0.20487614719895902,0.1503685493154337,101,0.44554455445544555,0.25,87,0.4482758620689655,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_subtask,rise+fall_pattern,107,0.22718747847047502,0.2378415738606049,0.22663652182607832,,,0.25,,,103,31,0.30097087378640774
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_subtask_subgroup,rise,127,0.1093036350507487,0.20052852418606798,0.08341143088122023,115,0.4782608695652174,0.25,93,0.4838709677419355,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_subtask_subgroup,fall,127,0.017782373788330516,0.09915726947027512,0.024278039138636527,113,0.4424778761061947,0.25,94,0.44680851063829785,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_76M,chck_78M,chck_80M,chck_76M->chck_78M->chck_80M,background,43.19285714285714,65.98,61.18,50.67,26.41,52.07,38.035,8.005,column_subtask_subgroup,rise+fall_pattern,127,0.04808821892249353,0.14003223896689165,0.041319394599872605,,,0.25,,,115,35,0.30434782608695654
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_official_subtask_mean,rise,6,0.5070516434432712,0.29168583805652715,0.3754840552506452,6,0.5,0.25,3,0.6666666666666666,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_official_subtask_mean,fall,6,0.19630565305578104,0.2421258369249944,0.006285770501033335,6,0.5,0.25,2,0.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_official_subtask_mean,rise+fall_pattern,6,0.12616378927633368,0.17757873625758888,0.10405034045714949,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column,rise,6,0.9132709869139192,0.6113568176112728,0.8310362857434922,6,0.8333333333333334,0.25,1,1.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column,fall,6,0.5000658558108411,0.27961270791061693,0.1892010521564495,6,0.5,0.25,3,0.3333333333333333,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column,rise+fall_pattern,6,0.33106921352809615,0.4430950411108103,0.29514755060956027,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_subtask,rise,107,0.003256746660232804,-0.03505658480462378,0.007560809528830034,102,0.5588235294117647,0.25,87,0.5862068965517241,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_subtask,fall,107,0.15272182137417895,0.19685076644352617,0.16148670333335632,101,0.6039603960396039,0.25,87,0.632183908045977,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_subtask,rise+fall_pattern,107,0.07683334295139929,0.08581958755389586,0.07685504547385248,,,0.25,,,103,47,0.4563106796116505
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_subtask_subgroup,rise,127,-0.06904018867525213,-0.050475856995969806,-0.058131813129036786,115,0.5478260869565217,0.25,93,0.5698924731182796,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_subtask_subgroup,fall,127,0.04722317162301985,0.14150966447521388,0.03446252225902898,113,0.6194690265486725,0.25,94,0.6382978723404256,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_78M,chck_80M,chck_82M,chck_78M->chck_80M->chck_82M,background,43.167142857142856,65.68,60.71,50.23,26.74,51.71,39.019999999999996,8.08,column_subtask_subgroup,rise+fall_pattern,127,0.011315805129724455,0.07048422553274271,0.007624077814529249,,,0.25,,,115,54,0.46956521739130436
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_official_subtask_mean,rise,6,-0.10216203653765443,-0.21822405391062916,0.11008793061325096,6,0.6666666666666666,0.25,3,1.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_official_subtask_mean,fall,6,-0.8152033529959347,-0.691094683125869,-0.8506975603235299,6,0.16666666666666666,0.25,2,0.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_official_subtask_mean,rise+fall_pattern,6,-0.5270992436208133,-0.4022800959142692,-0.5410034713457661,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column,rise,6,-0.5138834347235416,-0.3606781346495035,-0.19344245310086844,6,0.5,0.25,1,0.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column,fall,6,-0.78449200899001,-0.43118173722454667,-0.791099645199341,6,0.3333333333333333,0.25,3,0.3333333333333333,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column,rise+fall_pattern,6,-0.5518265603270134,-0.46219775067130886,-0.5225742801469567,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_subtask,rise,107,-0.2965507987533218,-0.3277718548443447,-0.2987020508098803,102,0.46078431372549017,0.25,87,0.4367816091954023,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_subtask,fall,107,-0.2584402980570213,-0.2835461111742358,-0.26160262150332836,101,0.38613861386138615,0.25,87,0.3793103448275862,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_subtask,rise+fall_pattern,107,-0.28379766774124515,-0.31865997635538773,-0.2828892822596675,,,0.25,,,103,28,0.27184466019417475
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_subtask_subgroup,rise,127,-0.07601091656924348,-0.2524215923686246,-0.09288209463030088,115,0.45217391304347826,0.25,93,0.44086021505376344,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_subtask_subgroup,fall,127,-0.031777114765480854,-0.16021114220389343,-0.024992189651654468,113,0.37168141592920356,0.25,94,0.3723404255319149,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_80M,chck_82M,chck_84M,chck_80M->chck_82M->chck_84M,background,43.33142857142857,66.24,60.78,49.52,27.52,52.04,39.035,8.185,column_subtask_subgroup,rise+fall_pattern,127,-0.03991767676654589,-0.21032171314445755,-0.040938922694253296,,,0.25,,,115,33,0.28695652173913044
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_official_subtask_mean,rise,6,0.6433881763127344,0.6047381751181264,0.7205789659950743,6,0.6666666666666666,0.25,3,0.6666666666666666,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_official_subtask_mean,fall,6,0.09628605061790162,0.23192520097162592,0.04558306109954029,6,0.6666666666666666,0.25,2,0.5,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_official_subtask_mean,rise+fall_pattern,6,0.2850519728892954,0.3326731794410772,0.2284781501651375,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column,rise,6,0.6358950910962919,0.38600107964379,0.6474264087563519,6,0.5,0.25,1,1.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column,fall,6,0.15166036243833206,0.01842454615580504,0.059103891924547285,6,0.5,0.25,3,0.3333333333333333,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column,rise+fall_pattern,6,0.21176531623645842,0.2480965399950338,0.17852560376235488,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_subtask,rise,107,0.2746629790834044,0.2919994780380019,0.27667835953765985,102,0.5294117647058824,0.25,87,0.5632183908045977,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_subtask,fall,107,0.3225092025936315,0.384163875981878,0.3272532978053869,101,0.504950495049505,0.25,87,0.5402298850574713,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_subtask,rise+fall_pattern,107,0.29613624917049863,0.33559227247456175,0.29607045859135084,,,0.25,,,103,45,0.4368932038834951
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_subtask_subgroup,rise,127,0.7123250787095413,0.33047639925374656,0.7151593778030868,115,0.5391304347826087,0.25,93,0.5806451612903226,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_subtask_subgroup,fall,127,0.04994807649149449,0.22157421588489823,0.039795030960462545,113,0.5221238938053098,0.25,94,0.5319148936170213,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_82M,chck_84M,chck_86M,chck_82M->chck_84M->chck_86M,fixed_82_84_86,43.50071428571429,65.95,61.22,50.08,27.25,51.95,40.019999999999996,8.035,column_subtask_subgroup,rise+fall_pattern,127,0.24323452716236937,0.2772207094415134,0.2409671328024399,,,0.25,,,115,52,0.45217391304347826
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column_official_subtask_mean,rise,6,-0.07722593934386675,-0.2488422560576817,-0.01626634535034639,6,0.3333333333333333,0.25,3,0.3333333333333333,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column_official_subtask_mean,fall,6,0.915931809172768,0.7738662094579307,0.9338145294682316,6,0.6666666666666666,0.25,2,1.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column_official_subtask_mean,rise+fall_pattern,6,0.6981834132915712,0.2661546299956903,0.7068157302854027,,,0.25,,,3,1,0.3333333333333333
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column,rise,6,-0.20524225074340408,-0.25409852280826306,-0.10432885615626827,6,0.5,0.25,1,0.0,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column,fall,6,0.9384160427369476,0.5918578758534355,0.9171092046306946,6,0.3333333333333333,0.25,3,0.3333333333333333,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column,rise+fall_pattern,6,0.7174484212486485,0.12979786981560643,0.7193809227389858,,,0.25,,,3,0,0.0
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column_subtask,rise,107,-0.36762718836253616,-0.3766812995700694,-0.3695519002275424,102,0.4411764705882353,0.25,87,0.4482758620689655,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column_subtask,fall,107,0.1907537607816082,0.14747146238210362,0.18998098494492577,101,0.5247524752475248,0.25,87,0.5057471264367817,,,
scale1p25_seed43022_dense,experiments/archive/frontier_consolidation/data/selected_trajectory_eval_scale1p25_seed43022_dense_common2M,chck_84M,chck_86M,chck_88M,chck_84M->chck_86M->chck_88M,own_peak,43.53785714285714,66.34,61.16,49.23,27.72,52.23,40.019999999999996,8.065,column_subtask,rise+fall_pattern,107,-0.20295970967528623,-0.2410527353742764,-0.20204031100060027,,,0.25,,,103,37,0.3592233009708738
