word,n_rows,n_finite_rows,n_unique_steps,in_cdi_human,mean_context_words,min_context_words,max_context_words,child_status,child_aoa,model_random_chance,model_min_surprisal,model_threshold,model_neg_threshold,model_first_step,model_last_step,model_first_surprisal,model_last_surprisal,model_mean_improvement_first_minus_last,model_best_step,model_best_surprisal,model_range_neg,model_status,subword_len,curve_first_1M,curve_last_100M,curve_best,curve_first_minus_last,model_log_aoa_step,model_aoa_step,model_aoa,model_exception
strawberry,380,380,19,1,15.65,6,43,ok,23.553803863761342,9.704060527839234,8.757069444656372,9.230564986247803,-9.230564986247803,1000000.0,100000000.0,9.881507873535156,9.854967439174652,0.026540434360503795,30000000.0,8.757069444656372,4.038657188415527,threshold_above_upper_asymptote,1,9.881507873535156,9.854967439174652,8.757069444656372,0.026540434360503795,,,,
street,380,380,19,1,13.15,5,22,ok,25.889294579190338,9.704060527839234,7.068389344215393,8.386224936027313,-8.386224936027313,1000000.0,100000000.0,9.50864052772522,8.754418325424194,0.7542222023010261,20000000.0,7.068389344215393,2.4722925424575815,ok,1,9.50864052772522,8.754418325424194,7.068389344215393,0.7542222023010261,6.90853840035497,8100994.675862783,6.90853840035497,
stroller,114,114,19,1,14.0,7,31,ok,24.699849125295277,29.112181583517703,23.414574305216473,26.263377944367086,-26.263377944367086,1000000.0,100000000.0,28.709122975667317,24.324665069580078,4.384457906087238,50000000.0,23.414574305216473,5.294548670450844,ok,3,28.709122975667317,24.324665069580078,23.414574305216473,4.384457906087238,6.945124067450687,8813005.033596257,6.945124067450687,
stuck,380,380,19,1,16.85,5,59,ok,26.18224202591845,9.704060527839234,8.619757533073425,9.161909030456329,-9.161909030456329,1000000.0,100000000.0,9.629780578613282,8.983854699134827,0.6459258794784546,50000000.0,8.619757533073425,2.7497010946273797,ok,1,9.629780578613282,8.983854699134827,8.619757533073425,0.6459258794784546,7.548548493448059,35362949.52692648,7.548548493448059,
sun,380,380,19,1,15.2,5,27,ok,22.620513837393432,9.704060527839234,5.833493261039257,7.768776894439245,-7.768776894439245,1000000.0,100000000.0,9.1559588432312,6.495926541090012,2.6600323021411887,50000000.0,5.833493261039257,3.46435081511736,ok,1,9.1559588432312,6.495926541090012,5.833493261039257,2.6600323021411887,6.802669583478176,6348476.481839831,6.802669583478176,
sweater,190,190,19,1,12.6,6,20,ok,25.835012184430894,9.704060527839234,10.236396217346192,9.970228372592713,-9.970228372592713,1000000.0,100000000.0,10.459947204589843,10.814227485656739,-0.35428028106689524,30000000.0,10.236396217346192,2.4691937446594228,threshold_above_upper_asymptote,1,10.459947204589843,10.814227485656739,10.236396217346192,-0.35428028106689524,,,,
sweep,266,266,19,1,19.857142857142858,10,63,ok,27.056749400673556,9.704060527839234,9.469397136143275,9.586728831991255,-9.586728831991255,1000000.0,100000000.0,9.469397136143275,10.295500482831683,-0.8261033466884076,1000000.0,9.469397136143275,2.666490077972412,threshold_above_upper_asymptote,1,9.469397136143275,10.295500482831683,9.469397136143275,-0.8261033466884076,,,,
swim,380,380,19,1,13.6,5,38,ok,24.758145909832024,9.704060527839234,7.716597580909729,8.710329054374482,-8.710329054374482,1000000.0,100000000.0,10.077310037612914,8.341850185394287,1.7354598522186269,60000000.0,7.716597580909729,2.9815478086471554,ok,1,10.077310037612914,8.341850185394287,7.716597580909729,1.7354598522186269,7.271486188090189,18684701.531690307,7.271486188090189,
table,380,380,19,1,14.45,5,28,ok,23.623454640728905,9.704060527839234,6.364423486590385,8.034242007214809,-8.034242007214809,1000000.0,100000000.0,8.871297788619994,6.90686753988266,1.9644302487373348,40000000.0,6.364423486590385,3.3351941376924517,ok,1,8.871297788619994,6.90686753988266,6.364423486590385,1.9644302487373348,7.086713659573374,12209942.648099018,7.086713659573374,
take,380,380,19,1,14.65,6,33,ok,26.912440144087405,9.704060527839234,5.603208684921265,7.653634606380249,-7.653634606380249,1000000.0,100000000.0,9.024490356445312,6.452778387069702,2.5717119693756105,8000000.0,5.603208684921265,3.4212816715240475,ok,1,9.024490356445312,6.452778387069702,5.603208684921265,2.5717119693756105,6.359607468965816,2288797.019310515,6.359607468965816,
talk,380,380,19,1,14.65,5,39,ok,26.1666744723998,9.704060527839234,6.787412321567535,8.245736424703384,-8.245736424703384,1000000.0,100000000.0,8.760958194732666,7.020345306396484,1.740612888336182,70000000.0,6.787412321567535,2.2561834931373603,ok,1,8.760958194732666,7.020345306396484,6.787412321567535,1.740612888336182,7.267621084933593,18519150.51665472,7.267621084933593,
tape,380,380,19,1,12.15,5,28,ok,26.896831500589155,9.704060527839234,9.218890523910522,9.461475525874878,-9.461475525874878,1000000.0,100000000.0,9.218890523910522,10.4811842918396,-1.2622937679290782,1000000.0,9.218890523910522,2.070930242538452,flat_or_zero_amplitude,1,9.218890523910522,10.4811842918396,9.218890523910522,-1.2622937679290782,,,,
taste,380,380,19,1,13.25,6,24,ok,28.750765928594387,9.704060527839234,8.821529364585876,9.262794946212555,-9.262794946212555,1000000.0,100000000.0,9.252208375930786,9.190808248519897,0.06140012741088974,70000000.0,8.821529364585876,1.9100850820541382,ok,1,9.252208375930786,9.190808248519897,8.821529364585876,0.06140012741088974,7.297852323878073,19854195.867319573,7.297852323878073,
teacher,380,380,19,1,25.0,5,204,ok,28.36884966091159,9.704060527839234,7.28073343038559,8.492396979112412,-8.492396979112412,1000000.0,100000000.0,9.371474695205688,7.474993562698364,1.8964811325073239,80000000.0,7.28073343038559,2.6040185570716847,ok,1,9.371474695205688,7.474993562698364,7.28073343038559,1.8964811325073239,7.249060722942149,17744374.649476893,7.249060722942149,
tear,380,380,19,1,14.1,6,34,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
telephone,380,380,19,1,15.35,5,35,ok,21.409080313239528,9.704060527839234,9.106353282928467,9.40520690538385,-9.40520690538385,1000000.0,100000000.0,9.106353282928467,9.783684515953064,-0.6773312330245975,1000000.0,9.106353282928467,2.7130684852600098,threshold_above_upper_asymptote,1,9.106353282928467,9.783684515953064,9.106353282928467,-0.6773312330245975,,,,
think,380,380,19,1,10.15,5,37,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
thirsty,95,95,19,1,13.0,5,22,ok,26.1532899496978,9.704060527839234,9.74880599975586,9.726433263797546,-9.726433263797546,1000000.0,100000000.0,9.74880599975586,10.98144702911377,-1.2326410293579109,1000000.0,9.74880599975586,1.4738124847412113,flat_or_zero_amplitude,1,9.74880599975586,10.98144702911377,9.74880599975586,-1.2326410293579109,,,,
throw,380,380,19,1,15.55,5,42,ok,24.69394529214973,9.704060527839234,8.800609016418457,9.252334772128846,-9.252334772128846,1000000.0,100000000.0,9.719877672195434,9.522196459770203,0.1976812124252305,7000000.0,8.800609016418457,1.8011147499084466,threshold_above_upper_asymptote,1,9.719877672195434,9.522196459770203,8.800609016418457,0.1976812124252305,,,,
tiger,76,76,19,1,17.0,9,26,ok,23.871222269718412,9.704060527839234,8.602715492248535,9.153388010043884,-9.153388010043884,1000000.0,100000000.0,9.638483047485352,10.221600770950317,-0.5831177234649658,20000000.0,8.602715492248535,1.99444580078125,threshold_above_upper_asymptote,1,9.638483047485352,10.221600770950317,8.602715492248535,-0.5831177234649658,,,,
tights,19,19,19,1,5.0,5,5,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
time,380,380,19,1,9.35,5,25,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
tiny,380,380,19,1,14.3,6,30,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
tired,380,380,19,1,14.0,5,37,ok,25.834664804067693,9.704060527839234,7.773343479633331,8.738702003736282,-8.738702003736282,1000000.0,100000000.0,9.468566608428954,8.346462309360504,1.1221042990684502,60000000.0,7.773343479633331,1.9932923197746284,ok,1,9.468566608428954,8.346462309360504,7.773343479633331,1.1221042990684502,7.004381441964626,10101396.048826179,7.004381441964626,
tissue,380,380,19,1,15.0,5,29,ok,24.71696112712117,9.704060527839234,8.889231944084168,9.2966462359617,-9.2966462359617,1000000.0,100000000.0,9.738538026809692,9.01605464220047,0.7224833846092231,80000000.0,8.889231944084168,2.819551539421081,threshold_above_upper_asymptote,1,9.738538026809692,9.01605464220047,8.889231944084168,0.7224833846092231,,,,
toast,190,190,19,1,11.6,5,18,ok,24.044372357030184,9.704060527839234,9.331861925125121,9.517961226482178,-9.517961226482178,1000000.0,100000000.0,9.806712627410889,9.951143026351929,-0.14443039894104004,30000000.0,9.331861925125121,2.4062567234039314,threshold_above_upper_asymptote,1,9.806712627410889,9.951143026351929,9.331861925125121,-0.14443039894104004,,,,
today,380,380,19,1,18.35,5,86,ok,29.606093090564784,9.704060527839234,6.4610122561454775,8.082536391992356,-8.082536391992356,1000000.0,100000000.0,9.159492874145508,6.963019299507141,2.1964735746383672,30000000.0,6.4610122561454775,3.0682945847511283,ok,1,9.159492874145508,6.963019299507141,6.4610122561454775,2.1964735746383672,6.867208690081197,7365608.496506309,6.867208690081197,
toe,380,380,19,1,11.2,5,22,ok,21.395570001766806,9.704060527839234,4.902268186211586,7.30316435702541,-7.30316435702541,1000000.0,100000000.0,9.981320905685426,5.606865798681975,4.374455107003451,50000000.0,4.902268186211586,7.50803779065609,ok,1,9.981320905685426,5.606865798681975,4.902268186211586,4.374455107003451,7.592407425551386,39120771.81857934,7.592407425551386,
tomorrow,380,380,19,1,15.25,5,35,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
tongue,380,380,19,1,18.0,5,36,ok,23.45827047984588,9.704060527839234,8.539298748970031,9.121679638404633,-9.121679638404633,1000000.0,100000000.0,9.896401071548462,8.736760973930359,1.1596400976181034,80000000.0,8.539298748970031,2.471582150459289,ok,1,9.896401071548462,8.736760973930359,8.539298748970031,1.1596400976181034,6.859583239562749,7237410.056778318,6.859583239562749,
tonight,285,285,19,1,12.2,5,30,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
tooth,380,380,19,1,12.95,5,25,ok,22.288597086318816,9.704060527839234,9.195971703529358,9.450016115684296,-9.450016115684296,1000000.0,100000000.0,9.225622701644898,9.52722407989204,-0.30160137824714184,20000000.0,9.195971703529358,1.9993847131729137,threshold_above_upper_asymptote,1,9.225622701644898,9.52722407989204,9.195971703529358,-0.30160137824714184,,,,
toothbrush,133,133,19,1,11.428571428571429,5,25,ok,21.901510940070903,29.112181583517703,24.059652873447963,26.585917228482835,-26.585917228482835,1000000.0,100000000.0,27.850072043282644,24.076771599905832,3.7733004433768116,70000000.0,24.059652873447963,7.522208895002095,ok,3,27.850072043282644,24.076771599905832,24.059652873447963,3.7733004433768116,7.558942395678341,36219494.41074602,7.558942395678341,
touch,380,380,19,1,12.9,5,22,ok,26.191196798431903,9.704060527839234,7.788884341716766,8.746472434778,-8.746472434778,1000000.0,100000000.0,9.472506761550903,7.788884341716766,1.683622419834137,100000000.0,7.788884341716766,2.195495522022247,ok,1,9.472506761550903,7.788884341716766,7.788884341716766,1.683622419834137,7.482446247245908,30370100.77051839,7.482446247245908,
towel,380,380,19,1,14.0,5,28,ok,23.4306490143011,9.704060527839234,8.152586627006531,8.928323577422884,-8.928323577422884,1000000.0,100000000.0,10.194063854217529,8.202615416049957,1.9914484381675717,70000000.0,8.152586627006531,3.8426792383193966,ok,1,10.194063854217529,8.202615416049957,8.152586627006531,1.9914484381675717,7.0251851805035885,10597053.807754457,7.0251851805035885,
tractor,247,247,19,1,17.692307692307693,7,48,ok,25.528018150602165,9.704060527839234,9.99090106670673,9.847480797272983,-9.847480797272983,1000000.0,100000000.0,9.99090106670673,10.922958569171337,-0.9320575024646072,1000000.0,9.99090106670673,2.9088335770827083,threshold_above_upper_asymptote,1,9.99090106670673,10.922958569171337,9.99090106670673,-0.9320575024646072,,,,
train,380,380,19,1,18.05,7,58,ok,21.08687529603096,9.704060527839234,8.6944340467453,9.199247287292266,-9.199247287292266,1000000.0,100000000.0,9.75592007637024,9.681789577007294,0.07413049936294591,20000000.0,8.6944340467453,1.6662280321121212,flat_or_zero_amplitude,1,9.75592007637024,9.681789577007294,8.6944340467453,0.07413049936294591,,,,
trash,380,380,19,1,14.7,5,25,ok,24.991016369949445,19.408121055678468,11.672499425709248,15.540310240693858,-15.540310240693858,1000000.0,100000000.0,19.16489944458008,11.839941355958581,7.324958088621498,60000000.0,11.672499425709248,7.809507505595683,ok,2,19.16489944458008,11.839941355958581,11.672499425709248,7.324958088621498,7.077905148552965,11964790.874933595,7.077905148552965,
tray,380,380,19,1,11.1,5,20,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
tree,380,380,19,1,11.65,5,24,ok,20.777050994395196,9.704060527839234,7.868109560012817,8.786085043926025,-8.786085043926025,1000000.0,100000000.0,8.962807941436768,9.310266470909118,-0.34745852947235,20000000.0,7.868109560012817,2.0432963371276855,threshold_above_upper_asymptote,1,8.962807941436768,9.310266470909118,7.868109560012817,-0.34745852947235,,,,
tricycle,19,19,19,1,16.0,16,16,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
truck,380,380,19,1,18.05,5,51,ok,19.835819314022853,9.704060527839234,7.936919856071472,8.820490191955352,-8.820490191955352,1000000.0,100000000.0,9.106513357162475,8.46413037776947,0.6423829793930054,20000000.0,7.936919856071472,2.80911147594452,ok,1,9.106513357162475,8.46413037776947,7.936919856071472,0.6423829793930054,7.043858471520975,11062631.14661857,7.043858471520975,
tummy,95,95,19,1,15.4,6,29,ok,21.512549094910526,9.704060527839234,9.71238441467285,9.708222471256043,-9.708222471256043,1000000.0,100000000.0,9.71238441467285,10.757597923278809,-1.0452135086059577,1000000.0,9.71238441467285,3.1709970474243168,threshold_above_upper_asymptote,1,9.71238441467285,10.757597923278809,9.71238441467285,-1.0452135086059577,,,,
tuna,285,285,19,1,14.733333333333333,5,37,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
turkey,190,190,19,1,11.9,5,22,ok,28.421215607049678,9.704060527839234,8.769591999053954,9.236826263446595,-9.236826263446595,1000000.0,100000000.0,9.400486183166503,9.26485652923584,0.13562965393066406,70000000.0,8.769591999053954,3.2804781913757335,aoa_after_last_checkpoint,1,9.400486183166503,9.26485652923584,8.769591999053954,0.13562965393066406,8.011549309719253,102695001.47745563,,
turtle,152,152,19,1,15.125,5,40,ok,22.67777381718684,9.704060527839234,9.746747136116028,9.72540383197763,-9.72540383197763,1000000.0,100000000.0,9.746747136116028,11.55486261844635,-1.8081154823303223,1000000.0,9.746747136116028,2.243087887763977,threshold_above_upper_asymptote,1,9.746747136116028,11.55486261844635,9.746747136116028,-1.8081154823303223,,,,
tv,323,323,19,1,16.176470588235293,5,29,ok,22.01967816083774,9.704060527839234,9.340637880213121,9.522349204026177,-9.522349204026177,1000000.0,100000000.0,10.068977692547966,11.455566574545468,-1.3865888819975023,40000000.0,9.340637880213121,2.8024090037626372,threshold_above_upper_asymptote,1,10.068977692547966,11.455566574545468,9.340637880213121,-1.3865888819975023,,,,
uncle,342,342,19,1,12.944444444444445,5,36,ok,26.177142576410148,9.704060527839234,7.572275754478243,8.638168141158738,-8.638168141158738,1000000.0,100000000.0,9.300964726342094,8.370286530918545,0.9306781954235497,60000000.0,7.572275754478243,2.5995350314511185,ok,1,9.300964726342094,8.370286530918545,7.572275754478243,0.9306781954235497,6.995908840878046,9906238.89473081,6.995908840878046,
vacuum,304,304,19,1,14.4375,6,38,ok,24.71698629098413,9.704060527839234,9.762292921543121,9.733176724691177,-9.733176724691177,1000000.0,100000000.0,9.762292921543121,12.070603251457214,-2.308310329914093,1000000.0,9.762292921543121,2.420164108276367,flat_or_zero_amplitude,1,9.762292921543121,12.070603251457214,9.762292921543121,-2.308310329914093,,,,
vanilla,380,380,19,1,9.9,5,18,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
vitamins,380,380,19,1,16.3,5,44,ok,29.851211676176195,9.704060527839234,9.045544219017028,9.374802373428132,-9.374802373428132,1000000.0,100000000.0,9.786310863494872,9.134377241134644,0.6519336223602288,90000000.0,9.045544219017028,3.254761433601381,ok,1,9.786310863494872,9.134377241134644,9.045544219017028,0.6519336223602288,7.695973377468083,49656187.09536852,7.695973377468083,
wait,380,380,19,1,14.85,5,33,ok,26.10356767864079,9.704060527839234,6.555722999572754,8.129891763705993,-8.129891763705993,1000000.0,100000000.0,8.521606874465942,6.958060169219971,1.5635467052459706,40000000.0,6.555722999572754,2.831435680389405,ok,1,8.521606874465942,6.958060169219971,6.555722999572754,1.5635467052459706,6.874407168558398,7488711.684503202,6.874407168558398,
wake,380,380,19,1,16.6,6,36,ok,26.83645044802165,9.704060527839234,9.439883494377137,9.571972011108185,-9.571972011108185,1000000.0,100000000.0,9.867474365234376,9.990728569030761,-0.1232542037963853,60000000.0,9.439883494377137,1.7643787145614613,threshold_above_upper_asymptote,1,9.867474365234376,9.990728569030761,9.439883494377137,-0.1232542037963853,,,,
walk,380,380,19,1,12.5,5,40,ok,22.875757281123708,9.704060527839234,8.079518103599549,8.891789315719391,-8.891789315719391,1000000.0,100000000.0,8.676226472854614,8.660427248477935,0.015799224376678467,50000000.0,8.079518103599549,1.4716761350631717,ok,1,8.676226472854614,8.660427248477935,8.079518103599549,0.015799224376678467,6.941555808357936,8740892.089033458,6.941555808357936,
walker,95,95,19,1,9.6,7,17,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
wash,380,380,19,1,15.7,7,63,ok,23.84021130656202,9.704060527839234,9.274263000488281,9.489161764163757,-9.489161764163757,1000000.0,100000000.0,9.274263000488281,9.50818190574646,-0.2339189052581787,1000000.0,9.274263000488281,1.7565148830413815,ok,1,9.274263000488281,9.50818190574646,9.274263000488281,-0.2339189052581787,7.878279946823446,75557910.80675551,7.878279946823446,
wet,380,380,19,1,15.35,5,31,ok,22.701452718509607,9.704060527839234,8.248721575737,8.976391051788116,-8.976391051788116,1000000.0,100000000.0,9.619334745407105,9.203615593910218,0.4157191514968872,20000000.0,8.248721575737,2.449893546104432,threshold_above_upper_asymptote,1,9.619334745407105,9.203615593910218,8.248721575737,0.4157191514968872,,,,
white,380,380,19,1,14.45,5,53,ok,26.40244979152026,9.704060527839234,6.305480515956878,8.004770521898056,-8.004770521898056,1000000.0,100000000.0,9.193864250183106,6.932264888286591,2.261599361896515,50000000.0,6.305480515956878,2.8883837342262275,ok,1,9.193864250183106,6.932264888286591,6.305480515956878,2.261599361896515,6.772388586582287,5920910.729877661,6.772388586582287,
wind,380,380,19,1,15.35,5,38,ok,26.109702397075804,9.704060527839234,7.840139627456665,8.772100077647949,-8.772100077647949,1000000.0,100000000.0,9.691887521743775,9.1402086019516,0.5516789197921756,50000000.0,7.840139627456665,2.3305521488189704,threshold_above_upper_asymptote,1,9.691887521743775,9.1402086019516,7.840139627456665,0.5516789197921756,,,,
window,380,380,19,1,15.05,5,33,ok,24.902760458259664,9.704060527839234,7.071473425626754,8.387766976732994,-8.387766976732994,1000000.0,100000000.0,9.38875379562378,7.302682119887322,2.0860716757364575,30000000.0,7.071473425626754,2.9989898025989543,ok,1,9.38875379562378,7.302682119887322,7.071473425626754,2.0860716757364575,7.0667917627393795,11662501.846106045,7.0667917627393795,
windy,228,228,19,1,13.666666666666666,6,39,ok,27.379365497599913,19.408121055678468,15.040479024251303,17.224300039964884,-17.224300039964884,1000000.0,100000000.0,18.415085792541504,15.057997783025106,3.3570880095163975,90000000.0,15.040479024251303,4.387658913930258,ok,2,18.415085792541504,15.057997783025106,15.040479024251303,3.3570880095163975,7.617708560829418,41467566.55378929,7.617708560829418,
wipe,380,380,19,1,16.3,5,52,ok,25.97612193275042,9.704060527839234,9.788115692138671,9.746088109988953,-9.746088109988953,1000000.0,100000000.0,9.788115692138671,10.636841344833375,-0.8487256526947036,1000000.0,9.788115692138671,3.0427175998687748,threshold_above_upper_asymptote,1,9.788115692138671,10.636841344833375,9.788115692138671,-0.8487256526947036,,,,
wish,380,380,19,1,13.55,5,28,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
wolf,361,361,19,1,13.789473684210526,5,47,child_sigmoid_or_bounds_failed,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
woods,323,323,19,1,15.705882352941176,5,36,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
write,380,380,19,1,10.9,5,29,ok,28.395648019984414,9.704060527839234,6.717076230049133,8.210568378944183,-8.210568378944183,1000000.0,100000000.0,9.005505847930909,7.4361320495605465,1.5693737983703624,40000000.0,6.717076230049133,3.4343966245651254,ok,1,9.005505847930909,7.4361320495605465,6.717076230049133,1.5693737983703624,6.8873778387807105,7715743.515018127,6.8873778387807105,
yard,380,380,19,1,14.75,6,27,ok,29.20563666993601,9.704060527839234,8.979887223243713,9.341973875541473,-9.341973875541473,1000000.0,100000000.0,9.442245531082154,9.765351843833923,-0.3231063127517686,20000000.0,8.979887223243713,2.1138421297073364,threshold_above_upper_asymptote,1,9.442245531082154,9.765351843833923,8.979887223243713,-0.3231063127517686,,,,
yellow,380,380,19,1,14.75,5,47,ok,23.813112283182036,9.704060527839234,7.187561309337616,8.445810918588425,-8.445810918588425,1000000.0,100000000.0,9.719998264312744,7.837510192394257,1.8824880719184875,50000000.0,7.187561309337616,2.6566651463508606,ok,1,9.719998264312744,7.837510192394257,7.187561309337616,1.8824880719184875,7.246304668521285,17632124.506706398,7.246304668521285,
yesterday,380,380,19,1,15.0,5,50,child_never_reaches_50pct,,,,,,,,,,,,,,not_attempted_no_child_aoa,,,,,,,,,
yogurt,323,323,19,1,12.117647058823529,6,32,ok,22.623235516304867,9.704060527839234,9.533297033870921,9.618678780855078,-9.618678780855078,1000000.0,100000000.0,9.763586493099437,10.051350032582002,-0.2877635394825653,70000000.0,9.533297033870921,3.331657465766458,threshold_above_upper_asymptote,1,9.763586493099437,10.051350032582002,9.533297033870921,-0.2877635394825653,,,,
zipper,114,114,19,1,10.333333333333334,6,20,ok,24.876762898753164,19.408121055678468,16.4945387840271,17.951329919852782,-17.951329919852782,1000000.0,100000000.0,19.560678164164226,19.750947952270508,-0.19026978810628137,30000000.0,16.4945387840271,6.730277856190998,threshold_above_upper_asymptote,2,19.560678164164226,19.750947952270508,16.4945387840271,-0.19026978810628137,,,,
zoo,190,190,19,1,15.5,5,34,ok,26.57680972803907,9.704060527839234,8.652485501766204,9.17827301480272,-9.17827301480272,1000000.0,100000000.0,9.68895263671875,8.867713463306426,0.821239173412323,70000000.0,8.652485501766204,2.7234072327613834,ok,1,9.68895263671875,8.867713463306426,8.652485501766204,0.821239173412323,7.809356932000089,64469889.41439439,7.809356932000089,
