i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
491,edit:frontier_consolidation_fwcompact_medium_017430:0:0-2,row:2941,compact_edit,content,Fl,1644,12.544325828552246,0,8523,15.093502044677734,0,14484,13.659530639648438,0,10647,0p4_0p6,0.4,0.6,frontier_consolidation_fwcompact_medium_056581,2266,7276,752941,0p6_0p8,frontier_consolidation_fwcompact_medium_017430,10,2941,16,2,0,False,False
492,edit:frontier_consolidation_fwcompact_medium_029666:0:23-27,row:2765,compact_edit,content,ises,1799,3.343329668045044,0,4,4.899170875549316,0,14,2.9783010482788086,0,3,0p2_0p4,0.3333333333333333,0.631578947368421,frontier_consolidation_fwcompact_medium_030608,2568,13065,752765,0p6_0p8,frontier_consolidation_fwcompact_medium_029666,21,2765,34,27,23,False,False
493,edit:frontier_consolidation_fwcompact_medium_053244:0:22-26,row:120,compact_edit,content,acks,3160,6.055792808532715,0,76,4.448379039764404,0,11,6.25755500793457,0,75,0p2_0p4,0.21052631578947367,0.6666666666666666,frontier_consolidation_fwcompact_medium_024175,2524,11841,750120,0p6_0p8,frontier_consolidation_fwcompact_medium_053244,15,120,21,26,22,False,False
494,edit:frontier_consolidation_fwcompact_medium_009991:0:1-4,row:1298,compact_edit,content,row,1041,7.592619895935059,0,378,12.45334243774414,0,1789,5.241429805755615,0,23,0p4_0p6,0.5714285714285714,0.38461538461538464,frontier_consolidation_fwcompact_medium_020257,538,9835,751298,lt0p4,frontier_consolidation_fwcompact_medium_009991,7,1298,14,4,1,False,False
495,edit:frontier_consolidation_fwcompact_medium_012798:0:2-5,row:639,compact_edit,content,ong,428,8.322809219360352,0,411,9.321887969970703,0,884,7.689305305480957,0,323,0p4_0p6,0.4,0.5,frontier_consolidation_fwcompact_medium_012793,937,10912,750639,0p4_0p6,frontier_consolidation_fwcompact_medium_012798,10,639,20,5,2,False,False
496,edit:frontier_consolidation_fwcompact_medium_032851:0:61-63,row:561,compact_edit,content,'s,249,2.936368227005005,0,5,3.432358503341675,0,4,4.191197395324707,0,11,0p2_0p4,0.25,0.6,frontier_consolidation_fwcompact_medium_004723,2910,6592,750561,0p6_0p8,frontier_consolidation_fwcompact_medium_032851,12,561,23,63,61,False,False
497,edit:frontier_consolidation_fwcompact_medium_027523:0:64-68,row:2435,compact_edit,content,ably,1435,6.156990051269531,0,68,9.647146224975586,0,725,5.347250938415527,0,25,0p4_0p6,0.5384615384615384,0.42857142857142855,frontier_consolidation_fwcompact_medium_006119,2251,225,752435,0p4_0p6,frontier_consolidation_fwcompact_medium_027523,13,2435,19,68,64,False,False
498,edit:frontier_consolidation_fwcompact_medium_015612:0:100-103,row:1006,compact_edit,content,ter,313,8.908790588378906,0,884,9.923316955566406,0,1568,10.131969451904297,0,2159,lt0p2,0.17647058823529413,0.5,frontier_consolidation_fwcompact_medium_024775,1359,3250,751006,0p4_0p6,frontier_consolidation_fwcompact_medium_015612,17,1006,30,103,100,False,False
499,edit:frontier_consolidation_fwcompact_medium_006273:0:0-2,row:2384,compact_edit,function,To,1507,9.065067291259766,0,289,6.729353427886963,0,29,8.000080108642578,0,206,0p2_0p4,0.3333333333333333,0.6,frontier_consolidation_fwcompact_medium_047733,78,15208,752384,0p6_0p8,frontier_consolidation_fwcompact_medium_006273,18,2384,33,2,0,False,False
500,edit:frontier_consolidation_fwcompact_medium_045502:0:0-3,row:254,compact_edit,content,Rec,4081,10.596416473388672,0,3621,10.985687255859375,0,3097,12.383069038391113,0,5551,0p4_0p6,0.4,0.4,frontier_consolidation_fwcompact_medium_056878,624,5757,750254,0p4_0p6,frontier_consolidation_fwcompact_medium_045502,14,254,27,3,0,False,False
501,edit:frontier_consolidation_fwcompact_medium_003699:0:86-94,row:277,compact_edit,content,-related,13439,9.359518051147461,0,82,8.560349464416504,0,97,9.776463508605957,0,83,0p4_0p6,0.46153846153846156,0.5,frontier_consolidation_fwcompact_medium_041231,640,3205,750277,0p4_0p6,frontier_consolidation_fwcompact_medium_003699,13,277,27,94,86,False,False
502,edit:frontier_consolidation_fwcompact_medium_002410:0:0-2,row:598,compact_edit,function,In,565,7.321742534637451,0,20,5.917379856109619,0,30,7.242760181427002,0,32,0p2_0p4,0.25,0.6666666666666666,frontier_consolidation_fwcompact_medium_023679,2938,12238,750598,0p6_0p8,frontier_consolidation_fwcompact_medium_002410,10,598,15,2,0,False,False
503,edit:frontier_consolidation_fwcompact_medium_011000:0:0-4,row:1820,compact_edit,function,Over,4416,7.220139503479004,0,150,7.200386047363281,0,72,6.783023834228516,0,83,0p2_0p4,0.3333333333333333,0.6363636363636364,frontier_consolidation_fwcompact_medium_017217,1310,5226,751820,0p6_0p8,frontier_consolidation_fwcompact_medium_011000,12,1820,19,4,0,False,False
504,edit:frontier_consolidation_fwcompact_medium_034145:0:12-14,row:24,compact_edit,content,'s,249,3.875385284423828,0,7,2.573683023452759,1,1,4.280327796936035,0,11,ge0p6,0.6086956521739131,0.4583333333333333,frontier_consolidation_fwcompact_medium_002181,1265,8390,750024,0p4_0p6,frontier_consolidation_fwcompact_medium_034145,23,24,36,14,12,False,False
505,edit:frontier_consolidation_fwcompact_medium_053904:0:0-3,row:2014,compact_edit,function,The,308,7.030488014221191,0,74,7.299670219421387,0,32,10.198221206665039,0,1347,0p2_0p4,0.35714285714285715,0.6666666666666666,frontier_consolidation_fwcompact_medium_032351,1485,922,752014,0p6_0p8,frontier_consolidation_fwcompact_medium_053904,14,2014,23,3,0,False,False
506,edit:frontier_consolidation_fwcompact_medium_018358:0:47-49,row:1399,compact_edit,content,'s,249,7.572701930999756,0,64,10.325374603271484,0,36,6.800110816955566,0,30,lt0p2,0.15,0.5238095238095238,frontier_consolidation_fwcompact_medium_046138,2606,11661,751399,0p4_0p6,frontier_consolidation_fwcompact_medium_018358,19,1399,32,49,47,False,False
507,edit:frontier_consolidation_fwcompact_medium_000694:0:7-10,row:1555,compact_edit,content,-in,3926,12.413990020751953,0,2789,10.277347564697266,0,1911,13.328635215759277,0,1872,0p4_0p6,0.4166666666666667,0.5833333333333334,frontier_consolidation_fwcompact_medium_047089,1630,14752,751555,0p4_0p6,frontier_consolidation_fwcompact_medium_000694,11,1555,20,10,7,False,False
508,edit:frontier_consolidation_fwcompact_medium_038248:0:0-4,row:1629,compact_edit,content,Long,6391,12.717706680297852,0,5461,11.158466339111328,0,2999,13.209704399108887,0,6117,0p2_0p4,0.23529411764705882,0.7142857142857143,frontier_consolidation_fwcompact_medium_028682,10,6428,751629,0p6_0p8,frontier_consolidation_fwcompact_medium_038248,17,1629,25,4,0,False,False
509,edit:frontier_consolidation_fwcompact_medium_060721:0:102-103,row:1383,compact_edit,content,s,87,6.281673431396484,0,61,10.13896656036377,0,50,6.642068862915039,0,65,lt0p2,0.15789473684210525,0.6,frontier_consolidation_fwcompact_medium_034659,1639,14049,751383,0p6_0p8,frontier_consolidation_fwcompact_medium_060721,19,1383,29,103,102,True,False
510,edit:frontier_consolidation_fwcompact_medium_020300:0:0-2,row:2815,compact_edit,function,In,565,3.010204792022705,0,3,3.201381206512451,0,4,3.699167251586914,0,8,0p4_0p6,0.4375,0.8888888888888888,frontier_consolidation_fwcompact_medium_053598,638,199,752815,ge0p8,frontier_consolidation_fwcompact_medium_020300,16,2815,19,2,0,False,False
511,edit:frontier_consolidation_fwcompact_medium_045547:0:0-4,row:1151,compact_edit,content,Iron,11378,13.674474716186523,0,11401,6.892440319061279,0,3,14.56105899810791,0,12677,ge0p6,0.6666666666666666,0.4,frontier_consolidation_fwcompact_medium_021549,1334,4146,751151,0p4_0p6,frontier_consolidation_fwcompact_medium_045547,9,1151,15,4,0,False,False
512,edit:frontier_consolidation_fwcompact_medium_021237:0:30-33,row:433,compact_edit,content,ize,1650,7.987602233886719,0,476,6.358552932739258,0,100,7.097612380981445,0,270,0p2_0p4,0.2857142857142857,0.5357142857142857,frontier_consolidation_fwcompact_medium_054198,1858,15909,750433,0p4_0p6,frontier_consolidation_fwcompact_medium_021237,28,433,35,33,30,False,False
513,edit:frontier_consolidation_fwcompact_medium_028599:0:0-2,row:941,compact_edit,content,Ex,1943,10.75539493560791,0,3949,11.987730026245117,0,5227,11.105904579162598,0,4120,0p4_0p6,0.5,0.35,frontier_consolidation_fwcompact_medium_021517,1481,9981,750941,lt0p4,frontier_consolidation_fwcompact_medium_028599,12,941,25,2,0,False,False
514,edit:frontier_consolidation_fwcompact_medium_016152:0:38-40,row:1633,compact_edit,content,'s,249,4.951807498931885,0,18,3.5015854835510254,0,6,5.363800525665283,0,27,0p2_0p4,0.38461538461538464,0.5,frontier_consolidation_fwcompact_medium_038922,1683,11500,751633,0p4_0p6,frontier_consolidation_fwcompact_medium_016152,13,1633,21,40,38,False,False
515,edit:frontier_consolidation_fwcompact_medium_052097:0:24-27,row:2085,compact_edit,content,ann,6548,7.974833965301514,0,527,8.505536079406738,0,742,7.944615364074707,0,529,0p2_0p4,0.3333333333333333,0.5,frontier_consolidation_fwcompact_medium_013351,424,14575,752085,0p4_0p6,frontier_consolidation_fwcompact_medium_052097,15,2085,34,27,24,False,False
516,edit:frontier_consolidation_fwcompact_medium_035914:0:0-3,row:2463,compact_edit,pronoun,Our,3894,7.093010902404785,0,160,4.539361476898193,0,5,9.058661460876465,0,1078,ge0p6,0.6190476190476191,0.45,frontier_consolidation_fwcompact_medium_026129,152,15245,752463,0p4_0p6,frontier_consolidation_fwcompact_medium_035914,21,2463,39,3,0,False,False
517,edit:frontier_consolidation_fwcompact_medium_017496:0:57-62,row:1875,compact_edit,content,ating,1127,5.829831600189209,0,57,6.687801361083984,0,105,6.576722145080566,0,101,0p2_0p4,0.36363636363636365,0.5714285714285714,frontier_consolidation_fwcompact_medium_021512,1858,16263,751875,0p4_0p6,frontier_consolidation_fwcompact_medium_017496,11,1875,19,62,57,False,False
518,edit:frontier_consolidation_fwcompact_medium_017428:0:122-126,row:1071,compact_edit,content,ides,1654,6.228289604187012,0,93,4.903819561004639,0,20,5.344579696655273,0,38,lt0p2,0.15,0.5454545454545454,frontier_consolidation_fwcompact_medium_014767,1662,7276,751071,0p4_0p6,frontier_consolidation_fwcompact_medium_017428,20,1071,34,126,122,False,False
519,edit:frontier_consolidation_fwcompact_medium_059278:0:15-20,row:1553,compact_edit,content,plays,9231,6.77970552444458,0,71,5.641075611114502,0,40,6.991639614105225,0,66,0p4_0p6,0.4444444444444444,0.5,frontier_consolidation_fwcompact_medium_056014,1631,6663,751553,0p4_0p6,frontier_consolidation_fwcompact_medium_059278,9,1553,15,20,15,False,False
520,edit:frontier_consolidation_fwcompact_medium_017462:0:48-50,row:735,compact_edit,content,ed,214,2.6417596340179443,0,2,2.061009407043457,0,2,3.4307990074157715,0,3,0p2_0p4,0.25,0.3888888888888889,frontier_consolidation_fwcompact_medium_019220,2426,14992,750735,lt0p4,frontier_consolidation_fwcompact_medium_017462,20,735,33,50,48,False,False
521,edit:frontier_consolidation_fwcompact_medium_038120:0:0-4,row:524,compact_edit,content,Find,8734,10.955729484558105,0,4015,9.85212230682373,0,1621,12.146944999694824,0,4918,0p2_0p4,0.3,0.4166666666666667,frontier_consolidation_fwcompact_medium_047112,863,3953,750524,0p4_0p6,frontier_consolidation_fwcompact_medium_038120,10,524,17,4,0,False,False
522,edit:frontier_consolidation_fwcompact_medium_000402:0:1-6,row:1608,compact_edit,content,iving,3654,12.689518928527832,0,9080,11.961732864379883,0,4694,11.530685424804688,0,3393,0p2_0p4,0.36363636363636365,0.4666666666666667,frontier_consolidation_fwcompact_medium_035734,1673,1872,751608,0p4_0p6,frontier_consolidation_fwcompact_medium_000402,11,1608,20,6,1,False,False
523,edit:frontier_consolidation_fwcompact_medium_050604:0:8-10,row:207,compact_edit,content,'s,249,4.788865089416504,0,14,5.380899906158447,0,19,5.005618095397949,0,18,0p2_0p4,0.2,0.6666666666666666,frontier_consolidation_fwcompact_medium_043911,2635,11633,750207,0p6_0p8,frontier_consolidation_fwcompact_medium_050604,15,207,25,10,8,False,False
524,edit:frontier_consolidation_fwcompact_medium_021795:0:2-4,row:2543,compact_edit,content,st,289,9.278743743896484,0,599,8.696410179138184,0,152,7.972387790679932,0,451,ge0p6,0.6666666666666666,0.5882352941176471,frontier_consolidation_fwcompact_medium_030980,1878,14726,752543,0p4_0p6,frontier_consolidation_fwcompact_medium_021795,27,2543,39,4,2,True,False
525,edit:frontier_consolidation_fwcompact_medium_027097:0:59-63,row:1819,compact_edit,content,ness,1040,5.898321151733398,0,51,7.288965225219727,0,175,6.03565788269043,0,52,0p2_0p4,0.3,0.45454545454545453,frontier_consolidation_fwcompact_medium_019978,1817,6643,751819,0p4_0p6,frontier_consolidation_fwcompact_medium_027097,10,1819,17,63,59,False,False
526,edit:frontier_consolidation_fwcompact_medium_049863:0:57-61,row:1751,compact_edit,content,ions,661,3.743959665298462,0,5,5.787839412689209,0,24,3.4060189723968506,0,5,0p4_0p6,0.4,0.35714285714285715,frontier_consolidation_fwcompact_medium_060416,453,12388,751751,lt0p4,frontier_consolidation_fwcompact_medium_049863,10,1751,18,61,57,False,False
527,edit:frontier_consolidation_fwcompact_medium_057440:0:0-7,row:1974,compact_edit,connective,Because,2182,6.4469404220581055,0,93,9.064468383789062,0,220,6.248316764831543,0,90,0p4_0p6,0.4166666666666667,0.6666666666666666,frontier_consolidation_fwcompact_medium_039398,1472,3913,751974,0p6_0p8,frontier_consolidation_fwcompact_medium_057440,12,1974,15,7,0,False,False
528,edit:frontier_consolidation_fwcompact_medium_058477:0:118-119,row:280,compact_edit,content,M,49,5.8368940353393555,0,58,9.0159330368042,0,705,6.004054546356201,0,74,lt0p2,0.16666666666666666,0.5,frontier_consolidation_fwcompact_medium_046000,517,16968,750280,0p4_0p6,frontier_consolidation_fwcompact_medium_058477,18,280,26,119,118,False,False
529,edit:frontier_consolidation_fwcompact_medium_038800:0:69-71,row:1546,compact_edit,content,'s,249,11.416145324707031,0,118,11.094610214233398,0,103,10.340790748596191,0,158,0p2_0p4,0.23529411764705882,0.6,frontier_consolidation_fwcompact_medium_007013,2742,3971,751546,0p6_0p8,frontier_consolidation_fwcompact_medium_038800,17,1546,21,71,69,False,False
530,edit:frontier_consolidation_fwcompact_medium_011214:0:24-32,row:571,compact_edit,content,-century,13364,7.099974632263184,0,128,7.650152683258057,0,3,7.045836925506592,0,82,0p2_0p4,0.3333333333333333,0.7777777777777778,frontier_consolidation_fwcompact_medium_059989,2940,13973,750571,0p6_0p8,frontier_consolidation_fwcompact_medium_011214,12,571,18,32,24,False,False
531,edit:frontier_consolidation_fwcompact_medium_060899:0:0-3,row:1488,compact_edit,function,The,308,5.22227668762207,0,12,4.740799427032471,0,9,5.759859085083008,0,27,0p4_0p6,0.42857142857142855,0.5,frontier_consolidation_fwcompact_medium_048667,1600,10572,751488,0p4_0p6,frontier_consolidation_fwcompact_medium_060899,7,1488,11,3,0,False,False
532,edit:frontier_consolidation_fwcompact_medium_049680:0:17-21,row:1117,compact_edit,content,ates,785,3.5958523750305176,0,5,4.515957832336426,0,11,3.527411699295044,0,5,0p2_0p4,0.26666666666666666,0.4375,frontier_consolidation_fwcompact_medium_033489,1320,10818,751117,0p4_0p6,frontier_consolidation_fwcompact_medium_049680,15,1117,27,21,17,False,False
533,edit:frontier_consolidation_fwcompact_medium_048314:0:1-4,row:2313,compact_edit,content,eed,1594,8.797075271606445,0,1223,7.600144386291504,0,351,8.782103538513184,0,988,0p2_0p4,0.23529411764705882,0.5263157894736842,frontier_consolidation_fwcompact_medium_002813,2678,16169,752313,0p4_0p6,frontier_consolidation_fwcompact_medium_048314,17,2313,30,4,1,False,False
534,edit:frontier_consolidation_fwcompact_medium_054466:0:0-4,row:2280,compact_edit,content,Lock,12493,12.96621322631836,0,5529,13.890090942382812,0,7327,13.627982139587402,0,6953,0p2_0p4,0.26666666666666666,0.5714285714285714,frontier_consolidation_fwcompact_medium_037687,2146,8555,752280,0p4_0p6,frontier_consolidation_fwcompact_medium_054466,15,2280,27,4,0,False,False
535,edit:frontier_consolidation_fwcompact_medium_020977:0:27-29,row:623,compact_edit,content,'s,249,5.421703338623047,0,9,7.802478790283203,0,10,5.4346466064453125,0,9,0p2_0p4,0.22727272727272727,0.5454545454545454,frontier_consolidation_fwcompact_medium_013175,226,7799,750623,0p4_0p6,frontier_consolidation_fwcompact_medium_020977,22,623,32,29,27,False,False
536,edit:frontier_consolidation_fwcompact_medium_026114:0:107-112,row:1837,compact_edit,content,iding,2135,6.573034763336182,0,119,4.08351993560791,0,9,5.692106246948242,0,46,0p2_0p4,0.3181818181818182,0.5,frontier_consolidation_fwcompact_medium_036764,1226,13492,751837,0p4_0p6,frontier_consolidation_fwcompact_medium_026114,22,1837,38,112,107,False,False
537,edit:frontier_consolidation_fwcompact_medium_016282:0:115-120,row:2512,compact_edit,content,-like,6859,12.47171688079834,0,6634,11.329488754272461,0,868,12.085165977478027,0,5735,0p2_0p4,0.23809523809523808,0.6818181818181818,frontier_consolidation_fwcompact_medium_006727,1365,2066,752512,0p6_0p8,frontier_consolidation_fwcompact_medium_016282,21,2512,34,120,115,False,False
538,edit:frontier_consolidation_fwcompact_medium_021700:0:4-6,row:2521,compact_edit,content,by,1724,8.05690860748291,0,275,9.626173973083496,0,917,8.608397483825684,0,358,ge0p6,0.6363636363636364,0.45454545454545453,frontier_consolidation_fwcompact_medium_016371,2330,13740,752521,0p4_0p6,frontier_consolidation_fwcompact_medium_021700,11,2521,23,6,4,False,False
539,edit:frontier_consolidation_fwcompact_medium_037073:0:0-4,row:2574,compact_edit,function,From,2390,3.408336639404297,0,6,2.641596794128418,0,4,4.411681175231934,0,8,ge0p6,0.7222222222222222,0.5833333333333334,frontier_consolidation_fwcompact_medium_023649,2475,3038,752574,0p4_0p6,frontier_consolidation_fwcompact_medium_037073,18,2574,26,4,0,False,False
540,edit:frontier_consolidation_fwcompact_medium_032656:0:68-70,row:745,compact_edit,content,li,1002,8.5186767578125,0,521,9.910954475402832,0,1154,6.480027198791504,0,124,0p2_0p4,0.2,0.5,frontier_consolidation_fwcompact_medium_059434,632,5760,750745,0p4_0p6,frontier_consolidation_fwcompact_medium_032656,20,745,30,70,68,False,False
541,edit:frontier_consolidation_fwcompact_medium_013585:0:0-5,row:2192,compact_edit,function,Under,5153,11.202574729919434,0,2203,6.837454795837402,0,20,10.119097709655762,0,1112,lt0p2,0.1875,0.5714285714285714,frontier_consolidation_fwcompact_medium_025323,2299,3954,752192,0p4_0p6,frontier_consolidation_fwcompact_medium_013585,16,2192,33,5,0,False,False
