pair_index,pair_id,probe_id,rewrite_pos,token_class,target_token_id,target_piece,source_token_len,unrelated_source_token_len,neutral_source_token_len,true_source_target_count,unrelated_source_target_count,neutral_source_target_count,true_source_contains_target,unrelated_source_contains_target,neutral_source_contains_target
40,compact:frontier_consolidation_fwcompact_medium_043547,rewritecond:40:2:compact:frontier_consolidation_fwcompact_medium_043547,2,nonoverlap,4745, failed,13,13,13,0,0,0,0,0,0
40,compact:frontier_consolidation_fwcompact_medium_043547,rewritecond:40:7:compact:frontier_consolidation_fwcompact_medium_043547,7,nonoverlap,15317,versed,13,13,13,0,0,0,0,0,0
40,compact:frontier_consolidation_fwcompact_medium_043547,rewritecond:40:1:compact:frontier_consolidation_fwcompact_medium_043547,1,overlap,3801, clock,13,13,13,1,0,0,1,0,0
40,compact:frontier_consolidation_fwcompact_medium_043547,rewritecond:40:8:compact:frontier_consolidation_fwcompact_medium_043547,8,overlap,9984, battery,13,13,13,1,0,0,1,0,0
41,compact:frontier_consolidation_fwcompact_medium_032927,rewritecond:41:6:compact:frontier_consolidation_fwcompact_medium_032927,6,nonoverlap,2774, works,20,20,20,0,0,0,0,0,0
41,compact:frontier_consolidation_fwcompact_medium_032927,rewritecond:41:7:compact:frontier_consolidation_fwcompact_medium_032927,7,nonoverlap,11348, differently,20,20,20,0,0,0,0,0,0
41,compact:frontier_consolidation_fwcompact_medium_032927,rewritecond:41:2:compact:frontier_consolidation_fwcompact_medium_032927,2,overlap,269,ac,20,20,20,1,0,0,1,0,0
41,compact:frontier_consolidation_fwcompact_medium_032927,rewritecond:41:13:compact:frontier_consolidation_fwcompact_medium_032927,13,overlap,5913, drugs,20,20,20,1,0,0,1,0,0
42,compact:frontier_consolidation_fwcompact_medium_044823,rewritecond:42:0:compact:frontier_consolidation_fwcompact_medium_044823,0,nonoverlap,5600,Sometimes,19,19,19,0,0,0,0,0,0
42,compact:frontier_consolidation_fwcompact_medium_044823,rewritecond:42:5:compact:frontier_consolidation_fwcompact_medium_044823,5,nonoverlap,1045, use,19,19,19,0,0,0,0,0,0
42,compact:frontier_consolidation_fwcompact_medium_044823,rewritecond:42:1:compact:frontier_consolidation_fwcompact_medium_044823,1,overlap,1209, inv,19,19,19,2,0,0,1,0,0
42,compact:frontier_consolidation_fwcompact_medium_044823,rewritecond:42:7:compact:frontier_consolidation_fwcompact_medium_044823,7,overlap,1760, law,19,19,19,1,0,0,1,0,0
43,compact:frontier_consolidation_fwcompact_medium_035244,rewritecond:43:3:compact:frontier_consolidation_fwcompact_medium_035244,3,nonoverlap,2970, opened,17,17,17,0,0,0,0,0,0
43,compact:frontier_consolidation_fwcompact_medium_035244,rewritecond:43:1:compact:frontier_consolidation_fwcompact_medium_035244,1,overlap,2614, post,17,17,17,1,0,0,1,0,0
43,compact:frontier_consolidation_fwcompact_medium_035244,rewritecond:43:6:compact:frontier_consolidation_fwcompact_medium_035244,6,overlap,3785, community,17,17,17,1,0,0,1,0,0
44,compact:frontier_consolidation_fwcompact_medium_023579,rewritecond:44:2:compact:frontier_consolidation_fwcompact_medium_023579,2,nonoverlap,12992, kills,21,21,21,0,0,0,0,0,0
44,compact:frontier_consolidation_fwcompact_medium_023579,rewritecond:44:11:compact:frontier_consolidation_fwcompact_medium_023579,11,nonoverlap,3433,ration,21,21,21,0,0,0,0,0,0
44,compact:frontier_consolidation_fwcompact_medium_023579,rewritecond:44:1:compact:frontier_consolidation_fwcompact_medium_023579,1,overlap,2383,ED,21,21,21,1,0,0,1,0,0
44,compact:frontier_consolidation_fwcompact_medium_023579,rewritecond:44:9:compact:frontier_consolidation_fwcompact_medium_023579,9,overlap,733,hy,21,21,21,1,0,0,1,0,0
45,compact:frontier_consolidation_fwcompact_medium_008231,rewritecond:45:5:compact:frontier_consolidation_fwcompact_medium_008231,5,nonoverlap,721, made,15,15,15,0,0,0,0,0,0
45,compact:frontier_consolidation_fwcompact_medium_008231,rewritecond:45:10:compact:frontier_consolidation_fwcompact_medium_008231,10,nonoverlap,2138,ising,15,15,15,0,0,0,0,0,0
45,compact:frontier_consolidation_fwcompact_medium_008231,rewritecond:45:0:compact:frontier_consolidation_fwcompact_medium_008231,0,overlap,4874,Islam,15,15,15,1,0,0,1,0,0
45,compact:frontier_consolidation_fwcompact_medium_008231,rewritecond:45:4:compact:frontier_consolidation_fwcompact_medium_008231,4,overlap,4484, knowledge,15,15,15,1,0,0,1,0,0
46,compact:frontier_consolidation_fwcompact_medium_057748,rewritecond:46:0:compact:frontier_consolidation_fwcompact_medium_057748,0,nonoverlap,6320,Time,17,17,17,0,0,0,0,0,0
46,compact:frontier_consolidation_fwcompact_medium_057748,rewritecond:46:6:compact:frontier_consolidation_fwcompact_medium_057748,6,nonoverlap,212,ing,17,17,17,0,1,0,0,1,0
46,compact:frontier_consolidation_fwcompact_medium_057748,rewritecond:46:7:compact:frontier_consolidation_fwcompact_medium_057748,7,overlap,554, other,17,17,17,1,0,0,1,0,0
46,compact:frontier_consolidation_fwcompact_medium_057748,rewritecond:46:8:compact:frontier_consolidation_fwcompact_medium_057748,8,overlap,9572, differences,17,17,17,1,0,0,1,0,0
47,compact:frontier_consolidation_fwcompact_medium_005335,rewritecond:47:0:compact:frontier_consolidation_fwcompact_medium_005335,0,nonoverlap,7220,Sil,20,20,20,0,0,0,0,0,0
47,compact:frontier_consolidation_fwcompact_medium_005335,rewritecond:47:10:compact:frontier_consolidation_fwcompact_medium_005335,10,nonoverlap,889, find,20,20,20,0,0,0,0,0,0
47,compact:frontier_consolidation_fwcompact_medium_005335,rewritecond:47:2:compact:frontier_consolidation_fwcompact_medium_005335,2,overlap,1514, became,20,20,20,1,0,0,1,0,0
47,compact:frontier_consolidation_fwcompact_medium_005335,rewritecond:47:4:compact:frontier_consolidation_fwcompact_medium_005335,4,overlap,2368, common,20,20,20,1,0,0,1,0,0
48,compact:frontier_consolidation_fwcompact_medium_022106,rewritecond:48:0:compact:frontier_consolidation_fwcompact_medium_022106,0,nonoverlap,4697,Op,21,21,21,0,0,0,0,0,0
48,compact:frontier_consolidation_fwcompact_medium_022106,rewritecond:48:9:compact:frontier_consolidation_fwcompact_medium_022106,9,nonoverlap,7090,omer,21,21,21,0,0,0,0,0,0
48,compact:frontier_consolidation_fwcompact_medium_022106,rewritecond:48:2:compact:frontier_consolidation_fwcompact_medium_022106,2,overlap,6239, wine,21,21,21,1,0,0,1,0,0
48,compact:frontier_consolidation_fwcompact_medium_022106,rewritecond:48:14:compact:frontier_consolidation_fwcompact_medium_022106,14,overlap,1129,ounds,21,21,21,1,0,0,1,0,0
49,compact:frontier_consolidation_fwcompact_medium_032637,rewritecond:49:1:compact:frontier_consolidation_fwcompact_medium_032637,1,nonoverlap,12100, founding,27,27,27,0,0,0,0,0,0
49,compact:frontier_consolidation_fwcompact_medium_032637,rewritecond:49:19:compact:frontier_consolidation_fwcompact_medium_032637,19,nonoverlap,605, people,27,27,27,0,0,0,0,0,0
49,compact:frontier_consolidation_fwcompact_medium_032637,rewritecond:49:7:compact:frontier_consolidation_fwcompact_medium_032637,7,overlap,6953, Jews,27,27,27,1,0,0,1,0,0
49,compact:frontier_consolidation_fwcompact_medium_032637,rewritecond:49:11:compact:frontier_consolidation_fwcompact_medium_032637,11,overlap,3482,mond,27,27,27,1,0,0,1,0,0
50,compact:frontier_consolidation_fwcompact_medium_010389,rewritecond:50:0:compact:frontier_consolidation_fwcompact_medium_010389,0,nonoverlap,14356,Sleep,22,22,22,0,0,0,0,0,0
50,compact:frontier_consolidation_fwcompact_medium_010389,rewritecond:50:9:compact:frontier_consolidation_fwcompact_medium_010389,9,nonoverlap,3542, drop,22,22,22,0,0,0,0,0,0
50,compact:frontier_consolidation_fwcompact_medium_010389,rewritecond:50:1:compact:frontier_consolidation_fwcompact_medium_010389,1,overlap,212,ing,22,22,22,1,0,0,1,0,0
50,compact:frontier_consolidation_fwcompact_medium_010389,rewritecond:50:11:compact:frontier_consolidation_fwcompact_medium_010389,11,overlap,1263, morning,22,22,22,1,0,0,1,0,0
51,compact:frontier_consolidation_fwcompact_medium_043197,rewritecond:51:0:compact:frontier_consolidation_fwcompact_medium_043197,0,nonoverlap,7288,Know,16,16,16,0,0,0,0,0,0
51,compact:frontier_consolidation_fwcompact_medium_043197,rewritecond:51:4:compact:frontier_consolidation_fwcompact_medium_043197,4,nonoverlap,1808, makes,16,16,16,0,0,0,0,0,0
51,compact:frontier_consolidation_fwcompact_medium_043197,rewritecond:51:2:compact:frontier_consolidation_fwcompact_medium_043197,2,overlap,2934, leaf,16,16,16,1,0,0,1,0,0
51,compact:frontier_consolidation_fwcompact_medium_043197,rewritecond:51:7:compact:frontier_consolidation_fwcompact_medium_043197,7,overlap,5058, easier,16,16,16,1,0,0,1,0,0
52,compact:frontier_consolidation_fwcompact_medium_033284,rewritecond:52:0:compact:frontier_consolidation_fwcompact_medium_033284,0,nonoverlap,8707,Cre,19,19,19,0,0,0,0,0,0
52,compact:frontier_consolidation_fwcompact_medium_033284,rewritecond:52:7:compact:frontier_consolidation_fwcompact_medium_033284,7,nonoverlap,2466, members,19,19,19,0,0,0,0,0,0
52,compact:frontier_consolidation_fwcompact_medium_033284,rewritecond:52:2:compact:frontier_consolidation_fwcompact_medium_033284,2,overlap,13265, links,19,19,19,1,0,0,1,0,0
52,compact:frontier_consolidation_fwcompact_medium_033284,rewritecond:52:9:compact:frontier_consolidation_fwcompact_medium_033284,9,overlap,1942,ically,19,19,19,1,0,0,1,0,0
53,compact:frontier_consolidation_fwcompact_medium_043336,rewritecond:53:3:compact:frontier_consolidation_fwcompact_medium_043336,3,nonoverlap,853, must,21,21,21,0,0,0,0,0,0
53,compact:frontier_consolidation_fwcompact_medium_043336,rewritecond:53:9:compact:frontier_consolidation_fwcompact_medium_043336,9,nonoverlap,8317, loyal,21,21,21,0,0,0,0,0,0
53,compact:frontier_consolidation_fwcompact_medium_043336,rewritecond:53:1:compact:frontier_consolidation_fwcompact_medium_043336,1,overlap,373,ain,21,21,21,1,0,0,1,0,0
53,compact:frontier_consolidation_fwcompact_medium_043336,rewritecond:53:11:compact:frontier_consolidation_fwcompact_medium_043336,11,overlap,1390, Christ,21,21,21,1,0,0,1,0,0
54,compact:frontier_consolidation_fwcompact_medium_056378,rewritecond:54:1:compact:frontier_consolidation_fwcompact_medium_056378,1,nonoverlap,11111, explains,21,21,21,0,0,0,0,0,0
54,compact:frontier_consolidation_fwcompact_medium_056378,rewritecond:54:7:compact:frontier_consolidation_fwcompact_medium_056378,7,nonoverlap,1510,aces,21,21,21,0,0,0,0,0,0
54,compact:frontier_consolidation_fwcompact_medium_056378,rewritecond:54:4:compact:frontier_consolidation_fwcompact_medium_056378,4,overlap,1008,ph,21,21,21,1,0,0,1,0,0
54,compact:frontier_consolidation_fwcompact_medium_056378,rewritecond:54:12:compact:frontier_consolidation_fwcompact_medium_056378,12,overlap,9777, spelling,21,21,21,1,0,0,1,0,0
55,compact:frontier_consolidation_fwcompact_medium_024794,rewritecond:55:2:compact:frontier_consolidation_fwcompact_medium_024794,2,nonoverlap,2793, exactly,23,23,23,0,0,0,0,0,0
55,compact:frontier_consolidation_fwcompact_medium_024794,rewritecond:55:8:compact:frontier_consolidation_fwcompact_medium_024794,8,nonoverlap,3030, giving,23,23,23,0,0,0,0,0,0
55,compact:frontier_consolidation_fwcompact_medium_024794,rewritecond:55:1:compact:frontier_consolidation_fwcompact_medium_024794,1,overlap,1253, died,23,23,23,1,0,0,1,0,0
55,compact:frontier_consolidation_fwcompact_medium_024794,rewritecond:55:7:compact:frontier_consolidation_fwcompact_medium_024794,7,overlap,937,ah,23,23,23,1,0,0,1,0,0
56,compact:frontier_consolidation_fwcompact_medium_002477,rewritecond:56:0:compact:frontier_consolidation_fwcompact_medium_002477,0,nonoverlap,12341,Cow,23,23,23,0,0,0,0,0,0
56,compact:frontier_consolidation_fwcompact_medium_002477,rewritecond:56:14:compact:frontier_consolidation_fwcompact_medium_002477,14,nonoverlap,11988, amounts,23,23,23,0,0,0,0,0,0
56,compact:frontier_consolidation_fwcompact_medium_002477,rewritecond:56:2:compact:frontier_consolidation_fwcompact_medium_002477,2,overlap,755, before,23,23,23,1,0,0,1,0,0
56,compact:frontier_consolidation_fwcompact_medium_002477,rewritecond:56:11:compact:frontier_consolidation_fwcompact_medium_002477,11,overlap,8667,rum,23,23,23,1,0,0,1,0,0
57,compact:frontier_consolidation_fwcompact_medium_051674,rewritecond:57:1:compact:frontier_consolidation_fwcompact_medium_051674,1,nonoverlap,853, must,22,22,22,0,0,0,0,0,0
57,compact:frontier_consolidation_fwcompact_medium_051674,rewritecond:57:12:compact:frontier_consolidation_fwcompact_medium_051674,12,nonoverlap,1726, power,22,22,22,0,0,0,0,0,0
57,compact:frontier_consolidation_fwcompact_medium_051674,rewritecond:57:3:compact:frontier_consolidation_fwcompact_medium_051674,3,overlap,564, off,22,22,22,1,0,0,1,0,0
57,compact:frontier_consolidation_fwcompact_medium_051674,rewritecond:57:8:compact:frontier_consolidation_fwcompact_medium_051674,8,overlap,9150, elimin,22,22,22,1,0,0,1,0,0
58,compact:frontier_consolidation_fwcompact_medium_038270,rewritecond:58:0:compact:frontier_consolidation_fwcompact_medium_038270,0,nonoverlap,1339,Cl,26,26,26,0,0,0,0,0,0
58,compact:frontier_consolidation_fwcompact_medium_038270,rewritecond:58:6:compact:frontier_consolidation_fwcompact_medium_038270,6,nonoverlap,462, about,26,26,26,0,0,0,0,0,0
58,compact:frontier_consolidation_fwcompact_medium_038270,rewritecond:58:1:compact:frontier_consolidation_fwcompact_medium_038270,1,overlap,202,er,26,26,26,1,0,0,1,0,0
58,compact:frontier_consolidation_fwcompact_medium_038270,rewritecond:58:13:compact:frontier_consolidation_fwcompact_medium_038270,13,overlap,2565, weeks,26,26,26,1,0,0,1,0,0
59,compact:frontier_consolidation_fwcompact_medium_010023,rewritecond:59:2:compact:frontier_consolidation_fwcompact_medium_010023,2,nonoverlap,4692, smaller,22,22,22,0,0,0,0,0,0
59,compact:frontier_consolidation_fwcompact_medium_010023,rewritecond:59:3:compact:frontier_consolidation_fwcompact_medium_010023,3,nonoverlap,3602, areas,22,22,22,0,0,0,0,0,0
59,compact:frontier_consolidation_fwcompact_medium_010023,rewritecond:59:1:compact:frontier_consolidation_fwcompact_medium_010023,1,overlap,4699, serve,22,22,22,1,0,0,1,0,0
59,compact:frontier_consolidation_fwcompact_medium_010023,rewritecond:59:6:compact:frontier_consolidation_fwcompact_medium_010023,6,overlap,10192, organizations,22,22,22,1,0,0,1,0,0
60,compact:frontier_consolidation_fwcompact_medium_021673,rewritecond:60:5:compact:frontier_consolidation_fwcompact_medium_021673,5,nonoverlap,2512, cannot,25,25,25,0,0,0,0,0,0
60,compact:frontier_consolidation_fwcompact_medium_021673,rewritecond:60:12:compact:frontier_consolidation_fwcompact_medium_021673,12,nonoverlap,3348, shows,25,25,25,0,0,0,0,0,0
60,compact:frontier_consolidation_fwcompact_medium_021673,rewritecond:60:2:compact:frontier_consolidation_fwcompact_medium_021673,2,overlap,684, because,25,25,25,1,0,0,1,0,0
60,compact:frontier_consolidation_fwcompact_medium_021673,rewritecond:60:9:compact:frontier_consolidation_fwcompact_medium_021673,9,overlap,1369, story,25,25,25,1,0,0,1,0,0
61,compact:frontier_consolidation_fwcompact_medium_030500,rewritecond:61:1:compact:frontier_consolidation_fwcompact_medium_030500,1,nonoverlap,397,ack,28,28,28,0,0,0,0,0,0
61,compact:frontier_consolidation_fwcompact_medium_030500,rewritecond:61:13:compact:frontier_consolidation_fwcompact_medium_030500,13,nonoverlap,10158, grows,28,28,28,0,0,0,0,0,0
61,compact:frontier_consolidation_fwcompact_medium_030500,rewritecond:61:3:compact:frontier_consolidation_fwcompact_medium_030500,3,overlap,2978, ship,28,28,28,1,0,0,1,0,0
61,compact:frontier_consolidation_fwcompact_medium_030500,rewritecond:61:12:compact:frontier_consolidation_fwcompact_medium_030500,12,overlap,4884, trade,28,28,28,1,0,0,1,0,0
62,compact:frontier_consolidation_fwcompact_medium_055774,rewritecond:62:0:compact:frontier_consolidation_fwcompact_medium_055774,0,nonoverlap,4764,Wood,31,31,31,0,0,0,0,0,0
62,compact:frontier_consolidation_fwcompact_medium_055774,rewritecond:62:19:compact:frontier_consolidation_fwcompact_medium_055774,19,nonoverlap,6542, produce,31,31,31,0,0,0,0,0,0
62,compact:frontier_consolidation_fwcompact_medium_055774,rewritecond:62:2:compact:frontier_consolidation_fwcompact_medium_055774,2,overlap,2256, low,31,31,31,2,0,0,1,0,0
62,compact:frontier_consolidation_fwcompact_medium_055774,rewritecond:62:11:compact:frontier_consolidation_fwcompact_medium_055774,11,overlap,759, res,31,31,31,1,0,0,1,0,0
63,compact:frontier_consolidation_fwcompact_medium_033810,rewritecond:63:2:compact:frontier_consolidation_fwcompact_medium_033810,2,nonoverlap,457, said,42,42,42,0,0,0,0,0,0
63,compact:frontier_consolidation_fwcompact_medium_033810,rewritecond:63:19:compact:frontier_consolidation_fwcompact_medium_033810,19,nonoverlap,10959, businesses,42,42,42,0,0,0,0,0,0
63,compact:frontier_consolidation_fwcompact_medium_033810,rewritecond:63:0:compact:frontier_consolidation_fwcompact_medium_033810,0,overlap,880,Mar,42,42,42,1,0,0,1,0,0
63,compact:frontier_consolidation_fwcompact_medium_033810,rewritecond:63:18:compact:frontier_consolidation_fwcompact_medium_033810,18,overlap,790, new,42,42,42,1,0,0,1,0,0
64,compact:frontier_consolidation_fwcompact_medium_036013,rewritecond:64:18:compact:frontier_consolidation_fwcompact_medium_036013,18,nonoverlap,3713, offered,75,75,75,0,0,0,0,0,0
64,compact:frontier_consolidation_fwcompact_medium_036013,rewritecond:64:47:compact:frontier_consolidation_fwcompact_medium_036013,47,nonoverlap,3162,cience,75,75,75,0,0,0,0,0,0
64,compact:frontier_consolidation_fwcompact_medium_036013,rewritecond:64:1:compact:frontier_consolidation_fwcompact_medium_036013,1,overlap,2157, August,75,75,75,1,0,0,1,0,0
64,compact:frontier_consolidation_fwcompact_medium_036013,rewritecond:64:46:compact:frontier_consolidation_fwcompact_medium_036013,46,overlap,11598,uros,75,75,75,1,0,0,1,0,0
65,compact:frontier_consolidation_fwcompact_medium_003321,rewritecond:65:1:compact:frontier_consolidation_fwcompact_medium_003321,1,nonoverlap,4267, lack,44,44,44,0,0,0,0,0,0
65,compact:frontier_consolidation_fwcompact_medium_003321,rewritecond:65:17:compact:frontier_consolidation_fwcompact_medium_003321,17,nonoverlap,1487, making,44,44,44,0,0,0,0,0,0
65,compact:frontier_consolidation_fwcompact_medium_003321,rewritecond:65:5:compact:frontier_consolidation_fwcompact_medium_003321,5,overlap,11980, models,44,44,44,2,0,0,1,0,0
65,compact:frontier_consolidation_fwcompact_medium_003321,rewritecond:65:22:compact:frontier_consolidation_fwcompact_medium_003321,22,overlap,1836, area,44,44,44,1,0,0,1,0,0
66,compact:frontier_consolidation_fwcompact_medium_041085,rewritecond:66:20:compact:frontier_consolidation_fwcompact_medium_041085,20,nonoverlap,6912, creating,55,55,55,0,0,0,0,0,0
66,compact:frontier_consolidation_fwcompact_medium_041085,rewritecond:66:27:compact:frontier_consolidation_fwcompact_medium_041085,27,nonoverlap,7721, behavior,55,55,55,0,0,0,0,0,0
