sentence_uid,source,row_example_id,axis_row_index,sentence_words,row_words,char_start,char_end,mode,n_target_tokens,n_masked,target_truncated_right,loss,arm,family,relation,seed,checkpoint,description
r0415_s02,childes,920000415,415,16,160,328,401,row_context,22,4,False,1.386587381362915,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0421_s00,childes,920000421,421,8,160,0,37,row_context,13,1,False,14.963094711303711,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0435_s00,childes,920000435,435,11,160,20,91,row_context,24,7,False,3.5864951610565186,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0436_s08,childes,920000436,436,26,160,729,864,row_context,33,8,False,1.1352198123931885,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0451_s00,childes,920000451,451,16,160,15,103,row_context,23,4,False,3.850304126739502,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0456_s01,childes,920000456,456,18,160,71,170,row_context,28,4,False,0.589411199092865,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0465_s02,childes,920000465,465,16,160,226,303,row_context,22,4,False,1.4727840423583984,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0467_s05,childes,920000467,467,18,160,649,736,row_context,24,5,False,0.11179616302251816,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0481_s04,childes,920000481,481,22,160,598,714,row_context,30,6,False,0.9768686294555664,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0489_s05,childes,920000489,489,9,160,789,834,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0496_s04,childes,920000496,496,9,160,563,605,row_context,13,2,False,0.6133254766464233,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0506_s03,childes,920000506,506,16,160,249,339,row_context,27,3,False,0.5878015756607056,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0522_s01,childes,920000522,522,8,160,95,132,row_context,12,2,False,0.01870785467326641,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0531_s01,childes,920000531,531,10,160,152,202,row_context,14,5,False,0.5386523008346558,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0542_s01,childes,920000542,542,11,160,101,163,row_context,23,4,False,3.1858534812927246,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0551_s03,childes,920000551,551,9,160,508,555,row_context,18,1,False,0.03493199497461319,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0554_s01,childes,920000554,554,14,160,226,295,row_context,21,6,False,1.5666422843933105,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0561_s05,childes,920000561,561,11,160,523,589,row_context,23,1,False,0.0017824966926127672,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0563_s03,childes,920000563,563,8,160,233,269,row_context,15,1,False,9.298648834228516,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0576_s04,childes,920000576,576,12,160,556,613,row_context,19,1,False,0.2539951205253601,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0582_s00,childes,920000582,582,8,160,146,188,row_context,17,3,False,0.08172276616096497,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0596_s03,childes,920000596,596,10,160,315,369,row_context,20,5,False,3.1012442111968994,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0608_s01,childes,920000608,608,14,160,301,363,row_context,21,3,False,3.50140643119812,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0609_s02,childes,920000609,609,11,160,353,405,row_context,19,5,False,2.9764440059661865,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0617_s02,childes,920000617,617,12,160,461,532,row_context,22,2,False,1.3558775186538696,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0629_s00,childes,920000629,629,13,160,758,826,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0639_s06,childes,920000639,639,10,160,703,745,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0646_s05,childes,920000646,646,8,160,570,609,row_context,17,2,False,4.976415634155273,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0646_s07,childes,920000646,646,16,160,767,840,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0656_s04,childes,920000656,656,10,160,343,395,row_context,17,4,False,2.499336004257202,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0671_s01,childes,920000671,671,11,160,66,122,row_context,19,3,False,4.229942321777344,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0686_s02,childes,920000686,686,12,160,345,398,row_context,16,2,False,0.5703829526901245,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0688_s02,childes,920000688,688,10,160,325,382,row_context,19,2,False,1.318938970565796,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0702_s00,childes,920000702,702,10,160,304,357,row_context,24,3,False,1.0568491220474243,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0706_s00,childes,920000706,706,8,160,683,728,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0711_s02,childes,920000711,711,10,160,395,454,row_context,18,1,False,0.002961894031614065,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0714_s01,childes,920000714,714,11,160,245,292,row_context,16,3,False,2.585524797439575,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0728_s06,childes,920000728,728,16,160,687,769,row_context,9,2,True,6.6120405197143555,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0731_s00,childes,920000731,731,10,160,98,155,row_context,20,5,False,6.49319314956665,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0748_s02,childes,920000748,748,8,160,274,310,row_context,11,1,False,0.22010721266269684,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0749_s03,childes,920000749,749,8,160,597,638,row_context,11,1,False,3.135155202471651e-05,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0759_s00,childes,920000759,759,9,160,50,86,row_context,13,4,False,0.04218026250600815,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0764_s02,childes,920000764,764,8,160,388,424,row_context,11,1,False,2.9167532920837402,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0773_s04,childes,920000773,773,11,160,724,778,row_context,13,2,True,2.050912857055664,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0789_s06,childes,920000789,789,10,160,451,493,row_context,13,2,False,1.9876582622528076,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0790_s02,childes,920000790,790,12,160,502,567,row_context,17,3,False,0.9650888442993164,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0797_s03,childes,920000797,797,13,160,330,386,row_context,19,5,False,3.072735548019409,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0797_s04,childes,920000797,797,10,160,399,450,row_context,14,1,False,2.4844326972961426,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0802_s04,childes,920000802,802,13,160,259,318,row_context,18,2,False,1.5800551176071167,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0802_s09,childes,920000802,802,9,160,743,786,row_context,13,3,False,1.3916898965835571,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0818_s02,childes,920000818,818,8,160,476,516,row_context,12,3,False,2.0372278690338135,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0823_s08,childes,920000823,823,20,160,714,810,row_context,22,3,True,0.8688870072364807,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0826_s03,childes,920000826,826,10,160,732,775,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0833_s04,childes,920000833,833,8,160,639,679,row_context,12,1,False,0.012018410488963127,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0857_s01,childes,920000857,857,9,160,206,245,row_context,13,3,False,3.0433921813964844,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0891_s03,childes,920000891,891,8,160,226,268,row_context,13,5,False,0.12354084104299545,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0893_s01,childes,920000893,893,9,160,290,336,row_context,14,2,False,2.297274589538574,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0898_s06,childes,920000898,898,8,160,690,725,row_context,12,1,False,0.007677452638745308,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0906_s05,childes,920000906,906,20,160,380,478,row_context,27,5,False,1.267124056816101,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0912_s01,childes,920000912,912,9,160,556,588,row_context,13,1,False,0.004341106861829758,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0915_s00,childes,920000915,915,12,160,30,86,row_context,17,1,False,0.40949299931526184,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0928_s04,childes,920000928,928,8,160,838,882,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0939_s00,childes,920000939,939,9,160,116,157,row_context,12,1,False,7.83174327807501e-05,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0942_s01,childes,920000942,942,8,160,601,643,row_context,15,3,False,0.42860308289527893,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0948_s00,childes,920000948,948,8,160,485,530,row_context,13,2,False,0.16707287728786469,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0954_s02,childes,920000954,954,10,160,204,256,row_context,15,3,False,4.701408863067627,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0983_s01,childes,920000983,983,9,160,106,149,row_context,12,2,False,0.002849934156984091,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r0983_s04,childes,920000983,983,12,160,375,434,row_context,15,1,False,0.000296310376143083,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1003_s06,childes,920001003,1003,8,160,607,640,row_context,12,1,False,1.411724328994751,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1015_s04,childes,920001015,1015,12,160,749,804,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1024_s05,childes,920001024,1024,10,160,578,631,row_context,14,2,False,0.5044636130332947,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1029_s02,childes,920001029,1029,9,160,696,745,row_context,12,1,True,3.377406358718872,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1031_s03,childes,920001031,1031,13,160,228,282,row_context,17,1,False,0.00026651646476238966,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1078_s06,childes,920001078,1078,9,160,407,451,row_context,12,1,False,0.04277515783905983,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1081_s08,childes,920001081,1081,10,160,724,781,row_context,1,1,True,0.005357195157557726,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1084_s03,childes,920001084,1084,18,160,275,348,row_context,22,3,False,0.8030006289482117,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1104_s06,childes,920001104,1104,9,160,732,776,row_context,0,0,True,nan,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1109_s02,childes,920001109,1109,10,160,270,312,row_context,15,2,False,0.39293187856674194,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1112_s05,childes,920001112,1112,11,160,529,574,row_context,14,2,False,0.5172675848007202,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1114_s00,childes,920001114,1114,9,160,151,194,row_context,15,1,False,0.0032683785539120436,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1119_s03,childes,920001119,1119,10,160,325,364,row_context,14,1,False,0.06939474493265152,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1129_s05,childes,920001129,1129,14,160,478,543,row_context,18,1,False,0.0009009354980662465,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1131_s04,childes,920001131,1131,9,160,423,469,row_context,12,2,False,0.40038353204727173,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1143_s03,childes,920001143,1143,8,160,563,604,row_context,13,1,False,0.002463760320097208,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1149_s01,childes,920001149,1149,13,160,232,302,row_context,20,4,False,2.7841696739196777,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1153_s00,childes,920001153,1153,15,160,166,229,row_context,19,1,False,0.3857782185077667,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1178_s01,childes,920001178,1178,8,160,153,200,row_context,12,1,False,0.0006411403883248568,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1204_s03,gutenberg,920001204,1204,17,160,468,577,row_context,29,1,False,0.04368266090750694,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
r1213_s06,gutenberg,920001213,1213,11,160,465,515,row_context,19,4,False,2.562959671020508,OFF43022,compact_experience,OFF,43022,chck_100M,"official lengthmatched, no qwen pair practice"
