family,seed,relation,arm,checkpoint,sentence_uid,source,sentence_words,isolation,row_context,context_gain
compact_experience,43122,OFF,OFF43122,chck_100M,r2818_s01,simple_wiki,18,4.846415042877197,4.302699565887451,0.5437154769897461
compact_experience,43122,OFF,OFF43122,chck_100M,r2819_s07,simple_wiki,12,2.0893397331237793,0.5886504650115967,1.5006892681121826
compact_experience,43122,OFF,OFF43122,chck_100M,r2826_s05,simple_wiki,22,1.9181077480316162,1.7902244329452515,0.12788331508636475
compact_experience,43122,OFF,OFF43122,chck_100M,r2827_s07,simple_wiki,28,2.123394250869751,1.917202115058899,0.20619213581085205
compact_experience,43122,OFF,OFF43122,chck_100M,r2836_s03,simple_wiki,12,4.451756477355957,1.9972167015075684,2.4545397758483887
compact_experience,43122,OFF,OFF43122,chck_100M,r2837_s10,simple_wiki,9,0.06931177526712418,0.027585476636886597,0.04172629863023758
compact_experience,43122,OFF,OFF43122,chck_100M,r2841_s05,simple_wiki,8,4.8969855308532715,6.2986555099487305,-1.401669979095459
compact_experience,43122,OFF,OFF43122,chck_100M,r2847_s05,simple_wiki,21,4.769538879394531,5.694697380065918,-0.9251585006713867
compact_experience,43122,OFF,OFF43122,chck_100M,r2848_s01,simple_wiki,8,9.40995979309082,9.173152923583984,0.23680686950683594
compact_experience,43122,OFF,OFF43122,chck_100M,r2851_s03,simple_wiki,16,4.665143013000488,4.573766231536865,0.09137678146362305
compact_experience,43122,OFF,OFF43122,chck_100M,r2851_s07,simple_wiki,21,5.118358135223389,5.952938079833984,-0.8345799446105957
compact_experience,43122,OFF,OFF43122,chck_100M,r2854_s04,simple_wiki,13,4.1935133934021,1.7303165197372437,2.463196873664856
compact_experience,43122,OFF,OFF43122,chck_100M,r2856_s04,simple_wiki,17,0.5853970050811768,0.5390158891677856,0.04638111591339111
compact_experience,43122,OFF,OFF43122,chck_100M,r2857_s04,simple_wiki,13,2.9038617610931396,0.6621272563934326,2.241734504699707
compact_experience,43122,OFF,OFF43122,chck_100M,r2861_s05,simple_wiki,16,0.6375006437301636,0.7456872463226318,-0.10818660259246826
compact_experience,43122,OFF,OFF43122,chck_100M,r2866_s01,simple_wiki,14,4.19116735458374,4.225053310394287,-0.033885955810546875
compact_experience,43122,OFF,OFF43122,chck_100M,r2876_s03,simple_wiki,10,0.04812039062380791,0.7343264818191528,-0.6862060911953449
compact_experience,43122,OFF,OFF43122,chck_100M,r2879_s07,simple_wiki,15,3.541511058807373,3.260803461074829,0.28070759773254395
compact_experience,43122,OFF,OFF43122,chck_100M,r2889_s01,simple_wiki,23,1.9337635040283203,0.5322788953781128,1.4014846086502075
compact_experience,43122,OFF,OFF43122,chck_100M,r2890_s08,simple_wiki,9,3.2294607162475586,3.3825159072875977,-0.15305519104003906
compact_experience,43122,OFF,OFF43122,chck_100M,r2892_s02,simple_wiki,23,6.379981517791748,6.205477237701416,0.17450428009033203
compact_experience,43122,OFF,OFF43122,chck_100M,r2896_s03,simple_wiki,11,0.05787234753370285,4.724484920501709,-4.666612572968006
compact_experience,43122,OFF,OFF43122,chck_100M,r2897_s03,simple_wiki,19,0.49721744656562805,0.036496277898550034,0.460721168667078
compact_experience,43122,OFF,OFF43122,chck_100M,r2901_s04,simple_wiki,9,0.024695497006177902,1.471649169921875,-1.446953672915697
compact_experience,43122,OFF,OFF43122,chck_100M,r2905_s02,simple_wiki,11,2.2310612201690674,2.0965352058410645,0.13452601432800293
compact_experience,43122,OFF,OFF43122,chck_100M,r2907_s03,simple_wiki,45,2.301046133041382,1.7434967756271362,0.5575493574142456
compact_experience,43122,OFF,OFF43122,chck_100M,r2910_s03,simple_wiki,15,2.888118028640747,2.3283586502075195,0.5597593784332275
compact_experience,43122,OFF,OFF43122,chck_100M,r2910_s05,simple_wiki,14,0.4392179548740387,0.22266776859760284,0.21655018627643585
compact_experience,43122,OFF,OFF43122,chck_100M,r2911_s04,simple_wiki,33,1.056374192237854,0.6120398640632629,0.44433432817459106
compact_experience,43122,OFF,OFF43122,chck_100M,r2911_s07,simple_wiki,10,3.7329416275024414,3.3098061084747314,0.42313551902770996
compact_experience,43122,OFF,OFF43122,chck_100M,r2912_s07,simple_wiki,26,4.059976577758789,2.020491600036621,2.039484977722168
compact_experience,43122,OFF,OFF43122,chck_100M,r2913_s03,simple_wiki,19,3.946042060852051,4.056163787841797,-0.1101217269897461
compact_experience,43122,OFF,OFF43122,chck_100M,r2922_s06,simple_wiki,8,3.1502580642700195,3.900832414627075,-0.7505743503570557
compact_experience,43122,OFF,OFF43122,chck_100M,r2924_s02,simple_wiki,12,4.004111289978027,2.239504814147949,1.7646064758300781
compact_experience,43122,OFF,OFF43122,chck_100M,r2928_s02,simple_wiki,14,2.344284772872925,2.2750229835510254,0.06926178932189941
compact_experience,43122,OFF,OFF43122,chck_100M,r2931_s00,simple_wiki,9,3.8681697845458984,3.983280658721924,-0.11511087417602539
compact_experience,43122,OFF,OFF43122,chck_100M,r2938_s00,simple_wiki,20,4.366300582885742,3.8812122344970703,0.4850883483886719
compact_experience,43122,OFF,OFF43122,chck_100M,r2939_s06,simple_wiki,16,7.794355869293213,7.959563732147217,-0.1652078628540039
compact_experience,43122,OFF,OFF43122,chck_100M,r2941_s04,simple_wiki,17,6.695769786834717,7.274088382720947,-0.5783185958862305
compact_experience,43122,OFF,OFF43122,chck_100M,r2944_s05,simple_wiki,10,4.546901226043701,4.301717758178711,0.24518346786499023
compact_experience,43122,OFF,OFF43122,chck_100M,r2945_s00,simple_wiki,11,4.004093647003174,3.36582612991333,0.6382675170898438
compact_experience,43122,OFF,OFF43122,chck_100M,r2946_s03,simple_wiki,13,2.322165012359619,2.6562047004699707,-0.33403968811035156
compact_experience,43122,OFF,OFF43122,chck_100M,r2960_s01,simple_wiki,11,8.332520484924316,6.955129146575928,1.3773913383483887
compact_experience,43122,OFF,OFF43122,chck_100M,r2965_s05,simple_wiki,14,1.6010353565216064,1.530950665473938,0.07008469104766846
compact_experience,43122,OFF,OFF43122,chck_100M,r2965_s06,simple_wiki,16,10.354460716247559,2.367690086364746,7.9867706298828125
compact_experience,43122,OFF,OFF43122,chck_100M,r2968_s00,simple_wiki,10,8.891359329223633,6.85154914855957,2.0398101806640625
compact_experience,43122,OFF,OFF43122,chck_100M,r2968_s07,simple_wiki,15,3.704014301300049,3.3907718658447266,0.31324243545532227
compact_experience,43122,OFF,OFF43122,chck_100M,r2973_s02,simple_wiki,20,1.1497920751571655,1.5886934995651245,-0.438901424407959
compact_experience,43122,OFF,OFF43122,chck_100M,r2977_s05,simple_wiki,19,2.8487634658813477,2.095430374145508,0.7533330917358398
compact_experience,43122,OFF,OFF43122,chck_100M,r2977_s06,simple_wiki,10,8.372681617736816,7.197176456451416,1.1755051612854004
compact_experience,43122,OFF,OFF43122,chck_100M,r2979_s09,simple_wiki,18,1.4493824243545532,1.2592953443527222,0.19008708000183105
compact_experience,43122,OFF,OFF43122,chck_100M,r2992_s00,switchboard,22,6.285233497619629,5.345460891723633,0.9397726058959961
compact_experience,43122,OFF,OFF43122,chck_100M,r2992_s01,switchboard,27,0.6654036045074463,0.7037655711174011,-0.038361966609954834
compact_experience,43122,OFF,OFF43122,chck_100M,r2992_s02,switchboard,9,5.007014751434326,5.635158061981201,-0.628143310546875
compact_experience,43122,OFF,OFF43122,chck_100M,r2992_s03,switchboard,18,3.163999557495117,2.2036399841308594,0.9603595733642578
compact_experience,43122,OFF,OFF43122,chck_100M,r2992_s04,switchboard,23,4.752813339233398,4.106836318969727,0.6459770202636719
compact_experience,43122,OFF,OFF43122,chck_100M,r2992_s05,switchboard,17,1.5543837547302246,1.608523964881897,-0.05414021015167236
compact_experience,43122,OFF,OFF43122,chck_100M,r2992_s06,switchboard,23,3.4864091873168945,2.6340396404266357,0.8523695468902588
compact_experience,43122,OFF,OFF43122,chck_100M,r2993_s00,switchboard,29,3.7710442543029785,3.2041869163513184,0.5668573379516602
compact_experience,43122,OFF,OFF43122,chck_100M,r2993_s01,switchboard,28,1.3963111639022827,1.0599069595336914,0.3364042043685913
compact_experience,43122,OFF,OFF43122,chck_100M,r2993_s02,switchboard,9,9.101486206054688,4.178264141082764,4.923222064971924
compact_experience,43122,OFF,OFF43122,chck_100M,r2993_s03,switchboard,19,3.6628072261810303,3.0685389041900635,0.5942683219909668
compact_experience,43122,OFF,OFF43122,chck_100M,r2993_s04,switchboard,9,4.3598175048828125,2.130133628845215,2.2296838760375977
compact_experience,43122,OFF,OFF43122,chck_100M,r2993_s05,switchboard,40,3.6667442321777344,3.4402334690093994,0.22651076316833496
compact_experience,43122,OFF,OFF43122,chck_100M,r2994_s00,switchboard,10,7.801618576049805,5.643338203430176,2.158280372619629
compact_experience,43122,OFF,OFF43122,chck_100M,r2994_s01,switchboard,10,4.452761173248291,3.6204442977905273,0.8323168754577637
compact_experience,43122,OFF,OFF43122,chck_100M,r2994_s02,switchboard,17,0.016995513811707497,0.0268551055341959,-0.009859591722488403
compact_experience,43122,OFF,OFF43122,chck_100M,r2994_s03,switchboard,16,0.6802909970283508,0.7881330847740173,-0.1078420877456665
compact_experience,43122,OFF,OFF43122,chck_100M,r2994_s04,switchboard,20,3.929790496826172,2.9444420337677,0.9853484630584717
compact_experience,43122,OFF,OFF43122,chck_100M,r2994_s05,switchboard,22,2.032072067260742,1.9948195219039917,0.03725254535675049
compact_experience,43122,OFF,OFF43122,chck_100M,r2994_s06,switchboard,32,3.998103380203247,4.148351192474365,-0.15024781227111816
compact_experience,43122,OFF,OFF43122,chck_100M,r2995_s00,switchboard,33,2.889941692352295,2.9819717407226562,-0.09203004837036133
compact_experience,43122,OFF,OFF43122,chck_100M,r2995_s01,switchboard,25,3.659644842147827,0.949512243270874,2.710132598876953
compact_experience,43122,OFF,OFF43122,chck_100M,r2995_s02,switchboard,27,1.3658852577209473,1.11036217212677,0.25552308559417725
compact_experience,43122,OFF,OFF43122,chck_100M,r2995_s03,switchboard,27,2.0677945613861084,1.9710571765899658,0.09673738479614258
compact_experience,43122,OFF,OFF43122,chck_100M,r2995_s04,switchboard,16,0.11427146941423416,0.19656352698802948,-0.08229205757379532
compact_experience,43122,OFF,OFF43122,chck_100M,r2995_s05,switchboard,13,2.895589590072632,3.0313339233398438,-0.13574433326721191
compact_experience,43122,OFF,OFF43122,chck_100M,r2996_s00,switchboard,11,1.3957206010818481,3.053776741027832,-1.6580561399459839
compact_experience,43122,OFF,OFF43122,chck_100M,r2996_s01,switchboard,45,3.0825653076171875,2.6459765434265137,0.43658876419067383
compact_experience,43122,OFF,OFF43122,chck_100M,r2996_s02,switchboard,35,2.2805991172790527,2.478593349456787,-0.19799423217773438
compact_experience,43122,OFF,OFF43122,chck_100M,r2996_s03,switchboard,10,0.5971586108207703,0.4178062975406647,0.1793523132801056
compact_experience,43122,OFF,OFF43122,chck_100M,r2996_s04,switchboard,22,4.57091760635376,3.709027051925659,0.8618905544281006
compact_experience,43122,OFF,OFF43122,chck_100M,r2996_s05,switchboard,10,1.7096275091171265,1.140976071357727,0.5686514377593994
compact_experience,43122,OFF,OFF43122,chck_100M,r2997_s00,switchboard,31,3.6114654541015625,3.647239923477173,-0.03577446937561035
compact_experience,43122,OFF,OFF43122,chck_100M,r2997_s01,switchboard,21,4.603157043457031,3.5892035961151123,1.013953447341919
compact_experience,43122,OFF,OFF43122,chck_100M,r2997_s02,switchboard,28,4.348705768585205,3.6711978912353516,0.6775078773498535
compact_experience,43122,OFF,OFF43122,chck_100M,r2997_s03,switchboard,12,1.5865222215652466,1.4763977527618408,0.11012446880340576
compact_experience,43122,OFF,OFF43122,chck_100M,r2997_s04,switchboard,16,1.2866182327270508,1.373754858970642,-0.08713662624359131
compact_experience,43122,OFF,OFF43122,chck_100M,r2997_s05,switchboard,29,3.497990846633911,2.357428789138794,1.1405620574951172
compact_experience,43122,OFF,OFF43122,chck_100M,r2997_s06,switchboard,10,5.97050666809082,5.384240627288818,0.586266040802002
compact_experience,43122,OFF,OFF43122,chck_100M,r2998_s00,switchboard,13,5.123481750488281,3.4206087589263916,1.7028729915618896
compact_experience,43122,OFF,OFF43122,chck_100M,r2998_s01,switchboard,9,1.86881422996521,4.2959442138671875,-2.4271299839019775
compact_experience,43122,OFF,OFF43122,chck_100M,r2998_s02,switchboard,10,0.31051933765411377,0.028945641592144966,0.2815736960619688
compact_experience,43122,OFF,OFF43122,chck_100M,r2998_s03,switchboard,38,1.6436125040054321,1.4534226655960083,0.19018983840942383
compact_experience,43122,OFF,OFF43122,chck_100M,r2998_s04,switchboard,35,4.846710681915283,4.210409641265869,0.6363010406494141
compact_experience,43122,OFF,OFF43122,chck_100M,r2998_s05,switchboard,27,4.108399391174316,2.6688010692596436,1.4395983219146729
compact_experience,43122,OFF,OFF43122,chck_100M,r2999_s00,switchboard,24,2.6900856494903564,2.48095440864563,0.20913124084472656
compact_experience,43122,OFF,OFF43122,chck_100M,r2999_s01,switchboard,45,4.648269176483154,3.5523626804351807,1.0959064960479736
compact_experience,43122,OFF,OFF43122,chck_100M,r2999_s02,switchboard,20,2.69321608543396,3.316787004470825,-0.6235709190368652
compact_experience,43122,OFF,OFF43122,chck_100M,r2999_s03,switchboard,31,1.228613257408142,1.4263038635253906,-0.19769060611724854
compact_experience,43122,OFF,OFF43122,chck_100M,r2999_s04,switchboard,11,6.757706642150879,6.011350154876709,0.7463564872741699
compact_experience,43122,OFF,OFF43122,chck_100M,r2999_s05,switchboard,20,3.2750492095947266,2.5682995319366455,0.706749677658081
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0001_s04,bnc_spoken,23,3.57924485206604,3.2688591480255127,0.31038570404052734
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0006_s03,bnc_spoken,29,3.0552847385406494,2.352064371109009,0.7032203674316406
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0006_s05,bnc_spoken,8,4.698777198791504,7.200273513793945,-2.5014963150024414
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0008_s00,bnc_spoken,37,2.726325750350952,2.0285468101501465,0.6977789402008057
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0008_s06,bnc_spoken,15,4.721732139587402,5.942633628845215,-1.2209014892578125
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0009_s01,bnc_spoken,28,5.888119697570801,6.099893093109131,-0.21177339553833008
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0009_s04,bnc_spoken,38,6.186129093170166,6.133486270904541,0.052642822265625
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0010_s01,bnc_spoken,19,1.4688315391540527,1.2682874202728271,0.20054411888122559
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0011_s06,bnc_spoken,10,1.5701398849487305,1.7508840560913086,-0.18074417114257812
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0013_s00,bnc_spoken,14,1.4958349466323853,1.2449603080749512,0.2508746385574341
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0013_s02,bnc_spoken,16,3.323091983795166,2.715999126434326,0.6070928573608398
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0015_s04,bnc_spoken,11,3.1887900829315186,2.6621406078338623,0.5266494750976562
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0017_s02,bnc_spoken,21,4.286550045013428,4.4415740966796875,-0.15502405166625977
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0021_s02,bnc_spoken,13,2.719808340072632,1.7306514978408813,0.9891568422317505
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0022_s00,bnc_spoken,14,0.0015980342868715525,0.0006170752458274364,0.000980959041044116
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0023_s02,bnc_spoken,11,1.4984159469604492,1.5414884090423584,-0.04307246208190918
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0027_s01,bnc_spoken,11,3.12027645111084,3.4168784618377686,-0.2966020107269287
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0027_s03,bnc_spoken,9,1.6642813682556152,0.5186755061149597,1.1456058621406555
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0027_s04,bnc_spoken,13,0.16956888139247894,0.14904405176639557,0.020524829626083374
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0027_s06,bnc_spoken,12,2.866502285003662,4.281548023223877,-1.4150457382202148
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0029_s01,bnc_spoken,10,3.324000835418701,2.844574213027954,0.47942662239074707
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0029_s02,bnc_spoken,8,1.3334438800811768,0.934522271156311,0.3989216089248657
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0031_s03,bnc_spoken,8,9.343277931213379,9.357385635375977,-0.014107704162597656
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0031_s07,bnc_spoken,10,2.127601146697998,1.2433881759643555,0.8842129707336426
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0040_s06,bnc_spoken,15,4.807910919189453,1.9913214445114136,2.8165894746780396
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0041_s06,bnc_spoken,23,4.227910995483398,4.08807897567749,0.1398320198059082
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0042_s09,bnc_spoken,9,4.009929656982422,1.620526909828186,2.389402747154236
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0043_s06,bnc_spoken,18,0.6103788614273071,0.6909968256950378,-0.08061796426773071
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0044_s00,bnc_spoken,9,2.661959171295166,3.4382858276367188,-0.7763266563415527
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0045_s04,bnc_spoken,8,5.005524635314941,3.5211575031280518,1.4843671321868896
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0045_s07,bnc_spoken,10,0.12002554535865784,0.20007216930389404,-0.0800466239452362
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0045_s08,bnc_spoken,29,6.262668609619141,6.013205051422119,0.24946355819702148
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0046_s07,bnc_spoken,12,1.0195854902267456,0.6597740650177002,0.3598114252090454
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0047_s01,bnc_spoken,9,7.489588260650635,5.61201286315918,1.877575397491455
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0047_s02,bnc_spoken,9,10.404934883117676,9.374252319335938,1.0306825637817383
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0047_s03,bnc_spoken,12,0.5111392140388489,3.4105112552642822,-2.8993720412254333
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0048_s06,bnc_spoken,8,2.6967647075653076,1.3546011447906494,1.3421635627746582
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0049_s06,bnc_spoken,10,2.2588582038879395,3.9941670894622803,-1.7353088855743408
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0052_s06,bnc_spoken,26,2.5366246700286865,0.884772002696991,1.6518526673316956
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0058_s04,bnc_spoken,12,7.634923934936523,7.217337131500244,0.4175868034362793
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0060_s05,bnc_spoken,14,1.3488130569458008,0.19226059317588806,1.1565524637699127
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0062_s01,bnc_spoken,15,3.819118022918701,4.441864967346191,-0.6227469444274902
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0064_s01,bnc_spoken,28,3.5753703117370605,3.7411913871765137,-0.16582107543945312
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0066_s03,bnc_spoken,14,2.6860246658325195,2.864629030227661,-0.1786043643951416
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0067_s02,bnc_spoken,28,1.777288556098938,1.804038643836975,-0.02675008773803711
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0067_s05,bnc_spoken,14,4.150076866149902,4.046748161315918,0.10332870483398438
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0067_s08,bnc_spoken,10,3.9714324474334717,4.110922336578369,-0.13948988914489746
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0069_s09,bnc_spoken,12,2.231708526611328,2.194967269897461,0.03674125671386719
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0070_s01,bnc_spoken,10,0.014240195043385029,0.009029271081089973,0.005210923962295055
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0070_s02,bnc_spoken,8,8.604940414428711,5.5204267501831055,3.0845136642456055
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0073_s01,bnc_spoken,17,2.1829495429992676,0.9678024649620056,1.215147078037262
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0073_s07,bnc_spoken,10,4.8883490562438965,4.543848037719727,0.3445010185241699
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0075_s00,bnc_spoken,10,1.200223684310913,2.3654251098632812,-1.1652014255523682
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0079_s01,bnc_spoken,22,6.284350872039795,6.525696277618408,-0.24134540557861328
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0079_s02,bnc_spoken,30,0.9731819033622742,2.2410953044891357,-1.2679134011268616
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0080_s00,bnc_spoken,29,1.7664402723312378,1.7402697801589966,0.02617049217224121
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0081_s06,bnc_spoken,12,4.794248580932617,3.852874994277954,0.9413735866546631
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0082_s03,bnc_spoken,14,2.2029459476470947,2.014016628265381,0.18892931938171387
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0082_s05,bnc_spoken,32,3.731839895248413,3.4841725826263428,0.2476673126220703
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0085_s03,bnc_spoken,13,2.9096546173095703,3.970395088195801,-1.0607404708862305
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0087_s00,bnc_spoken,10,6.725144386291504,6.926412105560303,-0.20126771926879883
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0087_s05,bnc_spoken,12,4.21924352645874,4.78801965713501,-0.5687761306762695
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0088_s00,bnc_spoken,16,0.004349533934146166,0.003658745903521776,0.0006907880306243896
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0090_s00,bnc_spoken,13,6.199913501739502,6.513455390930176,-0.31354188919067383
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0091_s02,bnc_spoken,34,0.07654133439064026,0.18317486345767975,-0.10663352906703949
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0092_s00,bnc_spoken,23,0.04879654943943024,0.15112152695655823,-0.10232497751712799
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0097_s02,bnc_spoken,11,1.301942229270935,1.7606524229049683,-0.4587101936340332
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0098_s05,bnc_spoken,12,7.395060062408447,6.778104782104492,0.6169552803039551
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0098_s07,bnc_spoken,18,3.2303593158721924,2.7896268367767334,0.440732479095459
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0099_s03,bnc_spoken,21,4.660612106323242,4.291703224182129,0.3689088821411133
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0100_s06,bnc_spoken,10,5.721034049987793,5.16671085357666,0.5543231964111328
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0102_s01,bnc_spoken,14,2.627640962600708,0.376809686422348,2.25083127617836
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0102_s05,bnc_spoken,45,2.216745376586914,2.2876031398773193,-0.07085776329040527
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0104_s03,bnc_spoken,27,8.722773551940918,6.761440753936768,1.9613327980041504
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0108_s04,bnc_spoken,45,4.4520263671875,3.4015231132507324,1.0505032539367676
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0109_s01,bnc_spoken,19,0.05457713082432747,0.06967809051275253,-0.015100959688425064
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0109_s02,bnc_spoken,18,3.3232438564300537,3.7686336040496826,-0.4453897476196289
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0110_s02,bnc_spoken,27,1.9544681310653687,2.185791254043579,-0.23132312297821045
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0115_s01,bnc_spoken,23,4.457214832305908,4.246596813201904,0.2106180191040039
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0117_s03,bnc_spoken,41,4.667442798614502,5.104085922241211,-0.436643123626709
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0121_s05,bnc_spoken,9,7.909975051879883,6.887685775756836,1.0222892761230469
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0122_s01,bnc_spoken,45,1.9814186096191406,1.8814873695373535,0.09993124008178711
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0124_s02,bnc_spoken,36,4.813445091247559,4.116167068481445,0.6972780227661133
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0130_s03,bnc_spoken,45,1.6188522577285767,1.1125255823135376,0.5063266754150391
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0131_s02,bnc_spoken,45,3.648502826690674,3.3111586570739746,0.3373441696166992
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0137_s03,bnc_spoken,45,4.180065631866455,3.9874930381774902,0.19257259368896484
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0139_s03,bnc_spoken,41,3.84257435798645,3.35736346244812,0.4852108955383301
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0139_s05,bnc_spoken,26,2.271252393722534,0.885085940361023,1.3861664533615112
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0140_s03,bnc_spoken,27,1.0837295055389404,1.4910662174224854,-0.4073367118835449
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0141_s01,bnc_spoken,24,5.636785507202148,5.522737503051758,0.11404800415039062
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0145_s00,bnc_spoken,45,5.284273624420166,4.6690216064453125,0.6152520179748535
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0150_s00,bnc_spoken,45,6.212157726287842,6.080806255340576,0.13135147094726562
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0155_s00,bnc_spoken,45,5.937034606933594,5.982588768005371,-0.045554161071777344
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0155_s04,bnc_spoken,26,3.5695393085479736,3.1055493354797363,0.4639899730682373
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0156_s04,bnc_spoken,8,1.7086060047149658,0.1958533674478531,1.5127526372671127
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0158_s05,bnc_spoken,24,3.1251168251037598,3.293330192565918,-0.1682133674621582
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0163_s04,bnc_spoken,28,5.294909954071045,5.042855739593506,0.25205421447753906
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0165_s03,bnc_spoken,32,2.4178314208984375,1.8451592922210693,0.5726721286773682
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0169_s02,bnc_spoken,12,2.755072832107544,0.995485782623291,1.759587049484253
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0169_s06,bnc_spoken,17,1.3068220615386963,1.2208397388458252,0.0859823226928711
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0171_s03,bnc_spoken,23,3.0519766807556152,2.774932861328125,0.27704381942749023
compact_experience,43122,SHUF,SHUF43122,chck_100M,r0172_s02,bnc_spoken,45,5.070222854614258,4.134655952453613,0.9355669021606445
