case_id,family,train_group,actor_group,event_pol,affected_query,final_pol,affected_slot,query_slot,mode,alpha,layer,margin_correct_foil,head_correct,state0_minus_state1
F196_01759,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.504218757152557,True,5.504218757152557
F196_01760,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.39930360019207,False,5.39930360019207
F196_01761,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.6314849853515625,False,-6.6314849853515625
F196_01762,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.826010525226593,True,-6.826010525226593
F196_01763,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.809713378548622,True,-6.809713378548622
F196_01764,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.853287905454636,False,-6.853287905454636
F196_01765,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.671760231256485,False,5.671760231256485
F196_01766,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,5.697893351316452,True,5.697893351316452
F196_01767,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.738492786884308,True,5.738492786884308
F196_01768,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.594243273139,False,5.594243273139
F196_01769,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.394612580537796,False,-6.394612580537796
F196_01770,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.6313204020261765,True,-6.6313204020261765
F196_01771,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.580588594079018,True,-6.580588594079018
F196_01772,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.659076139330864,False,-6.659076139330864
F196_01773,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.52697017788887,False,5.52697017788887
F196_01774,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,5.601285040378571,True,5.601285040378571
F196_01775,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.612490400671959,True,5.612490400671959
F196_01776,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.489603266119957,False,5.489603266119957
F196_01777,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,add_swapped,1.0,5,-6.494900584220886,False,-6.494900584220886
F196_01778,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,add_swapped,1.0,5,6.749297395348549,True,-6.749297395348549
F196_01779,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,add_swapped,1.0,5,6.665331020951271,True,-6.665331020951271
F196_01780,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,add_swapped,1.0,5,-6.766787171363831,False,-6.766787171363831
F196_01781,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,add_swapped,1.0,5,-5.4953533411026,False,5.4953533411026
F196_01782,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,add_swapped,1.0,5,5.579105406999588,True,5.579105406999588
F196_01783,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,add_swapped,1.0,5,5.571943372488022,True,5.571943372488022
F196_01784,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,add_swapped,1.0,5,-5.448076441884041,False,5.448076441884041
F196_01785,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,add_swapped,1.0,5,-6.393070846796036,False,-6.393070846796036
F196_01786,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,add_swapped,1.0,5,6.652080208063126,True,-6.652080208063126
F196_01787,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,add_swapped,1.0,5,6.5866216868162155,True,-6.5866216868162155
F196_01788,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,add_swapped,1.0,5,-6.677929654717445,False,-6.677929654717445
F196_01789,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,add_swapped,1.0,5,-5.661271035671234,False,5.661271035671234
F196_01790,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,add_swapped,1.0,5,5.758810117840767,True,5.758810117840767
F196_01791,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,add_swapped,1.0,5,5.749549999833107,True,5.749549999833107
F196_01792,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,add_swapped,1.0,5,-5.633676469326019,False,5.633676469326019
F196_01793,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.843883186578751,False,-6.843883186578751
F196_01794,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.8825129717588425,True,-6.8825129717588425
F196_01795,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.978046849370003,True,-6.978046849370003
F196_01796,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.9328417629003525,False,-6.9328417629003525
F196_01797,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.8745527267456055,False,5.8745527267456055
F196_01798,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,6.147211387753487,True,6.147211387753487
F196_01799,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.7277989238500595,True,5.7277989238500595
F196_01800,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.687237530946732,False,5.687237530946732
F196_01801,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.747888654470444,False,-6.747888654470444
F196_01802,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.8235780000686646,True,-6.8235780000686646
F196_01803,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.915469259023666,True,-6.915469259023666
F196_01804,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.886752679944038,False,-6.886752679944038
F196_01805,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-6.047734320163727,False,6.047734320163727
F196_01806,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,6.24649778008461,True,6.24649778008461
F196_01807,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.803423076868057,True,5.803423076868057
F196_01808,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.74022077023983,False,5.74022077023983
F196_01809,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.943363815546036,False,-6.943363815546036
F196_01810,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.955693751573563,True,-6.955693751573563
F196_01811,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,7.097862228751183,True,-7.097862228751183
F196_01812,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-7.0308656841516495,False,-7.0308656841516495
F196_01813,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.834398418664932,False,5.834398418664932
F196_01814,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,6.062970280647278,True,6.062970280647278
F196_01815,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.559083014726639,True,5.559083014726639
F196_01816,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.516014128923416,False,5.516014128923416
F196_01817,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.926066130399704,False,-6.926066130399704
F196_01818,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.969996973872185,True,-6.969996973872185
F196_01819,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,7.064574733376503,True,-7.064574733376503
F196_01820,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-7.04418072104454,False,-7.04418072104454
F196_01821,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.795908868312836,False,5.795908868312836
F196_01822,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,6.017712950706482,True,6.017712950706482
F196_01823,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.628533363342285,True,5.628533363342285
F196_01824,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.597468167543411,False,5.597468167543411
F196_01825,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.961304634809494,False,-6.961304634809494
F196_01826,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,7.003803536295891,True,-7.003803536295891
F196_01827,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,7.103886425495148,True,-7.103886425495148
F196_01828,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-7.066833525896072,False,-7.066833525896072
F196_01829,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-6.00198632478714,False,6.00198632478714
F196_01830,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,6.1982017904520035,True,6.1982017904520035
F196_01831,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.786125034093857,True,5.786125034093857
F196_01832,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.725065290927887,False,5.725065290927887
F196_01833,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.766816824674606,False,-6.766816824674606
F196_01834,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.794295251369476,True,-6.794295251369476
F196_01835,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.90110944211483,True,-6.90110944211483
F196_01836,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.857177034020424,False,-6.857177034020424
F196_01837,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.874904602766037,False,5.874904602766037
F196_01838,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,6.07616026699543,True,6.07616026699543
F196_01839,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.68783375620842,True,5.68783375620842
F196_01840,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.611959725618362,False,5.611959725618362
F196_01841,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,add_swapped,1.0,5,-6.873421102762222,False,-6.873421102762222
F196_01842,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,add_swapped,1.0,5,6.9551598727703094,True,-6.9551598727703094
F196_01843,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,add_swapped,1.0,5,7.02540810406208,True,-7.02540810406208
F196_01844,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,add_swapped,1.0,5,-7.02597738802433,False,-7.02597738802433
F196_01845,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,add_swapped,1.0,5,-5.835305958986282,False,5.835305958986282
F196_01846,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,add_swapped,1.0,5,6.09905543923378,True,6.09905543923378
F196_01847,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,add_swapped,1.0,5,5.651324152946472,True,5.651324152946472
F196_01848,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,add_swapped,1.0,5,-5.6370866149663925,False,5.6370866149663925
F196_01849,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,add_swapped,1.0,5,-6.793103337287903,False,-6.793103337287903
F196_01850,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,add_swapped,1.0,5,6.858059003949165,True,-6.858059003949165
F196_01851,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,add_swapped,1.0,5,6.941643938422203,True,-6.941643938422203
F196_01852,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,add_swapped,1.0,5,-6.910624146461487,False,-6.910624146461487
F196_01853,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,add_swapped,1.0,5,-6.131875693798065,False,6.131875693798065
F196_01854,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,add_swapped,1.0,5,6.300728365778923,True,6.300728365778923
F196_01855,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,add_swapped,1.0,5,5.959455281496048,True,5.959455281496048
F196_01856,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,add_swapped,1.0,5,-5.87127298116684,False,5.87127298116684
F196_01857,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.701136499643326,False,-6.701136499643326
F196_01858,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.608200371265411,True,-6.608200371265411
F196_01859,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.540233254432678,True,-6.540233254432678
F196_01860,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.437906324863434,False,-6.437906324863434
F196_01861,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.0668545961380005,False,5.0668545961380005
F196_01862,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,5.149400621652603,True,5.149400621652603
F196_01863,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.188860654830933,True,5.188860654830933
F196_01864,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.150768369436264,False,5.150768369436264
F196_01865,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.537582695484161,False,-6.537582695484161
F196_01866,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.496615052223206,True,-6.496615052223206
F196_01867,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.410782903432846,True,-6.410782903432846
F196_01868,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.341152787208557,False,-6.341152787208557
F196_01869,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.209299087524414,False,5.209299087524414
F196_01870,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,5.291607171297073,True,5.291607171297073
F196_01871,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.312380939722061,True,5.312380939722061
F196_01872,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.3016935884952545,False,5.3016935884952545
F196_01873,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.737236022949219,False,-6.737236022949219
F196_01874,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.682561129331589,True,-6.682561129331589
F196_01875,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.594982236623764,True,-6.594982236623764
F196_01876,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.519456386566162,False,-6.519456386566162
F196_01877,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.13577738404274,False,5.13577738404274
F196_01878,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,5.210380971431732,True,5.210380971431732
F196_01879,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.276782721281052,True,5.276782721281052
F196_01880,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.2458184361457825,False,5.2458184361457825
F196_01881,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.810702592134476,False,-6.810702592134476
F196_01882,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.7042151391506195,True,-6.7042151391506195
F196_01883,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.652063757181168,True,-6.652063757181168
F196_01884,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.5516683757305145,False,-6.5516683757305145
F196_01885,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.035139232873917,False,5.035139232873917
F196_01886,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,5.079535394906998,True,5.079535394906998
F196_01887,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.139015942811966,True,5.139015942811966
F196_01888,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.105898201465607,False,5.105898201465607
F196_01889,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.772357642650604,False,-6.772357642650604
F196_01890,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.719063013792038,True,-6.719063013792038
F196_01891,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.62660151720047,True,-6.62660151720047
F196_01892,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.563455671072006,False,-6.563455671072006
F196_01893,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.2221991419792175,False,5.2221991419792175
F196_01894,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,5.299181312322617,True,5.299181312322617
F196_01895,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.3285084664821625,True,5.3285084664821625
F196_01896,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.309346318244934,False,5.309346318244934
F196_01897,loose_tight,heldout_family,train_actor,0,1,0,A,A,add_swapped,1.0,5,-6.634205877780914,False,-6.634205877780914
F196_01898,loose_tight,heldout_family,train_actor,0,0,1,A,B,add_swapped,1.0,5,6.542505294084549,True,-6.542505294084549
F196_01899,loose_tight,heldout_family,train_actor,0,0,1,B,A,add_swapped,1.0,5,6.4805077612400055,True,-6.4805077612400055
F196_01900,loose_tight,heldout_family,train_actor,0,1,0,B,B,add_swapped,1.0,5,-6.379204362630844,False,-6.379204362630844
F196_01901,loose_tight,heldout_family,train_actor,1,1,1,A,A,add_swapped,1.0,5,-5.071693271398544,False,5.071693271398544
F196_01902,loose_tight,heldout_family,train_actor,1,0,0,A,B,add_swapped,1.0,5,5.17474564909935,True,5.17474564909935
F196_01903,loose_tight,heldout_family,train_actor,1,0,0,B,A,add_swapped,1.0,5,5.191834807395935,True,5.191834807395935
F196_01904,loose_tight,heldout_family,train_actor,1,1,1,B,B,add_swapped,1.0,5,-5.21086260676384,False,5.21086260676384
F196_01905,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,add_swapped,1.0,5,-6.723882645368576,False,-6.723882645368576
F196_01906,loose_tight,heldout_family,heldout_actor,0,0,1,A,B,add_swapped,1.0,5,6.622390896081924,True,-6.622390896081924
F196_01907,loose_tight,heldout_family,heldout_actor,0,0,1,B,A,add_swapped,1.0,5,6.564812421798706,True,-6.564812421798706
F196_01908,loose_tight,heldout_family,heldout_actor,0,1,0,B,B,add_swapped,1.0,5,-6.449305832386017,False,-6.449305832386017
F196_01909,loose_tight,heldout_family,heldout_actor,1,1,1,A,A,add_swapped,1.0,5,-5.075223743915558,False,5.075223743915558
F196_01910,loose_tight,heldout_family,heldout_actor,1,0,0,A,B,add_swapped,1.0,5,5.119118094444275,True,5.119118094444275
F196_01911,loose_tight,heldout_family,heldout_actor,1,0,0,B,A,add_swapped,1.0,5,5.194069862365723,True,5.194069862365723
F196_01912,loose_tight,heldout_family,heldout_actor,1,1,1,B,B,add_swapped,1.0,5,-5.146025091409683,False,5.146025091409683
F196_01913,loose_tight,heldout_family,heldout_actor,0,1,0,A,A,add_swapped,1.0,5,-6.588985353708267,False,-6.588985353708267
