i,item_id,split_key,source,target_kind,target_text,target_id,nll_base,top1_base,rank_base,nll_true,top1_true,rank_true,nll_decoy,top1_decoy,rank_decoy,changed_frac_bin,changed_target_frac_proxy,content_overlap,decoy_pair_id,decoy_row_index,doc_id,example_id,overlap_bin,pair_id,rewrite_words,row_index,source_words,target_char_end,target_char_start,target_id_in_decoy_source,target_id_in_source
453,edit:frontier_consolidation_fwcompact_medium_056857:0:0-11,row:1198,compact_edit,content,Researchers,11302,9.658367156982422,0,2182,3.4341816902160645,0,2,6.711187839508057,0,96,0p4_0p6,0.5,0.4117647058823529,frontier_consolidation_fwcompact_medium_044606,2950,9784,751198,0p4_0p6,frontier_consolidation_fwcompact_medium_056857,14,1198,33,11,0,False,False
454,edit:frontier_consolidation_fwcompact_medium_023659:0:138-141,row:2000,compact_edit,content,val,2808,9.537474632263184,0,1175,16.784658432006836,0,7874,9.994425773620605,0,1558,0p4_0p6,0.4,0.36363636363636365,frontier_consolidation_fwcompact_medium_054161,690,16696,752000,lt0p4,frontier_consolidation_fwcompact_medium_023659,19,2000,33,141,138,False,False
455,edit:frontier_consolidation_fwcompact_medium_046410:0:128-131,row:2504,compact_edit,content,ved,572,7.686561584472656,0,409,8.119376182556152,0,325,7.713931083679199,0,407,lt0p2,0.16666666666666666,0.5238095238095238,frontier_consolidation_fwcompact_medium_031536,119,13661,752504,0p4_0p6,frontier_consolidation_fwcompact_medium_046410,24,2504,40,131,128,False,False
456,edit:frontier_consolidation_fwcompact_medium_015295:0:72-75,row:2677,compact_edit,content,-sp,10486,8.701862335205078,0,931,9.219833374023438,0,1085,8.698606491088867,0,981,0p4_0p6,0.5454545454545454,0.42857142857142855,frontier_consolidation_fwcompact_medium_034338,2381,16688,752677,0p4_0p6,frontier_consolidation_fwcompact_medium_015295,11,2677,23,75,72,False,False
457,edit:frontier_consolidation_fwcompact_medium_049617:0:5-7,row:701,compact_edit,content,'s,249,3.284682035446167,0,5,4.773809909820557,0,10,2.6226701736450195,0,3,0p2_0p4,0.3333333333333333,0.47619047619047616,frontier_consolidation_fwcompact_medium_019245,951,2101,750701,0p4_0p6,frontier_consolidation_fwcompact_medium_049617,15,701,27,7,5,False,False
458,edit:frontier_consolidation_fwcompact_medium_016225:0:63-67,row:1473,compact_edit,content,ness,1040,5.400671005249023,0,19,8.61877727508545,0,91,5.355380535125732,0,20,0p2_0p4,0.2916666666666667,0.5238095238095238,frontier_consolidation_fwcompact_medium_035306,2754,13441,751473,0p4_0p6,frontier_consolidation_fwcompact_medium_016225,24,1473,43,67,63,False,False
459,edit:frontier_consolidation_fwcompact_medium_042485:0:67-71,row:880,compact_edit,content,-car,13969,13.76729679107666,0,6252,14.390616416931152,0,6502,12.630498886108398,0,4572,0p2_0p4,0.35294117647058826,0.5555555555555556,frontier_consolidation_fwcompact_medium_041845,833,12890,750880,0p4_0p6,frontier_consolidation_fwcompact_medium_042485,17,880,30,71,67,False,False
460,edit:frontier_consolidation_fwcompact_medium_023789:0:42-48,row:1635,compact_edit,content,reated,13487,10.079611778259277,0,1727,12.790369033813477,0,498,8.49191951751709,0,405,0p2_0p4,0.36363636363636365,0.4,frontier_consolidation_fwcompact_medium_035763,1644,3094,751635,0p4_0p6,frontier_consolidation_fwcompact_medium_023789,11,1635,25,48,42,False,False
461,edit:frontier_consolidation_fwcompact_medium_023541:0:61-66,row:2629,compact_edit,content,-year,4586,6.126990795135498,0,50,5.459860801696777,0,4,5.976675510406494,0,44,0p4_0p6,0.5789473684210527,0.5238095238095238,frontier_consolidation_fwcompact_medium_038656,2356,10131,752629,0p4_0p6,frontier_consolidation_fwcompact_medium_023541,19,2629,29,66,61,False,False
462,edit:frontier_consolidation_fwcompact_medium_022021:0:37-41,row:2720,compact_edit,content,ered,1169,6.518982887268066,0,86,6.1028242111206055,0,58,6.311959266662598,0,56,0p4_0p6,0.46153846153846156,0.7272727272727273,frontier_consolidation_fwcompact_medium_038036,2037,9686,752720,0p6_0p8,frontier_consolidation_fwcompact_medium_022021,13,2720,22,41,37,False,False
463,edit:frontier_consolidation_fwcompact_medium_049417:0:4-8,row:1244,compact_edit,content,ical,821,7.929572582244873,0,124,8.117644309997559,0,295,5.670499801635742,0,37,0p2_0p4,0.25,0.5,frontier_consolidation_fwcompact_medium_023800,1365,13496,751244,0p4_0p6,frontier_consolidation_fwcompact_medium_049417,12,1244,18,8,4,False,False
464,edit:frontier_consolidation_fwcompact_medium_040977:0:42-44,row:229,compact_edit,content,-s,1328,7.176629066467285,0,195,9.668962478637695,0,553,6.328603744506836,0,97,0p2_0p4,0.35714285714285715,0.6153846153846154,frontier_consolidation_fwcompact_medium_024626,2594,11154,750229,0p6_0p8,frontier_consolidation_fwcompact_medium_040977,14,229,24,44,42,False,False
465,edit:frontier_consolidation_fwcompact_medium_030130:0:0-4,row:1876,compact_edit,function,This,750,4.128296852111816,0,6,5.097900390625,0,5,7.40233039855957,0,270,0p4_0p6,0.5,0.5,frontier_consolidation_fwcompact_medium_038733,1817,5140,751876,0p4_0p6,frontier_consolidation_fwcompact_medium_030130,6,1876,10,4,0,False,False
466,edit:frontier_consolidation_fwcompact_medium_053393:0:100-102,row:380,compact_edit,content,es,219,7.596982955932617,0,163,8.284710884094238,0,237,7.469044208526611,0,108,0p2_0p4,0.25,0.75,frontier_consolidation_fwcompact_medium_042158,2973,2184,750380,0p6_0p8,frontier_consolidation_fwcompact_medium_053393,16,380,19,102,100,False,False
467,edit:frontier_consolidation_fwcompact_medium_037802:0:47-49,row:1736,compact_edit,content,-c,1822,11.288592338562012,0,3855,14.603038787841797,0,5949,11.496548652648926,0,4245,0p2_0p4,0.3333333333333333,0.75,frontier_consolidation_fwcompact_medium_057691,1190,2658,751736,0p6_0p8,frontier_consolidation_fwcompact_medium_037802,9,1736,15,49,47,False,False
468,edit:frontier_consolidation_fwcompact_medium_047124:0:83-87,row:799,compact_edit,content,ches,1874,9.89726448059082,0,1943,8.32401180267334,0,282,9.6663179397583,0,1700,0p2_0p4,0.2222222222222222,0.4444444444444444,frontier_consolidation_fwcompact_medium_007004,2804,7046,750799,0p4_0p6,frontier_consolidation_fwcompact_medium_047124,18,799,22,87,83,False,False
469,edit:frontier_consolidation_fwcompact_medium_014894:0:86-91,row:2337,compact_edit,content,ction,934,6.701904773712158,0,111,9.482105255126953,0,863,7.129405498504639,0,213,ge0p6,0.6875,0.631578947368421,frontier_consolidation_fwcompact_medium_016474,98,6429,752337,0p6_0p8,frontier_consolidation_fwcompact_medium_014894,16,2337,26,91,86,False,False
470,edit:frontier_consolidation_fwcompact_medium_030019:0:32-36,row:1369,compact_edit,content,eter,1452,6.508813858032227,0,88,6.120173454284668,0,37,6.676905632019043,0,113,0p4_0p6,0.45454545454545453,0.3333333333333333,frontier_consolidation_fwcompact_medium_012523,790,5556,751369,lt0p4,frontier_consolidation_fwcompact_medium_030019,11,1369,19,36,32,False,False
471,edit:frontier_consolidation_fwcompact_medium_032735:0:0-3,row:2603,compact_edit,content,Com,1459,9.356122970581055,0,1525,6.689269065856934,0,144,8.980528831481934,0,1085,0p4_0p6,0.4,0.6666666666666666,frontier_consolidation_fwcompact_medium_012080,1941,14189,752603,0p6_0p8,frontier_consolidation_fwcompact_medium_032735,10,2603,17,3,0,False,False
472,edit:frontier_consolidation_fwcompact_medium_038318:0:58-63,row:1156,compact_edit,content,-term,10461,6.918466567993164,0,141,9.23740005493164,0,239,7.0635480880737305,0,169,0p2_0p4,0.2727272727272727,0.4,frontier_consolidation_fwcompact_medium_055658,2126,1697,751156,0p4_0p6,frontier_consolidation_fwcompact_medium_038318,11,1156,30,63,58,False,False
473,edit:frontier_consolidation_fwcompact_medium_050741:0:0-3,row:115,compact_edit,content,Sun,5173,9.459487915039062,0,1709,7.999988555908203,0,546,9.404397010803223,0,1427,0p2_0p4,0.35714285714285715,0.6153846153846154,frontier_consolidation_fwcompact_medium_039650,2500,16927,750115,0p6_0p8,frontier_consolidation_fwcompact_medium_050741,14,115,19,3,0,False,False
474,edit:frontier_consolidation_fwcompact_medium_017924:0:0-4,row:1021,compact_edit,content,Most,3558,9.833374977111816,0,1409,6.981509208679199,0,76,10.577879905700684,0,1402,0p2_0p4,0.2777777777777778,0.6111111111111112,frontier_consolidation_fwcompact_medium_017895,10,5001,751021,0p6_0p8,frontier_consolidation_fwcompact_medium_017924,18,1021,26,4,0,False,False
475,edit:frontier_consolidation_fwcompact_medium_055600:0:0-3,row:1317,compact_edit,function,The,308,3.1067466735839844,0,3,5.182853698730469,0,9,5.985227584838867,0,49,0p4_0p6,0.42857142857142855,0.4583333333333333,frontier_consolidation_fwcompact_medium_036859,2283,10893,751317,0p4_0p6,frontier_consolidation_fwcompact_medium_055600,21,1317,38,3,0,False,False
476,edit:frontier_consolidation_fwcompact_medium_005221:0:0-2,row:2498,compact_edit,content,In,565,7.032447814941406,0,187,9.281564712524414,0,1560,12.278955459594727,0,3368,0p2_0p4,0.38461538461538464,0.3888888888888889,frontier_consolidation_fwcompact_medium_049863,1751,13186,752498,lt0p4,frontier_consolidation_fwcompact_medium_005221,13,2498,27,2,0,False,False
477,edit:frontier_consolidation_fwcompact_medium_059980:0:62-66,row:118,compact_edit,content,yard,10173,13.393135070800781,0,7378,12.093457221984863,0,1242,11.9927978515625,0,4220,0p2_0p4,0.2,0.5294117647058824,frontier_consolidation_fwcompact_medium_008783,510,11214,750118,0p4_0p6,frontier_consolidation_fwcompact_medium_059980,15,118,26,66,62,False,False
478,edit:frontier_consolidation_fwcompact_medium_040412:0:54-59,row:2359,compact_edit,content,izing,3896,9.282150268554688,0,1151,11.14094066619873,0,1808,10.256843566894531,0,1913,0p2_0p4,0.2727272727272727,0.6666666666666666,frontier_consolidation_fwcompact_medium_012988,1754,7381,752359,0p6_0p8,frontier_consolidation_fwcompact_medium_040412,11,2359,19,59,54,False,False
479,edit:frontier_consolidation_fwcompact_medium_042362:0:61-62,row:2547,compact_edit,content,s,87,5.639481544494629,0,26,2.881094455718994,0,3,4.569371700286865,0,13,0p2_0p4,0.3333333333333333,0.46153846153846156,frontier_consolidation_fwcompact_medium_048916,2313,13690,752547,0p4_0p6,frontier_consolidation_fwcompact_medium_042362,12,2547,18,62,61,False,False
480,edit:frontier_consolidation_fwcompact_medium_010379:0:102-105,row:1396,compact_edit,content,ike,1530,8.129728317260742,0,626,8.866809844970703,0,255,7.636899471282959,0,484,0p2_0p4,0.30434782608695654,0.48,frontier_consolidation_fwcompact_medium_024189,2490,14441,751396,0p4_0p6,frontier_consolidation_fwcompact_medium_010379,23,1396,34,105,102,False,False
481,edit:frontier_consolidation_fwcompact_medium_035483:0:6-9,row:1268,compact_edit,content,ure,537,8.66800594329834,0,433,8.080951690673828,0,306,8.423855781555176,0,378,0p2_0p4,0.26666666666666666,0.5714285714285714,frontier_consolidation_fwcompact_medium_019356,1409,14727,751268,0p4_0p6,frontier_consolidation_fwcompact_medium_035483,15,1268,29,9,6,False,False
482,edit:frontier_consolidation_fwcompact_medium_059836:0:20-22,row:2959,compact_edit,content,'s,249,1.0409533977508545,0,2,0.12309422343969345,1,1,0.6420109868049622,1,1,0p2_0p4,0.21052631578947367,0.5294117647058824,frontier_consolidation_fwcompact_medium_038624,1677,16742,752959,0p4_0p6,frontier_consolidation_fwcompact_medium_059836,19,2959,30,22,20,False,False
483,edit:frontier_consolidation_fwcompact_medium_012777:0:77-83,row:2681,compact_edit,content,-known,9746,5.087964057922363,0,16,4.800939083099365,0,4,4.708991527557373,0,11,0p2_0p4,0.3333333333333333,0.6923076923076923,frontier_consolidation_fwcompact_medium_036418,2009,7249,752681,0p6_0p8,frontier_consolidation_fwcompact_medium_012777,15,2681,22,83,77,False,False
484,edit:frontier_consolidation_fwcompact_medium_046216:0:17-21,row:2992,compact_edit,content,zing,6758,7.440890312194824,0,253,5.6661577224731445,0,40,7.447927474975586,0,287,lt0p2,0.1875,0.5333333333333333,frontier_consolidation_fwcompact_medium_021616,943,3558,752992,0p4_0p6,frontier_consolidation_fwcompact_medium_046216,16,2992,24,21,17,False,False
485,edit:frontier_consolidation_fwcompact_medium_020166:0:10-11,row:1608,compact_edit,content,s,87,5.614138126373291,0,23,6.263642311096191,0,69,6.067883491516113,0,36,0p2_0p4,0.25,0.5,frontier_consolidation_fwcompact_medium_044602,1654,6866,751608,0p4_0p6,frontier_consolidation_fwcompact_medium_020166,12,1608,16,11,10,False,False
486,edit:frontier_consolidation_fwcompact_medium_037678:0:8-9,row:2119,compact_edit,content,s,87,4.9255170822143555,0,22,3.114628314971924,0,3,4.038393020629883,0,10,0p4_0p6,0.4117647058823529,0.5555555555555556,frontier_consolidation_fwcompact_medium_018054,101,8215,752119,0p4_0p6,frontier_consolidation_fwcompact_medium_037678,17,2119,29,9,8,True,False
487,edit:frontier_consolidation_fwcompact_medium_042402:0:56-58,row:681,compact_edit,content,'s,249,2.9341235160827637,0,4,4.73665189743042,0,11,2.465205669403076,0,3,0p4_0p6,0.5,0.4166666666666667,frontier_consolidation_fwcompact_medium_014698,961,1493,750681,0p4_0p6,frontier_consolidation_fwcompact_medium_042402,10,681,16,58,56,False,False
488,edit:frontier_consolidation_fwcompact_medium_023558:0:50-54,row:1848,compact_edit,content,ling,1058,8.426898002624512,0,90,6.9686431884765625,0,29,7.763862133026123,0,60,0p4_0p6,0.4,0.6666666666666666,frontier_consolidation_fwcompact_medium_048329,1323,5663,751848,0p6_0p8,frontier_consolidation_fwcompact_medium_023558,10,1848,14,54,50,False,False
489,edit:frontier_consolidation_fwcompact_medium_044076:0:51-53,row:2637,compact_edit,content,ar,224,6.3776469230651855,0,86,6.729362487792969,0,137,5.82474422454834,0,42,0p2_0p4,0.38461538461538464,0.7777777777777778,frontier_consolidation_fwcompact_medium_030200,1982,1965,752637,0p6_0p8,frontier_consolidation_fwcompact_medium_044076,13,2637,23,53,51,False,False
490,edit:frontier_consolidation_fwcompact_medium_038295:0:95-97,row:2110,compact_edit,content,le,242,6.473735809326172,0,100,13.144768714904785,0,783,6.079394340515137,0,84,0p2_0p4,0.3,0.4090909090909091,frontier_consolidation_fwcompact_medium_009766,1924,59,752110,0p4_0p6,frontier_consolidation_fwcompact_medium_038295,20,2110,35,97,95,False,False
491,edit:frontier_consolidation_fwcompact_medium_017430:0:0-2,row:2941,compact_edit,content,Fl,1644,11.558882713317871,0,5191,13.972527503967285,0,8726,11.296806335449219,0,4542,0p4_0p6,0.4,0.6,frontier_consolidation_fwcompact_medium_056581,2266,7276,752941,0p6_0p8,frontier_consolidation_fwcompact_medium_017430,10,2941,16,2,0,False,False
492,edit:frontier_consolidation_fwcompact_medium_029666:0:23-27,row:2765,compact_edit,content,ises,1799,3.3820366859436035,0,8,5.1057915687561035,0,27,3.266249418258667,0,6,0p2_0p4,0.3333333333333333,0.631578947368421,frontier_consolidation_fwcompact_medium_030608,2568,13065,752765,0p6_0p8,frontier_consolidation_fwcompact_medium_029666,21,2765,34,27,23,False,False
493,edit:frontier_consolidation_fwcompact_medium_053244:0:22-26,row:120,compact_edit,content,acks,3160,6.749852180480957,0,121,5.8393073081970215,0,33,6.9225358963012695,0,124,0p2_0p4,0.21052631578947367,0.6666666666666666,frontier_consolidation_fwcompact_medium_024175,2524,11841,750120,0p6_0p8,frontier_consolidation_fwcompact_medium_053244,15,120,21,26,22,False,False
494,edit:frontier_consolidation_fwcompact_medium_009991:0:1-4,row:1298,compact_edit,content,row,1041,7.299102783203125,0,296,11.815382957458496,0,827,7.54318380355835,0,393,0p4_0p6,0.5714285714285714,0.38461538461538464,frontier_consolidation_fwcompact_medium_020257,538,9835,751298,lt0p4,frontier_consolidation_fwcompact_medium_009991,7,1298,14,4,1,False,False
495,edit:frontier_consolidation_fwcompact_medium_012798:0:2-5,row:639,compact_edit,content,ong,428,7.656222820281982,0,341,6.965233325958252,0,170,8.465764999389648,0,632,0p4_0p6,0.4,0.5,frontier_consolidation_fwcompact_medium_012793,937,10912,750639,0p4_0p6,frontier_consolidation_fwcompact_medium_012798,10,639,20,5,2,False,False
496,edit:frontier_consolidation_fwcompact_medium_032851:0:61-63,row:561,compact_edit,content,'s,249,1.5234729051589966,1,1,5.528436183929443,0,5,3.629772663116455,0,8,0p2_0p4,0.25,0.6,frontier_consolidation_fwcompact_medium_004723,2910,6592,750561,0p6_0p8,frontier_consolidation_fwcompact_medium_032851,12,561,23,63,61,False,False
497,edit:frontier_consolidation_fwcompact_medium_027523:0:64-68,row:2435,compact_edit,content,ably,1435,6.38078498840332,0,69,5.423885345458984,0,19,4.821223258972168,0,18,0p4_0p6,0.5384615384615384,0.42857142857142855,frontier_consolidation_fwcompact_medium_006119,2251,225,752435,0p4_0p6,frontier_consolidation_fwcompact_medium_027523,13,2435,19,68,64,False,False
498,edit:frontier_consolidation_fwcompact_medium_015612:0:100-103,row:1006,compact_edit,content,ter,313,10.07888412475586,0,2156,11.741860389709473,0,3822,10.234556198120117,0,2389,lt0p2,0.17647058823529413,0.5,frontier_consolidation_fwcompact_medium_024775,1359,3250,751006,0p4_0p6,frontier_consolidation_fwcompact_medium_015612,17,1006,30,103,100,False,False
499,edit:frontier_consolidation_fwcompact_medium_006273:0:0-2,row:2384,compact_edit,function,To,1507,6.756633281707764,0,99,6.076401233673096,0,27,7.723318099975586,0,253,0p2_0p4,0.3333333333333333,0.6,frontier_consolidation_fwcompact_medium_047733,78,15208,752384,0p6_0p8,frontier_consolidation_fwcompact_medium_006273,18,2384,33,2,0,False,False
500,edit:frontier_consolidation_fwcompact_medium_045502:0:0-3,row:254,compact_edit,content,Rec,4081,10.823091506958008,0,3230,12.563018798828125,0,5938,12.28990364074707,0,4767,0p4_0p6,0.4,0.4,frontier_consolidation_fwcompact_medium_056878,624,5757,750254,0p4_0p6,frontier_consolidation_fwcompact_medium_045502,14,254,27,3,0,False,False
501,edit:frontier_consolidation_fwcompact_medium_003699:0:86-94,row:277,compact_edit,content,-related,13439,7.1315412521362305,0,54,8.057048797607422,0,75,8.132137298583984,0,35,0p4_0p6,0.46153846153846156,0.5,frontier_consolidation_fwcompact_medium_041231,640,3205,750277,0p4_0p6,frontier_consolidation_fwcompact_medium_003699,13,277,27,94,86,False,False
502,edit:frontier_consolidation_fwcompact_medium_002410:0:0-2,row:598,compact_edit,function,In,565,3.9809319972991943,0,7,5.0804314613342285,0,18,4.929848670959473,0,19,0p2_0p4,0.25,0.6666666666666666,frontier_consolidation_fwcompact_medium_023679,2938,12238,750598,0p6_0p8,frontier_consolidation_fwcompact_medium_002410,10,598,15,2,0,False,False
503,edit:frontier_consolidation_fwcompact_medium_011000:0:0-4,row:1820,compact_edit,function,Over,4416,7.1305317878723145,0,102,8.420199394226074,0,79,8.902576446533203,0,521,0p2_0p4,0.3333333333333333,0.6363636363636364,frontier_consolidation_fwcompact_medium_017217,1310,5226,751820,0p6_0p8,frontier_consolidation_fwcompact_medium_011000,12,1820,19,4,0,False,False
