arm,role,seed,checkpoint,pair_id,target_occurrence_index,target_token_id,overlap_bin,overlap_class,target_word,transcript_id,intact_nll,replaced_nll,delta
D_C_43022,C,43022,chck_100M,childes_vs_102e92a1f4cf19a4,2,912,low,nonoverlap,try,childes/CHILDES_NA/MacWhinney/020617b.cha,5.025046348571777,8.049271583557129,3.0242252349853516
D_C_43022,C,43022,chck_100M,childes_vs_102e92a1f4cf19a4,3,1213,low,nonoverlap,light,childes/CHILDES_NA/MacWhinney/020617b.cha,7.394288539886475,6.0883564949035645,-1.3059320449829102
D_C_43022,C,43022,chck_100M,childes_vs_1065d9a492d126b3,0,843,low,nonoverlap,thought,childes/CHILDES_NA/MacWhinney/030704.cha,0.7789737582206726,0.6908168792724609,-0.08815687894821167
D_C_43022,C,43022,chck_100M,childes_vs_1065d9a492d126b3,2,375,low,nonoverlap,my,childes/CHILDES_NA/MacWhinney/030704.cha,0.1524808704853058,0.12149694561958313,-0.030983924865722656
D_C_43022,C,43022,chck_100M,childes_vs_1065d9a492d126b3,3,1538,low,nonoverlap,brother,childes/CHILDES_NA/MacWhinney/030704.cha,3.1762776374816895,8.747756958007812,5.571479320526123
D_C_43022,C,43022,chck_100M,childes_vs_10b910fddafde16d,0,304,partial,nonoverlap,me,childes/CHILDES_NA/MacWhinney/050913c.cha,7.857117176055908,8.826744079589844,0.9696269035339355
D_C_43022,C,43022,chck_100M,childes_vs_10b910fddafde16d,2,326,partial,overlap,go,childes/CHILDES_NA/MacWhinney/050913c.cha,0.026258528232574463,1.3709450960159302,1.3446865677833557
D_C_43022,C,43022,chck_100M,childes_vs_10b910fddafde16d,3,9570,partial,overlap,backwards,childes/CHILDES_NA/MacWhinney/050913c.cha,1.160205602645874,6.232641696929932,5.072436094284058
D_C_43022,C,43022,chck_100M,childes_vs_10bbbedce99bb339,1,381,partial,overlap,there,childes/CHILDES_NA/HSLLD/HV7/LW/geolw7.cha,0.03164391964673996,4.332021236419678,4.300377316772938
D_C_43022,C,43022,chck_100M,childes_vs_10bbbedce99bb339,3,345,partial,nonoverlap,one,childes/CHILDES_NA/HSLLD/HV7/LW/geolw7.cha,2.5252439975738525,2.068441867828369,-0.4568021297454834
D_C_43022,C,43022,chck_100M,childes_vs_10bbbedce99bb339,4,2936,partial,nonoverlap,character,childes/CHILDES_NA/HSLLD/HV7/LW/geolw7.cha,9.559110641479492,9.006608963012695,-0.5525016784667969
D_C_43022,C,43022,chck_100M,childes_vs_10cbcf651c4206d3,1,369,low,nonoverlap,know,childes/CHILDES_NA/HSLLD/HV1/TP/zentp1.cha,0.3590679466724396,0.3135014474391937,-0.04556649923324585
D_C_43022,C,43022,chck_100M,childes_vs_10cbcf651c4206d3,3,2804,low,nonoverlap,anymore,childes/CHILDES_NA/HSLLD/HV1/TP/zentp1.cha,10.401679992675781,7.635815620422363,-2.765864372253418
D_C_43022,C,43022,chck_100M,childes_vs_1124213b033d62b5,2,4567,low,overlap,dancing,childes/CHILDES_NA/Brown/Adam/020603.cha,7.9263434410095215,10.189011573791504,2.2626681327819824
D_C_43022,C,43022,chck_100M,childes_vs_1124213b033d62b5,3,6662,low,nonoverlap,easter,childes/CHILDES_NA/Brown/Adam/020603.cha,6.710349082946777,5.9639997482299805,-0.7463493347167969
D_C_43022,C,43022,chck_100M,childes_vs_1124213b033d62b5,4,1750,low,nonoverlap,egg,childes/CHILDES_NA/Brown/Adam/020603.cha,4.617612838745117,7.260342597961426,2.6427297592163086
D_C_43022,C,43022,chck_100M,childes_vs_11442282a577ad6c,2,737,low,nonoverlap,long,childes/CHILDES_NA/HSLLD/HV3/ET/aimet3.cha,3.5251049995422363,3.77073073387146,0.24562573432922363
D_C_43022,C,43022,chck_100M,childes_vs_11442282a577ad6c,6,513,low,overlap,oh,childes/CHILDES_NA/HSLLD/HV3/ET/aimet3.cha,8.5531005859375,8.8718900680542,0.3187894821166992
D_C_43022,C,43022,chck_100M,childes_vs_11442282a577ad6c,7,3871,low,nonoverlap,interesting,childes/CHILDES_NA/HSLLD/HV3/ET/aimet3.cha,10.19803524017334,8.846025466918945,-1.3520097732543945
D_C_43022,C,43022,chck_100M,childes_vs_116ee89f0a1dc2e3,1,486,low,nonoverlap,want,childes/CHILDES_NA/Brown/Adam/040401.cha,2.095935821533203,1.3366155624389648,-0.7593202590942383
D_C_43022,C,43022,chck_100M,childes_vs_116ee89f0a1dc2e3,2,391,low,nonoverlap,your,childes/CHILDES_NA/Brown/Adam/040401.cha,2.7878270149230957,2.2624025344848633,-0.5254244804382324
D_C_43022,C,43022,chck_100M,childes_vs_116ee89f0a1dc2e3,4,309,low,nonoverlap,what,childes/CHILDES_NA/Brown/Adam/040401.cha,6.319226264953613,8.38790512084961,2.068678855895996
D_C_43022,C,43022,chck_100M,childes_vs_11ad114ad6b6c799,3,2096,partial,nonoverlap,daddy,childes/CHILDES_NA/MacWhinney/060422c.cha,2.6154565811157227,2.707458972930908,0.09200239181518555
D_C_43022,C,43022,chck_100M,childes_vs_11ad114ad6b6c799,7,795,partial,nonoverlap,went,childes/CHILDES_NA/MacWhinney/060422c.cha,0.02385859005153179,0.021681778132915497,-0.002176811918616295
D_C_43022,C,43022,chck_100M,childes_vs_11ad114ad6b6c799,8,1260,partial,overlap,bed,childes/CHILDES_NA/MacWhinney/060422c.cha,0.04281558841466904,0.05372567102313042,0.01091008260846138
D_C_43022,C,43022,chck_100M,childes_vs_11b5cbb742716595,1,4596,low,nonoverlap,closer,childes/CHILDES_NA/MacWhinney/060714c.cha,5.285556793212891,6.4779181480407715,1.1923613548278809
D_C_43022,C,43022,chck_100M,childes_vs_11b5cbb742716595,3,649,low,nonoverlap,way,childes/CHILDES_NA/MacWhinney/060714c.cha,4.138251304626465,3.7967751026153564,-0.3414762020111084
D_C_43022,C,43022,chck_100M,childes_vs_11b5cbb742716595,4,497,low,overlap,right,childes/CHILDES_NA/MacWhinney/060714c.cha,0.5602949261665344,2.4267594814300537,1.8664645552635193
D_C_43022,C,43022,chck_100M,childes_vs_120ea685381f2a01,1,1150,low,nonoverlap,stay,childes/CHILDES_NA/MacWhinney/030625a.cha,4.120251655578613,2.1298112869262695,-1.9904403686523438
D_C_43022,C,43022,chck_100M,childes_vs_120ea685381f2a01,2,1062,low,overlap,mark,childes/CHILDES_NA/MacWhinney/030625a.cha,5.418144226074219,9.883824348449707,4.465680122375488
D_C_43022,C,43022,chck_100M,childes_vs_121bcd0ecf5d1d74,0,14040,low,overlap,sunny,childes/CHILDES_NA/HSLLD/HV2/BR/jambr2.cha,0.03844746574759483,0.033246759325265884,-0.005200706422328949
D_C_43022,C,43022,chck_100M,childes_vs_121bcd0ecf5d1d74,5,552,low,nonoverlap,over,childes/CHILDES_NA/HSLLD/HV2/BR/jambr2.cha,3.750195264816284,3.3358051776885986,-0.41439008712768555
D_C_43022,C,43022,chck_100M,childes_vs_121bcd0ecf5d1d74,8,1421,low,nonoverlap,looked,childes/CHILDES_NA/HSLLD/HV2/BR/jambr2.cha,0.4265701472759247,0.8190259337425232,0.3924557864665985
D_C_43022,C,43022,chck_100M,childes_vs_12cd7e4881acebdb,0,569,low,nonoverlap,okay,childes/CHILDES_NA/HSLLD/HV3/TP/kartp3.cha,4.688271522521973,5.439546585083008,0.7512750625610352
D_C_43022,C,43022,chck_100M,childes_vs_12cd7e4881acebdb,2,1340,low,overlap,stop,childes/CHILDES_NA/HSLLD/HV3/TP/kartp3.cha,5.091794967651367,7.329017162322998,2.237222194671631
D_C_43022,C,43022,chck_100M,childes_vs_12cd7e4881acebdb,4,464,low,nonoverlap,here,childes/CHILDES_NA/HSLLD/HV3/TP/kartp3.cha,4.809754371643066,4.115597724914551,-0.6941566467285156
D_C_43022,C,43022,chck_100M,childes_vs_12f46cfd752fce64,0,309,low,nonoverlap,what,childes/CHILDES_NA/MacWhinney/020514b.cha,3.812675714492798,2.9462718963623047,-0.8664038181304932
D_C_43022,C,43022,chck_100M,childes_vs_12f46cfd752fce64,2,391,low,nonoverlap,your,childes/CHILDES_NA/MacWhinney/020514b.cha,1.4841606616973877,1.6113570928573608,0.12719643115997314
D_C_43022,C,43022,chck_100M,childes_vs_12f46cfd752fce64,3,1414,low,nonoverlap,hat,childes/CHILDES_NA/MacWhinney/020514b.cha,5.746664524078369,5.7367963790893555,-0.009868144989013672
D_C_43022,C,43022,chck_100M,childes_vs_1316882ac6c4f73a,0,309,low,overlap,what,childes/CHILDES_NA/MacWhinney/060714d.cha,4.5853400230407715,0.13637052476406097,-4.4489694982767105
D_C_43022,C,43022,chck_100M,childes_vs_1316882ac6c4f73a,1,1051,low,nonoverlap,else,childes/CHILDES_NA/MacWhinney/060714d.cha,0.7347358465194702,0.5573067665100098,-0.17742908000946045
D_C_43022,C,43022,chck_100M,childes_vs_1316882ac6c4f73a,2,965,low,nonoverlap,school,childes/CHILDES_NA/MacWhinney/060714d.cha,1.586255431175232,2.263092041015625,0.6768366098403931
D_C_43022,C,43022,chck_100M,childes_vs_134342ff2fb99e6d,5,5903,low,nonoverlap,fence,childes/CHILDES_NA/HSLLD/HV2/BR/kevbr2.cha,6.628401756286621,6.458662033081055,-0.1697397232055664
D_C_43022,C,43022,chck_100M,childes_vs_134342ff2fb99e6d,7,345,low,nonoverlap,one,childes/CHILDES_NA/HSLLD/HV2/BR/kevbr2.cha,0.15253838896751404,0.16561107337474823,0.013072684407234192
D_C_43022,C,43022,chck_100M,childes_vs_134342ff2fb99e6d,9,3195,low,overlap,garden,childes/CHILDES_NA/HSLLD/HV2/BR/kevbr2.cha,5.143031597137451,6.998991966247559,1.8559603691101074
D_C_43022,C,43022,chck_100M,childes_vs_135693c3d7d38aa9,1,575,low,nonoverlap,going,childes/CHILDES_NA/Suppes/030301.cha,1.0084465742111206,4.176196575164795,3.1677500009536743
D_C_43022,C,43022,chck_100M,childes_vs_135693c3d7d38aa9,2,309,low,overlap,what,childes/CHILDES_NA/Suppes/030301.cha,9.083822250366211,7.347700119018555,-1.7361221313476562
D_C_43022,C,43022,chck_100M,childes_vs_1371fc858ef742a6,0,464,partial,nonoverlap,here,childes/CHILDES_NA/HSLLD/HV2/BR/kevbr2.cha,8.55936336517334,8.12039852142334,-0.43896484375
D_C_43022,C,43022,chck_100M,childes_vs_1371fc858ef742a6,1,530,partial,overlap,two,childes/CHILDES_NA/HSLLD/HV2/BR/kevbr2.cha,1.3093726634979248,3.4204416275024414,2.1110689640045166
D_C_43022,C,43022,chck_100M,childes_vs_1371fc858ef742a6,5,7334,partial,nonoverlap,tam,childes/CHILDES_NA/HSLLD/HV2/BR/kevbr2.cha,7.878335475921631,8.89411449432373,1.0157790184020996
D_C_43022,C,43022,chck_100M,childes_vs_13da441bd142d54d,2,2690,partial,overlap,ride,childes/CHILDES_NA/MacWhinney/070518c.cha,0.06010378152132034,2.5983335971832275,2.538229815661907
D_C_43022,C,43022,chck_100M,childes_vs_13da441bd142d54d,9,415,partial,nonoverlap,him,childes/CHILDES_NA/MacWhinney/070518c.cha,6.149975776672363,6.745781421661377,0.5958056449890137
D_C_43022,C,43022,chck_100M,childes_vs_13da441bd142d54d,11,464,partial,nonoverlap,here,childes/CHILDES_NA/MacWhinney/070518c.cha,4.906120300292969,4.526012897491455,-0.38010740280151367
D_C_43022,C,43022,chck_100M,childes_vs_13ed527258063f5a,0,569,low,nonoverlap,okay,childes/CHILDES_NA/HSLLD/HV2/TP/castp2.cha,5.496182918548584,5.993217468261719,0.49703454971313477
D_C_43022,C,43022,chck_100M,childes_vs_13ed527258063f5a,1,501,low,overlap,now,childes/CHILDES_NA/HSLLD/HV2/TP/castp2.cha,2.2470531463623047,3.1431221961975098,0.8960690498352051
D_C_43022,C,43022,chck_100M,childes_vs_13ed527258063f5a,2,326,low,nonoverlap,go,childes/CHILDES_NA/HSLLD/HV2/TP/castp2.cha,3.698974370956421,4.025388717651367,0.3264143466949463
D_C_43022,C,43022,chck_100M,childes_vs_1450fd8f16387649,1,706,low,nonoverlap,need,childes/CHILDES_NA/Brown/Adam/021128.cha,3.943769931793213,3.8091464042663574,-0.13462352752685547
D_C_43022,C,43022,chck_100M,childes_vs_1450fd8f16387649,2,856,low,nonoverlap,another,childes/CHILDES_NA/Brown/Adam/021128.cha,1.1477813720703125,0.5617086887359619,-0.5860726833343506
D_C_43022,C,43022,chck_100M,childes_vs_1450fd8f16387649,3,345,low,overlap,one,childes/CHILDES_NA/Brown/Adam/021128.cha,0.0680437684059143,2.0361974239349365,1.9681536555290222
D_C_43022,C,43022,chck_100M,childes_vs_14ba7521664b1aaf,1,2674,partial,overlap,meant,childes/CHILDES_NA/MacWhinney/060401.cha,0.5843673944473267,6.0233306884765625,5.438963294029236
D_C_43022,C,43022,chck_100M,childes_vs_14ba7521664b1aaf,3,533,partial,nonoverlap,time,childes/CHILDES_NA/MacWhinney/060401.cha,9.888568878173828,10.123650550842285,0.23508167266845703
D_C_43022,C,43022,chck_100M,childes_vs_14ba7521664b1aaf,7,501,partial,nonoverlap,now,childes/CHILDES_NA/MacWhinney/060401.cha,5.674663066864014,4.781900405883789,-0.8927626609802246
D_C_43022,C,43022,chck_100M,childes_vs_14c7dd6c6d6d28ee,0,391,low,overlap,your,childes/CHILDES_NA/HSLLD/HV1/MT/jacmt1.cha,0.4019039571285248,3.290515899658203,2.8886119425296783
D_C_43022,C,43022,chck_100M,childes_vs_14c7dd6c6d6d28ee,1,1902,low,nonoverlap,cup,childes/CHILDES_NA/HSLLD/HV1/MT/jacmt1.cha,8.925395011901855,6.270853519439697,-2.654541492462158
D_C_43022,C,43022,chck_100M,childes_vs_14c7dd6c6d6d28ee,2,1214,low,nonoverlap,please,childes/CHILDES_NA/HSLLD/HV1/MT/jacmt1.cha,8.453071594238281,9.246994018554688,0.7939224243164062
D_C_43022,C,43022,chck_100M,childes_vs_14ec093333ea6c17,0,369,low,nonoverlap,know,childes/CHILDES_NA/MacWhinney/060701c.cha,0.19712673127651215,0.0755738690495491,-0.12155286222696304
D_C_43022,C,43022,chck_100M,childes_vs_14ec093333ea6c17,1,529,low,nonoverlap,how,childes/CHILDES_NA/MacWhinney/060701c.cha,0.39714547991752625,0.07934969663619995,-0.3177957832813263
D_C_43022,C,43022,chck_100M,childes_vs_14ec093333ea6c17,2,516,low,nonoverlap,say,childes/CHILDES_NA/MacWhinney/060701c.cha,7.2251129150390625,7.142849922180176,-0.08226299285888672
D_C_43022,C,43022,chck_100M,childes_vs_15b231a21dd7384b,0,2872,partial,nonoverlap,kiss,childes/CHILDES_NA/HSLLD/HV2/MT/zenmt2.cha,0.49537718296051025,0.3986394703388214,-0.09673771262168884
D_C_43022,C,43022,chck_100M,childes_vs_15b231a21dd7384b,1,2872,partial,nonoverlap,kiss,childes/CHILDES_NA/HSLLD/HV2/MT/zenmt2.cha,0.27659112215042114,0.15749408304691315,-0.119097039103508
D_C_43022,C,43022,chck_100M,childes_vs_15b231a21dd7384b,4,12551,partial,nonoverlap,woo,childes/CHILDES_NA/HSLLD/HV2/MT/zenmt2.cha,10.262069702148438,10.55423641204834,0.29216670989990234
D_C_43022,C,43022,chck_100M,childes_vs_15de7cf00f90180c,1,309,low,nonoverlap,what,childes/CHILDES_NA/HSLLD/HV7/LW/geolw7.cha,0.8516639471054077,0.6873103380203247,-0.164353609085083
D_C_43022,C,43022,chck_100M,childes_vs_15de7cf00f90180c,2,3118,low,overlap,liked,childes/CHILDES_NA/HSLLD/HV7/LW/geolw7.cha,0.7710704207420349,4.417301177978516,3.6462307572364807
D_C_43022,C,43022,chck_100M,childes_vs_15de7cf00f90180c,4,3871,low,nonoverlap,interesting,childes/CHILDES_NA/HSLLD/HV7/LW/geolw7.cha,11.31887149810791,10.128944396972656,-1.189927101135254
D_C_43022,C,43022,chck_100M,childes_vs_167d454458f5ccf5,0,841,partial,overlap,wanna,childes/CHILDES_NA/HSLLD/HV1/TP/zentp1.cha,0.010955069214105606,0.2235645055770874,0.2126094363629818
D_C_43022,C,43022,chck_100M,childes_vs_167d454458f5ccf5,1,867,partial,nonoverlap,book,childes/CHILDES_NA/HSLLD/HV1/TP/zentp1.cha,5.01998233795166,5.128260612487793,0.10827827453613281
D_C_43022,C,43022,chck_100M,childes_vs_167d454458f5ccf5,2,2998,partial,nonoverlap,reading,childes/CHILDES_NA/HSLLD/HV1/TP/zentp1.cha,7.989544868469238,8.978849411010742,0.9893045425415039
D_C_43022,C,43022,chck_100M,childes_vs_170c6ef336cd0859,1,326,low,overlap,go,childes/CHILDES_NA/HSLLD/HV1/BR/brabr1.cha,0.025683104991912842,2.3188650608062744,2.2931819558143616
D_C_43022,C,43022,chck_100M,childes_vs_170c6ef336cd0859,2,436,low,nonoverlap,get,childes/CHILDES_NA/HSLLD/HV1/BR/brabr1.cha,5.089491367340088,2.7739925384521484,-2.3154988288879395
D_C_43022,C,43022,chck_100M,childes_vs_170c6ef336cd0859,3,345,low,nonoverlap,one,childes/CHILDES_NA/HSLLD/HV1/BR/brabr1.cha,3.465914011001587,4.406445503234863,0.9405314922332764
D_C_43022,C,43022,chck_100M,childes_vs_1733eb554833fa81,0,523,low,overlap,where,childes/CHILDES_NA/Suppes/030107.cha,5.016976356506348,3.3205668926239014,-1.6964094638824463
D_C_43022,C,43022,chck_100M,childes_vs_1733eb554833fa81,1,498,low,nonoverlap,think,childes/CHILDES_NA/Suppes/030107.cha,0.0584784597158432,0.07800516486167908,0.019526705145835876
D_C_43022,C,43022,chck_100M,childes_vs_1733eb554833fa81,4,8752,low,nonoverlap,cage,childes/CHILDES_NA/Suppes/030107.cha,3.4826242923736572,5.1299614906311035,1.6473371982574463
D_C_43022,C,43022,chck_100M,childes_vs_1785c531eb97583f,0,1053,low,overlap,took,childes/CHILDES_NA/MacWhinney/050622a.cha,0.31655454635620117,1.8289494514465332,1.512394905090332
D_C_43022,C,43022,chck_100M,childes_vs_1785c531eb97583f,2,6051,low,overlap,bones,childes/CHILDES_NA/MacWhinney/050622a.cha,10.03512954711914,5.962771892547607,-4.072357654571533
D_C_43022,C,43022,chck_100M,childes_vs_1785c531eb97583f,4,3259,low,nonoverlap,needed,childes/CHILDES_NA/MacWhinney/050622a.cha,7.413781642913818,6.904460430145264,-0.5093212127685547
D_C_43022,C,43022,chck_100M,childes_vs_1794c08ac2fc87df,2,391,low,overlap,your,childes/CHILDES_NA/HSLLD/HV1/MT/melmt1.cha,0.9943075180053711,4.265573024749756,3.2712655067443848
D_C_43022,C,43022,chck_100M,childes_vs_1794c08ac2fc87df,5,571,low,nonoverlap,cause,childes/CHILDES_NA/HSLLD/HV1/MT/melmt1.cha,0.3822382986545563,0.483567476272583,0.10132917761802673
D_C_43022,C,43022,chck_100M,childes_vs_1794c08ac2fc87df,6,7948,low,nonoverlap,slip,childes/CHILDES_NA/HSLLD/HV1/MT/melmt1.cha,11.152105331420898,9.906283378601074,-1.2458219528198242
D_C_43022,C,43022,chck_100M,childes_vs_17b3f56be3c15fd7,1,409,low,nonoverlap,like,childes/CHILDES_NA/HSLLD/HV3/MT/allmt3.cha,1.5640451908111572,0.8281888961791992,-0.735856294631958
D_C_43022,C,43022,chck_100M,childes_vs_17b3f56be3c15fd7,2,6804,low,overlap,beans,childes/CHILDES_NA/HSLLD/HV3/MT/allmt3.cha,2.4000871181488037,7.382774829864502,4.982687711715698
D_C_43022,C,43022,chck_100M,childes_vs_17b3f56be3c15fd7,3,2486,low,nonoverlap,dinner,childes/CHILDES_NA/HSLLD/HV3/MT/allmt3.cha,10.685323715209961,9.54558277130127,-1.1397409439086914
D_C_43022,C,43022,chck_100M,childes_vs_18396db1c47ec054,2,375,partial,nonoverlap,my,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,0.3637907803058624,0.44175276160240173,0.0779619812965393
D_C_43022,C,43022,chck_100M,childes_vs_18396db1c47ec054,6,3381,partial,nonoverlap,answered,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,10.538424491882324,12.611178398132324,2.07275390625
D_C_43022,C,43022,chck_100M,childes_vs_18396db1c47ec054,8,7661,partial,overlap,bird,childes/CHILDES_NA/HSLLD/HV1/BR/annbr1.cha,0.025080613791942596,4.219482898712158,4.194402284920216
D_C_43022,C,43022,chck_100M,childes_vs_185a24a23b79f0dd,0,4308,low,nonoverlap,turns,childes/CHILDES_NA/HSLLD/HV1/TP/bratp1.cha,2.914980173110962,3.3938188552856445,0.4788386821746826
D_C_43022,C,43022,chck_100M,childes_vs_185a24a23b79f0dd,1,601,low,nonoverlap,into,childes/CHILDES_NA/HSLLD/HV1/TP/bratp1.cha,2.6217288970947266,1.6327155828475952,-0.9890133142471313
D_C_43022,C,43022,chck_100M,childes_vs_185a24a23b79f0dd,2,15482,low,overlap,parrot,childes/CHILDES_NA/HSLLD/HV1/TP/bratp1.cha,0.5739004611968994,7.441815376281738,6.867914915084839
D_C_43022,C,43022,chck_100M,childes_vs_188e0d6e184323e3,1,1396,low,nonoverlap,pretty,childes/CHILDES_NA/HSLLD/HV7/LW/nedlw7.cha,3.274833917617798,2.2900142669677734,-0.9848196506500244
D_C_43022,C,43022,chck_100M,childes_vs_18954d719bf5a2b2,1,2146,low,nonoverlap,funny,childes/CHILDES_NA/HSLLD/HV2/MT/conmt2.cha,4.209392070770264,3.181044101715088,-1.0283479690551758
D_C_43022,C,43022,chck_100M,childes_vs_18954d719bf5a2b2,2,481,low,nonoverlap,when,childes/CHILDES_NA/HSLLD/HV2/MT/conmt2.cha,1.8061192035675049,2.026350975036621,0.2202317714691162
D_C_43022,C,43022,chck_100M,childes_vs_18954d719bf5a2b2,5,1489,low,nonoverlap,goes,childes/CHILDES_NA/HSLLD/HV2/MT/conmt2.cha,3.371914863586426,4.390555381774902,1.0186405181884766
D_C_43022,C,43022,chck_100M,childes_vs_1897fb786f806bd9,0,3205,low,overlap,santa,childes/CHILDES_NA/Suppes/030301.cha,4.773542881011963,9.396284103393555,4.622741222381592
D_C_43022,C,43022,chck_100M,childes_vs_1897fb786f806bd9,1,8341,low,nonoverlap,barbara,childes/CHILDES_NA/Suppes/030301.cha,7.145348072052002,8.43239974975586,1.2870516777038574
D_C_43022,C,43022,chck_100M,childes_vs_1897fb786f806bd9,4,10922,low,nonoverlap,nicholas,childes/CHILDES_NA/Suppes/030301.cha,11.375641822814941,12.508255958557129,1.1326141357421875
D_C_43022,C,43022,chck_100M,childes_vs_18b495f5f6d5c960,1,345,low,nonoverlap,one,childes/CHILDES_NA/HSLLD/HV3/MT/bobmt3.cha,0.7372047305107117,0.7014342546463013,-0.0357704758644104
D_C_43022,C,43022,chck_100M,childes_vs_18b495f5f6d5c960,3,2864,low,nonoverlap,tired,childes/CHILDES_NA/HSLLD/HV3/MT/bobmt3.cha,7.634448051452637,7.885415077209473,0.25096702575683594
D_C_43022,C,43022,chck_100M,childes_vs_18b495f5f6d5c960,4,1655,low,overlap,week,childes/CHILDES_NA/HSLLD/HV3/MT/bobmt3.cha,2.2848494052886963,3.730747699737549,1.4458982944488525
D_C_43022,C,43022,chck_100M,childes_vs_19c1785d2b423bbb,1,777,partial,nonoverlap,mr,childes/CHILDES_NA/Brown/Adam/020603.cha,4.208300590515137,3.5366501808166504,-0.6716504096984863
D_C_43022,C,43022,chck_100M,childes_vs_19c1785d2b423bbb,3,1218,partial,overlap,side,childes/CHILDES_NA/Brown/Adam/020603.cha,0.1493413746356964,5.997339248657227,5.84799787402153
D_C_43022,C,43022,chck_100M,childes_vs_1a9e72870c0f04e0,0,12310,low,nonoverlap,kidney,childes/CHILDES_NA/HSLLD/HV5/MT/jammt5.cha,7.968503475189209,3.773714065551758,-4.194789409637451
D_C_43022,C,43022,chck_100M,childes_vs_1a9e72870c0f04e0,2,2034,low,overlap,ones,childes/CHILDES_NA/HSLLD/HV5/MT/jammt5.cha,3.341867446899414,3.892895460128784,0.5510280132293701
D_C_43022,C,43022,chck_100M,childes_vs_1a9e72870c0f04e0,5,12310,low,nonoverlap,kidney,childes/CHILDES_NA/HSLLD/HV5/MT/jammt5.cha,6.861135482788086,3.7883472442626953,-3.0727882385253906
D_C_43022,C,43022,chck_100M,childes_vs_1b10e2f1da6c969c,0,4783,low,nonoverlap,eric,childes/CHILDES_NA/MacWhinney/051117c.cha,11.613761901855469,10.074310302734375,-1.5394515991210938
D_C_43022,C,43022,chck_100M,childes_vs_1b10e2f1da6c969c,1,409,low,overlap,like,childes/CHILDES_NA/MacWhinney/051117c.cha,3.952054023742676,6.485156059265137,2.533102035522461
D_C_43022,C,43022,chck_100M,childes_vs_1b10e2f1da6c969c,4,304,low,nonoverlap,me,childes/CHILDES_NA/MacWhinney/051117c.cha,1.4685298204421997,1.6852874755859375,0.2167576551437378
D_C_43022,C,43022,chck_100M,childes_vs_1b3ee3e0185d3436,0,1199,partial,nonoverlap,remember,childes/CHILDES_NA/HSLLD/HV1/ER/deaer1.cha,9.441490173339844,7.593618869781494,-1.8478713035583496
