arm,step,stage_length,rows_or_chunks,charged_words,active_tokens,visible_words,hidden_words,hidden_tokens_total,boundary_hidden_tokens,pad_slots,masked_tokens,masked_per_active,active_per_word,log_loss,log_lr,cumulative_word_exposure
row256_baseline_log_order,177,256,256,39459,54177,38860,599,1070,50,11359,7974,0.14718422947007032,1.3729947540485061,4.840737135331972,0.0009997050692540752,6999686
row256_baseline_log_order,178,256,256,39419,54556,38846,573,1045,29,10980,8053,0.14760979543954836,1.3840026383216215,4.903799816819876,0.0009996819484372982,7039105
row256_baseline_log_order,179,256,256,39387,53295,38972,415,758,38,12241,7982,0.1497701472933671,1.3531114327062228,4.731252835287363,0.000999657955513783,7078492
row256_baseline_log_order,180,256,256,39529,54671,39027,502,900,29,10865,8364,0.15298787291251303,1.3830605378329834,4.755073765201012,0.0009996330905254049,7118021
row256_baseline_log_order,181,256,256,39437,53785,39098,339,595,15,11751,7948,0.14777354280933347,1.3638207774425033,4.798677360405559,0.0009996073535155617,7157458
row256_baseline_log_order,182,256,256,39462,54370,38960,502,875,32,11166,8225,0.15127827846238734,1.377781156555674,4.646392192782602,0.0009995807445291724,7196920
row256_baseline_log_order,183,256,256,39482,54540,38901,581,1026,30,10996,8124,0.14895489548954896,1.3813889873866572,4.823328286658831,0.0009995532636126788,7236402
row256_baseline_log_order,184,256,256,39367,54053,38767,600,1102,36,11483,8159,0.15094444341664662,1.3730535727893922,4.888535113380826,0.0009995249108140434,7275769
row256_baseline_log_order,185,256,256,39733,54323,39291,442,775,44,11213,8201,0.15096736189091176,1.3672010671230463,4.749041296944155,0.0009994956861827512,7315502
row256_baseline_log_order,186,256,256,39473,54153,38900,573,1049,27,11383,8162,0.1507211050172659,1.3718997795961796,4.684296044027416,0.0009994655897698089,7354975
row256_baseline_log_order,187,256,256,39676,54414,39031,645,1143,60,11122,8320,0.15290182673576652,1.3714588164129449,4.681337503745006,0.0009994346216277443,7394651
row256_baseline_log_order,188,256,256,39553,54126,39146,407,719,17,11410,7835,0.14475483131951372,1.3684423431850934,4.7685166682113715,0.0009994027818106066,7434204
row256_baseline_log_order,189,256,256,39693,54851,39140,553,1017,21,10685,7913,0.14426355034548138,1.3818809361852216,4.5563073647575125,0.0009993700703739671,7473897
row256_baseline_log_order,190,256,256,39824,54911,39299,525,924,22,10625,8104,0.14758427273223945,1.3788419043792688,4.475871010746913,0.0009993364873749175,7513721
row256_baseline_log_order,191,256,256,39695,54592,39274,421,772,23,10944,8164,0.14954572098475968,1.3752865600201536,4.818023109541168,0.000999302032872071,7553416
row256_baseline_log_order,192,256,256,39640,53212,39229,411,724,22,12324,7925,0.1489325716003909,1.3423814328960646,4.8263243554292785,0.0009992667069255619,7593056
row256_baseline_log_order,193,256,256,39875,54428,39271,604,1121,37,11108,8129,0.14935327405012125,1.3649655172413793,4.5887974251502985,0.0009992305095970456,7632931
row256_baseline_log_order,194,256,256,39589,53928,39138,451,822,39,11608,8165,0.15140557780744696,1.3621965697542247,4.567622036300257,0.000999193440949698,7672520
row256_baseline_log_order,195,256,256,39372,54169,38749,623,1185,40,11367,8082,0.1491997267810002,1.3758254597175659,4.623029288901046,0.0009991555010482156,7711892
row256_baseline_log_order,196,256,256,39532,54254,39037,495,844,32,11282,8151,0.1502377704869687,1.3724071638166548,4.584178807442648,0.0009991166899588162,7751424
row256_baseline_log_order,197,256,256,39894,54596,39414,480,889,32,10940,8223,0.15061542970180966,1.3685265954780168,4.633558606921677,0.0009990770077492378,7791318
row256_baseline_log_order,198,256,256,39800,55028,39303,497,874,36,10508,8208,0.14916042741876862,1.382613065326633,4.525054971435149,0.0009990364544887383,7831118
row256_baseline_log_order,199,256,256,39250,53869,38749,501,889,31,11667,8023,0.1489353802743693,1.3724585987261146,4.628328809116482,0.0009989950302480965,7870368
row256_baseline_log_order,200,256,256,39572,54596,38947,625,1284,29,10940,8180,0.14982782621437468,1.3796623875467502,4.552810957612501,0.0009989527350996112,7909940
row256_baseline_log_order,201,256,256,39753,54648,39333,420,731,26,10888,8212,0.15027082418386767,1.374688702739416,4.600269179546246,0.000998909569117101,7949693
row256_baseline_log_order,202,256,256,39655,54419,39293,362,669,44,11117,8262,0.15182197394292435,1.3723111839616693,4.629618629189156,0.0009988655323759045,7989348
row256_baseline_log_order,203,256,256,39501,54088,39065,436,855,22,11448,7901,0.14607676379233842,1.3692817903344219,4.633856022603872,0.00099882062495288,8028849
row256_baseline_log_order,204,256,256,39586,54313,39065,521,1142,25,11223,8212,0.151197687478136,1.372025463547719,4.455689851272647,0.0009987748469264055,8068435
row256_baseline_log_order,205,256,256,39738,54131,39274,464,855,40,11405,8320,0.15370120633278528,1.36219739292365,4.511194869761283,0.0009987281983763786,8108173
row256_baseline_log_order,206,256,256,39256,53868,38766,490,908,20,11668,8134,0.15099873765500854,1.3722233543916853,4.604552264936967,0.0009986806793842163,8147429
row256_baseline_log_order,207,256,256,39691,54240,39221,470,850,34,11296,8288,0.1528023598820059,1.366556650122194,4.607237673231533,0.000998632290032854,8187120
row256_baseline_log_order,208,256,256,39324,53130,38885,439,918,25,12406,7899,0.14867306606437042,1.3510833079035702,4.666148902645804,0.0009985830304067474,8226444
row256_baseline_log_order,209,256,256,39743,54479,39036,707,1330,41,11057,8244,0.15132436351621725,1.3707822761240973,4.476926730594145,0.0009985329005918703,8266187
row256_baseline_log_order,210,256,256,39621,54350,38990,631,1232,42,11186,8339,0.15343146274149033,1.3717473057217133,4.331347010864429,0.0009984819006757153,8305808
row256_baseline_log_order,211,256,256,39295,53652,38806,489,897,36,11884,7964,0.14843808245731752,1.365364550197226,4.426638761757008,0.0009984300307472938,8345103
row256_baseline_log_order,212,256,256,39564,54956,38803,761,1404,53,10580,8075,0.14693573040250382,1.389040541906784,4.512796738863729,0.000998377290897136,8384667
row256_baseline_log_order,213,256,256,39734,54667,39308,426,741,29,10869,8068,0.14758446594837837,1.3758242311370614,4.483761966435343,0.0009983236812172894,8424401
row256_baseline_log_order,214,256,256,39444,53812,38991,453,799,37,11724,8148,0.15141604103174014,1.3642632593043302,4.5968637467015885,0.0009982692018013206,8463845
row256_baseline_log_order,215,256,256,39651,54469,39213,438,804,26,11067,8131,0.14927757072830417,1.373710625204913,4.469888950798758,0.000998213852744314,8503496
row256_baseline_log_order,216,256,256,39678,54296,39108,570,1055,35,11240,8000,0.14734050390452336,1.3684157467614295,4.5179104239344605,0.000998157634142871,8543174
row256_baseline_log_order,217,256,256,39724,54504,39061,663,1252,45,11032,8212,0.15066784089241156,1.372067264122445,4.525632559469254,0.0009981005460951119,8582898
row256_baseline_log_order,218,256,256,39722,53769,39420,302,494,16,11767,8097,0.15058862913574736,1.3536327475957908,4.468443066982247,0.0009980425887006735,8622620
row256_baseline_log_order,219,256,256,39633,54072,39114,519,987,29,11464,7933,0.14671179168516052,1.3643176141094542,4.385189936618764,0.0009979837620607101,8662253
row256_baseline_log_order,220,256,256,39224,53918,38481,743,1397,36,11618,8158,0.1513038317445009,1.3746175810728125,4.412542385749882,0.0009979240662778934,8701477
row256_baseline_log_order,221,256,256,39285,53134,38821,464,827,24,12402,8003,0.15061918921970865,1.3525264095710832,4.564241083326987,0.000997863501456412,8740762
row256_baseline_log_order,222,256,256,39568,54983,38904,664,1236,33,10553,8392,0.152628994416456,1.3895824909017387,4.321513368528837,0.000997802067701971,8780330
row256_baseline_log_order,223,256,256,39317,53418,38813,504,993,24,12118,8036,0.1504361825601857,1.358648930488084,4.459389669020536,0.0009977397651217922,8819647
row256_baseline_log_order,224,256,256,39598,54465,39205,393,713,25,11071,8275,0.15193243367300102,1.3754482549623719,4.382414909547189,0.0009976765938246137,8859245
row256_baseline_log_order,225,256,256,39395,53909,38834,561,953,33,11627,8114,0.15051290137082862,1.3684223886279985,4.482073766479417,0.0009976125539206896,8898640
row256_baseline_log_order,226,256,256,39430,54041,39006,424,813,22,11495,8170,0.15118151033474583,1.3705554146588892,4.4383281613213335,0.0009975476455217909,8938070
row256_baseline_log_order,227,256,256,39470,53963,38915,555,1059,22,11573,8045,0.14908363137705466,1.3671902710919686,4.416323097008515,0.0009974818687412035,8977540
row256_baseline_log_order,228,256,256,39372,53897,38830,542,939,20,11639,8100,0.15028665788448337,1.3689169968505537,4.461995669058811,0.0009974152236937289,9016912
row256_baseline_log_order,229,256,256,39358,53861,38847,511,1112,29,11675,7940,0.14741649802268803,1.3684892525026677,4.4191776757876875,0.0009973477104956844,9056270
row256_baseline_log_order,230,256,256,39154,53498,38659,495,883,17,12038,8024,0.14998691539870648,1.3663482658221382,4.473260465671391,0.0009972793292649025,9095424
row256_baseline_log_order,231,256,256,39578,54315,39146,432,747,29,11221,8196,0.1508975421154377,1.3723533276062458,4.411468499052402,0.0009972100801207307,9135002
row256_baseline_log_order,232,256,256,39452,53746,39034,418,749,27,11790,8125,0.1511740408588546,1.3623136976579133,4.537912717085618,0.0009971399631840308,9174454
row256_baseline_log_order,233,256,256,39642,54557,39041,601,1176,28,10979,8220,0.15066810858368312,1.3762423692043793,4.301837421449721,0.0009970689785771798,9214096
row256_baseline_log_order,234,256,256,39494,54097,38848,646,1202,45,11439,8137,0.15041499528624508,1.36975236744822,4.588296638391257,0.000996997126424069,9253590
row256_baseline_log_order,235,256,256,39776,54802,39342,434,740,26,10734,8252,0.15057844604211526,1.3777654867256637,4.357488855307852,0.000996924406850103,9293366
row256_baseline_log_order,236,256,256,39376,52695,39140,236,415,14,12841,7881,0.14955878166808995,1.3382517269402683,4.568701338093378,0.0009968508199822018,9332742
row256_baseline_log_order,237,256,256,39674,54014,39266,408,704,16,11522,7907,0.14638797348835486,1.3614457831325302,4.418722052240667,0.0009967763659487977,9372416
row256_baseline_log_order,238,256,256,39523,54150,38973,550,970,24,11386,8106,0.14969529085872577,1.3700883030134352,4.38063769713467,0.0009967010448798375,9411939
row256_baseline_log_order,239,256,256,39370,53931,38907,463,847,25,11605,7991,0.14817081085090208,1.3698501397002794,4.48189114145874,0.0009966248569067805,9451309
row256_baseline_log_order,240,256,256,39759,54478,39200,559,1023,36,11058,8316,0.152648775652557,1.3702054880655952,4.258428731923381,0.0009965478021625998,9491068
row256_baseline_log_order,241,256,256,39093,53334,38790,303,588,16,12202,7875,0.147654404319946,1.3642851661422761,4.51140094266619,0.0009964698807817805,9530161
row256_baseline_log_order,242,256,256,39172,52764,38774,398,727,26,12772,7990,0.1514290046243651,1.3469825385479424,4.412024642170893,0.0009963910929003208,9569333
row256_baseline_log_order,243,256,256,39376,54135,38856,520,962,22,11401,8048,0.14866537360302948,1.3748222267370986,4.16549279746668,0.0009963114386557308,9608709
row256_baseline_log_order,244,256,256,39876,55040,39293,583,1039,39,10496,8185,0.14871002906976744,1.3802788644798876,4.128165093703319,0.0009962309181870332,9648585
row256_baseline_log_order,245,256,256,39218,53248,38789,429,794,25,12288,8191,0.15382737379807693,1.3577438931103065,4.528486573991577,0.0009961495316347625,9687803
row256_baseline_log_order,246,256,256,39444,53810,39005,439,776,23,11726,8074,0.15004645976584277,1.3642125545076564,4.3210869573088075,0.000996067279140964,9727247
row256_baseline_log_order,247,256,256,39774,54237,39241,533,998,36,11299,7912,0.14587827497833583,1.363629506712928,4.317706538825715,0.0009959841608491954,9767021
row256_baseline_log_order,248,256,256,39328,53756,38872,456,825,39,11780,8014,0.1490810328149416,1.3668633034987796,4.305415249596756,0.0009959001769045245,9806349
row256_baseline_log_order,249,256,256,39650,53902,39087,563,1047,16,11634,7988,0.14819487217542948,1.3594451450189156,4.496668908437252,0.000995815327453531,9845999
row256_baseline_log_order,250,256,256,39986,54923,39488,498,923,26,10613,8265,0.150483404038381,1.3735557445105786,4.1867867968259835,0.0009957296126443047,9885985
row256_baseline_log_order,251,256,256,39522,54021,38996,526,979,32,11515,8226,0.15227411562170268,1.3668589646272962,4.310392701101223,0.0009956430326264452,9925507
row256_baseline_log_order,252,256,256,39422,54082,38865,557,975,23,11454,8097,0.14971709626123295,1.371873573131754,4.282569596042189,0.000995555587551063,9964929
row256_baseline_log_order,253,256,256,39452,53808,39084,368,664,32,11728,7948,0.1477103776390128,1.3638852276183717,4.347519797539674,0.000995467277570778,10004381
row256_baseline_log_order,254,256,256,39505,53944,39047,458,843,34,11592,7985,0.14802387661278363,1.3654980382230097,4.385433070362547,0.0009953781028397195,10043886
row256_baseline_log_order,255,256,256,39840,54917,39301,539,1059,41,10619,8196,0.14924340368192,1.3784387550200803,4.196497809747302,0.0009952880635135267,10083726
row256_baseline_log_order,256,256,256,39656,54052,39147,509,911,18,11484,8279,0.1531673203581736,1.3630219891063142,4.362745710380528,0.000995197159749347,10123382
row256_baseline_log_order,257,256,256,39413,53220,38973,440,784,14,12316,8168,0.1534761367906802,1.3503158856214954,4.513369819092821,0.000995105391705837,10162795
row256_baseline_log_order,258,256,256,39845,54489,39425,420,721,30,11047,8374,0.1536823946117565,1.3675241561049065,4.318872495571069,0.0009950127595431614,10202640
row256_baseline_log_order,259,256,256,39600,54590,39201,399,746,39,10946,8253,0.15118153507968493,1.3785353535353535,4.2644621577101685,0.000994919263422994,10242240
row256_baseline_log_order,260,256,256,39580,54299,39025,555,1085,21,11237,8071,0.14863993812040738,1.3718797372410307,4.1842957586917775,0.000994824903508515,10281820
row256_baseline_log_order,261,256,256,39497,54035,38989,508,910,29,11501,7894,0.1460904969001573,1.3680785882472086,4.321877399093748,0.0009947296799644135,10321317
row256_baseline_log_order,262,256,256,39197,53548,38840,357,628,28,11988,8038,0.15010831403600508,1.3661249585427455,4.290111191505874,0.0009946335929568852,10360514
row256_baseline_log_order,263,256,256,39374,54144,38924,450,853,17,11392,8060,0.14886229314420804,1.3751206379844567,4.33082801988048,0.000994536642653633,10399888
row256_baseline_log_order,264,256,256,39173,53407,38696,477,868,29,12129,7833,0.14666616735633906,1.3633625201031323,4.2727981303427,0.000994438829223867,10439061
row256_baseline_log_order,265,256,256,39461,54191,38933,528,1017,23,11345,8199,0.15129818604565334,1.373279947289729,4.230776569293409,0.0009943401528383026,10478522
row256_baseline_log_order,266,256,256,39907,54602,39222,685,1238,28,10934,8149,0.14924361744991027,1.368231137394442,4.257376544620965,0.0009942406136691621,10518429
row256_baseline_log_order,267,256,256,39624,54192,39179,445,836,41,11344,8286,0.15290079716563332,1.367655966081163,4.094440621510238,0.0009941402118901744,10558053
row256_baseline_log_order,268,256,256,39424,53714,38949,475,885,35,11822,8075,0.1503332464534386,1.3624695616883118,4.235041442493166,0.000994038947676572,10597477
row256_baseline_log_order,269,256,256,39679,53926,39018,661,1146,23,11610,7972,0.14783221451618886,1.3590564278333628,4.201099909793416,0.0009939368212050948,10637156
row256_baseline_log_order,270,256,256,39608,55112,39074,534,978,34,10424,8184,0.14849760487734068,1.391436073520501,4.07606518892016,0.0009938338326539854,10676764
row256_baseline_log_order,271,256,256,39788,54169,39295,493,862,33,11367,8245,0.15220882792741236,1.3614406353674475,4.16407780352327,0.0009937299822029933,10716552
