base_id,family,object,label,none_c1,none_c2,prior_c1,prior_c2,action_c1,action_c2,combined_c1,combined_c2,pred_c1,pred_c2,residual_c1,residual_c2,residual_mean,action_effect_mean,prior_effect_mean,combined_effect_mean,combined_crossed,action_crossed
BASE_0059,open_closed,window,targetfree_adjacent,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8725171089172363,0.939478874206543,-0.8846426010131836,0.9856233596801758,-0.9144148826599121,1.0735273361206055,0.029772281646728516,-0.08790397644042969,-0.029065847396850586,0.03348088264465332,0.04607534408569336,0.050490379333496094,False,False
BASE_0059,open_closed,window,targetfree_distance,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8725171089172363,0.939478874206543,-1.1891746520996094,0.898747444152832,-0.9144148826599121,1.0735273361206055,-0.27475976943969727,-0.17477989196777344,-0.22476983070373535,0.03348088264465332,0.04607534408569336,-0.14521360397338867,False,False
BASE_0060,open_closed,window,direct_adjacent,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.8710098266601562,0.8516974449157715,-1.1339950561523438,1.023855209350586,-1.0694026947021484,0.9115548133850098,-0.06459236145019531,0.11230039596557617,0.02385401725769043,-0.009656190872192383,-0.06926774978637695,-0.055069923400878906,False,False
BASE_0060,open_closed,window,direct_then,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-0.8710098266601562,0.8516974449157715,-1.5277934074401855,1.4159841537475586,-1.0694026947021484,0.9115548133850098,-0.4583907127380371,0.5044293403625488,0.02301931381225586,-0.009656190872192383,-0.06926774978637695,-0.05590462684631348,False,False
BASE_0060,open_closed,window,direct_distance,-0.902989387512207,0.902989387512207,-1.1013822555541992,0.9628467559814453,-1.1188077926635742,1.090200424194336,-0.9155945777893066,0.8969302177429199,-1.3172006607055664,1.1500577926635742,0.40160608291625977,-0.2531275749206543,0.07423925399780273,-0.01430368423461914,-0.06926774978637695,-0.00933218002319336,False,False
BASE_0060,open_closed,window,targetfree_adjacent,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8119540214538574,0.8653469085693359,-0.8731088638305664,1.0139470100402832,-0.8538517951965332,0.9993953704833984,-0.019257068634033203,0.014551639556884766,-0.0023527145385742188,0.026696443557739258,0.04607534408569336,0.0704190731048584,False,False
BASE_0060,open_closed,window,targetfree_distance,-0.902989387512207,0.902989387512207,-0.9448871612548828,1.0370378494262695,-0.8119540214538574,0.8653469085693359,-1.185225486755371,0.885498046875,-0.8538517951965332,0.9993953704833984,-0.3313736915588379,-0.11389732360839844,-0.22263550758361816,0.026696443557739258,0.04607534408569336,-0.14986371994018555,False,False
BASE_0061,open_closed,door,direct_adjacent,-1.0531487464904785,1.0531487464904785,-1.3474221229553223,1.2028942108154297,-1.0675349235534668,1.0558910369873047,-1.290663242340088,1.1971640586853027,-1.3618083000183105,1.2056365013122559,0.07114505767822266,-0.008472442626953125,0.031336307525634766,-0.005821943283081055,-0.07226395606994629,-0.04674959182739258,False,False
BASE_0061,open_closed,door,direct_then,-1.0531487464904785,1.0531487464904785,-1.3474221229553223,1.2028942108154297,-1.0675349235534668,1.0558910369873047,-1.6174297332763672,1.5264263153076172,-1.3618083000183105,1.2056365013122559,-0.25562143325805664,0.32078981399536133,0.032584190368652344,-0.005821943283081055,-0.07226395606994629,-0.045501708984375,False,False
BASE_0061,open_closed,door,direct_distance,-1.0531487464904785,1.0531487464904785,-1.3474221229553223,1.2028942108154297,-1.1714911460876465,1.1526226997375488,-1.039802074432373,1.0170936584472656,-1.4657645225524902,1.3023681640625,0.4259624481201172,-0.2852745056152344,0.0703439712524414,-0.009434223175048828,-0.07226395606994629,-0.011354207992553711,False,False
