pair_id,source_content_word_types,rewrite_content_word_types,shared_content_word_types,word_jaccard,rewrite_overlap_frac,source_overlap_frac,rewrite_new_frac,source_words_raw,rewrite_words_raw,overlap_fixed_bin,overlap_tertile
compact:frontier_consolidation_fwcompact_expansion_022754,6,4,2,0.25,0.5,0.3333333333333333,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_022830,10,10,10,1.0,1.0,1.0,0.0,13,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_022836,10,8,5,0.38461538461538464,0.625,0.5,0.375,15,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022898,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,14,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022914,10,5,2,0.15384615384615385,0.4,0.2,0.6,13,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_022969,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,12,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_022983,11,9,9,0.8181818181818182,1.0,0.8181818181818182,0.0,14,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_023028,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023086,6,4,3,0.42857142857142855,0.75,0.5,0.25,16,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023152,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_023173,9,9,9,1.0,1.0,1.0,0.0,15,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_023223,8,7,5,0.5,0.7142857142857143,0.625,0.2857142857142857,11,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023237,17,10,7,0.35,0.7,0.4117647058823529,0.30000000000000004,27,12,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023261,27,13,8,0.25,0.6153846153846154,0.2962962962962963,0.3846153846153846,41,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023327,19,12,9,0.4090909090909091,0.75,0.47368421052631576,0.25,33,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023501,7,7,7,1.0,1.0,1.0,0.0,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_023504,7,7,5,0.5555555555555556,0.7142857142857143,0.7142857142857143,0.2857142857142857,11,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023636,10,11,8,0.6153846153846154,0.7272727272727273,0.8,0.2727272727272727,13,13,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023695,7,7,7,1.0,1.0,1.0,0.0,11,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_023712,10,8,6,0.5,0.75,0.6,0.25,14,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_023740,10,10,10,1.0,1.0,1.0,0.0,14,15,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_023842,5,3,1,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,11,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_024003,11,9,8,0.6666666666666666,0.8888888888888888,0.7272727272727273,0.11111111111111116,14,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024169,10,8,8,0.8,1.0,0.8,0.0,13,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024251,26,18,10,0.29411764705882354,0.5555555555555556,0.38461538461538464,0.4444444444444444,43,22,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_024264,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_024334,13,10,10,0.7692307692307693,1.0,0.7692307692307693,0.0,15,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024387,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,11,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024394,4,3,1,0.16666666666666666,0.3333333333333333,0.25,0.6666666666666667,10,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_024512,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,10,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024540,6,3,2,0.2857142857142857,0.6666666666666666,0.3333333333333333,0.33333333333333337,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_024631,24,13,10,0.37037037037037035,0.7692307692307693,0.4166666666666667,0.23076923076923073,36,15,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024757,7,7,7,1.0,1.0,1.0,0.0,11,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024792,12,9,8,0.6153846153846154,0.8888888888888888,0.6666666666666666,0.11111111111111116,14,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024812,15,9,5,0.2631578947368421,0.5555555555555556,0.3333333333333333,0.4444444444444444,34,16,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_024880,9,8,4,0.3076923076923077,0.5,0.4444444444444444,0.5,13,11,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_024887,11,10,10,0.9090909090909091,1.0,0.9090909090909091,0.0,13,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_024926,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_024993,25,18,11,0.34375,0.6111111111111112,0.44,0.38888888888888884,46,25,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_025144,6,3,1,0.125,0.3333333333333333,0.16666666666666666,0.6666666666666667,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_025166,6,4,3,0.42857142857142855,0.75,0.5,0.25,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_025229,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,14,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_025250,9,6,5,0.5,0.8333333333333334,0.5555555555555556,0.16666666666666663,12,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_025258,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_025576,10,8,5,0.38461538461538464,0.625,0.5,0.375,14,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_025708,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,11,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_025890,7,5,4,0.5,0.8,0.5714285714285714,0.19999999999999996,11,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_025898,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_025971,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_026040,6,6,4,0.5,0.6666666666666666,0.6666666666666666,0.33333333333333337,10,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_026193,12,7,5,0.35714285714285715,0.7142857142857143,0.4166666666666667,0.2857142857142857,15,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_026293,7,5,5,0.7142857142857143,1.0,0.7142857142857143,0.0,11,5,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_026419,7,5,5,0.7142857142857143,1.0,0.7142857142857143,0.0,13,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_026443,17,13,6,0.25,0.46153846153846156,0.35294117647058826,0.5384615384615384,36,18,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_026446,16,13,9,0.45,0.6923076923076923,0.5625,0.3076923076923077,37,17,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_026473,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_026501,14,9,6,0.35294117647058826,0.6666666666666666,0.42857142857142855,0.33333333333333337,20,11,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_026515,8,5,2,0.18181818181818182,0.4,0.25,0.6,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_026556,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_026697,10,7,5,0.4166666666666667,0.7142857142857143,0.5,0.2857142857142857,18,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_026887,11,5,2,0.14285714285714285,0.4,0.18181818181818182,0.6,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_026911,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,10,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_026996,7,6,5,0.625,0.8333333333333334,0.7142857142857143,0.16666666666666663,17,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_027034,10,10,9,0.8181818181818182,0.9,0.9,0.09999999999999998,15,15,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_027109,9,4,3,0.3,0.75,0.3333333333333333,0.25,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_027178,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_027186,7,6,2,0.18181818181818182,0.3333333333333333,0.2857142857142857,0.6666666666666667,11,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_027309,7,6,3,0.3,0.5,0.42857142857142855,0.5,12,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_027328,8,6,4,0.4,0.6666666666666666,0.5,0.33333333333333337,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_027466,8,8,8,1.0,1.0,1.0,0.0,11,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_027634,8,7,2,0.15384615384615385,0.2857142857142857,0.25,0.7142857142857143,16,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_027665,10,5,5,0.5,1.0,0.5,0.0,12,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_027788,12,11,11,0.9166666666666666,1.0,0.9166666666666666,0.0,15,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_027816,11,7,4,0.2857142857142857,0.5714285714285714,0.36363636363636365,0.4285714285714286,11,7,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_027829,10,8,3,0.2,0.375,0.3,0.625,15,12,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_028022,6,5,3,0.375,0.6,0.5,0.4,10,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028136,9,6,3,0.25,0.5,0.3333333333333333,0.5,12,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_028156,8,6,3,0.2727272727272727,0.5,0.375,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_028185,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028270,7,6,4,0.4444444444444444,0.6666666666666666,0.5714285714285714,0.33333333333333337,11,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028279,7,4,2,0.2222222222222222,0.5,0.2857142857142857,0.5,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_028309,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,12,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028354,9,5,3,0.2727272727272727,0.6,0.3333333333333333,0.4,14,8,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028380,2,4,2,0.5,0.5,1.0,0.5,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_028388,7,5,2,0.2,0.4,0.2857142857142857,0.6,11,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_028416,7,7,7,1.0,1.0,1.0,0.0,10,10,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_028499,9,9,9,1.0,1.0,1.0,0.0,12,11,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_028551,10,7,5,0.4166666666666667,0.7142857142857143,0.5,0.2857142857142857,13,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028569,10,7,4,0.3076923076923077,0.5714285714285714,0.4,0.4285714285714286,13,7,high_50_75,tertile_low
compact:frontier_consolidation_fwcompact_expansion_028576,10,5,4,0.36363636363636365,0.8,0.4,0.19999999999999996,15,6,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_028594,11,7,5,0.38461538461538464,0.7142857142857143,0.45454545454545453,0.2857142857142857,13,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028804,10,6,4,0.3333333333333333,0.6666666666666666,0.4,0.33333333333333337,11,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028824,6,5,1,0.1,0.2,0.16666666666666666,0.8,12,8,low_<25,tertile_low
compact:frontier_consolidation_fwcompact_expansion_028843,11,6,4,0.3076923076923077,0.6666666666666666,0.36363636363636365,0.33333333333333337,15,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_028906,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,12,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_029008,9,6,6,0.6666666666666666,1.0,0.6666666666666666,0.0,11,7,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029083,9,9,9,1.0,1.0,1.0,0.0,11,13,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029093,9,10,9,0.9,0.9,1.0,0.09999999999999998,10,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029159,8,6,2,0.16666666666666666,0.3333333333333333,0.25,0.6666666666666667,10,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029164,20,11,8,0.34782608695652173,0.7272727272727273,0.4,0.2727272727272727,33,12,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_029181,8,7,7,0.875,1.0,0.875,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029188,8,5,2,0.18181818181818182,0.4,0.25,0.6,11,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029224,7,5,3,0.3333333333333333,0.6,0.42857142857142855,0.4,11,7,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_029242,8,6,3,0.2727272727272727,0.5,0.375,0.5,12,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029294,7,5,5,0.7142857142857143,1.0,0.7142857142857143,0.0,10,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029496,21,12,8,0.32,0.6666666666666666,0.38095238095238093,0.33333333333333337,35,16,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_029612,7,4,4,0.5714285714285714,1.0,0.5714285714285714,0.0,11,4,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029620,15,7,5,0.29411764705882354,0.7142857142857143,0.3333333333333333,0.2857142857142857,23,10,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_029637,5,3,1,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,13,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029693,9,9,9,1.0,1.0,1.0,0.0,15,12,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029705,7,6,6,0.8571428571428571,1.0,0.8571428571428571,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029745,9,6,3,0.25,0.5,0.3333333333333333,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029812,9,4,3,0.3,0.75,0.3333333333333333,0.25,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_029826,9,7,3,0.23076923076923078,0.42857142857142855,0.3333333333333333,0.5714285714285714,12,11,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029835,10,7,3,0.21428571428571427,0.42857142857142855,0.3,0.5714285714285714,13,8,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029839,11,7,5,0.38461538461538464,0.7142857142857143,0.45454545454545453,0.2857142857142857,14,9,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_029847,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,12,9,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029871,4,4,4,1.0,1.0,1.0,0.0,10,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_029874,8,6,3,0.2727272727272727,0.5,0.375,0.5,20,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029977,7,6,3,0.3,0.5,0.42857142857142855,0.5,11,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_029996,5,4,3,0.5,0.75,0.6,0.25,10,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_030121,10,6,2,0.14285714285714285,0.3333333333333333,0.2,0.6666666666666667,13,9,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_030242,8,6,3,0.2727272727272727,0.5,0.375,0.5,13,7,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_030264,8,5,3,0.3,0.6,0.375,0.4,12,5,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_030319,10,10,10,1.0,1.0,1.0,0.0,15,14,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_030322,10,6,3,0.23076923076923078,0.5,0.3,0.5,18,10,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_030419,8,4,2,0.2,0.5,0.25,0.5,11,5,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_030579,8,5,3,0.3,0.6,0.375,0.4,12,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_030623,8,4,3,0.3333333333333333,0.75,0.375,0.25,11,6,high_50_75,tertile_mid
compact:frontier_consolidation_fwcompact_expansion_030703,8,5,2,0.18181818181818182,0.4,0.25,0.6,12,6,mid_25_50,tertile_low
compact:frontier_consolidation_fwcompact_expansion_030751,9,7,6,0.6,0.8571428571428571,0.6666666666666666,0.1428571428571429,14,8,very_high_75_100,tertile_high
compact:frontier_consolidation_fwcompact_expansion_030853,9,8,8,0.8888888888888888,1.0,0.8888888888888888,0.0,12,9,very_high_75_100,tertile_high
