case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cpc_same_lp_full,cpc_same_lp_deleted,cpc_same_lp_shuffled,cpc_same_lp_same_near,cpc_same_lp_cross_near,cpc_same_delta_deleted,cpc_same_delta_shuffled,cpc_same_delta_same_near,cpc_same_delta_cross_near,cpc_same_spec_same_vs_cross,cpc_same_spec_deleted_vs_cross,cpc_cross_lp_full,cpc_cross_lp_deleted,cpc_cross_lp_shuffled,cpc_cross_lp_same_near,cpc_cross_lp_cross_near,cpc_cross_delta_deleted,cpc_cross_delta_shuffled,cpc_cross_delta_same_near,cpc_cross_delta_cross_near,cpc_cross_spec_same_vs_cross,cpc_cross_spec_deleted_vs_cross,same_minus_wwm_delta_deleted,same_minus_wwm_delta_shuffled,same_minus_wwm_delta_same_near,same_minus_wwm_delta_cross_near,same_minus_wwm_spec_same_vs_cross,same_minus_wwm_spec_deleted_vs_cross,cross_minus_wwm_delta_deleted,cross_minus_wwm_delta_shuffled,cross_minus_wwm_delta_same_near,cross_minus_wwm_delta_cross_near,cross_minus_wwm_spec_same_vs_cross,cross_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
145,bnc_spoken.train.txt,Ġsuch,97,89,25,-8.566885948181152,-8.56688117980957,-8.56688117980957,-8.566869735717773,-8.567350387573242,-4.76837158203125e-06,-4.76837158203125e-06,-1.621246337890625e-05,0.00046443939208984375,-0.00048065185546875,-0.000469207763671875,-8.328369140625,-8.328368186950684,-8.328368186950684,-8.328369140625,-10.274181365966797,-9.5367431640625e-07,-9.5367431640625e-07,0.0,1.9458122253417969,-1.9458122253417969,-1.9458131790161133,-8.725387573242188,-8.725387573242188,-8.725387573242188,-8.725387573242188,-8.725387573242188,0.0,0.0,0.0,0.0,0.0,0.0,3.814697265625e-06,3.814697265625e-06,1.621246337890625e-05,1.945347785949707,-1.9453315734863281,-1.9453439712524414,4.76837158203125e-06,4.76837158203125e-06,1.621246337890625e-05,-0.00046443939208984375,0.00048065185546875,0.000469207763671875,1.621246337890625e-05
146,bnc_spoken.train.txt,ĠLondon,97,105,26,-8.804132461547852,-8.804083824157715,-8.80412483215332,-8.804224967956543,-8.804195404052734,-4.863739013671875e-05,-7.62939453125e-06,9.250640869140625e-05,6.29425048828125e-05,2.956390380859375e-05,-0.00011157989501953125,-8.688244819641113,-8.68824291229248,-8.688243865966797,-8.688244819641113,-10.179258346557617,-1.9073486328125e-06,-9.5367431640625e-07,0.0,1.491013526916504,-1.491013526916504,-1.4910154342651367,-8.573843002319336,-8.573843002319336,-8.573843002319336,-8.573843002319336,-8.573843002319336,0.0,0.0,0.0,0.0,0.0,0.0,4.673004150390625e-05,6.67572021484375e-06,-9.250640869140625e-05,1.490950584411621,-1.4910430908203125,-1.4909038543701172,4.863739013671875e-05,7.62939453125e-06,-9.250640869140625e-05,-6.29425048828125e-05,-2.956390380859375e-05,0.00011157989501953125,9.250640869140625e-05
147,childes.train.txt,MOT,120,120,34,-4.586399078369141,-4.586399078369141,-4.586398601531982,-4.586399078369141,-4.58622932434082,0.0,-4.76837158203125e-07,0.0,-0.0001697540283203125,0.0001697540283203125,0.0001697540283203125,-3.2836990356445312,-3.2837042808532715,-3.2836990356445312,-3.2836997509002686,-3.2836971282958984,5.245208740234375e-06,0.0,7.152557373046875e-07,-1.9073486328125e-06,2.6226043701171875e-06,7.152557373046875e-06,-4.595987319946289,-4.595987796783447,-4.595987319946289,-4.595986843109131,-4.595987319946289,4.76837158203125e-07,0.0,-4.76837158203125e-07,0.0,-4.76837158203125e-07,4.76837158203125e-07,5.245208740234375e-06,4.76837158203125e-07,7.152557373046875e-07,0.0001678466796875,-0.0001671314239501953,-0.00016260147094726562,4.76837158203125e-07,4.76837158203125e-07,-4.76837158203125e-07,0.0001697540283203125,-0.00017023086547851562,-0.00016927719116210938,4.76837158203125e-07
148,bnc_spoken.train.txt,Ġpounds,95,101,25,-6.844034194946289,-6.844019889831543,-6.844000339508057,-6.843924045562744,-6.8440117835998535,-1.430511474609375e-05,-3.3855438232421875e-05,-0.00011014938354492188,-2.2411346435546875e-05,-8.7738037109375e-05,8.106231689453125e-06,-6.467231750488281,-6.4672322273254395,-6.4672322273254395,-6.467231750488281,-7.896269798278809,4.76837158203125e-07,4.76837158203125e-07,0.0,1.4290380477905273,-1.4290380477905273,-1.4290375709533691,-6.851449966430664,-6.851449966430664,-6.851449489593506,-6.851449966430664,-6.851449966430664,0.0,-4.76837158203125e-07,0.0,0.0,0.0,0.0,1.4781951904296875e-05,3.4332275390625e-05,0.00011014938354492188,1.429060459136963,-1.428950309753418,-1.4290456771850586,1.430511474609375e-05,3.337860107421875e-05,0.00011014938354492188,2.2411346435546875e-05,8.7738037109375e-05,-8.106231689453125e-06,0.00011014938354492188
149,bnc_spoken.train.txt,Ġdot,118,97,24,-13.337425231933594,-13.337421417236328,-13.337423324584961,-13.337422370910645,-13.337417602539062,-3.814697265625e-06,-1.9073486328125e-06,-2.86102294921875e-06,-7.62939453125e-06,4.76837158203125e-06,3.814697265625e-06,-12.95867919921875,-12.958683013916016,-12.958678245544434,-12.958688735961914,-13.400104522705078,3.814697265625e-06,-9.5367431640625e-07,9.5367431640625e-06,0.4414253234863281,-0.44141578674316406,-0.4414215087890625,-13.462581634521484,-13.462581634521484,-13.462581634521484,-13.4625825881958,-13.462581634521484,0.0,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,7.62939453125e-06,9.5367431640625e-07,1.239776611328125e-05,0.4414329528808594,-0.4414205551147461,-0.4414253234863281,3.814697265625e-06,1.9073486328125e-06,3.814697265625e-06,7.62939453125e-06,-3.814697265625e-06,-3.814697265625e-06,3.814697265625e-06
150,childes.train.txt,CHI,120,120,32,-4.179666519165039,-4.179775238037109,-4.179665565490723,-4.179666042327881,-4.179666996002197,0.0001087188720703125,-9.5367431640625e-07,-4.76837158203125e-07,4.76837158203125e-07,-9.5367431640625e-07,0.00010824203491210938,-2.778461456298828,-2.7784605026245117,-2.7784616947174072,-2.7784600257873535,-2.7784461975097656,-9.5367431640625e-07,2.384185791015625e-07,-1.430511474609375e-06,-1.52587890625e-05,1.3828277587890625e-05,1.430511474609375e-05,-4.111286163330078,-4.111285209655762,-4.11128568649292,-4.11128568649292,-4.11128568649292,-9.5367431640625e-07,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-0.00010967254638671875,1.1920928955078125e-06,-9.5367431640625e-07,-1.5735626220703125e-05,1.4781951904296875e-05,-9.393692016601562e-05,-0.00010967254638671875,4.76837158203125e-07,0.0,-9.5367431640625e-07,9.5367431640625e-07,-0.0001087188720703125,0.0001087188720703125
151,bnc_spoken.train.txt,Ġreally,112,98,24,-7.169909477233887,-7.16971492767334,-7.16956901550293,-7.16956090927124,-7.1699042320251465,-0.000194549560546875,-0.00034046173095703125,-0.0003485679626464844,-5.245208740234375e-06,-0.00034332275390625,-0.00018930435180664062,-6.941244602203369,-6.941245079040527,-6.941244125366211,-6.941239356994629,-8.29355239868164,4.76837158203125e-07,-4.76837158203125e-07,-5.245208740234375e-06,1.3523077964782715,-1.3523130416870117,-1.3523073196411133,-7.249362945556641,-7.249362468719482,-7.249362468719482,-7.249362468719482,-7.249362945556641,-4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,-4.76837158203125e-07,0.00019502639770507812,0.0003399848937988281,0.00034332275390625,1.3523130416870117,-1.3519697189331055,-1.3521180152893066,0.00019407272338867188,0.0003399848937988281,0.00034809112548828125,5.245208740234375e-06,0.0003428459167480469,0.0001888275146484375,0.0003485679626464844
152,childes.train.txt,Ġride,120,120,30,-9.676863670349121,-9.676860809326172,-9.676862716674805,-9.676861763000488,-9.676863670349121,-2.86102294921875e-06,-9.5367431640625e-07,-1.9073486328125e-06,0.0,-1.9073486328125e-06,-2.86102294921875e-06,-9.131085395812988,-9.131063461303711,-9.131083488464355,-9.131072044372559,-9.13103199005127,-2.193450927734375e-05,-1.9073486328125e-06,-1.33514404296875e-05,-5.340576171875e-05,4.00543212890625e-05,3.147125244140625e-05,-9.458288192749023,-9.458288192749023,-9.458287239074707,-9.458288192749023,-9.458288192749023,0.0,-9.5367431640625e-07,0.0,0.0,0.0,0.0,-1.9073486328125e-05,-9.5367431640625e-07,-1.1444091796875e-05,-5.340576171875e-05,4.1961669921875e-05,3.4332275390625e-05,2.86102294921875e-06,0.0,1.9073486328125e-06,0.0,1.9073486328125e-06,2.86102294921875e-06,2.86102294921875e-06
153,bnc_spoken.train.txt,Ġpreserved,98,102,25,-13.206451416015625,-13.206501960754395,-13.206428527832031,-13.2064847946167,-13.208735466003418,5.054473876953125e-05,-2.288818359375e-05,3.337860107421875e-05,0.0022840499877929688,-0.00225067138671875,-0.0022335052490234375,-13.187675476074219,-13.187677383422852,-13.187675476074219,-13.187677383422852,-12.942489624023438,1.9073486328125e-06,0.0,1.9073486328125e-06,-0.24518585205078125,0.24518775939941406,0.24518775939941406,-13.44765567779541,-13.44765567779541,-13.447656631469727,-13.447656631469727,-13.447656631469727,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,-9.5367431640625e-07,-4.863739013671875e-05,2.288818359375e-05,-3.147125244140625e-05,-0.24746990203857422,0.2474384307861328,0.2474212646484375,-5.054473876953125e-05,2.384185791015625e-05,-3.24249267578125e-05,-0.0022830963134765625,0.00225067138671875,0.0022325515747070312,5.054473876953125e-05
154,bnc_spoken.train.txt,Ġfilm,106,100,28,-9.148307800292969,-9.149087905883789,-9.147701263427734,-9.149086952209473,-9.149078369140625,0.0007801055908203125,-0.000606536865234375,0.0007791519165039062,0.00077056884765625,8.58306884765625e-06,9.5367431640625e-06,-9.369529724121094,-9.369525909423828,-9.369529724121094,-9.369526863098145,-10.424731254577637,-3.814697265625e-06,0.0,-2.86102294921875e-06,1.055201530456543,-1.0552043914794922,-1.0552053451538086,-9.522867202758789,-9.522868156433105,-9.522867202758789,-9.522867202758789,-9.522867202758789,9.5367431640625e-07,0.0,0.0,0.0,0.0,9.5367431640625e-07,-0.0007839202880859375,0.000606536865234375,-0.000782012939453125,1.0544309616088867,-1.0552129745483398,-1.0552148818969727,-0.0007791519165039062,0.000606536865234375,-0.0007791519165039062,-0.00077056884765625,-8.58306884765625e-06,-8.58306884765625e-06,0.0007801055908203125
155,bnc_spoken.train.txt,Ġmaterial,108,106,26,-10.120355606079102,-10.120221138000488,-10.120368957519531,-10.120438575744629,-10.12061882019043,-0.00013446807861328125,1.33514404296875e-05,8.296966552734375e-05,0.000263214111328125,-0.00018024444580078125,-0.00039768218994140625,-9.881361961364746,-9.881363868713379,-9.881362915039062,-9.881361961364746,-10.34314250946045,1.9073486328125e-06,9.5367431640625e-07,0.0,0.4617805480957031,-0.4617805480957031,-0.4617786407470703,-10.133084297180176,-10.133084297180176,-10.133085250854492,-10.133085250854492,-10.133085250854492,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,-9.5367431640625e-07,0.00013637542724609375,-1.239776611328125e-05,-8.296966552734375e-05,0.461517333984375,-0.46160030364990234,-0.4613809585571289,0.00013446807861328125,-1.239776611328125e-05,-8.20159912109375e-05,-0.00026226043701171875,0.00018024444580078125,0.000396728515625,0.00013446807861328125
156,bnc_spoken.train.txt,Ġworried,84,96,26,-11.241931915283203,-11.24124526977539,-11.241912841796875,-11.241918563842773,-11.24190902709961,-0.0006866455078125,-1.9073486328125e-05,-1.33514404296875e-05,-2.288818359375e-05,9.5367431640625e-06,-0.00066375732421875,-10.274452209472656,-10.274453163146973,-10.274452209472656,-10.274452209472656,-11.30263614654541,9.5367431640625e-07,0.0,0.0,1.028183937072754,-1.028183937072754,-1.0281829833984375,-10.515058517456055,-10.515058517456055,-10.515059471130371,-10.515058517456055,-10.515059471130371,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,0.0006875991821289062,1.9073486328125e-05,1.33514404296875e-05,1.0282068252563477,-1.028193473815918,-1.0275192260742188,0.0006866455078125,2.002716064453125e-05,1.33514404296875e-05,2.384185791015625e-05,-1.049041748046875e-05,0.0006628036499023438,0.0006866455078125
157,bnc_spoken.train.txt,Ġvarious,116,103,27,-8.946937561035156,-8.946849822998047,-8.948387145996094,-8.946929931640625,-8.948375701904297,-8.7738037109375e-05,0.0014495849609375,-7.62939453125e-06,0.001438140869140625,-0.001445770263671875,-0.00152587890625,-9.209495544433594,-9.209497451782227,-9.209495544433594,-9.20949649810791,-9.87069320678711,1.9073486328125e-06,0.0,9.5367431640625e-07,0.6611976623535156,-0.6611967086791992,-0.6611957550048828,-9.113420486450195,-9.113420486450195,-9.113420486450195,-9.113420486450195,-9.113420486450195,0.0,0.0,0.0,0.0,0.0,0.0,8.96453857421875e-05,-0.0014495849609375,8.58306884765625e-06,0.659759521484375,-0.6597509384155273,-0.6596698760986328,8.7738037109375e-05,-0.0014495849609375,7.62939453125e-06,-0.001438140869140625,0.001445770263671875,0.00152587890625,0.0014495849609375
158,bnc_spoken.train.txt,Ġname,105,100,26,-8.040472030639648,-8.040355682373047,-8.040494918823242,-8.040508270263672,-8.040510177612305,-0.0001163482666015625,2.288818359375e-05,3.62396240234375e-05,3.814697265625e-05,-1.9073486328125e-06,-0.0001544952392578125,-8.044146537780762,-8.044145584106445,-8.044146537780762,-8.044147491455078,-8.066303253173828,-9.5367431640625e-07,0.0,9.5367431640625e-07,0.022156715393066406,-0.02215576171875,-0.022157669067382812,-8.024894714355469,-8.024895668029785,-8.024895668029785,-8.024895668029785,-8.024894714355469,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,9.5367431640625e-07,9.5367431640625e-07,0.00011539459228515625,-2.288818359375e-05,-3.528594970703125e-05,0.022118568420410156,-0.022153854370117188,-0.022003173828125,0.00011730194091796875,-2.193450927734375e-05,-3.528594970703125e-05,-3.814697265625e-05,2.86102294921875e-06,0.00015544891357421875,0.0001163482666015625
159,bnc_spoken.train.txt,Ġman,98,100,25,-7.759150505065918,-7.759132385253906,-7.759151458740234,-7.759243011474609,-7.759244918823242,-1.811981201171875e-05,9.5367431640625e-07,9.250640869140625e-05,9.441375732421875e-05,-1.9073486328125e-06,-0.0001125335693359375,-7.848531246185303,-7.848531723022461,-7.848531723022461,-7.848532676696777,-7.359071731567383,4.76837158203125e-07,4.76837158203125e-07,1.430511474609375e-06,-0.4894595146179199,0.48946094512939453,0.4894599914550781,-7.826290607452393,-7.826290607452393,-7.826290607452393,-7.826290607452393,-7.826290607452393,0.0,0.0,0.0,0.0,0.0,0.0,1.8596649169921875e-05,-4.76837158203125e-07,-9.107589721679688e-05,-0.48955392837524414,0.48946285247802734,0.48957252502441406,1.811981201171875e-05,-9.5367431640625e-07,-9.250640869140625e-05,-9.441375732421875e-05,1.9073486328125e-06,0.0001125335693359375,9.250640869140625e-05
160,bnc_spoken.train.txt,Ġcorrect,92,93,23,-9.491754531860352,-9.491823196411133,-9.49174690246582,-9.492993354797363,-9.492925643920898,6.866455078125e-05,-7.62939453125e-06,0.0012388229370117188,0.001171112060546875,6.771087646484375e-05,-0.001102447509765625,-9.159698486328125,-9.159698486328125,-9.159698486328125,-9.159699440002441,-9.84152889251709,0.0,0.0,9.5367431640625e-07,0.6818304061889648,-0.6818294525146484,-0.6818304061889648,-9.117912292480469,-9.117912292480469,-9.117912292480469,-9.117912292480469,-9.117912292480469,0.0,0.0,0.0,0.0,0.0,0.0,-6.866455078125e-05,7.62939453125e-06,-0.0012378692626953125,0.680659294128418,-0.6818971633911133,-0.6807279586791992,-6.866455078125e-05,7.62939453125e-06,-0.0012388229370117188,-0.001171112060546875,-6.771087646484375e-05,0.001102447509765625,0.0012388229370117188
161,childes.train.txt,Ġhow,120,120,31,-6.939508438110352,-6.939508438110352,-6.939508438110352,-6.939508438110352,-6.939508438110352,0.0,0.0,0.0,0.0,0.0,0.0,-6.794151306152344,-6.7941436767578125,-6.794151306152344,-6.794149398803711,-6.7941365242004395,-7.62939453125e-06,0.0,-1.9073486328125e-06,-1.4781951904296875e-05,1.2874603271484375e-05,7.152557373046875e-06,-6.93485689163208,-6.934857368469238,-6.93485689163208,-6.934857368469238,-6.93485689163208,4.76837158203125e-07,0.0,4.76837158203125e-07,0.0,4.76837158203125e-07,4.76837158203125e-07,-7.62939453125e-06,0.0,-1.9073486328125e-06,-1.4781951904296875e-05,1.2874603271484375e-05,7.152557373046875e-06,4.76837158203125e-07,0.0,4.76837158203125e-07,0.0,4.76837158203125e-07,4.76837158203125e-07,0.0
162,childes.train.txt,ĠCromer,120,120,30,-8.870988845825195,-8.870988845825195,-8.870988845825195,-8.870988845825195,-8.870989799499512,0.0,0.0,0.0,9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-7.203891277313232,-7.203869819641113,-7.203890800476074,-7.203880310058594,-7.203839302062988,-2.1457672119140625e-05,-4.76837158203125e-07,-1.0967254638671875e-05,-5.1975250244140625e-05,4.100799560546875e-05,3.0517578125e-05,-8.356971740722656,-8.356971740722656,-8.356972694396973,-8.356972694396973,-8.356972694396973,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,0.0,-9.5367431640625e-07,-2.1457672119140625e-05,-4.76837158203125e-07,-1.0967254638671875e-05,-5.2928924560546875e-05,4.1961669921875e-05,3.147125244140625e-05,0.0,9.5367431640625e-07,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,0.0
163,bnc_spoken.train.txt,ĠOxford,107,104,26,-7.478420734405518,-7.478421688079834,-7.478421688079834,-7.478422164916992,-7.478432655334473,9.5367431640625e-07,9.5367431640625e-07,1.430511474609375e-06,1.1920928955078125e-05,-1.049041748046875e-05,-1.0967254638671875e-05,-7.158956050872803,-7.1589579582214355,-7.1589555740356445,-7.158958435058594,-8.731557846069336,1.9073486328125e-06,-4.76837158203125e-07,2.384185791015625e-06,1.5726017951965332,-1.5725994110107422,-1.5725998878479004,-7.4699554443359375,-7.469956398010254,-7.4699554443359375,-7.469956398010254,-7.4699554443359375,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,-1.430511474609375e-06,9.5367431640625e-07,1.5725898742675781,-1.5725889205932617,-1.5725889205932617,0.0,-9.5367431640625e-07,-4.76837158203125e-07,-1.1920928955078125e-05,1.1444091796875e-05,1.1920928955078125e-05,1.430511474609375e-06
164,childes.train.txt,CHI,120,120,31,-4.179666042327881,-4.179669380187988,-4.179666042327881,-4.179666519165039,-4.179666996002197,3.337860107421875e-06,0.0,4.76837158203125e-07,9.5367431640625e-07,-4.76837158203125e-07,2.384185791015625e-06,-2.7784669399261475,-2.778459310531616,-2.7784664630889893,-2.778470039367676,-2.7784485816955566,-7.62939453125e-06,-4.76837158203125e-07,3.0994415283203125e-06,-1.8358230590820312e-05,2.1457672119140625e-05,1.0728836059570312e-05,-4.111285209655762,-4.111285209655762,-4.111285209655762,-4.11128568649292,-4.111285209655762,0.0,0.0,4.76837158203125e-07,0.0,4.76837158203125e-07,0.0,-1.0967254638671875e-05,-4.76837158203125e-07,2.6226043701171875e-06,-1.9311904907226562e-05,2.193450927734375e-05,8.344650268554688e-06,-3.337860107421875e-06,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,-2.384185791015625e-06,3.337860107421875e-06
165,bnc_spoken.train.txt,ĠTrevor,105,97,24,-10.452964782714844,-10.45411491394043,-10.452388763427734,-10.452342987060547,-10.454095840454102,0.0011501312255859375,-0.000576019287109375,-0.000621795654296875,0.0011310577392578125,-0.0017528533935546875,1.9073486328125e-05,-10.332085609436035,-10.332086563110352,-10.332086563110352,-10.332085609436035,-11.188282012939453,9.5367431640625e-07,9.5367431640625e-07,0.0,0.856196403503418,-0.856196403503418,-0.8561954498291016,-10.431085586547852,-10.431085586547852,-10.431085586547852,-10.431085586547852,-10.431085586547852,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011491775512695312,0.0005769729614257812,0.000621795654296875,0.8550653457641602,-0.8544435501098633,-0.8562145233154297,-0.0011501312255859375,0.000576019287109375,0.000621795654296875,-0.0011310577392578125,0.0017528533935546875,-1.9073486328125e-05,0.0011501312255859375
166,bnc_spoken.train.txt,Ġnine,93,98,25,-7.245517730712891,-7.245750427246094,-7.245519638061523,-7.245527267456055,-7.245747089385986,0.000232696533203125,1.9073486328125e-06,9.5367431640625e-06,0.00022935867309570312,-0.00021982192993164062,3.337860107421875e-06,-6.895833969116211,-6.895833492279053,-6.895833969116211,-6.8958330154418945,-8.73505687713623,-4.76837158203125e-07,0.0,-9.5367431640625e-07,1.8392229080200195,-1.839223861694336,-1.8392233848571777,-7.148179531097412,-7.148179531097412,-7.148179054260254,-7.148179054260254,-7.148179531097412,0.0,-4.76837158203125e-07,-4.76837158203125e-07,0.0,-4.76837158203125e-07,0.0,-0.00023317337036132812,-1.9073486328125e-06,-1.049041748046875e-05,1.8389935493469238,-1.8390040397644043,-1.8392267227172852,-0.000232696533203125,-2.384185791015625e-06,-1.0013580322265625e-05,-0.00022935867309570312,0.0002193450927734375,-3.337860107421875e-06,0.000232696533203125
