case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_unrelated,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_unrelated,wwm_spec_deleted_vs_unrelated,wwm_spec_shuffled_vs_unrelated,rtd_mlm_lp_full,rtd_mlm_lp_deleted,rtd_mlm_lp_shuffled,rtd_mlm_lp_unrelated,rtd_mlm_delta_deleted,rtd_mlm_delta_shuffled,rtd_mlm_delta_unrelated,rtd_mlm_spec_deleted_vs_unrelated,rtd_mlm_spec_shuffled_vs_unrelated,rtd_minus_wwm_delta_deleted,rtd_minus_wwm_delta_shuffled,rtd_minus_wwm_delta_unrelated,rtd_minus_wwm_spec_deleted_vs_unrelated,rtd_minus_wwm_spec_shuffled_vs_unrelated
148,bnc_spoken.train.txt,Ġlike,94,91,22,-6.067240238189697,-6.067134857177734,-6.0673651695251465,-6.067239761352539,-0.00010538101196289062,0.00012493133544921875,-4.76837158203125e-07,-0.0001049041748046875,0.00012540817260742188,-6.303103446960449,-6.297358512878418,-6.303853988647461,-6.299130916595459,-0.00574493408203125,0.0007505416870117188,-0.003972530364990234,-0.0017724037170410156,0.004723072052001953,-0.005639553070068359,0.0006256103515625,-0.003972053527832031,-0.0016674995422363281,0.004597663879394531
149,bnc_spoken.train.txt,ĠWales,105,102,26,-11.617450714111328,-11.617384910583496,-11.617464065551758,-11.617542266845703,-6.580352783203125e-05,1.33514404296875e-05,9.1552734375e-05,-0.00015735626220703125,-7.82012939453125e-05,-9.736796379089355,-9.753351211547852,-9.736791610717773,-9.806232452392578,0.016554832458496094,-4.76837158203125e-06,0.06943607330322266,-0.05288124084472656,-0.06944084167480469,0.016620635986328125,-1.811981201171875e-05,0.06934452056884766,-0.05272388458251953,-0.06936264038085938
150,bnc_spoken.train.txt,Ġmember,99,96,24,-10.240503311157227,-10.240436553955078,-10.240498542785645,-10.240761756896973,-6.67572021484375e-05,-4.76837158203125e-06,0.00025844573974609375,-0.00032520294189453125,-0.000263214111328125,-10.182844161987305,-10.203208923339844,-10.179295539855957,-10.137234687805176,0.020364761352539062,-0.0035486221313476562,-0.045609474182128906,0.06597423553466797,0.04206085205078125,0.0204315185546875,-0.003543853759765625,-0.045867919921875,0.0662994384765625,0.042324066162109375
151,bnc_spoken.train.txt,Ġthird,109,95,27,-9.244706153869629,-9.244709014892578,-9.244668006896973,-9.244672775268555,2.86102294921875e-06,-3.814697265625e-05,-3.337860107421875e-05,3.62396240234375e-05,-4.76837158203125e-06,-9.000112533569336,-9.005569458007812,-8.999017715454102,-8.992525100708008,0.0054569244384765625,-0.001094818115234375,-0.007587432861328125,0.013044357299804688,0.00649261474609375,0.005454063415527344,-0.001056671142578125,-0.007554054260253906,0.01300811767578125,0.006497383117675781
152,childes.train.txt,Ġwrite,120,120,39,-8.031829833984375,-8.031067848205566,-8.031829833984375,-8.031830787658691,-0.0007619857788085938,0.0,9.5367431640625e-07,-0.000762939453125,-9.5367431640625e-07,-7.697998523712158,-7.697243690490723,-7.697831630706787,-7.6838908195495605,-0.0007548332214355469,-0.00016689300537109375,-0.014107704162597656,0.01335287094116211,0.013940811157226562,7.152557373046875e-06,-0.00016689300537109375,-0.014108657836914062,0.01411581039428711,0.013941764831542969
153,childes.train.txt,Ġbecause,120,120,33,-6.751132965087891,-6.751132965087891,-6.751132011413574,-6.751132965087891,0.0,-9.5367431640625e-07,0.0,0.0,-9.5367431640625e-07,-6.42255973815918,-6.420816421508789,-6.4225921630859375,-6.415409564971924,-0.001743316650390625,3.24249267578125e-05,-0.007150173187255859,0.005406856536865234,0.007182598114013672,-0.001743316650390625,3.337860107421875e-05,-0.007150173187255859,0.005406856536865234,0.007183551788330078
154,childes.train.txt,Ġwhy,120,120,32,-6.925483703613281,-6.925482749938965,-6.925484657287598,-6.925485610961914,-9.5367431640625e-07,9.5367431640625e-07,1.9073486328125e-06,-2.86102294921875e-06,-9.5367431640625e-07,-6.738372325897217,-6.727823734283447,-6.738724231719971,-6.73549747467041,-0.010548591613769531,0.00035190582275390625,-0.0028748512268066406,-0.007673740386962891,0.003226757049560547,-0.010547637939453125,0.0003509521484375,-0.002876758575439453,-0.007670879364013672,0.003227710723876953
155,bnc_spoken.train.txt,Ġten,85,92,23,-7.837023735046387,-7.837081432342529,-7.837037563323975,-7.837069511413574,5.7697296142578125e-05,1.3828277587890625e-05,4.57763671875e-05,1.1920928955078125e-05,-3.1948089599609375e-05,-7.605161666870117,-7.6064558029174805,-7.605049133300781,-7.60499382019043,0.0012941360473632812,-0.0001125335693359375,-0.0001678466796875,0.0014619827270507812,5.53131103515625e-05,0.0012364387512207031,-0.00012636184692382812,-0.000213623046875,0.0014500617980957031,8.726119995117188e-05
156,childes.train.txt,Ġyellow,120,120,35,-10.163744926452637,-10.162452697753906,-10.163742065429688,-10.163745880126953,-0.0012922286987304688,-2.86102294921875e-06,9.5367431640625e-07,-0.001293182373046875,-3.814697265625e-06,-11.505724906921387,-11.512659072875977,-11.503223419189453,-11.499807357788086,0.006934165954589844,-0.0025014877319335938,-0.005917549133300781,0.012851715087890625,0.0034160614013671875,0.008226394653320312,-0.002498626708984375,-0.0059185028076171875,0.0141448974609375,0.0034198760986328125
157,childes.train.txt,MOT,120,120,33,-4.586399078369141,-4.586399078369141,-4.586399555206299,-4.586399078369141,0.0,4.76837158203125e-07,0.0,0.0,4.76837158203125e-07,-4.349377632141113,-4.365087032318115,-4.349330902099609,-4.3769426345825195,0.015709400177001953,-4.673004150390625e-05,0.02756500244140625,-0.011855602264404297,-0.027611732482910156,0.015709400177001953,-4.7206878662109375e-05,0.02756500244140625,-0.011855602264404297,-0.02761220932006836
158,bnc_spoken.train.txt,Ġsend,107,103,25,-8.956624984741211,-8.955724716186523,-8.95559310913086,-8.956603050231934,-0.0009002685546875,-0.0010318756103515625,-2.193450927734375e-05,-0.0008783340454101562,-0.0010099411010742188,-8.557076454162598,-8.583224296569824,-8.558015823364258,-8.587047576904297,0.026147842407226562,0.0009393692016601562,0.02997112274169922,-0.0038232803344726562,-0.029031753540039062,0.027048110961914062,0.0019712448120117188,0.029993057250976562,-0.0029449462890625,-0.028021812438964844
159,childes.train.txt,MOT,120,120,31,-4.586399078369141,-4.58641242980957,-4.586399078369141,-4.5863037109375,1.33514404296875e-05,0.0,-9.5367431640625e-05,0.0001087188720703125,9.5367431640625e-05,-4.358005523681641,-4.361166954040527,-4.358458042144775,-4.363303184509277,0.0031614303588867188,0.0004525184631347656,0.005297660827636719,-0.00213623046875,-0.004845142364501953,0.0031480789184570312,0.0004525184631347656,0.005393028259277344,-0.0022449493408203125,-0.004940509796142578
160,childes.train.txt,CHI,120,120,35,-4.179805278778076,-4.1797919273376465,-4.179803371429443,-4.179802894592285,-1.33514404296875e-05,-1.9073486328125e-06,-2.384185791015625e-06,-1.0967254638671875e-05,4.76837158203125e-07,-3.7928178310394287,-3.809359312057495,-3.794376850128174,-3.7923879623413086,0.016541481018066406,0.0015590190887451172,-0.0004298686981201172,0.016971349716186523,0.0019888877868652344,0.016554832458496094,0.0015609264373779297,-0.00042748451232910156,0.016982316970825195,0.0019884109497070312
161,childes.train.txt,Ġplay,120,120,32,-8.401445388793945,-8.401443481445312,-8.401444435119629,-8.401239395141602,-1.9073486328125e-06,-9.5367431640625e-07,-0.00020599365234375,0.0002040863037109375,0.00020503997802734375,-8.038687705993652,-8.053887367248535,-8.038553237915039,-8.0391263961792,0.015199661254882812,-0.00013446807861328125,0.000438690185546875,0.014760971069335938,-0.0005731582641601562,0.015201568603515625,-0.000133514404296875,0.000644683837890625,0.014556884765625,-0.0007781982421875
162,childes.train.txt,Ġwanna,120,120,33,-7.694746971130371,-7.694805145263672,-7.694805145263672,-7.69480562210083,5.817413330078125e-05,5.817413330078125e-05,5.8650970458984375e-05,-4.76837158203125e-07,-4.76837158203125e-07,-8.499434471130371,-8.483258247375488,-8.498932838439941,-8.492454528808594,-0.016176223754882812,-0.0005016326904296875,-0.006979942321777344,-0.009196281433105469,0.006478309631347656,-0.016234397888183594,-0.0005598068237304688,-0.007038593292236328,-0.009195804595947266,0.006478786468505859
163,bnc_spoken.train.txt,Ġfifth,110,115,40,-9.35524845123291,-9.355239868164062,-9.355244636535645,-9.355236053466797,-8.58306884765625e-06,-3.814697265625e-06,-1.239776611328125e-05,3.814697265625e-06,8.58306884765625e-06,-10.7094144821167,-10.718125343322754,-10.711100578308105,-10.813379287719727,0.008710861206054688,0.00168609619140625,0.10396480560302734,-0.09525394439697266,-0.1022787094116211,0.008719444274902344,0.001689910888671875,0.10397720336914062,-0.09525775909423828,-0.10228729248046875
164,bnc_spoken.train.txt,Ġimportance,103,103,28,-10.309600830078125,-10.309518814086914,-10.30954647064209,-10.309492111206055,-8.20159912109375e-05,-5.435943603515625e-05,-0.0001087188720703125,2.6702880859375e-05,5.435943603515625e-05,-12.220315933227539,-12.2308931350708,-12.22092056274414,-12.204450607299805,0.010577201843261719,0.0006046295166015625,-0.015865325927734375,0.026442527770996094,0.016469955444335938,0.010659217834472656,0.0006589889526367188,-0.015756607055664062,0.02641582489013672,0.01641559600830078
165,childes.train.txt,CHI,120,120,35,-4.179666519165039,-4.179669380187988,-4.179665565490723,-4.179665565490723,2.86102294921875e-06,-9.5367431640625e-07,-9.5367431640625e-07,3.814697265625e-06,0.0,-3.78672456741333,-3.800539016723633,-3.787950038909912,-3.7864491939544678,0.013814449310302734,0.0012254714965820312,-0.0002753734588623047,0.014089822769165039,0.001500844955444336,0.013811588287353516,0.0012264251708984375,-0.00027441978454589844,0.014086008071899414,0.001500844955444336
166,bnc_spoken.train.txt,Ġdog,105,109,29,-8.445891380310059,-8.444954872131348,-8.445894241333008,-8.445151329040527,-0.0009365081787109375,2.86102294921875e-06,-0.00074005126953125,-0.0001964569091796875,0.0007429122924804688,-8.991315841674805,-9.00256633758545,-8.992692947387695,-9.005037307739258,0.011250495910644531,0.001377105712890625,0.013721466064453125,-0.0024709701538085938,-0.0123443603515625,0.012187004089355469,0.0013742446899414062,0.014461517333984375,-0.0022745132446289062,-0.013087272644042969
167,childes.train.txt,CHI,120,120,39,-4.179775238037109,-4.179807186126709,-4.179773330688477,-4.179666042327881,3.1948089599609375e-05,-1.9073486328125e-06,-0.00010919570922851562,0.000141143798828125,0.00010728836059570312,-3.825199842453003,-3.8006677627563477,-3.8252289295196533,-3.792738199234009,-0.024532079696655273,2.9087066650390625e-05,-0.03246164321899414,0.007929563522338867,0.03249073028564453,-0.024564027786254883,3.0994415283203125e-05,-0.032352447509765625,0.007788419723510742,0.03238344192504883
168,bnc_spoken.train.txt,Ġmachine,105,115,29,-10.376812934875488,-10.376814842224121,-10.376811981201172,-10.376847267150879,1.9073486328125e-06,-9.5367431640625e-07,3.4332275390625e-05,-3.24249267578125e-05,-3.528594970703125e-05,-10.319108963012695,-10.27663516998291,-10.319499015808105,-10.22311019897461,-0.042473793029785156,0.00039005279541015625,-0.09599876403808594,0.05352497100830078,0.0963888168334961,-0.04247570037841797,0.0003910064697265625,-0.09603309631347656,0.053557395935058594,0.09642410278320312
169,childes.train.txt,Ġhafta,120,120,33,-8.405935287475586,-8.40528392791748,-8.405935287475586,-8.405935287475586,-0.0006513595581054688,0.0,0.0,-0.0006513595581054688,0.0,-9.087737083435059,-9.100092887878418,-9.088367462158203,-9.090986251831055,0.012355804443359375,0.0006303787231445312,0.0032491683959960938,0.009106636047363281,-0.0026187896728515625,0.013007164001464844,0.0006303787231445312,0.0032491683959960938,0.00975799560546875,-0.0026187896728515625
170,bnc_spoken.train.txt,Ġcat,103,106,27,-9.810831069946289,-9.810836791992188,-9.81082534790039,-9.81082534790039,5.7220458984375e-06,-5.7220458984375e-06,-5.7220458984375e-06,1.1444091796875e-05,0.0,-10.246057510375977,-10.240274429321289,-10.245918273925781,-10.252090454101562,-0.0057830810546875,-0.0001392364501953125,0.0060329437255859375,-0.011816024780273438,-0.00617218017578125,-0.0057888031005859375,-0.000133514404296875,0.006038665771484375,-0.011827468872070312,-0.00617218017578125
171,bnc_spoken.train.txt,mond,100,119,29,-12.637799263000488,-12.637839317321777,-12.637784957885742,-12.637751579284668,4.00543212890625e-05,-1.430511474609375e-05,-4.76837158203125e-05,8.7738037109375e-05,3.337860107421875e-05,-12.169876098632812,-12.174620628356934,-12.170219421386719,-12.174247741699219,0.004744529724121094,0.00034332275390625,0.00437164306640625,0.00037288665771484375,-0.0040283203125,0.004704475402832031,0.00035762786865234375,0.0044193267822265625,0.00028514862060546875,-0.004061698913574219
172,bnc_spoken.train.txt,Ġhear,106,101,26,-8.645462989807129,-8.646805763244629,-8.64548110961914,-8.645166397094727,0.0013427734375,1.811981201171875e-05,-0.00029659271240234375,0.0016393661499023438,0.0003147125244140625,-8.38591194152832,-8.410818099975586,-8.38659954071045,-8.394309997558594,0.024906158447265625,0.0006875991821289062,0.008398056030273438,0.016508102416992188,-0.007710456848144531,0.023563385009765625,0.0006694793701171875,0.008694648742675781,0.014868736267089844,-0.008025169372558594
173,bnc_spoken.train.txt,Ġsometimes,96,104,33,-9.317105293273926,-9.316638946533203,-9.317227363586426,-9.316776275634766,-0.00046634674072265625,0.0001220703125,-0.00032901763916015625,-0.0001373291015625,0.00045108795166015625,-8.663411140441895,-8.674039840698242,-8.665275573730469,-8.714882850646973,0.010628700256347656,0.0018644332885742188,0.051471710205078125,-0.04084300994873047,-0.049607276916503906,0.011095046997070312,0.0017423629760742188,0.05180072784423828,-0.04070568084716797,-0.05005836486816406
174,bnc_spoken.train.txt,Ġchairman,100,89,22,-9.98671817779541,-9.986732482910156,-9.986720085144043,-9.987146377563477,1.430511474609375e-05,1.9073486328125e-06,0.00042819976806640625,-0.0004138946533203125,-0.00042629241943359375,-9.928439140319824,-9.851785659790039,-9.928321838378906,-9.888946533203125,-0.07665348052978516,-0.00011730194091796875,-0.03949260711669922,-0.03716087341308594,0.03937530517578125,-0.07666778564453125,-0.00011920928955078125,-0.039920806884765625,-0.036746978759765625,0.039801597595214844
175,bnc_spoken.train.txt,Ġmanaged,101,106,26,-11.179767608642578,-11.179919242858887,-11.179258346557617,-11.1798677444458,0.00015163421630859375,-0.0005092620849609375,0.00010013580322265625,5.14984130859375e-05,-0.0006093978881835938,-10.269509315490723,-10.262256622314453,-10.268230438232422,-10.272902488708496,-0.007252693176269531,-0.0012788772583007812,0.0033931732177734375,-0.010645866394042969,-0.004672050476074219,-0.007404327392578125,-0.0007696151733398438,0.0032930374145507812,-0.010697364807128906,-0.004062652587890625
176,bnc_spoken.train.txt,Ġground,97,102,25,-8.60290813446045,-8.60280990600586,-8.602629661560059,-8.602567672729492,-9.822845458984375e-05,-0.000278472900390625,-0.00034046173095703125,0.0002422332763671875,6.198883056640625e-05,-8.508899688720703,-8.525132179260254,-8.509346961975098,-8.511335372924805,0.01623249053955078,0.00044727325439453125,0.0024356842041015625,0.013796806335449219,-0.0019884109497070312,0.016330718994140625,0.0007257461547851562,0.0027761459350585938,0.013554573059082031,-0.0020503997802734375
177,bnc_spoken.train.txt,Ġamongst,110,99,24,-10.192556381225586,-10.192557334899902,-10.192581176757812,-10.194181442260742,9.5367431640625e-07,2.47955322265625e-05,0.00162506103515625,-0.0016241073608398438,-0.0016002655029296875,-11.118576049804688,-11.114314079284668,-11.116373062133789,-11.258251190185547,-0.004261970520019531,-0.0022029876708984375,0.13967514038085938,-0.1439371109008789,-0.1418781280517578,-0.0042629241943359375,-0.002227783203125,0.13805007934570312,-0.14231300354003906,-0.14027786254882812
178,bnc_spoken.train.txt,ĠWhat,100,98,26,-6.898595809936523,-6.89859676361084,-6.898596286773682,-6.8985981941223145,9.5367431640625e-07,4.76837158203125e-07,2.384185791015625e-06,-1.430511474609375e-06,-1.9073486328125e-06,-7.64244270324707,-7.648811340332031,-7.640762805938721,-7.645989418029785,0.0063686370849609375,-0.0016798973083496094,0.0035467147827148438,0.0028219223022460938,-0.005226612091064453,0.006367683410644531,-0.0016803741455078125,0.003544330596923828,0.002823352813720703,-0.005224704742431641
179,bnc_spoken.train.txt,Ġold,108,97,24,-8.606250762939453,-8.60578441619873,-8.606927871704102,-8.605849266052246,-0.00046634674072265625,0.0006771087646484375,-0.00040149688720703125,-6.4849853515625e-05,0.0010786056518554688,-8.064949035644531,-8.062607765197754,-8.065982818603516,-8.062084197998047,-0.0023412704467773438,0.001033782958984375,-0.002864837646484375,0.0005235671997070312,0.00389862060546875,-0.0018749237060546875,0.0003566741943359375,-0.0024633407592773438,0.0005884170532226562,0.0028200149536132812
180,bnc_spoken.train.txt,Ġheading,94,99,28,-11.48404312133789,-11.4840669631958,-11.484062194824219,-11.484147071838379,2.384185791015625e-05,1.9073486328125e-05,0.00010395050048828125,-8.0108642578125e-05,-8.487701416015625e-05,-11.904420852661133,-11.909751892089844,-11.903962135314941,-11.862464904785156,0.0053310394287109375,-0.00045871734619140625,-0.04195594787597656,0.0472869873046875,0.041497230529785156,0.005307197570800781,-0.00047779083251953125,-0.042059898376464844,0.047367095947265625,0.04158210754394531
181,bnc_spoken.train.txt,Ġninety,92,96,25,-7.483790397644043,-7.483792304992676,-7.483798027038574,-7.483325958251953,1.9073486328125e-06,7.62939453125e-06,-0.00046443939208984375,0.00046634674072265625,0.00047206878662109375,-7.917986869812012,-7.929574966430664,-7.918282508850098,-7.909374237060547,0.011588096618652344,0.0002956390380859375,-0.008612632751464844,0.020200729370117188,0.008908271789550781,0.011586189270019531,0.0002880096435546875,-0.008148193359375,0.01973438262939453,0.008436203002929688
182,bnc_spoken.train.txt,Ġmig,98,105,26,-10.9205322265625,-10.920574188232422,-10.920541763305664,-10.920889854431152,4.1961669921875e-05,9.5367431640625e-06,0.00035762786865234375,-0.00031566619873046875,-0.00034809112548828125,-11.298334121704102,-11.316781044006348,-11.296404838562012,-11.310661315917969,0.018446922302246094,-0.0019292831420898438,0.012327194213867188,0.006119728088378906,-0.014256477355957031,0.01840496063232422,-0.0019388198852539062,0.011969566345214844,0.006435394287109375,-0.01390838623046875
183,bnc_spoken.train.txt,ĠWell,99,90,22,-6.274659156799316,-6.27469539642334,-6.274757385253906,-6.2747039794921875,3.62396240234375e-05,9.822845458984375e-05,4.482269287109375e-05,-8.58306884765625e-06,5.340576171875e-05,-6.5483222007751465,-6.551036834716797,-6.54829216003418,-6.549578666687012,0.0027146339416503906,-3.0040740966796875e-05,0.0012564659118652344,0.0014581680297851562,-0.0012865066528320312,0.002678394317626953,-0.00012826919555664062,0.0012116432189941406,0.0014667510986328125,-0.0013399124145507812
184,bnc_spoken.train.txt,ĠVisit,99,114,28,-13.031517028808594,-13.031466484069824,-13.031564712524414,-13.031522750854492,-5.054473876953125e-05,4.76837158203125e-05,5.7220458984375e-06,-5.626678466796875e-05,4.1961669921875e-05,-13.20323657989502,-13.194295883178711,-13.20076847076416,-13.207687377929688,-0.008940696716308594,-0.002468109130859375,0.004450798034667969,-0.013391494750976562,-0.006918907165527344,-0.008890151977539062,-0.0025157928466796875,0.004445075988769531,-0.013335227966308594,-0.006960868835449219
185,childes.train.txt,Ġtaperecorder,120,120,36,-9.921258926391602,-9.921257972717285,-9.921258926391602,-9.921258926391602,-9.5367431640625e-07,0.0,0.0,-9.5367431640625e-07,0.0,-10.471903800964355,-10.477933883666992,-10.471369743347168,-10.469146728515625,0.006030082702636719,-0.0005340576171875,-0.0027570724487304688,0.008787155151367188,0.0022230148315429688,0.006031036376953125,-0.0005340576171875,-0.0027570724487304688,0.008788108825683594,0.0022230148315429688
186,childes.train.txt,Ġbite,120,120,34,-12.000914573669434,-12.00091552734375,-12.000914573669434,-12.000913619995117,9.5367431640625e-07,0.0,-9.5367431640625e-07,1.9073486328125e-06,9.5367431640625e-07,-10.678388595581055,-10.680458068847656,-10.677804946899414,-10.649307250976562,0.0020694732666015625,-0.000583648681640625,-0.029081344604492188,0.03115081787109375,0.028497695922851562,0.0020685195922851562,-0.000583648681640625,-0.02908039093017578,0.031148910522460938,0.028496742248535156
187,bnc_spoken.train.txt,Ġmean,95,101,27,-6.81387996673584,-6.813887596130371,-6.81387996673584,-6.813886642456055,7.62939453125e-06,0.0,6.67572021484375e-06,9.5367431640625e-07,-6.67572021484375e-06,-6.8249335289001465,-6.801551342010498,-6.8255934715271,-6.831452369689941,-0.023382186889648438,0.000659942626953125,0.006518840789794922,-0.02990102767944336,-0.005858898162841797,-0.023389816284179688,0.000659942626953125,0.006512165069580078,-0.029901981353759766,-0.005852222442626953
188,bnc_spoken.train.txt,Ġyears,107,103,25,-7.545492172241211,-7.545490264892578,-7.545486927032471,-7.545516014099121,-1.9073486328125e-06,-5.245208740234375e-06,2.384185791015625e-05,-2.574920654296875e-05,-2.9087066650390625e-05,-8.049121856689453,-8.048517227172852,-8.047903060913086,-8.052431106567383,-0.0006046295166015625,-0.0012187957763671875,0.0033092498779296875,-0.00391387939453125,-0.004528045654296875,-0.00060272216796875,-0.0012135505676269531,0.0032854080200195312,-0.0038881301879882812,-0.004498958587646484
189,bnc_spoken.train.txt,Ġloc,101,92,24,-9.14136791229248,-9.14211654663086,-9.142047882080078,-9.140617370605469,0.0007486343383789062,0.0006799697875976562,-0.0007505416870117188,0.001499176025390625,0.001430511474609375,-9.833587646484375,-9.846094131469727,-9.832386016845703,-9.835390090942383,0.012506484985351562,-0.001201629638671875,0.0018024444580078125,0.01070404052734375,-0.0030040740966796875,0.011757850646972656,-0.0018815994262695312,0.0025529861450195312,0.009204864501953125,-0.0044345855712890625
190,childes.train.txt,Ġone,120,120,34,-5.290464878082275,-5.290691375732422,-5.290465354919434,-5.290688514709473,0.00022649765014648438,4.76837158203125e-07,0.00022363662719726562,2.86102294921875e-06,-0.0002231597900390625,-5.294424057006836,-5.288934230804443,-5.294720649719238,-5.3138017654418945,-0.005489826202392578,0.00029659271240234375,0.019377708435058594,-0.024867534637451172,-0.01908111572265625,-0.0057163238525390625,0.0002961158752441406,0.019154071807861328,-0.02487039566040039,-0.018857955932617188
191,bnc_spoken.train.txt,Ġany,97,95,23,-6.629161357879639,-6.629154205322266,-6.629171848297119,-6.629150390625,-7.152557373046875e-06,1.049041748046875e-05,-1.0967254638671875e-05,3.814697265625e-06,2.1457672119140625e-05,-6.510846138000488,-6.516401290893555,-6.511249542236328,-6.512814521789551,0.005555152893066406,0.00040340423583984375,0.0019683837890625,0.0035867691040039062,-0.0015649795532226562,0.005562305450439453,0.000392913818359375,0.001979351043701172,0.0035829544067382812,-0.0015864372253417969
192,bnc_spoken.train.txt,Ġfriendly,102,99,30,-12.470918655395508,-12.471245765686035,-12.470952987670898,-12.472290992736816,0.00032711029052734375,3.4332275390625e-05,0.0013723373413085938,-0.00104522705078125,-0.0013380050659179688,-12.736861228942871,-12.703229904174805,-12.737052917480469,-12.806750297546387,-0.033631324768066406,0.00019168853759765625,0.06988906860351562,-0.10352039337158203,-0.06969738006591797,-0.03395843505859375,0.00015735626220703125,0.06851673126220703,-0.10247516632080078,-0.068359375
193,bnc_spoken.train.txt,ĠRussian,95,102,28,-10.896688461303711,-10.896567344665527,-10.897007942199707,-10.896465301513672,-0.00012111663818359375,0.00031948089599609375,-0.0002231597900390625,0.00010204315185546875,0.0005426406860351562,-9.508305549621582,-9.527973175048828,-9.510433197021484,-9.517496109008789,0.019667625427246094,0.0021276473999023438,0.009190559387207031,0.010477066040039062,-0.0070629119873046875,0.019788742065429688,0.00180816650390625,0.009413719177246094,0.010375022888183594,-0.007605552673339844
194,bnc_spoken.train.txt,Ġwhat,92,94,23,-5.237668037414551,-5.237668037414551,-5.238606929779053,-5.237668037414551,0.0,0.0009388923645019531,0.0,0.0,0.0009388923645019531,-5.241390228271484,-5.258080005645752,-5.2435302734375,-5.248231887817383,0.016689777374267578,0.002140045166015625,0.0068416595458984375,0.00984811782836914,-0.0047016143798828125,0.016689777374267578,0.0012011528015136719,0.0068416595458984375,0.00984811782836914,-0.005640506744384766
195,bnc_spoken.train.txt,Ġall,99,96,25,-5.813602924346924,-5.813556671142578,-5.813610076904297,-5.813743591308594,-4.6253204345703125e-05,7.152557373046875e-06,0.00014066696166992188,-0.000186920166015625,-0.000133514404296875,-5.938111305236816,-5.934173107147217,-5.938000202178955,-5.949723243713379,-0.003938198089599609,-0.00011110305786132812,0.0116119384765625,-0.01555013656616211,-0.011723041534423828,-0.0038919448852539062,-0.000118255615234375,0.011471271514892578,-0.015363216400146484,-0.011589527130126953
196,childes.train.txt,CHI,120,120,36,-4.179665565490723,-4.179665565490723,-4.179665565490723,-4.179666042327881,0.0,0.0,4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,-3.791447162628174,-3.796696901321411,-3.7914483547210693,-3.812014579772949,0.005249738693237305,1.1920928955078125e-06,0.02056741714477539,-0.015317678451538086,-0.020566225051879883,0.005249738693237305,1.1920928955078125e-06,0.020566940307617188,-0.015317201614379883,-0.02056574821472168
197,childes.train.txt,Ġsee,120,120,33,-6.222649574279785,-6.223464488983154,-6.222650051116943,-6.222650051116943,0.0008149147033691406,4.76837158203125e-07,4.76837158203125e-07,0.0008144378662109375,0.0,-6.463001251220703,-6.462029457092285,-6.462856292724609,-6.462278842926025,-0.0009717941284179688,-0.00014495849609375,-0.0007224082946777344,-0.0002493858337402344,0.0005774497985839844,-0.0017867088317871094,-0.00014543533325195312,-0.0007228851318359375,-0.0010638236999511719,0.0005774497985839844
198,bnc_spoken.train.txt,Ġrecogn,94,112,28,-12.618110656738281,-12.618178367614746,-12.618098258972168,-12.61806583404541,6.771087646484375e-05,-1.239776611328125e-05,-4.482269287109375e-05,0.0001125335693359375,3.24249267578125e-05,-11.164825439453125,-11.160177230834961,-11.165140151977539,-11.19091796875,-0.0046482086181640625,0.0003147125244140625,0.026092529296875,-0.030740737915039062,-0.025777816772460938,-0.004715919494628906,0.00032711029052734375,0.026137351989746094,-0.030853271484375,-0.02581024169921875
199,childes.train.txt,Ġhey,120,120,32,-9.105463027954102,-9.105463027954102,-9.105462074279785,-9.105463027954102,0.0,-9.5367431640625e-07,0.0,0.0,-9.5367431640625e-07,-9.611467361450195,-9.610323905944824,-9.610666275024414,-9.616092681884766,-0.0011434555053710938,-0.00080108642578125,0.0046253204345703125,-0.005768775939941406,-0.0054264068603515625,-0.0011434555053710938,-0.0008001327514648438,0.0046253204345703125,-0.005768775939941406,-0.005425453186035156
200,bnc_spoken.train.txt,Ġgonna,103,101,26,-7.263718605041504,-7.263727188110352,-7.26371955871582,-7.263718128204346,8.58306884765625e-06,9.5367431640625e-07,-4.76837158203125e-07,9.059906005859375e-06,1.430511474609375e-06,-7.1398091316223145,-7.147941589355469,-7.139869689941406,-7.138162136077881,0.008132457733154297,6.0558319091796875e-05,-0.0016469955444335938,0.00977945327758789,0.0017075538635253906,0.00812387466430664,5.9604644775390625e-05,-0.0016465187072753906,0.009770393371582031,0.0017061233520507812
201,bnc_spoken.train.txt,Ġthree,96,106,26,-6.752721786499023,-6.7531328201293945,-6.752688407897949,-6.753084182739258,0.00041103363037109375,-3.337860107421875e-05,0.000362396240234375,4.863739013671875e-05,-0.00039577484130859375,-6.972062587738037,-6.93410587310791,-6.971130847930908,-6.961287498474121,-0.03795671463012695,-0.0009317398071289062,-0.010775089263916016,-0.027181625366210938,0.00984334945678711,-0.03836774826049805,-0.0008983612060546875,-0.01113748550415039,-0.027230262756347656,0.010239124298095703
