case_id,source,target_token,prefix_tokens,later_tokens,target_idx,wwm_lp_full,wwm_lp_deleted,wwm_lp_shuffled,wwm_lp_same_near,wwm_lp_cross_near,wwm_delta_deleted,wwm_delta_shuffled,wwm_delta_same_near,wwm_delta_cross_near,wwm_spec_same_vs_cross,wwm_spec_deleted_vs_cross,cont_lp_full,cont_lp_deleted,cont_lp_shuffled,cont_lp_same_near,cont_lp_cross_near,cont_delta_deleted,cont_delta_shuffled,cont_delta_same_near,cont_delta_cross_near,cont_spec_same_vs_cross,cont_spec_deleted_vs_cross,cont_minus_wwm_delta_deleted,cont_minus_wwm_delta_shuffled,cont_minus_wwm_delta_same_near,cont_minus_wwm_delta_cross_near,cont_minus_wwm_spec_same_vs_cross,cont_minus_wwm_spec_deleted_vs_cross,wwm_sensitivity_score
172,childes.train.txt,Ġclosed,120,120,30,-10.061962127685547,-10.06196403503418,-10.061959266662598,-10.06196403503418,-10.06196403503418,1.9073486328125e-06,-2.86102294921875e-06,1.9073486328125e-06,1.9073486328125e-06,0.0,0.0,-10.273967742919922,-10.273971557617188,-10.273967742919922,-10.273967742919922,-10.273968696594238,3.814697265625e-06,0.0,0.0,9.5367431640625e-07,-9.5367431640625e-07,2.86102294921875e-06,1.9073486328125e-06,2.86102294921875e-06,-1.9073486328125e-06,-9.5367431640625e-07,-9.5367431640625e-07,2.86102294921875e-06,2.86102294921875e-06
173,childes.train.txt,Ġlight,120,120,31,-9.188590049743652,-9.188590049743652,-9.188589096069336,-9.188589096069336,-9.188590049743652,0.0,-9.5367431640625e-07,-9.5367431640625e-07,0.0,-9.5367431640625e-07,0.0,-8.807601928710938,-8.807601928710938,-8.807601928710938,-8.807601928710938,-8.807601928710938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5367431640625e-07,9.5367431640625e-07,0.0,9.5367431640625e-07,0.0,9.5367431640625e-07
174,bnc_spoken.train.txt,Ġdistinctly,120,98,24,-13.14686393737793,-13.14692497253418,-13.146904945373535,-13.14689826965332,-13.147038459777832,6.103515625e-05,4.100799560546875e-05,3.4332275390625e-05,0.00017452239990234375,-0.00014019012451171875,-0.00011348724365234375,-13.413459777832031,-13.413463592529297,-13.413460731506348,-13.413466453552246,-13.818761825561523,3.814697265625e-06,9.5367431640625e-07,6.67572021484375e-06,0.4053020477294922,-0.40529537200927734,-0.40529823303222656,-5.7220458984375e-05,-4.00543212890625e-05,-2.765655517578125e-05,0.40512752532958984,-0.4051551818847656,-0.4051847457885742,6.103515625e-05
175,bnc_spoken.train.txt,ĠRight,98,94,24,-7.1164164543151855,-7.116367340087891,-7.116498947143555,-7.116518020629883,-7.116419315338135,-4.9114227294921875e-05,8.249282836914062e-05,0.00010156631469726562,2.86102294921875e-06,9.870529174804688e-05,-5.1975250244140625e-05,-6.7789154052734375,-6.778916835784912,-6.778916358947754,-6.778916358947754,-9.626751899719238,1.430511474609375e-06,9.5367431640625e-07,9.5367431640625e-07,2.847836494445801,-2.8478355407714844,-2.847835063934326,5.054473876953125e-05,-8.153915405273438e-05,-0.00010061264038085938,2.8478336334228516,-2.8479342460632324,-2.847783088684082,0.00010156631469726562
176,bnc_spoken.train.txt,Ġpaper,91,101,26,-8.266166687011719,-8.26621150970459,-8.26616096496582,-8.26616096496582,-8.266339302062988,4.482269287109375e-05,-5.7220458984375e-06,-5.7220458984375e-06,0.00017261505126953125,-0.00017833709716796875,-0.0001277923583984375,-8.725005149841309,-8.725005149841309,-8.725005149841309,-8.725004196166992,-7.1539812088012695,0.0,0.0,-9.5367431640625e-07,-1.571023941040039,1.5710229873657227,1.571023941040039,-4.482269287109375e-05,5.7220458984375e-06,4.76837158203125e-06,-1.5711965560913086,1.5712013244628906,1.5711517333984375,4.482269287109375e-05
177,bnc_spoken.train.txt,Ġeasy,99,108,27,-10.586111068725586,-10.584440231323242,-10.586099624633789,-10.584568977355957,-10.586077690124512,-0.00167083740234375,-1.1444091796875e-05,-0.0015420913696289062,-3.337860107421875e-05,-0.0015087127685546875,-0.0016374588012695312,-9.434901237487793,-9.43490219116211,-9.434900283813477,-9.434901237487793,-11.064496994018555,9.5367431640625e-07,-9.5367431640625e-07,0.0,1.6295957565307617,-1.6295957565307617,-1.6295948028564453,0.0016717910766601562,1.049041748046875e-05,0.0015420913696289062,1.629629135131836,-1.628087043762207,-1.6279573440551758,0.00167083740234375
178,bnc_spoken.train.txt,Ġdone,101,96,24,-7.354266166687012,-7.3542633056640625,-7.35427188873291,-7.354240894317627,-7.3544182777404785,-2.86102294921875e-06,5.7220458984375e-06,-2.5272369384765625e-05,0.00015211105346679688,-0.0001773834228515625,-0.00015497207641601562,-6.823673725128174,-6.823673248291016,-6.823673248291016,-6.823672771453857,-9.049005508422852,-4.76837158203125e-07,-4.76837158203125e-07,-9.5367431640625e-07,2.2253317832946777,-2.225332736968994,-2.225332260131836,2.384185791015625e-06,-6.198883056640625e-06,2.4318695068359375e-05,2.225179672241211,-2.2251553535461426,-2.22517728805542,2.5272369384765625e-05
179,bnc_spoken.train.txt,Ġnotion,97,96,25,-13.2586088180542,-13.258265495300293,-13.258584976196289,-13.261231422424316,-13.26120376586914,-0.00034332275390625,-2.384185791015625e-05,0.0026226043701171875,0.0025949478149414062,2.765655517578125e-05,-0.0029382705688476562,-12.284674644470215,-12.284675598144531,-12.284674644470215,-12.284676551818848,-12.431344032287598,9.5367431640625e-07,0.0,1.9073486328125e-06,0.1466693878173828,-0.14666748046875,-0.1466684341430664,0.00034427642822265625,2.384185791015625e-05,-0.002620697021484375,0.1440744400024414,-0.14669513702392578,-0.14373016357421875,0.0026226043701171875
180,childes.train.txt,MOT,120,120,31,-4.586399555206299,-4.586400032043457,-4.586400032043457,-4.586399555206299,-4.586398124694824,4.76837158203125e-07,4.76837158203125e-07,0.0,-1.430511474609375e-06,1.430511474609375e-06,1.9073486328125e-06,-3.2887730598449707,-3.288775682449341,-3.2887730598449707,-3.28877329826355,-3.2887802124023438,2.6226043701171875e-06,0.0,2.384185791015625e-07,7.152557373046875e-06,-6.9141387939453125e-06,-4.5299530029296875e-06,2.1457672119140625e-06,-4.76837158203125e-07,2.384185791015625e-07,8.58306884765625e-06,-8.344650268554688e-06,-6.4373016357421875e-06,4.76837158203125e-07
181,bnc_spoken.train.txt,Ġbasically,101,109,27,-10.844385147094727,-10.844622611999512,-10.845381736755371,-10.844585418701172,-10.845477104187012,0.00023746490478515625,0.0009965896606445312,0.0002002716064453125,0.0010919570922851562,-0.0008916854858398438,-0.0008544921875,-9.940144538879395,-9.940138816833496,-9.940144538879395,-9.940143585205078,-11.320968627929688,-5.7220458984375e-06,0.0,-9.5367431640625e-07,1.380824089050293,-1.3808250427246094,-1.3808298110961914,-0.00024318695068359375,-0.0009965896606445312,-0.00020122528076171875,1.3797321319580078,-1.3799333572387695,-1.3799753189086914,0.0009965896606445312
182,childes.train.txt,Ġcareful,120,120,30,-8.957178115844727,-8.957178115844727,-8.957178115844727,-8.957178115844727,-8.95717716217041,0.0,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,9.5367431640625e-07,-8.707008361816406,-8.707005500793457,-8.707008361816406,-8.70700740814209,-8.70700740814209,-2.86102294921875e-06,0.0,-9.5367431640625e-07,-9.5367431640625e-07,0.0,-1.9073486328125e-06,-2.86102294921875e-06,0.0,-9.5367431640625e-07,0.0,-9.5367431640625e-07,-2.86102294921875e-06,0.0
183,childes.train.txt,Ġwhy,120,120,31,-6.925485134124756,-6.925485134124756,-6.925485134124756,-6.925485610961914,-6.925485610961914,0.0,0.0,4.76837158203125e-07,4.76837158203125e-07,0.0,-4.76837158203125e-07,-6.077816009521484,-6.077816009521484,-6.077815055847168,-6.077816009521484,-6.077814102172852,0.0,-9.5367431640625e-07,0.0,-1.9073486328125e-06,1.9073486328125e-06,1.9073486328125e-06,0.0,-9.5367431640625e-07,-4.76837158203125e-07,-2.384185791015625e-06,1.9073486328125e-06,2.384185791015625e-06,4.76837158203125e-07
184,bnc_spoken.train.txt,Ġinfluence,110,97,26,-11.435712814331055,-11.435840606689453,-11.43569564819336,-11.435806274414062,-11.4379243850708,0.0001277923583984375,-1.71661376953125e-05,9.34600830078125e-05,0.0022115707397460938,-0.0021181106567382812,-0.0020837783813476562,-10.131889343261719,-10.131889343261719,-10.131889343261719,-10.131889343261719,-12.54372787475586,0.0,0.0,0.0,2.4118385314941406,-2.4118385314941406,-2.4118385314941406,-0.0001277923583984375,1.71661376953125e-05,-9.34600830078125e-05,2.4096269607543945,-2.4097204208374023,-2.409754753112793,0.0001277923583984375
185,bnc_spoken.train.txt,Ġexperience,119,105,26,-9.873080253601074,-9.874710083007812,-9.873005867004395,-9.873077392578125,-9.87453842163086,0.0016298294067382812,-7.43865966796875e-05,-2.86102294921875e-06,0.0014581680297851562,-0.001461029052734375,0.000171661376953125,-9.347366333007812,-9.347366333007812,-9.347365379333496,-9.347366333007812,-10.874482154846191,0.0,-9.5367431640625e-07,0.0,1.527115821838379,-1.527115821838379,-1.527115821838379,-0.0016298294067382812,7.343292236328125e-05,2.86102294921875e-06,1.5256576538085938,-1.5256547927856445,-1.527287483215332,0.0016298294067382812
186,bnc_spoken.train.txt,Ġpeople,106,94,24,-6.475219249725342,-6.475221633911133,-6.475208759307861,-6.475208282470703,-6.47522497177124,2.384185791015625e-06,-1.049041748046875e-05,-1.0967254638671875e-05,5.7220458984375e-06,-1.6689300537109375e-05,-3.337860107421875e-06,-6.1375627517700195,-6.137563705444336,-6.1375627517700195,-6.137563228607178,-8.439714431762695,9.5367431640625e-07,0.0,4.76837158203125e-07,2.302151679992676,-2.3021512031555176,-2.3021507263183594,-1.430511474609375e-06,1.049041748046875e-05,1.1444091796875e-05,2.3021459579467773,-2.3021345138549805,-2.302147388458252,1.0967254638671875e-05
187,bnc_spoken.train.txt,Ġdetermined,93,102,34,-10.98133659362793,-10.98117446899414,-10.981302261352539,-10.981544494628906,-10.981759071350098,-0.0001621246337890625,-3.4332275390625e-05,0.0002079010009765625,0.00042247772216796875,-0.00021457672119140625,-0.0005846023559570312,-10.972176551818848,-10.972175598144531,-10.972176551818848,-10.972176551818848,-11.368556022644043,-9.5367431640625e-07,0.0,0.0,0.3963794708251953,-0.3963794708251953,-0.3963804244995117,0.00016117095947265625,3.4332275390625e-05,-0.0002079010009765625,0.39595699310302734,-0.3961648941040039,-0.3957958221435547,0.0002079010009765625
188,childes.train.txt,Ġdelivered,120,120,30,-13.35090446472168,-13.349336624145508,-13.350903511047363,-13.35090446472168,-13.349546432495117,-0.001567840576171875,-9.5367431640625e-07,0.0,-0.0013580322265625,0.0013580322265625,-0.000209808349609375,-12.66908073425293,-12.669084548950195,-12.66908073425293,-12.669079780578613,-12.669088363647461,3.814697265625e-06,0.0,-9.5367431640625e-07,7.62939453125e-06,-8.58306884765625e-06,-3.814697265625e-06,0.0015716552734375,9.5367431640625e-07,-9.5367431640625e-07,0.00136566162109375,-0.0013666152954101562,0.00020599365234375,0.001567840576171875
189,bnc_spoken.train.txt,Ġsaid,108,100,26,-6.57131290435791,-6.571314811706543,-6.571313858032227,-6.57131290435791,-6.571313858032227,1.9073486328125e-06,9.5367431640625e-07,0.0,9.5367431640625e-07,-9.5367431640625e-07,9.5367431640625e-07,-6.333668231964111,-6.333669185638428,-6.333667755126953,-6.333667755126953,-8.252752304077148,9.5367431640625e-07,-4.76837158203125e-07,-4.76837158203125e-07,1.919084072113037,-1.9190845489501953,-1.9190831184387207,-9.5367431640625e-07,-1.430511474609375e-06,-4.76837158203125e-07,1.9190831184387207,-1.919083595275879,-1.919084072113037,1.9073486328125e-06
190,childes.train.txt,Ġremember,120,120,32,-9.02320384979248,-9.02320384979248,-9.02320384979248,-9.02320384979248,-9.02320384979248,0.0,0.0,0.0,0.0,0.0,0.0,-9.088884353637695,-9.088885307312012,-9.088884353637695,-9.088882446289062,-9.088886260986328,9.5367431640625e-07,0.0,-1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06,-9.5367431640625e-07,9.5367431640625e-07,0.0,-1.9073486328125e-06,1.9073486328125e-06,-3.814697265625e-06,-9.5367431640625e-07,0.0
191,bnc_spoken.train.txt,Ġpeople,91,104,26,-6.475213050842285,-6.475220680236816,-6.475213527679443,-6.475210189819336,-6.475217819213867,7.62939453125e-06,4.76837158203125e-07,-2.86102294921875e-06,4.76837158203125e-06,-7.62939453125e-06,2.86102294921875e-06,-6.137561798095703,-6.1375627517700195,-6.137562274932861,-6.137563705444336,-8.439714431762695,9.5367431640625e-07,4.76837158203125e-07,1.9073486328125e-06,2.302152633666992,-2.3021507263183594,-2.302151679992676,-6.67572021484375e-06,0.0,4.76837158203125e-06,2.30214786529541,-2.302143096923828,-2.302154541015625,7.62939453125e-06
192,childes.train.txt,Ġwhat,120,120,30,-5.237668037414551,-5.237667083740234,-5.237668037414551,-5.237668991088867,-5.237668514251709,-9.5367431640625e-07,0.0,9.5367431640625e-07,4.76837158203125e-07,4.76837158203125e-07,-1.430511474609375e-06,-4.519582748413086,-4.519582271575928,-4.5195817947387695,-4.519583225250244,-4.519583702087402,-4.76837158203125e-07,-9.5367431640625e-07,4.76837158203125e-07,9.5367431640625e-07,-4.76837158203125e-07,-1.430511474609375e-06,4.76837158203125e-07,-9.5367431640625e-07,-4.76837158203125e-07,4.76837158203125e-07,-9.5367431640625e-07,0.0,9.5367431640625e-07
193,bnc_spoken.train.txt,Ġknow,98,97,25,-5.833527565002441,-5.834042549133301,-5.833525657653809,-5.834232330322266,-5.8335280418396,0.000514984130859375,-1.9073486328125e-06,0.0007047653198242188,4.76837158203125e-07,0.0007042884826660156,0.0005145072937011719,-5.546334266662598,-5.546335697174072,-5.546334266662598,-5.546334743499756,-6.27591609954834,1.430511474609375e-06,0.0,4.76837158203125e-07,0.7295818328857422,-0.729581356048584,-0.7295804023742676,-0.0005135536193847656,1.9073486328125e-06,-0.0007042884826660156,0.729581356048584,-0.73028564453125,-0.7300949096679688,0.0007047653198242188
194,childes.train.txt,MOT,120,120,31,-4.586399078369141,-4.586399078369141,-4.586399078369141,-4.586399078369141,-4.586399555206299,0.0,0.0,0.0,4.76837158203125e-07,-4.76837158203125e-07,-4.76837158203125e-07,-3.288771867752075,-3.2887730598449707,-3.288771390914917,-3.2887721061706543,-3.2887744903564453,1.1920928955078125e-06,-4.76837158203125e-07,2.384185791015625e-07,2.6226043701171875e-06,-2.384185791015625e-06,-1.430511474609375e-06,1.1920928955078125e-06,-4.76837158203125e-07,2.384185791015625e-07,2.1457672119140625e-06,-1.9073486328125e-06,-9.5367431640625e-07,0.0
195,bnc_spoken.train.txt,Ġreason,89,102,29,-8.991631507873535,-8.991609573364258,-8.991631507873535,-8.991632461547852,-8.991741180419922,-2.193450927734375e-05,0.0,9.5367431640625e-07,0.00010967254638671875,-0.0001087188720703125,-0.0001316070556640625,-8.772581100463867,-8.772581100463867,-8.772582054138184,-8.772581100463867,-10.038289070129395,0.0,9.5367431640625e-07,0.0,1.2657079696655273,-1.2657079696655273,-1.2657079696655273,2.193450927734375e-05,9.5367431640625e-07,-9.5367431640625e-07,1.2655982971191406,-1.265599250793457,-1.2655763626098633,2.193450927734375e-05
196,bnc_spoken.train.txt,Ġlove,102,93,23,-8.357746124267578,-8.356539726257324,-8.356724739074707,-8.356081008911133,-8.357717514038086,-0.0012063980102539062,-0.0010213851928710938,-0.0016651153564453125,-2.86102294921875e-05,-0.001636505126953125,-0.0011777877807617188,-8.42820930480957,-8.42820930480957,-8.42820930480957,-8.42820930480957,-10.254338264465332,0.0,0.0,0.0,1.8261289596557617,-1.8261289596557617,-1.8261289596557617,0.0012063980102539062,0.0010213851928710938,0.0016651153564453125,1.826157569885254,-1.8244924545288086,-1.824951171875,0.0016651153564453125
197,bnc_spoken.train.txt,Ġsurprised,113,106,27,-10.206064224243164,-10.205899238586426,-10.205941200256348,-10.206361770629883,-10.20640754699707,-0.00016498565673828125,-0.00012302398681640625,0.00029754638671875,0.00034332275390625,-4.57763671875e-05,-0.0005083084106445312,-10.570082664489746,-10.570085525512695,-10.570082664489746,-10.570083618164062,-10.719048500061035,2.86102294921875e-06,0.0,9.5367431640625e-07,0.14896583557128906,-0.14896488189697266,-0.14896297454833984,0.0001678466796875,0.00012302398681640625,-0.00029659271240234375,0.1486225128173828,-0.14891910552978516,-0.1484546661376953,0.00029754638671875
198,bnc_spoken.train.txt,ĠTrevor,95,94,23,-10.453073501586914,-10.452763557434082,-10.454166412353516,-10.4524507522583,-10.454093933105469,-0.00030994415283203125,0.0010929107666015625,-0.0006227493286132812,0.0010204315185546875,-0.0016431808471679688,-0.0013303756713867188,-10.898123741149902,-10.89812183380127,-10.898123741149902,-10.898124694824219,-11.691644668579102,-1.9073486328125e-06,0.0,9.5367431640625e-07,0.7935209274291992,-0.7935199737548828,-0.793522834777832,0.00030803680419921875,-0.0010929107666015625,0.0006237030029296875,0.7925004959106445,-0.7918767929077148,-0.7921924591064453,0.0010929107666015625
199,bnc_spoken.train.txt,Ġwouldn,103,100,28,-8.00845718383789,-8.008262634277344,-8.00845718383789,-8.008467674255371,-8.008514404296875,-0.000194549560546875,0.0,1.049041748046875e-05,5.7220458984375e-05,-4.673004150390625e-05,-0.00025177001953125,-7.698287487030029,-7.698288917541504,-7.6982879638671875,-7.698287487030029,-9.587994575500488,1.430511474609375e-06,4.76837158203125e-07,0.0,1.889707088470459,-1.889707088470459,-1.8897056579589844,0.00019598007202148438,4.76837158203125e-07,-1.049041748046875e-05,1.8896498680114746,-1.889660358428955,-1.8894538879394531,0.000194549560546875
200,bnc_spoken.train.txt,Ġtime,99,104,26,-6.772886276245117,-6.772916793823242,-6.773043155670166,-6.7732014656066895,-6.772913932800293,3.0517578125e-05,0.00015687942504882812,0.0003151893615722656,2.765655517578125e-05,0.0002875328063964844,2.86102294921875e-06,-6.567498207092285,-6.567501068115234,-6.567498207092285,-6.567498207092285,-7.763400077819824,2.86102294921875e-06,0.0,0.0,1.195901870727539,-1.195901870727539,-1.1958990097045898,-2.765655517578125e-05,-0.00015687942504882812,-0.0003151893615722656,1.1958742141723633,-1.1961894035339355,-1.195901870727539,0.0003151893615722656
201,bnc_spoken.train.txt,Ġold,108,97,24,-8.606250762939453,-8.60578441619873,-8.606094360351562,-8.605855941772461,-8.606892585754395,-0.00046634674072265625,-0.000156402587890625,-0.0003948211669921875,0.0006418228149414062,-0.0010366439819335938,-0.0011081695556640625,-8.26559829711914,-8.265597343444824,-8.26559829711914,-8.26559829711914,-9.172582626342773,-9.5367431640625e-07,0.0,0.0,0.9069843292236328,-0.9069843292236328,-0.9069852828979492,0.00046539306640625,0.000156402587890625,0.0003948211669921875,0.9063425064086914,-0.9059476852416992,-0.9058771133422852,0.00046634674072265625
202,bnc_spoken.train.txt,Ġremember,102,99,26,-9.022900581359863,-9.022733688354492,-9.023204803466797,-9.022520065307617,-9.023202896118164,-0.00016689300537109375,0.00030422210693359375,-0.00038051605224609375,0.00030231475830078125,-0.000682830810546875,-0.000469207763671875,-8.391136169433594,-8.391133308410645,-8.391136169433594,-8.391134262084961,-9.088887214660645,-2.86102294921875e-06,0.0,-1.9073486328125e-06,0.6977510452270508,-0.6977529525756836,-0.69775390625,0.000164031982421875,-0.00030422210693359375,0.00037860870361328125,0.69744873046875,-0.6970701217651367,-0.6972846984863281,0.00038051605224609375
203,bnc_spoken.train.txt,Ġwell,98,106,26,-6.394373416900635,-6.394170761108398,-6.394378185272217,-6.394157886505127,-6.3941731452941895,-0.00020265579223632812,4.76837158203125e-06,-0.0002155303955078125,-0.0002002716064453125,-1.52587890625e-05,-2.384185791015625e-06,-6.228330135345459,-6.228330135345459,-6.228331565856934,-6.228331089019775,-6.665342807769775,0.0,1.430511474609375e-06,9.5367431640625e-07,0.4370126724243164,-0.43701171875,-0.4370126724243164,0.00020265579223632812,-3.337860107421875e-06,0.00021648406982421875,0.4372129440307617,-0.4369964599609375,-0.4370102882385254,0.0002155303955078125
204,childes.train.txt,Ġnice,120,120,35,-8.03612995147705,-8.036121368408203,-8.036128997802734,-8.036121368408203,-8.036182403564453,-8.58306884765625e-06,-9.5367431640625e-07,-8.58306884765625e-06,5.245208740234375e-05,-6.103515625e-05,-6.103515625e-05,-8.969124794006348,-8.96912956237793,-8.969124794006348,-8.969123840332031,-8.969127655029297,4.76837158203125e-06,0.0,-9.5367431640625e-07,2.86102294921875e-06,-3.814697265625e-06,1.9073486328125e-06,1.33514404296875e-05,9.5367431640625e-07,7.62939453125e-06,-4.9591064453125e-05,5.7220458984375e-05,6.29425048828125e-05,8.58306884765625e-06
205,childes.train.txt,CHI,120,120,31,-4.179666042327881,-4.179666519165039,-4.179666042327881,-4.179666042327881,-4.179661750793457,4.76837158203125e-07,0.0,0.0,-4.291534423828125e-06,4.291534423828125e-06,4.76837158203125e-06,-2.794909954071045,-2.794912815093994,-2.794910192489624,-2.794910430908203,-2.794912576675415,2.86102294921875e-06,2.384185791015625e-07,4.76837158203125e-07,2.6226043701171875e-06,-2.1457672119140625e-06,2.384185791015625e-07,2.384185791015625e-06,2.384185791015625e-07,4.76837158203125e-07,6.9141387939453125e-06,-6.4373016357421875e-06,-4.5299530029296875e-06,4.76837158203125e-07
206,bnc_spoken.train.txt,Ġsuspect,93,89,23,-13.127643585205078,-13.128616333007812,-13.12763500213623,-13.127714157104492,-13.130778312683105,0.000972747802734375,-8.58306884765625e-06,7.05718994140625e-05,0.0031347274780273438,-0.0030641555786132812,-0.0021619796752929688,-12.378528594970703,-12.378528594970703,-12.378527641296387,-12.378527641296387,-13.362499237060547,0.0,-9.5367431640625e-07,-9.5367431640625e-07,0.9839706420898438,-0.9839715957641602,-0.9839706420898438,-0.000972747802734375,7.62939453125e-06,-7.152557373046875e-05,0.9808359146118164,-0.9809074401855469,-0.9818086624145508,0.000972747802734375
207,childes.train.txt,Ġbook,120,120,31,-8.325324058532715,-8.324840545654297,-8.325324058532715,-8.325325012207031,-8.324823379516602,-0.00048351287841796875,0.0,9.5367431640625e-07,-0.0005006790161132812,0.0005016326904296875,1.71661376953125e-05,-7.20827579498291,-7.20827579498291,-7.208274841308594,-7.208273887634277,-7.20827579498291,0.0,-9.5367431640625e-07,-1.9073486328125e-06,0.0,-1.9073486328125e-06,0.0,0.00048351287841796875,-9.5367431640625e-07,-2.86102294921875e-06,0.0005006790161132812,-0.0005035400390625,-1.71661376953125e-05,0.00048351287841796875
208,bnc_spoken.train.txt,Ġstrikes,97,107,26,-10.864601135253906,-10.864633560180664,-10.864624977111816,-10.86452865600586,-10.866888046264648,3.24249267578125e-05,2.384185791015625e-05,-7.2479248046875e-05,0.0022869110107421875,-0.0023593902587890625,-0.002254486083984375,-11.008910179138184,-11.00890827178955,-11.008909225463867,-11.008907318115234,-11.844199180603027,-1.9073486328125e-06,-9.5367431640625e-07,-2.86102294921875e-06,0.8352890014648438,-0.835291862487793,-0.8352909088134766,-3.4332275390625e-05,-2.47955322265625e-05,6.961822509765625e-05,0.8330020904541016,-0.8329324722290039,-0.8330364227294922,7.2479248046875e-05
209,childes.train.txt,ĠDale,120,120,30,-13.150757789611816,-13.14857292175293,-13.150757789611816,-13.150757789611816,-13.15097427368164,-0.0021848678588867188,0.0,0.0,0.00021648406982421875,-0.00021648406982421875,-0.0024013519287109375,-13.172316551208496,-13.17231559753418,-13.17231559753418,-13.17231559753418,-13.172314643859863,-9.5367431640625e-07,-9.5367431640625e-07,-9.5367431640625e-07,-1.9073486328125e-06,9.5367431640625e-07,9.5367431640625e-07,0.0021839141845703125,-9.5367431640625e-07,-9.5367431640625e-07,-0.00021839141845703125,0.000217437744140625,0.0024023056030273438,0.0021848678588867188
210,childes.train.txt,CHI,120,120,30,-4.1797590255737305,-4.179786682128906,-4.179749011993408,-4.179665565490723,-4.179645538330078,2.765655517578125e-05,-1.0013580322265625e-05,-9.34600830078125e-05,-0.00011348724365234375,2.002716064453125e-05,0.000141143798828125,-2.794912576675415,-2.7949225902557373,-2.7949113845825195,-2.7949113845825195,-2.794921875,1.0013580322265625e-05,-1.1920928955078125e-06,-1.1920928955078125e-06,9.298324584960938e-06,-1.049041748046875e-05,7.152557373046875e-07,-1.7642974853515625e-05,8.821487426757812e-06,9.226799011230469e-05,0.0001227855682373047,-3.0517578125e-05,-0.0001404285430908203,9.34600830078125e-05
211,bnc_spoken.train.txt,ĠErm,102,105,28,-7.354314804077148,-7.353947639465332,-7.354395866394043,-7.354031562805176,-7.35482120513916,-0.00036716461181640625,8.106231689453125e-05,-0.00028324127197265625,0.0005064010620117188,-0.000789642333984375,-0.000873565673828125,-6.883828163146973,-6.883827209472656,-6.883828163146973,-6.8838276863098145,-9.400274276733398,-9.5367431640625e-07,0.0,-4.76837158203125e-07,2.516446113586426,-2.516446590423584,-2.516447067260742,0.0003662109375,-8.106231689453125e-05,0.0002827644348144531,2.515939712524414,-2.5156569480895996,-2.515573501586914,0.00036716461181640625
212,childes.train.txt,MOT,120,120,30,-4.586399078369141,-4.586399555206299,-4.586398601531982,-4.586399078369141,-4.586399078369141,4.76837158203125e-07,-4.76837158203125e-07,0.0,0.0,0.0,4.76837158203125e-07,-3.288771629333496,-3.2887799739837646,-3.288770914077759,-3.2887721061706543,-3.288778305053711,8.344650268554688e-06,-7.152557373046875e-07,4.76837158203125e-07,6.67572021484375e-06,-6.198883056640625e-06,1.6689300537109375e-06,7.867813110351562e-06,-2.384185791015625e-07,4.76837158203125e-07,6.67572021484375e-06,-6.198883056640625e-06,1.1920928955078125e-06,4.76837158203125e-07
213,bnc_spoken.train.txt,ĠNigel,105,96,24,-11.12159538269043,-11.121566772460938,-11.121554374694824,-11.121503829956055,-11.123273849487305,-2.86102294921875e-05,-4.100799560546875e-05,-9.1552734375e-05,0.001678466796875,-0.00177001953125,-0.0017070770263671875,-10.846392631530762,-10.846392631530762,-10.846391677856445,-10.846392631530762,-12.280119895935059,0.0,-9.5367431640625e-07,0.0,1.4337272644042969,-1.4337272644042969,-1.4337272644042969,2.86102294921875e-05,4.00543212890625e-05,9.1552734375e-05,1.4320487976074219,-1.4319572448730469,-1.4320201873779297,9.1552734375e-05
214,bnc_spoken.train.txt,Ġbetween,102,95,23,-7.63917875289917,-7.63896369934082,-7.639181613922119,-7.638919830322266,-7.639169216156006,-0.00021505355834960938,2.86102294921875e-06,-0.0002589225769042969,-9.5367431640625e-06,-0.0002493858337402344,-0.00020551681518554688,-7.600475788116455,-7.60047721862793,-7.600475788116455,-7.600475788116455,-9.438535690307617,1.430511474609375e-06,0.0,0.0,1.838059902191162,-1.838059902191162,-1.8380584716796875,0.00021648406982421875,-2.86102294921875e-06,0.0002589225769042969,1.8380694389343262,-1.8378105163574219,-1.837852954864502,0.0002589225769042969
215,bnc_spoken.train.txt,Ġgonna,92,114,30,-7.263718605041504,-7.26357889175415,-7.263718605041504,-7.263718605041504,-7.2637176513671875,-0.00013971328735351562,0.0,0.0,-9.5367431640625e-07,9.5367431640625e-07,-0.00013875961303710938,-6.862583160400391,-6.862584114074707,-6.862583637237549,-6.862582683563232,-6.789215564727783,9.5367431640625e-07,4.76837158203125e-07,-4.76837158203125e-07,-0.07336759567260742,0.07336711883544922,0.07336854934692383,0.00014066696166992188,4.76837158203125e-07,-4.76837158203125e-07,-0.07336664199829102,0.07336616516113281,0.07350730895996094,0.00013971328735351562
