event_index,pair_id,category,word,word_index,n_pieces,ordered_selected_count_4passes,scrambled_selected_count_4passes,either_arm_selected_count_4passes,neither_arm_selected,ordered_never_selected,scrambled_never_selected
274,compact:frontier_consolidation_fwcompact_medium_008988,retained_content,Online,0,2,0,0,0,True,True,True
275,compact:frontier_consolidation_fwcompact_medium_041546,retained_content,gamers,2,3,0,2,2,False,True,False
276,compact:frontier_consolidation_fwcompact_medium_033089,function_other,All,0,1,0,0,0,True,True,True
277,compact:frontier_consolidation_fwcompact_medium_013596,function_other,and,8,1,0,1,1,False,True,False
278,compact:frontier_consolidation_fwcompact_medium_013441,retained_content,resistance,6,1,0,0,0,True,True,True
279,compact:frontier_consolidation_fwcompact_medium_000937,function_other,she,6,1,2,1,3,False,False,False
280,compact:frontier_consolidation_fwcompact_medium_048037,retained_content,bait,3,2,0,0,0,True,True,True
281,compact:frontier_consolidation_fwcompact_medium_032025,function_other,or,9,1,1,0,1,False,False,True
282,compact:frontier_consolidation_fwcompact_medium_007141,source_absent_content,European,15,1,0,1,1,False,True,False
283,compact:frontier_consolidation_fwcompact_medium_016773,source_absent_content,gate.,13,2,1,1,2,False,False,False
284,compact:frontier_consolidation_fwcompact_medium_005429,function_other,have,3,1,0,1,1,False,True,False
285,compact:frontier_consolidation_fwcompact_medium_061188,retained_content,seasonal,5,2,0,1,1,False,True,False
286,compact:frontier_consolidation_fwcompact_medium_024533,function_other,before,16,1,1,0,1,False,False,True
287,compact:frontier_consolidation_fwcompact_medium_021100,source_absent_content,game's,1,2,1,1,2,False,False,False
288,compact:frontier_consolidation_fwcompact_medium_052553,retained_content,jugs,3,2,2,0,2,False,False,True
289,compact:frontier_consolidation_fwcompact_medium_057775,retained_content,studies,3,1,1,1,2,False,False,False
290,compact:frontier_consolidation_fwcompact_medium_007820,function_other,and,8,1,1,1,2,False,False,False
291,compact:frontier_consolidation_fwcompact_medium_019945,retained_content,"nutrition,",7,2,0,0,0,True,True,True
292,compact:frontier_consolidation_fwcompact_medium_049591,function_other,the,4,1,1,0,1,False,False,True
293,compact:frontier_consolidation_fwcompact_medium_044775,source_absent_content,scratching,3,2,0,0,0,True,True,True
294,compact:frontier_consolidation_fwcompact_medium_025431,source_absent_content,sunlight,9,1,1,1,2,False,False,False
295,compact:frontier_consolidation_fwcompact_medium_039045,function_other,In,0,1,0,1,1,False,True,False
296,compact:frontier_consolidation_fwcompact_medium_044473,function_other,but,5,1,1,0,1,False,False,True
297,compact:frontier_consolidation_fwcompact_medium_022219,retained_content,goal,1,1,1,1,2,False,False,False
298,compact:frontier_consolidation_fwcompact_medium_039961,function_other,only,6,1,1,2,3,False,False,False
299,compact:frontier_consolidation_fwcompact_medium_031517,function_other,with,4,1,0,0,0,True,True,True
300,compact:frontier_consolidation_fwcompact_medium_002912,retained_content,Indiana,14,1,0,0,0,True,True,True
301,compact:frontier_consolidation_fwcompact_medium_040880,source_absent_content,first,5,1,0,0,0,True,True,True
302,compact:frontier_consolidation_fwcompact_medium_007999,function_other,and,5,1,1,0,1,False,False,True
303,compact:frontier_consolidation_fwcompact_medium_060062,retained_content,younger,4,1,2,2,4,False,False,False
304,compact:frontier_consolidation_fwcompact_medium_047971,retained_content,storage,7,1,0,1,1,False,True,False
305,compact:frontier_consolidation_fwcompact_medium_048406,function_other,your,1,1,0,1,1,False,True,False
306,compact:frontier_consolidation_fwcompact_medium_017420,function_other,all,10,1,0,0,0,True,True,True
307,compact:frontier_consolidation_fwcompact_medium_052100,function_other,the,8,1,0,2,2,False,True,False
308,compact:frontier_consolidation_fwcompact_medium_037640,retained_content,Trade,0,2,1,0,1,False,False,True
309,compact:frontier_consolidation_fwcompact_medium_038953,retained_content,digital,7,1,1,0,1,False,False,True
310,compact:frontier_consolidation_fwcompact_medium_012084,retained_content,Backus,0,2,0,0,0,True,True,True
311,compact:frontier_consolidation_fwcompact_medium_020897,function_other,your,2,1,0,1,1,False,True,False
312,compact:frontier_consolidation_fwcompact_medium_026883,retained_content,said,1,1,0,0,0,True,True,True
313,compact:frontier_consolidation_fwcompact_medium_030807,source_absent_content,says,2,1,0,1,1,False,True,False
314,compact:frontier_consolidation_fwcompact_medium_004152,source_absent_content,result,8,1,1,2,3,False,False,False
315,compact:frontier_consolidation_fwcompact_medium_040186,function_other,it,11,1,1,1,2,False,False,False
316,compact:frontier_consolidation_fwcompact_medium_008810,function_other,many,9,1,0,1,1,False,True,False
317,compact:frontier_consolidation_fwcompact_medium_028505,retained_content,mice,3,1,1,1,2,False,False,False
318,compact:frontier_consolidation_fwcompact_medium_019847,source_absent_content,cause,4,1,0,0,0,True,True,True
319,compact:frontier_consolidation_fwcompact_medium_025769,function_other,and,10,1,0,1,1,False,True,False
320,compact:frontier_consolidation_fwcompact_medium_025099,retained_content,inherited,16,1,0,1,1,False,True,False
321,compact:frontier_consolidation_fwcompact_medium_019444,source_absent_content,fort,4,1,1,0,1,False,False,True
322,compact:frontier_consolidation_fwcompact_medium_049903,source_absent_content,helped,6,1,2,1,3,False,False,False
323,compact:frontier_consolidation_fwcompact_medium_049814,retained_content,Prophets,0,3,1,1,2,False,False,False
324,compact:frontier_consolidation_fwcompact_medium_005257,source_absent_content,needed,4,1,1,1,2,False,False,False
325,compact:frontier_consolidation_fwcompact_medium_012077,retained_content,integration,4,2,1,0,1,False,False,True
326,compact:frontier_consolidation_fwcompact_medium_000897,function_other,is,3,1,0,2,2,False,True,False
327,compact:frontier_consolidation_fwcompact_medium_013201,retained_content,created,11,1,0,1,1,False,True,False
328,compact:frontier_consolidation_fwcompact_medium_023493,source_absent_content,yearly,7,1,0,0,0,True,True,True
329,compact:frontier_consolidation_fwcompact_medium_000373,function_other,on,7,1,1,0,1,False,False,True
330,compact:frontier_consolidation_fwcompact_medium_058927,function_other,are,2,1,0,1,1,False,True,False
331,compact:frontier_consolidation_fwcompact_medium_028328,retained_content,level,3,1,0,1,1,False,True,False
332,compact:frontier_consolidation_fwcompact_medium_041020,function_other,one,19,1,1,0,1,False,False,True
333,compact:frontier_consolidation_fwcompact_medium_042204,source_absent_content,trained,11,1,1,1,2,False,False,False
334,compact:frontier_consolidation_fwcompact_medium_037837,source_absent_content,Besides,0,1,0,1,1,False,True,False
335,compact:frontier_consolidation_fwcompact_medium_039670,source_absent_content,poorly,6,1,1,1,2,False,False,False
336,compact:frontier_consolidation_fwcompact_medium_053029,retained_content,rare,7,1,1,1,2,False,False,False
337,compact:frontier_consolidation_fwcompact_medium_047269,retained_content,Gulf,9,1,0,0,0,True,True,True
338,compact:frontier_consolidation_fwcompact_medium_018627,source_absent_content,uncle,1,1,0,1,1,False,True,False
339,compact:frontier_consolidation_fwcompact_medium_015845,retained_content,tradition.,8,2,0,2,2,False,True,False
340,compact:frontier_consolidation_fwcompact_medium_045403,source_absent_content,rectangle,6,2,1,0,1,False,False,True
341,compact:frontier_consolidation_fwcompact_medium_037406,source_absent_content,arriving,18,1,1,1,2,False,False,False
342,compact:frontier_consolidation_fwcompact_medium_021989,retained_content,mystery,4,1,1,0,1,False,False,True
343,compact:frontier_consolidation_fwcompact_medium_034121,source_absent_content,like,8,1,1,0,1,False,False,True
344,compact:frontier_consolidation_fwcompact_medium_053308,retained_content,malaria,10,2,0,0,0,True,True,True
345,compact:frontier_consolidation_fwcompact_medium_011891,retained_content,download.,21,3,0,0,0,True,True,True
346,compact:frontier_consolidation_fwcompact_medium_004162,source_absent_content,argue,2,1,2,1,3,False,False,False
347,compact:frontier_consolidation_fwcompact_medium_040411,source_absent_content,vary,2,1,0,2,2,False,True,False
348,compact:frontier_consolidation_fwcompact_medium_015758,source_absent_content,items,3,1,1,0,1,False,False,True
349,compact:frontier_consolidation_fwcompact_medium_050529,function_other,from,5,1,1,0,1,False,False,True
350,compact:frontier_consolidation_fwcompact_medium_054851,function_other,the,22,1,0,0,0,True,True,True
351,compact:frontier_consolidation_fwcompact_medium_043263,retained_content,doubling,24,2,0,0,0,True,True,True
352,compact:frontier_consolidation_fwcompact_medium_025196,function_other,or,13,1,0,0,0,True,True,True
353,compact:frontier_consolidation_fwcompact_medium_054833,function_other,the,9,1,0,0,0,True,True,True
354,compact:frontier_consolidation_fwcompact_medium_033190,function_other,to,10,1,0,1,1,False,True,False
355,compact:frontier_consolidation_fwcompact_medium_055244,source_absent_content,unique,5,1,0,0,0,True,True,True
356,compact:frontier_consolidation_fwcompact_medium_038570,source_absent_content,construction.,18,2,0,0,0,True,True,True
357,compact:frontier_consolidation_fwcompact_medium_043799,retained_content,"politics,",12,2,0,2,2,False,True,False
358,compact:frontier_consolidation_fwcompact_medium_025038,retained_content,human,16,1,0,0,0,True,True,True
359,compact:frontier_consolidation_fwcompact_medium_025109,source_absent_content,Soldering,0,3,0,0,0,True,True,True
360,compact:frontier_consolidation_fwcompact_medium_003541,retained_content,"nation,",4,2,0,1,1,False,True,False
361,compact:frontier_consolidation_fwcompact_medium_009313,function_other,that,3,1,1,1,2,False,False,False
362,compact:frontier_consolidation_fwcompact_medium_006670,function_other,was,6,1,0,0,0,True,True,True
363,compact:frontier_consolidation_fwcompact_medium_015227,source_absent_content,create,6,1,0,0,0,True,True,True
364,compact:frontier_consolidation_fwcompact_medium_015789,source_absent_content,caused,9,1,0,0,0,True,True,True
365,compact:frontier_consolidation_fwcompact_medium_020778,function_other,to,12,1,1,1,2,False,False,False
366,compact:frontier_consolidation_fwcompact_medium_007747,retained_content,light,2,1,1,0,1,False,False,True
367,compact:frontier_consolidation_fwcompact_medium_002646,source_absent_content,shares,2,1,1,0,1,False,False,True
368,compact:frontier_consolidation_fwcompact_medium_030612,function_other,for,4,1,0,0,0,True,True,True
369,compact:frontier_consolidation_fwcompact_medium_049446,source_absent_content,cache,8,2,1,1,2,False,False,False
370,compact:frontier_consolidation_fwcompact_medium_021019,retained_content,American,1,1,0,0,0,True,True,True
371,compact:frontier_consolidation_fwcompact_medium_030465,function_other,be,5,1,1,0,1,False,False,True
372,compact:frontier_consolidation_fwcompact_medium_037935,source_absent_content,hoped,9,1,1,0,1,False,False,True
373,compact:frontier_consolidation_fwcompact_medium_002086,retained_content,pays,2,1,2,0,2,False,False,True
374,compact:frontier_consolidation_fwcompact_medium_058137,function_other,most,7,1,0,0,0,True,True,True
375,compact:frontier_consolidation_fwcompact_medium_030792,function_other,the,3,1,0,1,1,False,True,False
376,compact:frontier_consolidation_fwcompact_medium_042716,source_absent_content,says,2,1,0,1,1,False,True,False
377,compact:frontier_consolidation_fwcompact_medium_047162,retained_content,Liaoning,4,3,1,0,1,False,False,True
378,compact:frontier_consolidation_fwcompact_medium_015294,source_absent_content,pass,10,1,1,2,3,False,False,False
379,compact:frontier_consolidation_fwcompact_medium_054705,source_absent_content,helps,3,1,1,0,1,False,False,True
380,compact:frontier_consolidation_fwcompact_medium_001143,retained_content,exempt,10,2,0,1,1,False,True,False
381,compact:frontier_consolidation_fwcompact_medium_019213,source_absent_content,misspelling,4,3,1,0,1,False,False,True
382,compact:frontier_consolidation_fwcompact_medium_011571,source_absent_content,Erlangen's,12,5,0,2,2,False,True,False
383,compact:frontier_consolidation_fwcompact_medium_029708,retained_content,enlisted,5,3,0,0,0,True,True,True
384,compact:frontier_consolidation_fwcompact_medium_029354,source_absent_content,says,1,1,0,1,1,False,True,False
385,compact:frontier_consolidation_fwcompact_medium_050385,retained_content,effects.,12,2,0,0,0,True,True,True
386,compact:frontier_consolidation_fwcompact_medium_007902,retained_content,"collecting,",18,2,0,1,1,False,True,False
387,compact:frontier_consolidation_fwcompact_medium_019133,source_absent_content,fortune,5,1,0,0,0,True,True,True
388,compact:frontier_consolidation_fwcompact_medium_004922,retained_content,preceding,29,2,0,0,0,True,True,True
389,compact:frontier_consolidation_fwcompact_medium_049462,function_other,that,9,1,0,1,1,False,True,False
390,compact:frontier_consolidation_fwcompact_medium_059589,function_other,by,8,1,0,1,1,False,True,False
391,compact:frontier_consolidation_fwcompact_medium_005524,function_other,to,12,1,0,1,1,False,True,False
392,compact:frontier_consolidation_fwcompact_medium_018036,retained_content,channels,7,1,1,0,1,False,False,True
393,compact:frontier_consolidation_fwcompact_medium_000679,function_other,only,18,1,1,0,1,False,False,True
394,compact:frontier_consolidation_fwcompact_medium_056509,retained_content,bad,14,1,0,0,0,True,True,True
395,compact:frontier_consolidation_fwcompact_medium_045800,retained_content,connected,1,1,1,0,1,False,False,True
396,compact:frontier_consolidation_fwcompact_medium_043820,function_other,for,6,1,0,1,1,False,True,False
397,compact:frontier_consolidation_fwcompact_medium_053186,retained_content,13,12,3,0,0,0,True,True,True
398,compact:frontier_consolidation_fwcompact_medium_013404,source_absent_content,led,8,1,0,1,1,False,True,False
399,compact:frontier_consolidation_fwcompact_medium_002924,retained_content,"materials,",14,2,0,0,0,True,True,True
400,compact:frontier_consolidation_fwcompact_medium_023286,retained_content,lakes.,17,3,1,1,2,False,False,False
401,compact:frontier_consolidation_fwcompact_medium_047350,retained_content,needs,6,1,0,1,1,False,True,False
402,compact:frontier_consolidation_fwcompact_medium_061258,retained_content,skateboarding.,10,5,0,2,2,False,True,False
403,compact:frontier_consolidation_fwcompact_medium_026659,function_other,since,6,1,0,2,2,False,True,False
