pair_id,origin,domains,source_words,second_words,view_content_recall,repeat_content_recall,supplied_content_recall,supplied_entity_recall,view_anchor_recall,repeat_anchor_recall,view_bigram_coverage,repeat_bigram_coverage,view_trigram_coverage,repeat_trigram_coverage,view_sequence_ratio,repeat_sequence_ratio,view_complete,repeat_complete,view_pronoun_shift,repeat_pronoun_shift,view_voice_shift,repeat_voice_shift,view_anchor_order_inversion,repeat_anchor_order_inversion,view_prep_shift,repeat_prep_shift,view_event_reexpression,repeat_event_reexpression,view_identity_variation,repeat_identity_variation,view_role_reexpression,repeat_role_reexpression,source_state_hits,view_state_hits,repeat_state_hits,source_property_hits,view_property_hits,repeat_property_hits,view_entity_signature_hits,repeat_entity_signature_hits
compact:frontier_consolidation_fwcompact_medium_021584,old_selected_1x_medium,science_physical,19,14,0.8888888888888888,1.0,0.5,1.0,1.0,1.0,0.5384615384615384,1.0,0.3333333333333333,1.0,0.7058823529411765,0.8571428571428571,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,2,1,0,1
compact:frontier_consolidation_fwcompact_medium_034271,old_selected_1x_medium,people_history,21,15,0.7,1.0,0.6666666666666666,1.0,nan,0.0,0.5,0.9285714285714286,0.38461538461538464,0.8461538461538461,0.6111111111111112,0.6666666666666666,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0
compact:frontier_consolidation_fwcompact_medium_035656,old_selected_1x_medium,no_domain,15,9,0.875,1.0,0.7,1.0,nan,nan,0.5,1.0,0.2857142857142857,1.0,0.6666666666666666,0.75,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1
compact:frontier_consolidation_fwcompact_medium_045587,old_selected_1x_medium,institutions_society,24,18,0.9333333333333333,1.0,0.875,1.0,1.0,0.8,0.7894736842105263,0.9444444444444444,0.6111111111111112,0.8823529411764706,0.6086956521739131,0.6222222222222222,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,2
compact:frontier_consolidation_fwcompact_medium_008385,old_selected_1x_medium,causal_relational,32,19,0.75,1.0,0.5714285714285714,1.0,1.0,0.5,0.5714285714285714,0.9473684210526315,0.4,0.8888888888888888,0.5263157894736842,0.4727272727272727,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_002949,old_selected_1x_medium,science_physical,28,17,0.75,1.0,0.46153846153846156,1.0,0.8333333333333334,1.0,0.25,1.0,0.06666666666666667,1.0,0.3111111111111111,0.7555555555555555,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_033314,old_selected_1x_medium,no_domain,14,8,0.8333333333333334,1.0,0.75,1.0,nan,nan,0.5714285714285714,1.0,0.16666666666666666,1.0,0.6363636363636364,0.7272727272727273,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_024187,old_selected_1x_medium,no_domain,16,9,0.875,1.0,0.7,1.0,nan,0.0,0.75,0.875,0.5714285714285714,0.7142857142857143,0.64,0.48,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_025585,old_selected_1x_medium,quant_numeric,24,17,0.9230769230769231,1.0,0.7692307692307693,1.0,1.0,0.5,0.6875,0.9375,0.6,0.8666666666666667,0.7804878048780488,0.6829268292682927,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_011976,old_selected_1x_medium,science_physical,20,13,0.8181818181818182,1.0,0.7272727272727273,1.0,nan,0.0,0.5384615384615384,0.9166666666666666,0.3333333333333333,0.8181818181818182,0.5882352941176471,0.6060606060606061,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_055969,old_selected_1x_medium,no_domain,12,9,0.8,1.0,0.6666666666666666,1.0,nan,0.0,0.625,0.875,0.42857142857142855,0.7142857142857143,0.6666666666666666,0.6666666666666666,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_034145,old_selected_1x_medium,causal_relational,36,23,0.7333333333333333,1.0,0.55,1.0,0.5,0.75,0.4090909090909091,0.9545454545454546,0.19047619047619047,0.9047619047619048,0.3050847457627119,0.6101694915254238,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,2,2
compact:frontier_consolidation_fwcompact_medium_030137,old_selected_1x_medium,institutions_society,30,14,1.0,1.0,0.5625,1.0,nan,0.0,0.6153846153846154,0.9230769230769231,0.5,0.8333333333333334,0.5909090909090909,0.5,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_052885,old_selected_1x_medium,science_physical,37,23,0.7333333333333333,1.0,0.5333333333333333,1.0,nan,0.0,0.5,0.9545454545454546,0.38095238095238093,0.9047619047619048,0.5333333333333333,0.5,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,3,1,1,1,0,1,0,0
compact:frontier_consolidation_fwcompact_medium_058066,old_selected_1x_medium,geography_places,28,17,0.6428571428571429,1.0,0.5333333333333333,0.8,1.0,1.0,0.375,0.9375,0.13333333333333333,0.8666666666666667,0.5454545454545454,0.5909090909090909,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0
compact:frontier_consolidation_fwcompact_medium_027963,old_selected_1x_medium,no_domain,18,14,0.9,1.0,0.75,1.0,nan,nan,0.6923076923076923,1.0,0.5,1.0,0.5,0.875,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_003638,old_selected_1x_medium,quant_numeric,24,16,0.9285714285714286,1.0,0.6923076923076923,1.0,0.5,1.0,0.5,1.0,0.2,1.0,0.6818181818181818,0.7727272727272727,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_052648,old_selected_1x_medium,no_domain,21,16,0.8181818181818182,1.0,0.8181818181818182,1.0,nan,0.0,0.7333333333333333,0.9333333333333333,0.6428571428571429,0.8571428571428571,0.7567567567567568,0.7027027027027027,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,2,0,2,0,0
compact:frontier_consolidation_fwcompact_medium_033527,old_selected_1x_medium,no_domain,14,9,0.875,1.0,0.875,1.0,nan,0.0,0.5,0.875,0.14285714285714285,0.7142857142857143,0.6956521739130435,0.5217391304347826,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_049418,old_selected_1x_medium,institutions_society,21,16,0.75,1.0,0.8181818181818182,1.0,1.0,1.0,0.5333333333333333,1.0,0.35714285714285715,1.0,0.6486486486486487,0.8648648648648649,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
compact:frontier_consolidation_fwcompact_medium_051883,old_selected_1x_medium,quant_numeric,20,11,0.75,1.0,0.5,1.0,nan,0.0,0.5,0.9,0.4444444444444444,0.7777777777777778,0.3870967741935484,0.5161290322580645,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_060888,old_selected_1x_medium,causal_relational,22,16,0.9166666666666666,1.0,0.6923076923076923,1.0,0.25,1.0,0.6666666666666666,1.0,0.5,1.0,0.5128205128205128,0.85,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_045018,old_selected_1x_medium,no_domain,10,5,0.8,1.0,0.75,1.0,nan,nan,0.5,1.0,0.0,1.0,0.5333333333333333,0.6666666666666666,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_031002,old_selected_1x_medium,causal_relational,27,19,0.9333333333333333,1.0,0.8235294117647058,1.0,nan,0.0,0.6842105263157895,0.9444444444444444,0.5,0.8823529411764706,0.7659574468085106,0.6521739130434783,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,2,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_060933,old_selected_1x_medium,causal_relational,25,12,1.0,1.0,0.75,1.0,nan,nan,0.4166666666666667,1.0,0.18181818181818182,1.0,0.21052631578947367,0.6486486486486487,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_025322,old_selected_1x_medium,geography_places,25,12,0.7,1.0,0.5,1.0,nan,0.0,0.45454545454545453,0.9,0.2,0.7777777777777778,0.5142857142857142,0.5294117647058824,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,0,1,2,1,0,0,0
compact:frontier_consolidation_fwcompact_medium_035847,old_selected_1x_medium,causal_relational,17,9,0.7777777777777778,1.0,0.6363636363636364,1.0,1.0,nan,0.375,1.0,0.14285714285714285,1.0,0.5384615384615384,0.6923076923076923,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
compact:frontier_consolidation_fwcompact_medium_016311,old_selected_1x_medium,no_domain,23,15,0.8333333333333334,1.0,0.6666666666666666,1.0,1.0,1.0,0.5714285714285714,1.0,0.23076923076923078,1.0,0.5789473684210527,0.7894736842105263,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_058939,old_selected_1x_medium,geography_places,24,15,1.0,1.0,0.8181818181818182,1.0,1.0,0.5,0.5,0.9285714285714286,0.23076923076923078,0.9230769230769231,0.5641025641025641,0.717948717948718,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_027707,old_selected_1x_medium,no_domain,22,10,0.875,1.0,0.5833333333333334,1.0,1.0,0.0,0.6666666666666666,0.9090909090909091,0.5,0.8,0.47058823529411764,0.5555555555555556,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1
compact:frontier_consolidation_fwcompact_medium_004675,old_selected_1x_medium,geography_places|institutions_society,28,17,0.7692307692307693,1.0,0.625,1.0,1.0,1.0,0.125,1.0,0.0,1.0,0.3111111111111111,0.7555555555555555,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_055294,old_selected_1x_medium,no_domain,23,12,0.6,1.0,0.5,1.0,nan,nan,0.36363636363636365,1.0,0.0,1.0,0.45714285714285713,0.6857142857142857,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_027242,old_selected_1x_medium,causal_relational,16,11,0.7,1.0,0.5454545454545454,1.0,1.0,nan,0.4,1.0,0.2222222222222222,1.0,0.5925925925925926,0.8148148148148148,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_020105,old_selected_1x_medium,geography_places|science_physical,37,22,0.8421052631578947,1.0,0.6842105263157895,1.0,0.6666666666666666,0.6666666666666666,0.5238095238095238,0.9545454545454546,0.3,0.9047619047619048,0.4666666666666667,0.5573770491803278,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1
compact:frontier_consolidation_fwcompact_medium_001076,old_selected_1x_medium,no_domain,17,11,0.8571428571428571,1.0,0.75,1.0,1.0,1.0,0.45454545454545453,1.0,0.1,1.0,0.6,0.7586206896551724,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_035657,old_selected_1x_medium,quant_numeric,16,10,0.8333333333333334,1.0,0.7142857142857143,1.0,1.0,0.75,0.5555555555555556,0.8888888888888888,0.25,0.75,0.6153846153846154,0.38461538461538464,1,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_056096,old_selected_1x_medium,causal_relational|geography_places,27,20,0.6923076923076923,1.0,0.5714285714285714,1.0,1.0,nan,0.5238095238095238,1.0,0.2,1.0,0.6666666666666666,0.8163265306122449,1,1,1,0,1,1,0,0,1,1,0,0,1,0,1,0,2,0,1,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_022332,old_selected_1x_medium,no_domain,28,17,0.7777777777777778,1.0,0.7,1.0,nan,0.0,0.4375,0.9375,0.26666666666666666,0.8666666666666667,0.4888888888888889,0.6666666666666666,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,2,3
compact:frontier_consolidation_fwcompact_medium_018067,old_selected_1x_medium,no_domain,16,9,0.8571428571428571,1.0,0.6666666666666666,1.0,nan,nan,0.625,1.0,0.2857142857142857,1.0,0.64,0.72,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_038221,old_selected_1x_medium,no_domain,13,7,0.75,1.0,0.5,1.0,nan,nan,0.16666666666666666,1.0,0.0,1.0,0.5,0.7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_006849,old_selected_1x_medium,no_domain,25,17,0.9166666666666666,1.0,0.8333333333333334,1.0,1.0,0.6666666666666666,0.6470588235294118,0.9411764705882353,0.5,0.875,0.7272727272727273,0.5454545454545454,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_029769,old_selected_1x_medium,institutions_society,15,10,1.0,1.0,0.7272727272727273,1.0,nan,0.0,0.6,0.9,0.3333333333333333,0.7777777777777778,0.7142857142857143,0.5714285714285714,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,2,0,1,1,0
compact:frontier_consolidation_fwcompact_medium_038187,old_selected_1x_medium,causal_relational,10,8,0.8,1.0,0.8,1.0,nan,nan,0.5714285714285714,1.0,0.5,1.0,0.7777777777777778,0.8888888888888888,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_009755,old_selected_1x_medium,geography_places|institutions_society,26,17,0.6363636363636364,1.0,0.46153846153846156,1.0,1.0,1.0,0.4375,1.0,0.13333333333333333,1.0,0.5581395348837209,0.7906976744186046,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
compact:frontier_consolidation_fwcompact_medium_000182,old_selected_1x_medium,no_domain,21,15,1.0,1.0,0.8888888888888888,1.0,nan,0.0,0.7142857142857143,0.9285714285714286,0.5384615384615384,0.8461538461538461,0.8333333333333334,0.5555555555555556,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1
compact:frontier_consolidation_fwcompact_medium_054982,old_selected_1x_medium,causal_relational,33,17,0.8666666666666667,1.0,0.631578947368421,1.0,nan,nan,0.5,1.0,0.3333333333333333,1.0,0.48,0.68,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,2,0,1,0,2
compact:frontier_consolidation_fwcompact_medium_025376,old_selected_1x_medium,causal_relational,33,15,0.9,1.0,0.47368421052631576,1.0,nan,nan,0.5714285714285714,1.0,0.38461538461538464,1.0,0.5416666666666666,0.625,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,3,1,2,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_000312,old_selected_1x_medium,no_domain,23,15,0.9,1.0,0.6923076923076923,1.0,1.0,0.5,0.42857142857142855,0.9285714285714286,0.23076923076923078,0.8461538461538461,0.21052631578947367,0.5263157894736842,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1
compact:frontier_consolidation_fwcompact_medium_021431,old_selected_1x_medium,science_physical,15,10,0.8571428571428571,1.0,0.5454545454545454,1.0,nan,0.0,0.5,0.8888888888888888,0.2222222222222222,0.875,0.5925925925925926,0.6923076923076923,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1
compact:frontier_consolidation_fwcompact_medium_038498,old_selected_1x_medium,geography_places|people_history,33,19,1.0,1.0,0.5333333333333333,1.0,1.0,1.0,0.8333333333333334,1.0,0.6470588235294118,1.0,0.7307692307692307,0.7307692307692307,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_023849,old_selected_1x_medium,no_domain,11,7,0.8333333333333334,1.0,0.625,1.0,nan,nan,0.5,1.0,0.2,1.0,0.6666666666666666,0.7777777777777778,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_050523,old_selected_1x_medium,geography_places,20,13,0.9,1.0,0.8181818181818182,1.0,1.0,0.8333333333333334,0.5833333333333334,0.9166666666666666,0.45454545454545453,0.8181818181818182,0.5454545454545454,0.6060606060606061,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_007897,old_selected_1x_medium,causal_relational,17,10,0.8888888888888888,1.0,0.8888888888888888,1.0,nan,0.0,0.2222222222222222,0.8888888888888888,0.125,0.75,0.5185185185185185,0.5185185185185185,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0
compact:frontier_consolidation_fwcompact_medium_032573,old_selected_1x_medium,quant_numeric,20,12,0.9,1.0,1.0,1.0,0.6666666666666666,0.75,0.5384615384615384,0.9166666666666666,0.3333333333333333,0.9090909090909091,0.6857142857142857,0.7058823529411765,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_017134,old_selected_1x_medium,quant_numeric,17,12,1.0,1.0,1.0,1.0,0.0,1.0,0.7692307692307693,1.0,0.5833333333333334,1.0,0.75,0.8387096774193549,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_010434,old_selected_1x_medium,institutions_society,22,15,0.9,1.0,0.5333333333333333,1.0,1.0,0.5,0.6666666666666666,0.9333333333333333,0.35714285714285715,0.8571428571428571,0.75,0.65,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_016722,old_selected_1x_medium,no_domain,22,17,0.8461538461538461,1.0,0.7142857142857143,1.0,nan,0.0,0.5625,0.9375,0.4666666666666667,0.8666666666666667,0.6153846153846154,0.5128205128205128,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_036756,old_selected_1x_medium,no_domain,29,15,0.7,1.0,0.5,1.0,nan,nan,0.42857142857142855,1.0,0.15384615384615385,1.0,0.47619047619047616,0.6829268292682927,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_002054,old_selected_1x_medium,causal_relational|quant_numeric,19,12,0.7777777777777778,1.0,0.7,1.0,nan,0.0,0.5454545454545454,0.9090909090909091,0.4,0.8,0.5806451612903226,0.5161290322580645,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_024386,old_selected_1x_medium,causal_relational,12,8,0.8333333333333334,1.0,0.8333333333333334,1.0,nan,0.0,0.42857142857142855,0.8571428571428571,0.16666666666666666,0.8333333333333334,0.3,0.7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_017942,old_selected_1x_medium,no_domain,23,16,0.8888888888888888,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,0.7142857142857143,1.0,0.717948717948718,0.8205128205128205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_048213,old_selected_1x_medium,people_history|quant_numeric,28,18,0.8461538461538461,1.0,0.6,0.75,0.8888888888888888,1.0,0.5,1.0,0.29411764705882354,1.0,0.6382978723404256,0.782608695652174,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_039594,old_selected_1x_medium,quant_numeric,32,16,0.7692307692307693,1.0,0.6428571428571429,1.0,1.0,0.6666666666666666,0.4,0.9333333333333333,0.35714285714285715,0.8571428571428571,0.4583333333333333,0.3333333333333333,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
compact:frontier_consolidation_fwcompact_medium_044271,old_selected_1x_medium,institutions_society,22,17,0.8461538461538461,1.0,0.7333333333333333,1.0,nan,nan,0.5625,1.0,0.4,1.0,0.7692307692307693,0.8717948717948718,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_016356,old_selected_1x_medium,institutions_society,19,13,0.8888888888888888,1.0,0.7,1.0,nan,0.0,0.6666666666666666,0.9166666666666666,0.6363636363636364,0.8181818181818182,0.75,0.5625,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
compact:frontier_consolidation_fwcompact_medium_013596,old_selected_1x_medium,media_culture|science_physical,21,11,0.8888888888888888,1.0,0.7777777777777778,1.0,nan,0.0,0.1,0.9,0.0,0.7777777777777778,0.4375,0.375,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
compact:frontier_consolidation_fwcompact_medium_030642,old_selected_1x_medium,institutions_society,26,19,0.7,1.0,0.5,1.0,nan,nan,0.3888888888888889,1.0,0.17647058823529413,1.0,0.5777777777777777,0.8444444444444444,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_013929,old_selected_1x_medium,no_domain,27,14,0.8461538461538461,1.0,0.7692307692307693,1.0,nan,0.0,0.46153846153846156,0.9230769230769231,0.3333333333333333,0.8333333333333334,0.5365853658536586,0.5853658536585366,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_015468,old_selected_1x_medium,no_domain,24,13,0.6363636363636364,1.0,0.5,1.0,nan,nan,0.25,1.0,0.0,1.0,0.43243243243243246,0.7027027027027027,1,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1
compact:frontier_consolidation_fwcompact_medium_001103,old_selected_1x_medium,no_domain,20,12,0.8571428571428571,1.0,0.7142857142857143,1.0,1.0,0.6666666666666666,0.4166666666666667,0.9090909090909091,0.18181818181818182,0.8,0.5294117647058824,0.36363636363636365,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_028882,old_selected_1x_medium,science_physical,23,14,0.9166666666666666,1.0,0.8461538461538461,1.0,nan,0.0,0.6153846153846154,0.9230769230769231,0.4166666666666667,0.8333333333333334,0.6486486486486487,0.5945945945945946,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0
compact:frontier_consolidation_fwcompact_medium_018417,old_selected_1x_medium,no_domain,28,16,0.8181818181818182,1.0,0.5,1.0,1.0,0.0,0.2,0.9333333333333333,0.07142857142857142,0.8571428571428571,0.4090909090909091,0.5909090909090909,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
compact:frontier_consolidation_fwcompact_medium_043467,old_selected_1x_medium,quant_numeric,20,14,0.8571428571428571,1.0,0.625,1.0,nan,nan,0.9230769230769231,1.0,0.9166666666666666,1.0,0.7647058823529411,0.8235294117647058,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_013729,old_selected_1x_medium,no_domain,27,13,0.7777777777777778,1.0,0.5833333333333334,1.0,nan,nan,0.4166666666666667,1.0,0.2727272727272727,1.0,0.45,0.65,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0
compact:frontier_consolidation_fwcompact_medium_025676,old_selected_1x_medium,causal_relational,38,28,0.8571428571428571,1.0,0.75,1.0,nan,nan,0.4444444444444444,1.0,0.15384615384615385,1.0,0.696969696969697,0.8484848484848485,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1
compact:frontier_consolidation_fwcompact_medium_055496,old_selected_1x_medium,institutions_society,23,14,0.8181818181818182,1.0,0.6428571428571429,1.0,nan,nan,0.6153846153846154,1.0,0.4166666666666667,1.0,0.6666666666666666,0.7428571428571429,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_036974,old_selected_1x_medium,geography_places,34,20,1.0,1.0,0.8421052631578947,1.0,1.0,0.75,0.6842105263157895,0.9473684210526315,0.4444444444444444,0.8888888888888888,0.48148148148148145,0.5555555555555556,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0
compact:frontier_consolidation_fwcompact_medium_020396,old_selected_1x_medium,geography_places,22,18,1.0,1.0,0.7,1.0,1.0,0.8333333333333334,0.9411764705882353,0.9411764705882353,0.875,0.875,0.9,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,2
