variant,row_index,pair_id,source_raw_tokens,view_raw_tokens,source_visible_tokens,view_visible_tokens,source_visible_fraction,view_visible_fraction,both_any_visible,both_full_visible,token_gap_source_to_view_visible
scored_source_skeleton,624,compact:frontier_consolidation_fwcompact_medium_046217,27,18,27,18,1.0,1.0,True,True,0
scored_source_skeleton,625,compact:frontier_consolidation_fwcompact_medium_039049,34,29,34,29,1.0,1.0,True,True,0
scored_source_skeleton,625,compact:frontier_consolidation_fwcompact_medium_024454,35,23,35,23,1.0,1.0,True,True,0
scored_source_skeleton,625,compact:frontier_consolidation_fwcompact_medium_012753,42,23,42,23,1.0,1.0,True,True,0
scored_source_skeleton,625,compact:frontier_consolidation_fwcompact_medium_058763,14,9,14,9,1.0,1.0,True,True,0
scored_source_skeleton,626,compact:frontier_consolidation_fwcompact_medium_048835,43,31,43,31,1.0,1.0,True,True,0
scored_source_skeleton,626,compact:frontier_consolidation_fwcompact_medium_038451,37,28,37,28,1.0,1.0,True,True,0
scored_source_skeleton,626,compact:frontier_consolidation_fwcompact_medium_026569,18,14,18,14,1.0,1.0,True,True,0
scored_source_skeleton,626,compact:frontier_consolidation_fwcompact_medium_040015,15,11,15,11,1.0,1.0,True,True,0
scored_source_skeleton,627,compact:frontier_consolidation_fwcompact_medium_059790,34,25,34,25,1.0,1.0,True,True,0
scored_source_skeleton,627,compact:frontier_consolidation_fwcompact_medium_047408,23,11,23,11,1.0,1.0,True,True,0
scored_source_skeleton,627,compact:frontier_consolidation_fwcompact_medium_061093,30,18,30,18,1.0,1.0,True,True,0
scored_source_skeleton,627,compact:frontier_consolidation_fwcompact_medium_031925,30,20,30,20,1.0,1.0,True,True,0
scored_source_skeleton,628,compact:frontier_consolidation_fwcompact_medium_048796,41,29,41,29,1.0,1.0,True,True,0
scored_source_skeleton,628,compact:frontier_consolidation_fwcompact_medium_045595,25,20,25,20,1.0,1.0,True,True,0
scored_source_skeleton,628,compact:frontier_consolidation_fwcompact_medium_017001,24,15,24,15,1.0,1.0,True,True,0
scored_source_skeleton,629,compact:frontier_consolidation_fwcompact_medium_021801,48,31,48,31,1.0,1.0,True,True,0
scored_source_skeleton,629,compact:frontier_consolidation_fwcompact_medium_031729,32,23,32,23,1.0,1.0,True,True,0
scored_source_skeleton,629,compact:frontier_consolidation_fwcompact_medium_009390,37,29,37,29,1.0,1.0,True,True,0
scored_source_skeleton,630,compact:frontier_consolidation_fwcompact_medium_000216,41,31,41,31,1.0,1.0,True,True,0
scored_source_skeleton,630,compact:frontier_consolidation_fwcompact_medium_029562,46,35,46,35,1.0,1.0,True,True,0
scored_source_skeleton,630,compact:frontier_consolidation_fwcompact_medium_027843,28,19,28,19,1.0,1.0,True,True,0
scored_source_skeleton,630,compact:frontier_consolidation_fwcompact_medium_009795,42,36,42,14,1.0,0.3888888888888889,True,False,0
scored_source_skeleton,631,compact:frontier_consolidation_fwcompact_medium_049526,33,26,33,26,1.0,1.0,True,True,0
scored_source_skeleton,631,compact:frontier_consolidation_fwcompact_medium_026056,39,32,39,32,1.0,1.0,True,True,0
scored_source_skeleton,631,compact:frontier_consolidation_fwcompact_medium_015121,24,17,24,17,1.0,1.0,True,True,0
scored_source_skeleton,631,compact:frontier_consolidation_fwcompact_medium_050421,13,8,13,8,1.0,1.0,True,True,0
scored_source_skeleton,632,compact:frontier_consolidation_fwcompact_medium_058970,23,18,23,18,1.0,1.0,True,True,0
scored_source_skeleton,632,compact:frontier_consolidation_fwcompact_medium_030148,20,16,20,16,1.0,1.0,True,True,0
scored_source_skeleton,632,compact:frontier_consolidation_fwcompact_medium_059434,47,28,47,28,1.0,1.0,True,True,0
scored_source_skeleton,632,compact:frontier_consolidation_fwcompact_medium_039822,24,14,24,14,1.0,1.0,True,True,0
scored_source_skeleton,633,compact:frontier_consolidation_fwcompact_medium_054433,30,22,30,22,1.0,1.0,True,True,0
scored_source_skeleton,633,compact:frontier_consolidation_fwcompact_medium_011479,17,14,17,14,1.0,1.0,True,True,0
scored_source_skeleton,633,compact:frontier_consolidation_fwcompact_medium_028642,32,23,32,23,1.0,1.0,True,True,0
scored_source_skeleton,633,compact:frontier_consolidation_fwcompact_medium_033108,27,17,27,17,1.0,1.0,True,True,0
scored_source_skeleton,634,compact:frontier_consolidation_fwcompact_medium_043731,58,41,58,41,1.0,1.0,True,True,0
scored_source_skeleton,634,compact:frontier_consolidation_fwcompact_medium_045746,28,20,28,20,1.0,1.0,True,True,0
scored_source_skeleton,634,compact:frontier_consolidation_fwcompact_medium_043808,29,21,29,21,1.0,1.0,True,True,0
scored_source_skeleton,635,compact:frontier_consolidation_fwcompact_medium_005861,34,26,34,26,1.0,1.0,True,True,0
scored_source_skeleton,635,compact:frontier_consolidation_fwcompact_medium_013525,35,23,35,23,1.0,1.0,True,True,0
scored_source_skeleton,635,compact:frontier_consolidation_fwcompact_medium_033039,40,29,40,29,1.0,1.0,True,True,0
scored_source_skeleton,635,compact:frontier_consolidation_fwcompact_medium_033867,28,17,28,17,1.0,1.0,True,True,0
scored_source_skeleton,636,compact:frontier_consolidation_fwcompact_medium_043110,28,18,28,18,1.0,1.0,True,True,0
scored_source_skeleton,636,compact:frontier_consolidation_fwcompact_medium_017955,24,15,24,15,1.0,1.0,True,True,0
scored_source_skeleton,636,compact:frontier_consolidation_fwcompact_medium_017618,27,22,27,22,1.0,1.0,True,True,0
scored_source_skeleton,636,compact:frontier_consolidation_fwcompact_medium_024363,44,33,44,33,1.0,1.0,True,True,0
scored_source_skeleton,637,compact:frontier_consolidation_fwcompact_medium_059319,23,12,23,12,1.0,1.0,True,True,0
scored_source_skeleton,637,compact:frontier_consolidation_fwcompact_medium_045811,35,25,35,25,1.0,1.0,True,True,0
scored_source_skeleton,637,compact:frontier_consolidation_fwcompact_medium_018503,20,14,20,14,1.0,1.0,True,True,0
scored_source_skeleton,637,compact:frontier_consolidation_fwcompact_medium_036349,40,29,40,29,1.0,1.0,True,True,0
scored_source_skeleton,638,compact:frontier_consolidation_fwcompact_medium_030970,43,21,43,21,1.0,1.0,True,True,0
scored_source_skeleton,638,compact:frontier_consolidation_fwcompact_medium_036084,35,29,35,29,1.0,1.0,True,True,0
scored_source_skeleton,638,compact:frontier_consolidation_fwcompact_medium_053598,31,27,31,27,1.0,1.0,True,True,0
scored_source_skeleton,639,compact:frontier_consolidation_fwcompact_medium_058047,25,19,25,19,1.0,1.0,True,True,0
scored_source_skeleton,639,compact:frontier_consolidation_fwcompact_medium_055325,23,15,23,15,1.0,1.0,True,True,0
scored_source_skeleton,639,compact:frontier_consolidation_fwcompact_medium_044808,29,20,29,20,1.0,1.0,True,True,0
scored_source_skeleton,639,compact:frontier_consolidation_fwcompact_medium_012798,25,13,25,13,1.0,1.0,True,True,0
scored_source_skeleton,640,compact:frontier_consolidation_fwcompact_medium_044648,36,28,36,28,1.0,1.0,True,True,0
scored_source_skeleton,640,compact:frontier_consolidation_fwcompact_medium_047931,30,18,30,18,1.0,1.0,True,True,0
scored_source_skeleton,640,compact:frontier_consolidation_fwcompact_medium_013743,22,16,22,16,1.0,1.0,True,True,0
scored_source_skeleton,640,compact:frontier_consolidation_fwcompact_medium_041231,22,14,22,14,1.0,1.0,True,True,0
scored_source_skeleton,641,compact:frontier_consolidation_fwcompact_medium_033721,42,34,42,34,1.0,1.0,True,True,0
scored_source_skeleton,641,compact:frontier_consolidation_fwcompact_medium_058690,32,19,32,19,1.0,1.0,True,True,0
scored_source_skeleton,641,compact:frontier_consolidation_fwcompact_medium_003742,50,42,50,42,1.0,1.0,True,True,0
scored_source_skeleton,642,compact:frontier_consolidation_fwcompact_medium_051256,42,30,42,30,1.0,1.0,True,True,0
scored_source_skeleton,642,compact:frontier_consolidation_fwcompact_medium_000540,44,26,44,26,1.0,1.0,True,True,0
scored_source_skeleton,642,compact:frontier_consolidation_fwcompact_medium_028081,38,31,38,31,1.0,1.0,True,True,0
scored_source_skeleton,643,compact:frontier_consolidation_fwcompact_medium_001786,50,42,50,42,1.0,1.0,True,True,0
scored_source_skeleton,643,compact:frontier_consolidation_fwcompact_medium_039757,30,24,30,24,1.0,1.0,True,True,0
scored_source_skeleton,643,compact:frontier_consolidation_fwcompact_medium_009489,19,16,19,16,1.0,1.0,True,True,0
scored_source_skeleton,643,compact:frontier_consolidation_fwcompact_medium_020853,44,37,44,31,1.0,0.8378378378378378,True,False,0
scored_source_skeleton,644,compact:frontier_consolidation_fwcompact_medium_003514,25,16,25,16,1.0,1.0,True,True,0
scored_source_skeleton,644,compact:frontier_consolidation_fwcompact_medium_003358,25,15,25,15,1.0,1.0,True,True,0
scored_source_skeleton,644,compact:frontier_consolidation_fwcompact_medium_055056,29,23,29,23,1.0,1.0,True,True,0
scored_source_skeleton,644,compact:frontier_consolidation_fwcompact_medium_059411,34,23,34,23,1.0,1.0,True,True,0
scored_source_skeleton,645,compact:frontier_consolidation_fwcompact_medium_022408,45,29,45,29,1.0,1.0,True,True,0
scored_source_skeleton,645,compact:frontier_consolidation_fwcompact_medium_027413,27,24,27,24,1.0,1.0,True,True,0
scored_source_skeleton,645,compact:frontier_consolidation_fwcompact_medium_045551,28,19,28,19,1.0,1.0,True,True,0
scored_source_skeleton,645,compact:frontier_consolidation_fwcompact_medium_055361,17,12,17,12,1.0,1.0,True,True,0
scored_source_skeleton,646,compact:frontier_consolidation_fwcompact_medium_003104,22,14,22,14,1.0,1.0,True,True,0
scored_source_skeleton,646,compact:frontier_consolidation_fwcompact_medium_020102,27,21,27,21,1.0,1.0,True,True,0
scored_source_skeleton,646,compact:frontier_consolidation_fwcompact_medium_022874,27,19,27,19,1.0,1.0,True,True,1
scored_source_skeleton,646,compact:frontier_consolidation_fwcompact_medium_018187,42,33,42,33,1.0,1.0,True,True,0
scored_source_skeleton,647,compact:frontier_consolidation_fwcompact_medium_029985,33,24,33,24,1.0,1.0,True,True,0
scored_source_skeleton,647,compact:frontier_consolidation_fwcompact_medium_027455,47,35,47,35,1.0,1.0,True,True,0
scored_source_skeleton,647,compact:frontier_consolidation_fwcompact_medium_044790,28,23,28,23,1.0,1.0,True,True,0
scored_source_skeleton,648,compact:frontier_consolidation_fwcompact_medium_012169,44,35,44,35,1.0,1.0,True,True,0
scored_source_skeleton,648,compact:frontier_consolidation_fwcompact_medium_046513,27,21,27,21,1.0,1.0,True,True,0
scored_source_skeleton,648,compact:frontier_consolidation_fwcompact_medium_024685,59,33,59,33,1.0,1.0,True,True,0
scored_source_skeleton,649,compact:frontier_consolidation_fwcompact_medium_005524,47,30,47,30,1.0,1.0,True,True,0
scored_source_skeleton,649,compact:frontier_consolidation_fwcompact_medium_001950,19,17,19,17,1.0,1.0,True,True,0
scored_source_skeleton,649,compact:frontier_consolidation_fwcompact_medium_013976,40,25,40,25,1.0,1.0,True,True,0
scored_source_skeleton,649,compact:frontier_consolidation_fwcompact_medium_022156,24,18,24,18,1.0,1.0,True,True,0
scored_source_skeleton,650,compact:frontier_consolidation_fwcompact_medium_001754,29,19,29,19,1.0,1.0,True,True,0
scored_source_skeleton,650,compact:frontier_consolidation_fwcompact_medium_012085,44,31,44,31,1.0,1.0,True,True,0
scored_source_skeleton,650,compact:frontier_consolidation_fwcompact_medium_020503,18,14,18,14,1.0,1.0,True,True,0
scored_source_skeleton,650,compact:frontier_consolidation_fwcompact_medium_052953,39,34,39,34,1.0,1.0,True,True,0
scored_source_skeleton,651,compact:frontier_consolidation_fwcompact_medium_005645,45,38,45,38,1.0,1.0,True,True,0
scored_source_skeleton,651,compact:frontier_consolidation_fwcompact_medium_019551,30,17,30,17,1.0,1.0,True,True,0
scored_source_skeleton,651,compact:frontier_consolidation_fwcompact_medium_025000,29,24,29,24,1.0,1.0,True,True,0
scored_source_skeleton,651,compact:frontier_consolidation_fwcompact_medium_003123,12,6,12,6,1.0,1.0,True,True,0
scored_source_skeleton,652,compact:frontier_consolidation_fwcompact_medium_027038,40,31,40,31,1.0,1.0,True,True,0
scored_source_skeleton,652,compact:frontier_consolidation_fwcompact_medium_000097,31,25,31,25,1.0,1.0,True,True,0
scored_source_skeleton,652,compact:frontier_consolidation_fwcompact_medium_038903,28,23,28,23,1.0,1.0,True,True,0
scored_source_skeleton,653,compact:frontier_consolidation_fwcompact_medium_059247,39,28,39,28,1.0,1.0,True,True,1
scored_source_skeleton,653,compact:frontier_consolidation_fwcompact_medium_057117,28,16,28,16,1.0,1.0,True,True,0
scored_source_skeleton,653,compact:frontier_consolidation_fwcompact_medium_051907,43,31,43,31,1.0,1.0,True,True,0
scored_source_skeleton,654,compact:frontier_consolidation_fwcompact_medium_017278,66,44,66,44,1.0,1.0,True,True,0
scored_source_skeleton,654,compact:frontier_consolidation_fwcompact_medium_018780,24,18,24,18,1.0,1.0,True,True,0
scored_source_skeleton,654,compact:frontier_consolidation_fwcompact_medium_037033,29,17,29,17,1.0,1.0,True,True,0
scored_source_skeleton,655,compact:frontier_consolidation_fwcompact_medium_057858,73,58,73,58,1.0,1.0,True,True,0
scored_source_skeleton,655,compact:frontier_consolidation_fwcompact_medium_041064,33,20,33,20,1.0,1.0,True,True,0
scored_source_skeleton,655,compact:frontier_consolidation_fwcompact_medium_056726,38,34,38,34,1.0,1.0,True,True,0
scored_source_skeleton,656,compact:frontier_consolidation_fwcompact_medium_020341,42,27,42,27,1.0,1.0,True,True,0
scored_source_skeleton,656,compact:frontier_consolidation_fwcompact_medium_018211,20,15,20,15,1.0,1.0,True,True,0
scored_source_skeleton,656,compact:frontier_consolidation_fwcompact_medium_060543,30,23,30,23,1.0,1.0,True,True,0
scored_source_skeleton,656,compact:frontier_consolidation_fwcompact_medium_046122,26,16,26,16,1.0,1.0,True,True,0
scored_source_skeleton,657,compact:frontier_consolidation_fwcompact_medium_040245,20,13,20,13,1.0,1.0,True,True,0
scored_source_skeleton,657,compact:frontier_consolidation_fwcompact_medium_055925,28,20,28,20,1.0,1.0,True,True,0
scored_source_skeleton,657,compact:frontier_consolidation_fwcompact_medium_056197,40,28,40,28,1.0,1.0,True,True,0
scored_source_skeleton,657,compact:frontier_consolidation_fwcompact_medium_030174,22,17,22,17,1.0,1.0,True,True,0
scored_source_skeleton,658,compact:frontier_consolidation_fwcompact_medium_026540,56,36,56,36,1.0,1.0,True,True,0
scored_source_skeleton,658,compact:frontier_consolidation_fwcompact_medium_048554,48,35,48,35,1.0,1.0,True,True,0
scored_source_skeleton,659,compact:frontier_consolidation_fwcompact_medium_014877,36,23,36,23,1.0,1.0,True,True,0
scored_source_skeleton,659,compact:frontier_consolidation_fwcompact_medium_021666,31,20,31,20,1.0,1.0,True,True,0
scored_source_skeleton,659,compact:frontier_consolidation_fwcompact_medium_008260,23,15,23,15,1.0,1.0,True,True,0
scored_source_skeleton,660,compact:frontier_consolidation_fwcompact_medium_013082,40,22,40,22,1.0,1.0,True,True,0
scored_source_skeleton,660,compact:frontier_consolidation_fwcompact_medium_003100,25,12,25,12,1.0,1.0,True,True,0
scored_source_skeleton,660,compact:frontier_consolidation_fwcompact_medium_000490,13,8,13,8,1.0,1.0,True,True,0
scored_source_skeleton,660,compact:frontier_consolidation_fwcompact_medium_051495,24,16,24,16,1.0,1.0,True,True,0
scored_source_skeleton,661,compact:frontier_consolidation_fwcompact_medium_024581,29,20,29,20,1.0,1.0,True,True,0
scored_source_skeleton,661,compact:frontier_consolidation_fwcompact_medium_015351,24,16,24,16,1.0,1.0,True,True,0
scored_source_skeleton,661,compact:frontier_consolidation_fwcompact_medium_017266,22,16,22,16,1.0,1.0,True,True,0
scored_source_skeleton,661,compact:frontier_consolidation_fwcompact_medium_014204,11,9,11,9,1.0,1.0,True,True,0
scored_source_skeleton,661,compact:frontier_consolidation_fwcompact_medium_008066,15,11,15,11,1.0,1.0,True,True,0
scored_source_skeleton,661,compact:frontier_consolidation_fwcompact_medium_035576,17,12,17,12,1.0,1.0,True,True,0
scored_source_skeleton,662,compact:frontier_consolidation_fwcompact_medium_033634,24,13,24,13,1.0,1.0,True,True,0
scored_source_skeleton,662,compact:frontier_consolidation_fwcompact_medium_034914,17,14,17,14,1.0,1.0,True,True,0
scored_source_skeleton,662,compact:frontier_consolidation_fwcompact_medium_041006,17,10,17,10,1.0,1.0,True,True,0
scored_source_skeleton,662,compact:frontier_consolidation_fwcompact_medium_026122,31,14,31,14,1.0,1.0,True,True,0
scored_source_skeleton,662,compact:frontier_consolidation_fwcompact_medium_050795,32,22,32,22,1.0,1.0,True,True,1
scored_source_skeleton,663,compact:frontier_consolidation_fwcompact_medium_036759,26,20,26,20,1.0,1.0,True,True,0
scored_source_skeleton,663,compact:frontier_consolidation_fwcompact_medium_054385,39,33,39,33,1.0,1.0,True,True,0
scored_source_skeleton,663,compact:frontier_consolidation_fwcompact_medium_048366,37,31,37,31,1.0,1.0,True,True,0
scored_source_skeleton,663,compact:frontier_consolidation_fwcompact_medium_018051,41,30,41,29,1.0,0.9666666666666667,True,False,0
scored_source_skeleton,664,compact:frontier_consolidation_fwcompact_medium_060220,26,18,26,18,1.0,1.0,True,True,0
scored_source_skeleton,664,compact:frontier_consolidation_fwcompact_medium_059852,32,22,32,22,1.0,1.0,True,True,0
scored_source_skeleton,664,compact:frontier_consolidation_fwcompact_medium_042965,35,25,35,25,1.0,1.0,True,True,0
scored_source_skeleton,665,compact:frontier_consolidation_fwcompact_medium_060616,57,46,57,46,1.0,1.0,True,True,0
scored_source_skeleton,665,compact:frontier_consolidation_fwcompact_medium_061221,39,26,39,26,1.0,1.0,True,True,0
scored_source_skeleton,665,compact:frontier_consolidation_fwcompact_medium_059275,35,24,35,24,1.0,1.0,True,True,0
scored_source_skeleton,666,compact:frontier_consolidation_fwcompact_medium_007587,18,15,18,15,1.0,1.0,True,True,0
