arm,pair_id,category,match_level,pair_cost,target_class,target_token_len,target_freq_bin_a,target_freq_bin_b,distance_bin_a,distance_bin_b,target_norm_a,target_norm_b,pivot_norm_a,pivot_norm_b,true_m,true_m_a,true_m_b,tperm_m,cperm_m
rowblock,p0009342,causal_connector,0,3.01,content,1,101-250,251-500,3-4,2,instructions,approach,because,because,11.03125,2.78125,8.25,3.7734375,-4.134765625
rowblock,p0009343,spatial,0,5.01,content,1,251-500,1001+,1,2,remain,town,outside,outside,12.725585699081421,3.812499761581421,8.9130859375,-2.94140625,1.3515625
rowblock,p0009344,comparative,0,5.01,content,1,101-250,501-1000,2,3-4,siege,former,greater,greater,3.90625,1.8125,2.09375,-1.244140625,4.082030296325684
rowblock,p0009345,spatial,0,6.02,content,2,51-100,251-500,3-4,2,guides,waters,across,across,26.964843451976776,11.941406190395355,15.023437261581421,13.109374046325684,9.758789539337158
rowblock,p0009346,temporal,0,3.01,capitalized,1,101-250,251-500,3-4,2,canon,pope,since,since,21.140625417232513,7.687500178813934,13.453125238418579,-0.0664067268371582,-0.5078125
rowblock,p0009347,temporal,0,5.03,content,2,51-100,26-50,1,3-4,clues,cipher,before,before,1.048828125,0.775390625,0.2734375,-2.86962890625,0.825927734375
rowblock,p0009348,causal_connector,0,3.01,content,1,1001+,501-1000,3-4,3-4,dis,flat,if,if,6.937500137835741,-3.1874999403953552,10.125000078231096,-0.61328125,1.953125
rowblock,p0009349,temporal,0,2.02,content,1,1001+,1001+,1,3-4,history,stand,while,while,12.536621332168579,2.890625,9.645996332168579,0.4677734375,-0.484375
rowblock,p0009350,temporal,0,3.03,content,1,1001+,1001+,5-8,2,daughter,lost,before,before,30.027343556284904,14.683593764901161,15.343749791383743,0.0546875,-9.437499046325684
rowblock,p0009351,temporal,0,4.02,content,1,501-1000,251-500,1,3-4,interest,piano,after,after,14.01367175579071,10.99804675579071,3.015625,-5.669921875,1.232421875
rowblock,p0009352,temporal,0,3.03,content,1,1001+,1001+,3-4,1,whole,late,until,until,10.546875,1.5625,8.984375,-0.953125,1.3398447036743164
rowblock,p0009353,comparative,0,1.01,nominal,2,26-50,26-50,3-4,2,correction,detection,larger,larger,-3.0566396713256836,-4.126952171325684,1.0703125,1.234375,1.25390625
rowblock,p0009354,temporal,0,2.02,content,1,1001+,1001+,1,3-4,weeks,began,after,after,17.953125,10.46875,7.484375,6.949219703674316,4.83203125
rowblock,p0009355,causal_connector,0,2.0,capitalized,1,251-500,501-1000,3-4,3-4,americans,african,because,because,19.81249964609742,7.968750115483999,11.843749530613422,-0.615234375,-1.736328125
rowblock,p0009356,temporal,0,5.03,content,2,501-1000,251-500,1,3-4,mad,escape,when,when,11.832031488418579,4.984375238418579,6.84765625,-0.6757826805114746,-1.50390625
rowblock,p0009357,temporal,0,4.02,content,1,501-1000,1001+,1,3-4,month,wish,since,since,14.656249284744263,3.468749761581421,11.187499523162842,7.046874523162842,6.310546875
rowblock,p0009358,temporal,0,3.03,verbish,1,1001+,1001+,3-4,1,worked,morning,when,when,12.35693359375,5.59375,6.76318359375,-0.7304677963256836,-2.828125
rowblock,p0009359,spatial,0,5.01,verbish,1,101-250,501-1000,1,2,conducted,followed,through,through,3.0625001192092896,3.5625001192092896,-0.5,-1.2031254768371582,-4.6875
rowblock,p0009360,comparative,0,3.01,capitalized,1,1001+,501-1000,3-4,5-8,tomorrow,dutch,better,better,20.929686903953552,14.26171863079071,6.667968273162842,0.0859375,-4.257813453674316
rowblock,p0009361,spatial,0,3.01,content,1,501-1000,251-500,2,3-4,protect,virus,against,against,23.718750113621354,10.281249672174454,13.4375004414469,7.96875,7.131835460662842
rowblock,p0009362,causal_connector,0,3.01,content,2,101-250,51-100,3-4,3-4,fever,viruses,because,because,11.765624046325684,8.804686546325684,2.9609375,-5.7470703125,-2.1383056640625
rowblock,p0009363,causal_connector,0,9.07,content,2,1001+,501-1000,3-4,9-16,please,they'll,though,though,1.451171636581421,-1.21875,2.669921636581421,0.462890625,2.7578125
rowblock,p0009364,causal_connector,0,5.03,content,2,1001+,501-1000,5-8,5-8,please,they'll,if,if,1.451171636581421,-1.21875,2.669921636581421,1.67578125,0.28125
rowblock,p0009365,spatial,0,6.04,content,1,501-1000,1001+,1,5-8,objects,space,onto,onto,3.7500000596046448,5.750000059604645,-2.0,-1.494140625,1.59375
rowblock,p0009366,spatial,0,7.07,content,1,1001+,1001+,1,5-8,space,chair,below,below,-0.5000002384185791,-2.1875,1.687499761581421,-2.453125476837158,2.24609375
rowblock,p0009367,temporal,0,3.03,content,1,101-250,101-250,2,5-8,launch,upright,while,while,15.281250089406967,11.312499612569809,3.968750476837158,-1.9374990463256836,-5.68359375
rowblock,p0009368,causal_connector,0,2.0,content,2,501-1000,1001+,2,2,sign,ready,if,if,4.761718988418579,1.08203125,3.679687738418579,-1.7392578125,1.83203125
rowblock,p0009369,temporal,0,2.02,content,1,1001+,1001+,3-4,1,council,late,until,until,20.240234375,9.435546875,10.8046875,-2.0976572036743164,3.0625
rowblock,p0009370,comparative,0,3.01,content,2,6-10,3-5,5-8,5-8,tether,counterweight,smaller,smaller,2.376953601837158,5.6796875,-3.302733898162842,1.2226567268371582,-0.8634033203125
rowblock,p0009371,spatial,0,3.01,content,1,501-1000,1001+,3-4,2,dogs,front,through,through,10.62451171875,5.60107421875,5.0234375,5.164306640625,1.705078125
rowblock,p0009372,causal_connector,0,2.0,content,1,501-1000,251-500,3-4,3-4,pretend,easier,because,because,16.62109375,10.58984375,6.03125,-1.9531240463256836,-0.69140625
rowblock,p0009373,temporal,0,3.01,content,1,101-250,251-500,3-4,2,cabin,lights,when,when,8.0546875,5.6171875,2.4375,-0.734375,0.6953125
rowblock,p0009374,causal_connector,0,5.01,content,1,101-250,501-1000,2,1,earthquake,none,if,if,21.617186829447746,16.656249329447746,4.9609375,-1.1132822036743164,-3.60693359375
rowblock,p0009375,temporal,0,2.02,verbish,1,1001+,1001+,3-4,1,started,working,while,while,9.875,3.46875,6.40625,3.005858898162842,5.77734375
rowblock,p0009376,comparative,0,2.0,content,1,251-500,101-250,3-4,3-4,technology,engineers,better,better,3.65625,1.90625,1.75,-0.0957651138305664,-3.2729501724243164
rowblock,p0009377,temporal,0,2.02,verbish,1,1001+,1001+,1,3-4,evening,seen,when,when,15.605468273162842,8.187499523162842,7.41796875,2.24609375,-0.7021484375
rowblock,p0009378,comparative,0,4.02,content,1,251-500,501-1000,5-8,3-4,fought,shot,more,more,1.90625,-3.0,4.90625,-1.0546875,3.79248046875
rowblock,p0009379,spatial,0,3.01,content,1,501-1000,251-500,1,2,dogs,picks,inside,inside,23.50781287252903,9.257812738418579,14.25000013411045,5.312499046325684,3.1855478286743164
rowblock,p0009380,temporal,0,8.06,content,1,1001+,501-1000,3-4,9-16,mommy,sick,after,after,26.14453161507845,9.44140625,16.70312536507845,-0.8671875,4.4375
rowblock,p0009381,temporal,0,3.01,verbish,1,251-500,501-1000,5-8,5-8,enjoyed,tired,after,after,18.59375,9.953125,8.640625,4.615234375,0.96484375
rowblock,p0009382,temporal,0,7.05,verbish,1,251-500,501-1000,5-8,3-4,enjoyed,tired,while,while,18.59375,9.953125,8.640625,-5.6796875,-1.65234375
rowblock,p0009383,spatial,0,3.01,content,1,501-1000,251-500,1,2,stuck,couch,under,under,5.65625,-2.09375,7.75,3.6640625,1.7695322036743164
rowblock,p0009384,spatial,0,3.01,content,1,501-1000,251-500,2,3-4,band,mirror,behind,behind,-0.1250004768371582,4.187499523162842,-4.3125,-1.5,1.078125
rowblock,p0009385,spatial,0,4.0,content,1,501-1000,101-250,2,2,drew,knees,between,between,18.66796875,9.43359375,9.234375,-6.5400390625,-2.140625
rowblock,p0009386,temporal,0,3.01,content,1,501-1000,251-500,1,2,dream,asleep,when,when,15.265625,4.187499523162842,11.078125476837158,4.8046875,2.7109375
rowblock,p0009387,temporal,0,6.04,content,1,501-1000,1001+,5-8,3-4,straight,present,before,before,10.539062261581421,5.937499761581421,4.6015625,-1.1611328125,2.109375
rowblock,p0009388,temporal,0,9.05,content,1,251-500,1001+,1,5-8,explain,kept,before,before,12.974609375,7.990234375,4.984375,-2.138669967651367,2.478515625
rowblock,p0009389,spatial,0,1.01,capitalized,2,101-250,101-250,1,2,ward,kate,under,under,16.607421398162842,7.080077886581421,9.527343511581421,2.5195302963256836,-2.0418701171875
rowblock,p0009390,temporal,0,2.02,content,1,101-250,101-250,3-4,2,yells,speaks,while,while,5.249999850988388,-1.562500238418579,6.812500089406967,-3.251953125,-1.0078125
rowblock,p0009391,comparative,0,2.0,content,1,101-250,251-500,2,2,bloody,mess,worse,worse,5.0,1.875,3.125,-0.974609375,1.609375
rowblock,p0009392,spatial,0,6.04,content,1,251-500,501-1000,1,5-8,plane,snow,into,into,-6.5625,-1.96875,-4.59375,-1.28125,1.8125
rowblock,p0009393,spatial,0,2.0,capitalized,1,251-500,101-250,1,1,affairs,pierre,under,under,37.09375181607902,19.35937595181167,17.73437586426735,3.4921875,1.5556640625
rowblock,p0009394,spatial,0,3.01,content,1,51-100,101-250,2,1,relevant,oath,under,under,13.945312738418579,1.328125,12.617187738418579,0.703125,1.2968740463256836
rowblock,p0009395,temporal,0,3.01,content,2,101-250,51-100,1,2,governments,landmark,since,since,7.796874761581421,8.695312261581421,-0.8984375,7.741211891174316,4.458983898162842
rowblock,p0009396,spatial,0,0.0,content,1,1001+,1001+,2,2,yellow,ball,below,below,10.359375417232513,12.234375178813934,-1.874999761581421,0.5458993911743164,-6.078125
rowblock,p0009397,causal_connector,0,6.02,content,1,1001+,251-500,3-4,2,understand,background,because,because,10.027343273162842,6.093749523162842,3.93359375,5.12109375,-1.21435546875
rowblock,p0009398,causal_connector,0,4.02,content,1,501-1000,251-500,3-4,5-8,pencil,mistake,because,because,8.457031488418579,2.55078125,5.906250238418579,-1.830078125,1.171875
rowblock,p0009399,causal_connector,0,2.0,content,1,501-1000,251-500,3-4,3-4,pencil,mistake,if,if,8.457031488418579,2.55078125,5.906250238418579,2.94140625,0.1796884536743164
rowblock,p0009400,temporal,0,1.01,verbish,1,1001+,1001+,1,2,evening,returned,when,when,18.59375,8.624999523162842,9.968750476837158,6.253905773162842,10.0078125
rowblock,p0009401,spatial,0,5.03,content,1,501-1000,251-500,1,3-4,step,degree,towards,towards,0.8125002384185791,1.437500238418579,-0.625,0.6015627384185791,7.546875178813934
rowblock,p0009402,spatial,0,3.03,content,2,501-1000,501-1000,5-8,2,weather,forest,through,through,3.1171875,0.8515625,2.265625,-1.6250004768371582,0.5107421875
rowblock,p0009403,spatial,0,1.01,content,1,1001+,1001+,3-4,3-4,alone,dark,through,through,11.994140148162842,4.6015625,7.392577648162842,-0.96875,3.3974609375
rowblock,p0009404,causal_connector,0,3.01,content,1,251-500,101-250,2,3-4,accept,nick,if,if,2.253905773162842,12.480468273162842,-10.2265625,0.296875,3.0546875
rowblock,p0009405,temporal,0,3.01,content,1,501-1000,251-500,1,2,safe,storm,before,before,9.782471179962158,6.204345703125,3.578125476837158,6.080078125,8.7578125
rowblock,p0009406,temporal,0,5.01,verbish,1,251-500,1001+,3-4,5-8,kissed,called,when,when,-0.9375,-0.0625,-0.875,-2.468749523162842,1.859375
rowblock,p0009407,temporal,0,3.01,content,1,1001+,501-1000,2,1,sent,papa,when,when,21.01171910762787,8.933594226837158,12.07812488079071,5.1328125,4.093750953674316
rowblock,p0009408,spatial,0,1.01,content,1,1001+,1001+,1,2,themselves,top,within,within,33.72851611301303,14.900390658527613,18.828125454485416,0.36328125,6.078125
rowblock,p0009409,spatial,0,4.0,content,1,101-250,501-1000,1,1,flows,parts,through,through,19.20312436297536,10.781249839812517,8.421874523162842,5.6953125,1.140625
rowblock,p0009410,comparative,0,5.03,content,1,51-100,101-250,1,3-4,wider,boundaries,than,than,13.609375,6.703125,6.90625,12.351561546325684,14.7890625
rowblock,p0009411,causal_connector,0,2.0,content,1,101-250,251-500,3-4,3-4,boundaries,figures,because,because,-2.562499701976776,-6.781250178813934,4.218750476837158,2.34375,0.900390625
rowblock,p0009412,temporal,0,3.01,content,1,1001+,501-1000,3-4,3-4,lay,cover,after,after,15.6734619140625,9.0875244140625,6.5859375,-2.59375,0.4062495231628418
rowblock,p0009413,temporal,0,3.01,content,1,501-1000,1001+,1,2,earlier,mouth,when,when,15.43750011920929,6.71875,8.71875011920929,-5.35302734375,-8.390625238418579
rowblock,p0009414,temporal,0,3.01,capitalized,1,501-1000,1001+,1,2,committee,september,before,before,21.062498807907104,6.226562261581421,14.835936546325684,6.671874046325684,12.239258766174316
rowblock,p0009415,causal_connector,0,5.03,content,1,501-1000,1001+,2,5-8,include,mouth,because,because,27.175781846046448,12.363280892372131,14.812500953674316,3.0205068588256836,2.6015625
rowblock,p0009416,spatial,0,5.01,capitalized,3,3-5,11-25,2,3-4,dablam,khumbu,beside,beside,19.41210950165987,12.138020642101765,7.2740888595581055,-1.0774736404418945,-0.7421875
rowblock,p0009417,spatial,0,7.07,content,1,251-500,251-500,9-16,2,nut,penny,through,through,-1.562499761581421,-1.437499761581421,-0.125,-2.3251953125,-5.98828125
rowblock,p0009418,spatial,0,2.0,capitalized,1,1001+,501-1000,2,2,british,european,through,through,4.62499987706542,-1.5,6.12499987706542,0.60546875,-2.007812976837158
rowblock,p0009419,spatial,0,6.04,content,1,101-250,251-500,2,5-8,suits,monster,against,against,12.179687447845936,-2.8046875,14.984374947845936,-4.953125,4.6552734375
rowblock,p0009420,comparative,0,0.0,content,2,11-25,11-25,1,1,eyeballs,contemplate,than,than,4.962890625,0.65234375,4.310546875,1.427734375,1.3232421875
rowblock,p0009421,spatial,0,3.01,content,1,251-500,101-250,1,2,drawn,tanks,into,into,7.4453125,4.015625,3.4296875,0.3125,1.0234375
rowblock,p0009422,temporal,0,1.01,content,1,1001+,1001+,1,2,boys,hard,after,after,10.8828125,3.5625,7.3203125,1.65625,-6.527343273162842
rowblock,p0009423,temporal,0,0.0,content,1,1001+,1001+,2,2,hard,held,when,when,14.1796875,7.234375,6.9453125,1.2480478286743164,1.166015625
rowblock,p0009424,spatial,0,3.01,capitalized,1,251-500,501-1000,3-4,2,soviet,europe,across,across,-3.9765625,-8.601562261581421,4.624999761581421,2.57421875,1.48046875
rowblock,p0009425,comparative,0,7.05,capitalized,1,101-250,51-100,3-4,9-16,prague,barcelona,better,better,12.87499949336052,7.687499523162842,5.187499970197678,1.298828125,-2.7265625
rowblock,p0009426,temporal,0,2.02,capitalized,1,1001+,1001+,3-4,2,due,second,after,after,22.546875193715096,8.71874988079071,13.828125312924385,0.5712890625,0.3671875
rowblock,p0009427,comparative,0,3.01,capitalized,1,101-250,251-500,2,1,vienna,austria,lower,lower,12.31249992735684,5.312499890103936,7.000000037252903,-1.9179677963256836,-2.6845703125
rowblock,p0009428,spatial,0,6.04,content,1,251-500,101-250,3-4,5-8,treaty,discovery,between,between,12.562499761581421,9.156249761581421,3.40625,-2.9427490234375,-4.453125953674316
rowblock,p0009429,causal_connector,0,4.0,content,2,101-250,501-1000,2,2,chin,doubt,if,if,12.070312261581421,6.6328125,5.437499761581421,3.8984375,1.861328125
rowblock,p0009430,temporal,0,5.01,content,1,1001+,251-500,5-8,3-4,wish,paint,before,before,17.31640648841858,12.105468988418579,5.2109375,7.82421875,-3.7578125
rowblock,p0009431,comparative,0,5.01,content,1,251-500,1001+,2,1,valley,known,better,better,15.812500834465027,7.765625476837158,8.046875357627869,6.851562976837158,1.7060546875
rowblock,p0009432,temporal,0,2.02,content,2,1001+,1001+,1,3-4,ready,herself,while,while,12.867187321186066,5.039062738418579,7.828124582767487,-8.19921875,-10.609373569488525
rowblock,p0009433,temporal,0,5.05,verbish,1,1001+,1001+,2,5-8,having,seen,before,before,18.63281226158142,8.7578125,9.874999761581421,-2.351562738418579,-6.330078363418579
rowblock,p0009434,causal_connector,0,1.01,content,1,251-500,251-500,3-4,3-4,crime,proper,unless,unless,3.774169921875,3.524169921875,0.25,-0.4140625,-0.2070298194885254
rowblock,p0009435,spatial,0,0.0,content,1,1001+,1001+,2,2,light,till,through,through,17.796875,9.890624523162842,7.906250476837158,0.8515625,-5.619140625
rowblock,p0009436,temporal,0,3.01,content,1,101-250,251-500,5-8,3-4,clever,consider,when,when,16.8916015625,9.5556640625,7.3359375,-8.30862045288086,-9.9453125
rowblock,p0009437,spatial,0,5.05,content,1,501-1000,501-1000,1,5-8,fit,tower,under,under,9.859375,4.34375,5.515625,-4.41015625,-2.15234375
rowblock,p0009438,comparative,0,8.04,content,1,501-1000,101-250,3-4,5-8,tower,tunnel,higher,higher,-15.187499707564712,-4.749999850988388,-10.437499856576324,3.0742197036743164,3.5624990463256836
rowblock,p0009439,temporal,0,6.04,verbish,1,1001+,501-1000,5-8,3-4,seemed,talked,while,while,9.265625476837158,5.984375476837158,3.28125,2.640625476837158,4.19921875
rowblock,p0009440,causal_connector,0,5.01,content,1,101-250,501-1000,1,2,priest,wear,though,though,13.109375476837158,7.023437976837158,6.0859375,-10.749998092651367,-4.980469703674316
rowblock,p0009441,causal_connector,0,3.01,content,2,501-1000,251-500,2,3-4,attack,suspect,if,if,13.812499359250069,7.882812336087227,5.929687023162842,-0.361114501953125,1.3964829444885254
rowblock,p0009442,temporal,0,1.01,capitalized,2,51-100,51-100,2,3-4,pow,munich,before,before,16.902344327419996,0.28515625,16.617188077419996,-2.2871103286743164,4.162109851837158
rowblock,p0009443,temporal,0,6.02,content,1,501-1000,101-250,3-4,2,note,woke,when,when,10.4921875,-0.296875,10.7890625,5.851561546325684,-0.8203134536743164
rowblock,p0009444,temporal,0,5.03,content,1,251-500,501-1000,1,3-4,consider,type,when,when,8.499999523162842,-1.09375,9.593749523162842,7.851562023162842,5.156250476837158
rowblock,p0009445,spatial,0,2.0,capitalized,2,101-250,251-500,3-4,3-4,permission,access,through,through,1.8046884536743164,-0.27734375,2.0820322036743164,2.242676258087158,-0.2646484375
rowblock,p0009446,spatial,0,4.04,verbish,1,1001+,1001+,5-8,2,trying,bed,under,under,21.255859822034836,12.328124970197678,8.927734851837158,-10.187499046325684,-1.8730478286743164
rowblock,p0009447,spatial,0,3.01,content,1,1001+,501-1000,1,2,fight,center,against,against,26.68749974295497,12.144531011581421,14.542968731373549,3.04443359375,-2.9648427963256836
rowblock,p0009448,causal_connector,0,3.01,content,1,501-1000,1001+,3-4,2,www,needs,if,if,19.335937023162842,9.468749523162842,9.8671875,1.685546875,-1.5468759536743164
rowblock,p0009449,temporal,0,6.04,verbish,1,501-1000,251-500,5-8,2,lying,wedding,until,until,26.40625091921538,8.65625,17.75000091921538,-0.9140625,-8.023438453674316
rowblock,p0009450,spatial,0,2.02,content,1,1001+,1001+,3-4,2,milk,certain,beyond,beyond,10.179687976837158,2.9140625,7.265625476837158,4.492187976837158,7.102294921875
rowblock,p0009451,causal_connector,0,3.01,verbish,1,251-500,101-250,3-4,5-8,chosen,affected,because,because,7.874999761581421,5.3125,2.562499761581421,-5.59375,-6.0
