family,group,contrast,checkpoint,role_a,role_b,n_a,n_b,mean_mean_gain_a,mean_mean_gain_b,delta_mean_gain_a_minus_b,mean_mean_intact_nll_a,mean_mean_intact_nll_b,delta_mean_intact_nll_a_minus_b,mean_mean_control_nll_a,mean_mean_control_nll_b,delta_mean_control_nll_a_minus_b,mean_mean_true_source_nll_a,mean_mean_true_source_nll_b,delta_mean_true_source_nll_a_minus_b,mean_mean_unrelated_source_nll_a,mean_mean_unrelated_source_nll_b,delta_mean_unrelated_source_nll_a_minus_b,mean_mean_margin_full_a,mean_mean_margin_full_b,delta_mean_margin_full_a_minus_b,mean_mean_effect_no_initial_qbox_a,mean_mean_effect_no_initial_qbox_b,delta_mean_effect_no_initial_qbox_a_minus_b,mean_mean_effect_no_last_relevant_update_a,mean_mean_effect_no_last_relevant_update_b,delta_mean_effect_no_last_relevant_update_a_minus_b,mean_mean_effect_no_all_relevant_updates_a,mean_mean_effect_no_all_relevant_updates_b,delta_mean_effect_no_all_relevant_updates_a_minus_b
entity,rel_updates_5,RminusC,chck_80M,R,C,94,94,,,,,,,,,,,,,,,,0.025682469631763214,0.09950391789700122,-0.07382144826523801,0.1743783874714628,0.11105850909618621,0.0633198783752766,-0.15588135414935173,-0.21990352488578635,0.06402217073643462,-0.3795730661838613,-0.3757837173786569,-0.0037893488052043733
entity,rel_updates_5,RminusC,chck_90M,R,C,94,94,,,,,,,,,,,,,,,,0.22514371415402026,0.05341529338917834,0.17172842076484193,0.18288020377463482,0.09414453202105583,0.08873567175357899,-0.19709778339304823,-0.21803399349780792,0.020936210104759684,-0.4629028376112593,-0.34952332618388726,-0.11337951142737202
entity,rel_updates_5,RminusC,chck_100M,R,C,94,94,,,,,,,,,,,,,,,,0.14780993664518316,-0.027748665911086063,0.17555860255626923,0.1758526031007158,0.08432207969909018,0.09153052340162561,-0.1939571258869577,-0.22936633292664874,0.035409207039691026,-0.4731235681696141,-0.3224177360534668,-0.1507058321161473
entity,rel_updates_5,RSminusC,chck_60M,RS,C,94,94,,,,,,,,,,,,,,,,1.0105171102158568,0.15475208454943717,0.8557650256664195,0.09623014673273614,0.12880635007898858,-0.03257620334625244,-0.17509613392200876,-0.21778450367298532,0.04268836975097656,-0.4262683645207831,-0.155706912913221,-0.27056145160756206
entity,rel_updates_5,RSminusC,chck_70M,RS,C,94,94,,,,,,,,,,,,,,,,0.5034261358545181,-0.3174369994630205,0.8208631353175386,0.1507697840954395,0.10109259473516587,0.04967718936027364,-0.023478485168294705,-0.2917688248005319,0.2682903396322372,-0.23018655878432254,-0.35929079512332346,0.12910423633900092
entity,rel_updates_5,RSminusC,chck_80M,RS,C,94,94,,,,,,,,,,,,,,,,0.4453626313108079,0.09950391789700122,0.3458587134138067,0.18245009919430347,0.11105850909618621,0.07139159009811726,0.003418478559940419,-0.21990352488578635,0.22332200344572678,-0.08487235992512804,-0.3757837173786569,0.29091135745352886
entity,rel_updates_5,RSminusC,chck_90M,RS,C,94,94,,,,,,,,,,,,,,,,0.3803224867962776,0.05341529338917834,0.3269071934070993,0.1766330232011511,0.09414453202105583,0.08248849118009527,-0.02326255149029671,-0.21803399349780792,0.1947714420075112,-0.11327040956375446,-0.34952332618388726,0.2362529166201328
entity,rel_updates_5,RSminusC,chck_100M,RS,C,94,94,,,,,,,,,,,,,,,,0.4197229197684755,-0.027748665911086063,0.4474715856795615,0.15744292989690253,0.08432207969909018,0.07312085019781235,-0.04186777104722693,-0.22936633292664874,0.18749856187942182,-0.1701019545818897,-0.3224177360534668,0.1523157814715771
entity,rel_updates_5,RminusRS,chck_60M,R,RS,94,94,,,,,,,,,,,,,,,,0.25516105205454725,1.0105171102158568,-0.7553560581613095,0.06466386166024715,0.09623014673273614,-0.031566285072488987,-0.24735684090472282,-0.17509613392200876,-0.07226070698271406,-0.49452656887947244,-0.4262683645207831,-0.06825820435868934
entity,rel_updates_5,RminusRS,chck_70M,R,RS,94,94,,,,,,,,,,,,,,,,-0.02123602146797992,0.5034261358545181,-0.524662157322498,0.08939119602771516,0.1507697840954395,-0.06137858806772435,-0.23859418453054226,-0.023478485168294705,-0.21511569936224756,-0.38896079012688173,-0.23018655878432254,-0.1587742313425592
entity,rel_updates_5,RminusRS,chck_80M,R,RS,94,94,,,,,,,,,,,,,,,,0.025682469631763214,0.4453626313108079,-0.41968016167904465,0.1743783874714628,0.18245009919430347,-0.008071711722840658,-0.15588135414935173,0.003418478559940419,-0.15929983270929216,-0.3795730661838613,-0.08487235992512804,-0.29470070625873324
entity,rel_updates_5,RminusRS,chck_90M,R,RS,94,94,,,,,,,,,,,,,,,,0.22514371415402026,0.3803224867962776,-0.15517877264225735,0.18288020377463482,0.1766330232011511,0.006247180573483724,-0.19709778339304823,-0.02326255149029671,-0.17383523190275152,-0.4629028376112593,-0.11327040956375446,-0.34963242804750483
entity,rel_updates_5,RminusRS,chck_100M,R,RS,94,94,,,,,,,,,,,,,,,,0.14780993664518316,0.4197229197684755,-0.2719129831232923,0.1758526031007158,0.15744292989690253,0.01840967320381326,-0.1939571258869577,-0.04186777104722693,-0.1520893548397308,-0.4731235681696141,-0.1701019545818897,-0.3030216135877244
entity,rel_updates_5,RSminusR,chck_60M,RS,R,94,94,,,,,,,,,,,,,,,,1.0105171102158568,0.25516105205454725,0.7553560581613095,0.09623014673273614,0.06466386166024715,0.031566285072488987,-0.17509613392200876,-0.24735684090472282,0.07226070698271406,-0.4262683645207831,-0.49452656887947244,0.06825820435868934
entity,rel_updates_5,RSminusR,chck_70M,RS,R,94,94,,,,,,,,,,,,,,,,0.5034261358545181,-0.02123602146797992,0.524662157322498,0.1507697840954395,0.08939119602771516,0.06137858806772435,-0.023478485168294705,-0.23859418453054226,0.21511569936224756,-0.23018655878432254,-0.38896079012688173,0.1587742313425592
entity,rel_updates_5,RSminusR,chck_80M,RS,R,94,94,,,,,,,,,,,,,,,,0.4453626313108079,0.025682469631763214,0.41968016167904465,0.18245009919430347,0.1743783874714628,0.008071711722840658,0.003418478559940419,-0.15588135414935173,0.15929983270929216,-0.08487235992512804,-0.3795730661838613,0.29470070625873324
entity,rel_updates_5,RSminusR,chck_90M,RS,R,94,94,,,,,,,,,,,,,,,,0.3803224867962776,0.22514371415402026,0.15517877264225735,0.1766330232011511,0.18288020377463482,-0.006247180573483724,-0.02326255149029671,-0.19709778339304823,0.17383523190275152,-0.11327040956375446,-0.4629028376112593,0.34963242804750483
entity,rel_updates_5,RSminusR,chck_100M,RS,R,94,94,,,,,,,,,,,,,,,,0.4197229197684755,0.14780993664518316,0.2719129831232923,0.15744292989690253,0.1758526031007158,-0.01840967320381326,-0.04186777104722693,-0.1939571258869577,0.1520893548397308,-0.1701019545818897,-0.4731235681696141,0.3030216135877244
entity,rel_updates_5,VminusC,chck_60M,V,C,94,94,,,,,,,,,,,,,,,,0.28008900804722564,0.15475208454943717,0.12533692349778847,0.0947399545223155,0.12880635007898858,-0.03406639555667308,-0.20109789675854622,-0.21778450367298532,0.0166866069144391,-0.4666682887584605,-0.155706912913221,-0.31096137584523953
entity,rel_updates_5,VminusC,chck_70M,V,C,94,94,,,,,,,,,,,,,,,,0.14866372879515302,-0.3174369994630205,0.4661007282581735,0.18915360785545188,0.10109259473516587,0.08806101312028601,-0.12344626923824878,-0.2917688248005319,0.16832255556228312,-0.35904592656074685,-0.35929079512332346,0.0002448685625766056
entity,rel_updates_5,VminusC,chck_80M,V,C,94,94,,,,,,,,,,,,,,,,-0.02037052651669117,0.09950391789700122,-0.11987444441369238,0.0833430011221703,0.11105850909618621,-0.02771550797401591,-0.19795023380441867,-0.21990352488578635,0.021953291081367676,-0.32583536746654107,-0.3757837173786569,0.04994834991211583
entity,rel_updates_5,VminusC,chck_90M,V,C,94,94,,,,,,,,,,,,,,,,-0.023586090574873254,0.05341529338917834,-0.0770013839640516,0.15692184580133317,0.09414453202105583,0.06277731378027734,-0.1293811798095703,-0.21803399349780792,0.0886528136882376,-0.3621576897641446,-0.34952332618388726,-0.012634363580257324
entity,rel_updates_5,VminusC,chck_100M,V,C,94,94,,,,,,,,,,,,,,,,-0.07459223016779473,-0.027748665911086063,-0.04684356425670867,0.15382375108434798,0.08432207969909018,0.0695016713852578,-0.1331752640135745,-0.22936633292664874,0.09619106891307425,-0.33395458282308377,-0.3224177360534668,-0.01153684676961697
entity,rel_updates_5,RSminusV,chck_60M,RS,V,94,94,,,,,,,,,,,,,,,,1.0105171102158568,0.28008900804722564,0.7304281021686312,0.09623014673273614,0.0947399545223155,0.0014901922104206405,-0.17509613392200876,-0.20109789675854622,0.026001762836537462,-0.4262683645207831,-0.4666682887584605,0.04039992423767741
entity,rel_updates_5,RSminusV,chck_70M,RS,V,94,94,,,,,,,,,,,,,,,,0.5034261358545181,0.14866372879515302,0.3547624070593651,0.1507697840954395,0.18915360785545188,-0.03838382376001237,-0.023478485168294705,-0.12344626923824878,0.09996778406995407,-0.23018655878432254,-0.35904592656074685,0.12885936777642432
entity,rel_updates_5,RSminusV,chck_80M,RS,V,94,94,,,,,,,,,,,,,,,,0.4453626313108079,-0.02037052651669117,0.4657331578274991,0.18245009919430347,0.0833430011221703,0.09910709807213317,0.003418478559940419,-0.19795023380441867,0.2013687123643591,-0.08487235992512804,-0.32583536746654107,0.24096300754141303
entity,rel_updates_5,RSminusV,chck_90M,RS,V,94,94,,,,,,,,,,,,,,,,0.3803224867962776,-0.023586090574873254,0.4039085773711509,0.1766330232011511,0.15692184580133317,0.019711177399817925,-0.02326255149029671,-0.1293811798095703,0.1061186283192736,-0.11327040956375446,-0.3621576897641446,0.24888728020039014
entity,rel_updates_5,RSminusV,chck_100M,RS,V,94,94,,,,,,,,,,,,,,,,0.4197229197684755,-0.07459223016779473,0.49431514993627024,0.15744292989690253,0.15382375108434798,0.003619178812554552,-0.04186777104722693,-0.1331752640135745,0.09130749296634756,-0.1701019545818897,-0.33395458282308377,0.16385262824119406
